RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOTAL ADJUSTMENT,TOTAL ROUNDS
47,0,21961,Charles Howell III,70.459,6991,- 15.605,99
48,0,24663,Y.E. Yang,70.460,5870,- 21.819,83
49,0,20229,Stewart Cink,70.465,5190,- 46.076,73
50,0,27649,Brandt Snedeker,70.474,5716,- 7.591,81
51,0,20593,Greg Chalmers,70.507,5949,44.061,85
51,0,29718,Anthony Kim,70.507,5226,- 8.492,74
53,0,07867,Woody Austin,70.527,5937,- 12.698,84
54,0,24924,Bill Haas,70.530,6403,15.235,91
55,0,20127,Chris Riley,70.535,5400,31.193,77
56,0,21805,Harrison Frazar,70.538,6528,32.011,93
57,0,23621,Rory Sabbatini,70.544,5649,- 5.518,80
58,0,01706,Davis Love III,70.550,6150,- 12.162,87
59,0,06595,Kevin Sutherland,70.561,6717,- 13.698,95
60,0,01320,Bob Estes,70.568,5498,6.301,78
61,0,26851,Marc Leishman,70.587,6425,- 1.596,91
62,0,27214,Kevin Streelman,70.591,6839,8.311,97
63,0,26596,Ryan Moore,70.598,6271,12.200,89
64,0,20572,Rod Pampling,70.607,5030,- 16.933,71
65,0,25804,Bubba Watson,70.610,5170,- 15.474,73
66,0,22293,Heath Slocum,70.612,6700,8.128,95
67,0,21731,Freddie Jacobson,70.617,5864,- 2.772,83
68,0,23548,Bill Lunde,70.623,5846,15.707,83
69,0,26301,James Nitties,70.637,6078,- 3.209,86
70,0,20498,Briny Baird,70.641,6267,20.071,89
71,0,20160,Charlie Wi,70.657,6482,18.454,92
72,0,01677,Tom Lehman,70.661,3928,- 41.639,55
73,0,24925,Jonathan Byrd,70.662,6258,30.928,89
73,0,06567,Vijay Singh,70.662,4908,- 32.301,69
75,0,01226,Fred Couples,70.664,3815,.858,54
76,0,06643,Paul Goydos,70.683,5612,- 28.019,79
76,0,08845,Scott Sterling,70.683,3596,8.839,51
78,0,21753,Brian Davis,70.688,7265,15.817,103
78,0,06251,Chris DiMarco,70.688,6837,19.781,97
80,0,23497,Tag Ridings,70.696,3516,18.808,50
81,0,26695,Michael Letzig,70.708,6769,18.972,96
82,0,20691,Greg Owen,70.711,6821,38.002,97
83,0,28475,Jeff Overton,70.720,6541,- 34.782,92
84,0,27060,John Mallinger,70.730,6369,- 3.304,90
85,0,01948,Tim Petrovic,70.732,6831,29.993,97
85,0,26679,Kevin Stadler,70.732,4578,19.569,65
87,0,27963,Chris Stroud,70.748,6206,19.848,88
88,0,10585,Scott McCarron,70.753,6421,17.490,91
89,0,27120,Troy Matteson,70.762,6704,18.378,95
90,0,24503,Jeff Klauk,70.777,6845,20.392,97
91,0,26300,Matt Jones,70.811,3938,27.406,56
92,0,27466,Spencer Levin,70.813,5283,27.968,75
93,0,24358,Robert Garrigus,70.814,5845,32.567,83
94,0,06197,Michael Allen,70.815,5164,5.524,73
95,0,23325,Vaughn Taylor,70.818,6204,27.941,88
96,0,26498,Matt Weibring,70.825,4575,28.647,65
97,0,21959,Ted Purdy,70.827,7139,14.498,101
98,0,07749,Brett Quigley,70.833,6503,13.635,92
99,0,20574,Mathew Goggin,70.834,5259,- 17.289,74
100,0,01928,Corey Pavin,70.840,5152,19.297,73
101,0,24507,Jason Bohn,70.847,6196,38.505,88
102,0,12782,Tim Herron,70.860,6141,23.807,87
103,0,24361,Pat Perez,70.864,5099,3.190,72
104,0,12652,Cameron Beckman,70.868,6149,16.479,87
105,0,29221,Webb Simpson,70.875,6647,15.287,94
106,0,23788,D.J. Trahan,70.877,6768,36.175,96
107,0,01577,Lee Janzen,70.902,5233,13.760,74
108,0,22548,Patrick Sheehan,70.903,3595,21.032,51
109,0,25240,D.A. Points,70.931,7002,20.174,99
110,0,27933,John Merrick,70.936,6446,9.137,91
111,0,25818,Scott Piercy,70.957,6009,22.319,85
112,0,12705,Cliff Kresge,70.961,5527,7.951,78
113,0,22621,Ben Curtis,70.978,4441,- 40.378,62
114,0,20472,Alex Cejka,70.980,5806,14.332,82
115,0,21949,Joe Ogilvie,70.992,6000,34.360,85
116,0,23614,Rich Beem,71.035,5447,22.675,77
117,0,07457,Steve Flesch,71.055,5470,1.263,77
118,0,10117,Bob Heintz,71.070,4157,36.135,59
119,0,01797,Rocco Mediate,71.093,5629,- 12.644,79
120,0,23349,Charles Warren,71.097,4465,14.109,63
121,0,21350,Ryuji Imada,71.107,6049,- 4.888,85
122,0,12602,Dean Wilson,71.117,5726,34.487,81
123,0,01313,Steve Elkington,71.119,4948,30.345,70
124,0,01941,Tom Pernice Jr.,71.127,5805,27.431,82
125,0,26420,Richard Johnson,71.139,6025,21.803,85
126,0,22371,Aaron Baddeley,71.153,4635,- 10.077,65
127,0,01724,Jeff Maggert,71.169,5596,26.342,79
128,0,01142,Bart Bryant,71.177,4137,- 8.712,58
129,0,23718,Nathan Green,71.185,7389,14.253,104
130,0,24357,K.J. Choi,71.205,4577,- 19.882,64
131,0,23638,Brendon de Jonge,71.225,6384,26.233,90
132,0,01035,Tommy Armour III,71.227,4123,8.170,58
133,0,27936,Martin Laird,71.232,5108,20.698,72
134,0,22913,John Rollins,71.243,6548,6.399,92
135,0,06621,Joe Durant,71.250,4388,29.512,62
136,0,22961,David Mathis,71.304,5828,18.919,82
137,0,26951,Johnson Wagner,71.312,5745,31.241,81
138,0,28620,Aron Price,71.329,6323,25.246,89
139,0,28780,Nicholas Thompson,71.336,6822,26.212,96
140,0,26476,Chez Reavie,71.361,5746,34.247,81
141,0,24846,Ricky Barnes,71.371,4778,3.828,67
142,0,20850,Daniel Chopra,71.372,6322,30.115,89
143,0,25632,Jimmy Walker,71.379,5250,32.049,74
144,0,20070,Matt Bettencourt,71.380,6980,15.211,98
145,0,25190,Jeff Quinney,71.415,5539,31.377,78
146,0,26881,Jarrod Lyle,71.423,4623,19.518,65
147,0,20098,Stuart Appleby,71.430,5599,- 27.467,78
148,0,08931,Glen Day,71.449,5608,36.437,79
149,0,01161,Mark Calcavecchia,71.455,5122,22.724,72
150,0,28087,Kris Blanks,71.457,4242,45.395,60
151,0,10425,Jay Williamson,71.458,4897,33.591,69
152,0,25562,Andres Romero,71.462,4071,2.333,57
153,0,10733,Kent Jones,71.489,5198,20.684,73
154,0,23320,Ryan Palmer,71.491,5546,30.316,78
155,0,01473,Todd Hamilton,71.505,5938,- 3.080,83
156,0,26497,Casey Wittenberg,71.520,5044,33.934,71
157,0,27141,J.B. Holmes,71.523,5327,- 34.283,74
158,0,25345,Carl Pettersson,71.544,6150,2.775,86
159,0,01707,Steve Lowery,71.564,5908,31.786,83
160,0,02214,Kirk Triplett,71.565,4266,27.885,60
161,0,23778,Brad Adamonis,71.574,4989,21.194,70
162,0,20104,Ken Duke,71.596,6205,23.813,87
163,0,01132,Mark Brooks,71.606,3911,27.349,55
164,0,30711,Colt Knost,71.670,5055,33.549,71
165,0,22892,Jason Gore,71.693,5273,32.313,74
166,0,24502,Adam Scott,71.720,3747,- 17.554,52
167,0,24912,Will MacKenzie,71.742,4937,13.189,69
168,0,20634,Peter Lonard,71.766,6150,21.889,86
169,0,25919,Brian Vranesh,71.782,3643,17.864,51
170,0,31323,Gary Woodland,71.839,3812,- 4.508,53
171,0,22295,Darron Stiles,71.853,3719,17.366,52
172,0,01766,Billy Mayfair,71.952,5967,5.012,83
173,0,26668,Marc Turnesa,72.177,5562,- 4.334,77
174,0,28118,Peter Tomasulo,72.261,4391,16.901,61
175,0,07223,Brian Bateman,72.298,3949,27.388,55
176,0,09011,David Duval,72.303,4045,3.954,56
177,0,24449,Parker McLachlin,72.431,5129,13.611,71
178,0,31416,Derek Fathauer,72.439,4538,25.662,63
179,0,06539,Rick Price,72.515,3892,23.825,54
180,0,27683,Leif Olson,72.520,3684,14.522,51
181,0,06012,Greg Kraft,72.654,3711,- 5.649,51
182,0,30927,Brendon Todd,72.758,3855,1.197,53
183,0,01329,Brad Faxon,72.961,4290,14.721,59
184,0,23048,Eric Axley,73.114,5178,13.111,71
