RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL HIT,TOTAL ATTEMPTS,RTP SCORE
114,0,01249,John Daly,72.41,858,1185,-258.00
115,0,25345,Carl Pettersson,72.37,1006,1390,-282.00
116,0,01024,Billy Andrade,72.34,1177,1627,-266.00
117,0,12394,Tom Carter,72.32,1233,1705,-263.00
118,0,06595,Kevin Sutherland,72.31,859,1188,-174.00
119,0,01938,David Peoples,72.27,972,1345,-225.00
120,0,20127,Chris Riley,72.26,680,941,-164.00
121,0,21731,Freddie Jacobson,72.25,802,1110,-217.00
122,0,01926,Steve Pate,72.19,771,1068,-159.00
123,0,12660,Jesper Parnevik,72.14,945,1310,-241.00
124,0,10425,Jay Williamson,72.12,1164,1614,-247.00
125,0,20850,Daniel Chopra,72.08,1180,1637,-309.00
126,0,23552,Hank Kuehne,71.97,1068,1484,-264.00
127,0,26420,Richard Johnson,71.96,1188,1651,-280.00
128,0,10201,Matt Gogel,71.94,892,1240,-229.00
129,0,21949,Joe Ogilvie,71.93,1079,1500,-275.00
129,0,10107,Deane Pappas,71.93,807,1122,-202.00
131,0,01619,Skip Kendall,71.84,1013,1410,-221.00
132,0,23614,Rich Beem,71.73,784,1093,-179.00
132,0,01948,Tim Petrovic,71.73,1106,1542,-257.00
134,0,19881,Robert Damron,71.64,1061,1481,-212.00
135,0,23307,Roger Tambellini,71.61,893,1247,-196.00
136,0,20634,Peter Lonard,71.59,693,968,-129.00
137,0,07363,Craig Bowden,71.58,952,1330,-204.00
138,0,01707,Steve Lowery,71.55,943,1318,-226.00
139,0,01927,Dennis Paulson,71.54,842,1177,-209.00
140,0,06809,Bob Burns,71.45,986,1380,-202.00
141,0,24781,Hunter Mahan,71.40,1046,1465,-255.00
142,0,01771,Blaine McCallister,71.36,770,1079,-148.00
143,0,06197,Michael Allen,71.34,971,1361,-235.00
144,0,12760,Danny Ellis,71.29,864,1212,-204.00
145,0,01378,David Frost,71.25,937,1315,-194.00
146,0,20378,Mathias Grönberg,71.23,931,1307,-187.00
147,0,01920,Craig Parry,71.19,462,649,-101.00
147,0,01928,Corey Pavin,71.19,845,1187,-205.00
149,0,20121,Todd Fischer,71.01,1161,1635,-275.00
150,0,01361,Dan Forsman,70.98,829,1168,-157.00
151,0,23613,Rich Barcelo,70.87,742,1047,-151.00
152,0,12602,Dean Wilson,70.82,1136,1604,-274.00
153,0,08931,Glen Day,70.81,1111,1569,-279.00
154,0,02245,Grant Waite,70.77,857,1211,-177.00
155,0,19972,José Coceres,70.66,761,1077,-174.00
156,0,01473,Todd Hamilton,70.62,887,1256,-204.00
157,0,22913,John Rollins,70.57,899,1274,-222.00
158,0,20663,Brenden Pappas,70.52,1239,1757,-321.00
159,0,08881,Tripp Isenhour,70.51,593,841,-117.00
160,0,21407,Arjun Atwal,70.49,934,1325,-220.00
161,0,02049,Gene Sauers,70.44,915,1299,-189.00
162,0,01261,Jay Delsing,70.33,794,1129,-168.00
163,0,21893,Brian Kortan,70.32,713,1014,-129.00
164,0,20433,Mark Hensby,70.27,1033,1470,-283.00
165,0,12705,Cliff Kresge,70.23,934,1330,-194.00
166,0,01887,Mark O'Meara,70.12,514,733,-105.00
167,0,19846,Brian Gay,70.07,1098,1567,-290.00
168,0,01968,Nick Price,70.03,451,644,-112.00
169,0,08337,Mike Heinen,70.02,633,904,-163.00
170,0,06373,José María Olazábal,70.00,525,750,-133.00
171,0,01042,Paul Azinger,69.82,805,1153,-209.00
172,0,01329,Brad Faxon,69.76,865,1240,-214.00
173,0,08537,J.P. Hayes,69.72,792,1136,-165.00
174,0,20585,Niclas Fasth,69.70,635,911,-120.00
175,0,02099,Scott Simpson,69.69,637,914,-122.00
176,0,10912,Craig Perks,69.65,787,1130,-164.00
177,0,06527,Steve Stricker,69.59,840,1207,-215.00
178,0,08835,Kris Cox,69.53,753,1083,-158.00
179,0,23063,Scott Hend,69.45,857,1234,-216.00
180,0,07939,Dan Olsen,69.36,790,1139,-184.00
181,0,20580,Andre Stolz,69.30,587,847,-123.00
182,0,24925,Jonathan Byrd,69.11,888,1285,-262.00
183,0,06214,Guy Boros,69.03,711,1030,-149.00
184,0,06078,Esteban Toledo,69.00,977,1416,-174.00
185,0,10213,Dicky Pride,68.96,722,1047,-130.00
186,0,06613,Tommy Tolles,68.84,738,1072,-179.00
187,0,20104,Ken Duke,68.58,969,1413,-219.00
188,0,25237,Kevin Muncrief,67.88,543,800,-107.00
189,0,01132,Mark Brooks,67.75,685,1011,-122.00
190,0,01761,Len Mattiace,67.66,843,1246,-175.00
191,0,20593,Greg Chalmers,67.50,779,1154,-221.00
192,0,12682,Hirofumi Miyase,66.97,673,1005,-141.00
193,0,12753,David Morland IV,66.85,736,1101,-173.00
194,0,22371,Aaron Baddeley,66.59,907,1362,-222.00
195,0,11123,Chris Couch,64.62,526,814,-130.00
196,0,23338,David Gossett,59.54,540,907,-74.00
