RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL RNDS
102,0,10565,Ian Leggatt,26
102,0,01926,Steve Pate,26
102,0,02002,John Riegger,26
102,0,06613,Tommy Tolles,26
102,0,10425,Jay Williamson,26
111,0,07867,Woody Austin,25
111,0,23614,Rich Beem,25
111,0,01132,Mark Brooks,25
111,0,21806,Paul Gow,25
111,0,23353,J.J. Henry,25
111,0,01771,Blaine McCallister,25
111,0,12753,David Morland IV,25
111,0,20095,Carl Paulson,25
111,0,10912,Craig Perks,25
111,0,01943,Chris Perry,25
121,0,19972,José Coceres,24
121,0,19881,Robert Damron,24
121,0,01361,Dan Forsman,24
121,0,08537,J.P. Hayes,24
121,0,08881,Tripp Isenhour,24
121,0,06514,Kevin Johnson,24
121,0,01823,Larry Mize,24
121,0,08553,Lee Porter,24
121,0,02099,Scott Simpson,24
130,0,01185,Brandel Chamblee,23
130,0,06036,Scott Dunlap,23
130,0,10962,Bradley Hughes,23
130,0,01553,John Huston,23
130,0,20436,Garrett Willis,23
135,0,12388,Michael Clark II,22
135,0,20574,Mathew Goggin,22
135,0,23338,David Gossett,22
135,0,06643,Paul Goydos,22
135,0,10963,Jimmy Green,22
135,0,06090,Jim McGovern,22
135,0,01920,Craig Parry,22
135,0,06527,Steve Stricker,22
143,0,21633,Steve Allan,21
143,0,01226,Fred Couples,21
143,0,22122,Andrew McLardy,21
143,0,22046,Geoff Ogilvy,21
143,0,01928,Corey Pavin,21
143,0,23621,Rory Sabbatini,21
143,0,23034,Brent Schwarzrock,21
143,0,12714,Chris Tidland,21
143,0,08057,Brian Wilson,21
152,0,12760,Danny Ellis,20
152,0,06617,Brian Henninger,20
152,0,02257,Brian Watts,20
155,0,20099,Doug Barron,19
155,0,01313,Steve Elkington,19
155,0,01475,Donnie Hammond,19
155,0,21007,Gabriel Hjertstedt,19
155,0,01887,Mark O'Meara,19
155,0,01927,Dennis Paulson,19
155,0,02101,Joey Sindelar,19
162,0,01487,Jeff Hart,18
162,0,12705,Cliff Kresge,18
162,0,10213,Dicky Pride,18
162,0,02245,Grant Waite,18
162,0,02246,Duffy Waldorf,18
167,0,01014,Fulton Allem,17
167,0,06034,Marco Dawson,17
167,0,07763,Doug Dunakey,17
167,0,02294,Willie Wood,17
171,0,01599,Steve Jones,16
171,0,06373,José María Olazábal,16
171,0,02267,D.A. Weibring,16
174,0,08123,Jeff Brehaut,15
174,0,01418,Bill Glasson,15
174,0,08063,Kelly Grunewald,15
174,0,20433,Mark Hensby,15
174,0,23108,Matt Kuchar,15
174,0,02279,Mark Wiebe,15
180,0,25083,Jeremy Anderson,14
180,0,01063,Ben Bates,14
180,0,10733,Kent Jones,14
180,0,07547,Craig Kanada,14
184,0,01093,Ronnie Black,13
184,0,01388,Robert Gamez,13
184,0,06140,Sean Murphy,13
187,0,01323,Brad Fabel,12
187,0,24604,Hunter Haas,12
187,0,19958,Miguel Angel Jiménez,12
187,0,08993,Franklin Langham,12
187,0,06431,Jean Van de Velde,12
192,0,01191,Barry Cheesman,11
192,0,01569,Peter Jacobsen,11
194,0,01142,Bart Bryant,10
194,0,08535,Gary Nicklaus,10
196,0,21584,Richie Coughlan,9
196,0,01326,Nick Faldo,9
196,0,22051,Ben Ferguson,9
196,0,20157,Retief Goosen,9
196,0,01905,Joe Ozaki,9
196,0,10649,Tom Scherrer,9
196,0,22293,Heath Slocum,9
196,0,07101,Dave Stockton Jr.,9
204,0,01196,Brian Claar,8
204,0,19825,Darren Clarke,8
204,0,01200,Keith Clearwater,8
204,0,20766,Padraig Harrington,8
204,0,02321,Fuzzy Zoeller,8
209,0,20848,Ángel Cabrera,7
209,0,23983,Luke Donald,7
209,0,20585,Niclas Fasth,7
209,0,06044,Scott Gump,7
209,0,01549,Mike Hulbert,7
209,0,01603,Jeff Julian,7
209,0,01876,Greg Norman,7
209,0,01996,Mike Reid,7
217,0,01116,Michael Bradley,6
217,0,20831,Emanuele Canonica,6
217,0,10821,Toshi Izawa,6
217,0,01975,Tom Purtzer,6
217,0,22064,Craig Spence,6
217,0,02159,Curtis Strange,6
217,0,12663,Phil Tataurangi,6
217,0,06591,Rocky Walcher,6
225,0,10944,Thomas Bjørn,5
225,0,01282,Trevor Dodds,5
225,0,01385,Jim Gallagher Jr.,5
225,0,08635,Colin Montgomerie,5
225,0,02133,Craig Stadler,5
225,0,20935,Toru Taniguchi,5
231,0,20400,Michael Campbell,4
231,0,07569,Mark Carnevale,4
231,0,01346,Ed Fiori,4
231,0,08337,Mike Heinen,4
231,0,12461,Paul McGinley,4
231,0,23800,Bryce Molder,4
231,0,01984,Sam Randolph,4
231,0,02191,Tim Thelen,4
231,0,08385,Omar Uresti,4
240,0,22371,Aaron Baddeley,3
240,0,01068,Andy Bean,3
240,0,20029,Notah Begay III,3
240,0,07363,Craig Bowden,3
240,0,06220,Jaxon Brigman,3
240,0,12510,Chad Campbell,3
240,0,20472,Alex Cejka,3
240,0,06741,Gene Fieger,3
240,0,20763,Pierre Fulke,3
240,0,06064,Jeff Gallagher,3
240,0,01468,Gary Hallberg,3
240,0,20218,Shingo Katayama,3
240,0,01633,Tom Kite,3
240,0,20634,Peter Lonard,3
240,0,01717,Sandy Lyle,3
240,0,01891,David Ogrin,3
240,0,20474,Phillip Price,3
240,0,25190,Jeff Quinney,3
240,0,24502,Adam Scott,3
240,0,02135,Mike Standly,3
240,0,25450,Ty Tryon,3
240,0,07753,Kevin Wentworth,3
240,0,20396,Lee Westwood,3
240,0,02300,Ian Woosnam,3
264,0,20771,Steven Alker,2
264,0,06197,Michael Allen,2
264,0,01039,Perry Arthur,2
264,0,12661,Todd Barranger,2
264,0,06214,Guy Boros,2
264,0,01143,Brad Bryant,2
264,0,21180,Tony Carolan,2
264,0,25364,Paul Casey,2
264,0,23135,Tim Clark,2
264,0,19822,Bobby Cochran,2
264,0,19905,Andrew Coltart,2
264,0,08083,Michael Combs,2
264,0,22621,Ben Curtis,2
264,0,23409,James Driscoll,2
264,0,22873,Todd Fanning,2
264,0,01331,Rick Fehr,2
264,0,01334,Keith Fergus,2
264,0,01408,Kelly Gibson,2
264,0,01510,Nolan Henke,2
264,0,24956,Mikko Ilonen,2
264,0,24739,Katsumune Imai,2
264,0,20832,Raphael Jacquelin,2
264,0,01668,Jeffrey Lankford,2
264,0,19904,Paul Lawrie,2
264,0,01682,Wayne Levi,2
264,0,01690,Bruce Lietzke,2
264,0,01701,Bob Lohr,2
264,0,01755,Dick Mast,2
264,0,01783,Mark McCumber,2
264,0,19983,Andy Oldcorn,2
264,0,20691,Greg Owen,2
264,0,24138,Ian Poulter,2
264,0,23389,John Restino,2
264,0,02007,Larry Rinker,2
264,0,02049,Gene Sauers,2
264,0,02131,Mike Springer,2
264,0,20548,Hidemichi Tanaka,2
264,0,25632,Jimmy Walker,2
264,0,21878,Mark Wilson,2
264,0,20271,Chris Zambri,2
264,0,02322,Richard Zokol,2
305,0,23355,Alexandre Balicki,1
305,0,01060,Dave Barr,1
305,0,01072,Chip Beck,1
305,0,07649,Don Bell,1
305,0,22290,Rob Bradley,1
305,0,24925,Jonathan Byrd,1
305,0,25939,Nick Cassini,1
305,0,25791,Michael Christensen,1
305,0,24494,Erik Compton,1
305,0,10195,Tim Conley,1
305,0,23673,Michael Connell,1
305,0,25779,Matthew Cort,1
305,0,10703,Jeffrey Cranford,1
305,0,01235,Ben Crenshaw,1
305,0,10041,Wayne DeFrancesco,1
305,0,01261,Jay Delsing,1
305,0,12740,Paul Devenport,1
305,0,23225,Paul Earnest,1
305,0,06625,Chris Endres,1
305,0,25935,John Engler Jr.,1
305,0,23903,Stephen Gangluff,1
305,0,25052,Derek Gillespie,1
305,0,01425,Ernie Gonzalez,1
305,0,22752,Greg Gregory,1
305,0,20378,Mathias Grönberg,1
305,0,12626,Joey Gullion,1
305,0,01495,Morris Hatalsky,1
305,0,21098,Scott Henderson,1
305,0,12716,Charley Hoffman,1
305,0,20992,Kazuhiko Hosokawa,1
305,0,21350,Ryuji Imada,1
305,0,01559,Hale Irwin,1
305,0,20791,Mark Johnson,1
305,0,23157,Richard Johnson,1
305,0,21894,Bobby Kalinowski,1
305,0,20382,Stephen Leaney,1
305,0,10846,Steve Madsen,1
305,0,20445,Casey Martin,1
305,0,24989,Matt McDougall,1
305,0,07235,John Morse,1
305,0,01864,Larry Nelson,1
305,0,24466,Gareth Paddison,1
305,0,01949,Mark Pfeil,1
305,0,01958,Dan Pohl,1
305,0,10481,Troy Reiser,1
305,0,02020,Eduardo Romero,1
305,0,22405,Justin Rose,1
305,0,02065,Rick Schuller,1
305,0,11246,Des Smyth,1
305,0,25374,David Stephens,1
305,0,06581,David Sutherland,1
305,0,02222,Billy Tuten,1
305,0,02224,Greg Twiggs,1
305,0,02230,Stan Utley,1
305,0,20937,Nicolas Vanhootegem,1
305,0,02241,Bobby Wadkins,1
305,0,02256,Tom Watson,1
305,0,06791,Mark Wurtz,1
305,0,02313,Bruce Zabriski,1
