RANK,MOVEMENT,PLAYER_ID,PLAYER,TOP 10,1ST,2ND,3RD
37,0,34264,Hudson Swafford,4,1
37,0,25493,Nick Taylor,4
37,0,27064,Jhonattan Vegas,4,1,1
37,0,25804,Bubba Watson,4
61,0,33948,Byeong Hun An,3
61,0,40009,Dominic Bozzelli,3,1
61,0,12510,Chad Campbell,3
61,0,20229,Stewart Cink,3
61,0,27896,Ross Fisher,3,1
61,0,30911,Tommy Fleetwood,3,1
61,0,21209,Sergio Garcia,3,1
61,0,24358,Robert Garrigus,3
61,0,19846,Brian Gay,3,1
61,0,34363,Tyrrell Hatton,3
61,0,27974,Sung Kang,3,1
61,0,30926,Chris Kirk,3,1
61,0,32757,Patton Kizzire,3,1
61,0,35879,Kelly Kraft,3,1,1
61,0,31420,Anirban Lahiri,3,1,1
61,0,27129,Luke List,3,1,1
61,0,31202,William McGirt,3,1
61,0,29289,S.Y. Noh,3
61,0,27349,Alex Noren,3
61,0,23320,Ryan Palmer,3
61,0,29908,C.T. Pan,3,1
61,0,36699,Patrick Rodgers,3,1
61,0,26331,Charl Schwartzel,3,1,1
61,0,39324,J.J. Spaun,3
61,0,30692,Scott Stallings,3,1
61,0,21528,Henrik Stenson,3,1,1
61,0,34431,Robert Streb,3,1
61,0,27963,Chris Stroud,3,1
61,0,33419,Cameron Tringale,3
61,0,32333,Kevin Tway,3,2
61,0,47128,Richy Werenski,3,1
92,0,22371,Aaron Baddeley,2
92,0,27958,Ryan Blaum,2
92,0,29479,Scott Brown,2,2
92,0,32070,Rafael Campos,2
92,0,25720,Chad Collins,2,1
92,0,47959,Bryson DeChambeau,2,1,1
92,0,25686,Jason Dufner,2,1
92,0,34099,Harris English,2
92,0,31416,Derek Fathauer,2,1
92,0,28500,Martin Flores,2
92,0,29974,Branden Grace,2
92,0,39954,Cody Gribble,2,1
92,0,31646,Emiliano Grillo,2
92,0,26758,David Hearn,2
92,0,23063,Scott Hend,2
92,0,23353,J.J. Henry,2
92,0,31557,Jim Herman,2,1
92,0,35532,Tom Hoge,2
92,0,27141,J.B. Holmes,2
92,0,35506,Mackenzie Hughes,2,1
92,0,34174,John Huh,2
92,0,37455,Si Woo Kim,2,1
92,0,37454,Whee Kim,2,1
92,0,33413,Ben Martin,2
92,0,26596,Ryan Moore,2,1
92,0,34213,Grayson Murray,2,1
92,0,20691,Greg Owen,2,2
92,0,24138,Ian Poulter,2,1,1
92,0,29223,Sam Saunders,2
92,0,27214,Kevin Streelman,2
92,0,06527,Steve Stricker,2
92,0,27770,Camilo Villegas,2,1
92,0,26951,Johnson Wagner,2,1
125,0,33120,Mark Anderson,1
125,0,20098,Stuart Appleby,1
125,0,19803,Ryan Armour,1
125,0,35545,Blayne Barber,1,1
125,0,40058,Zac Blair,1
125,0,27895,Jonas Blixt,1,1
125,0,47504,Sam Burns,1
125,0,24925,Jonathan Byrd,1
125,0,20848,Ángel Cabrera,1
125,0,20472,Alex Cejka,1
125,0,23541,Ben Crane,1
125,0,34076,Joel Dahmen,1
125,0,23983,Luke Donald,1,1
125,0,30191,Julián Etulain,1
125,0,10809,Jim Furyk,1
125,0,29720,Andres Gonzales,1
125,0,20157,Retief Goosen,1,1
125,0,46550,Brandon Hagy,1
125,0,33461,Morgan Hoffmann,1,1
125,0,29222,Billy Hurley III,1
125,0,30852,Ryo Ishikawa,1
125,0,27747,Hiroshi Iwata,1
125,0,34242,Andrew Johnston,1
125,0,46440,Smylie Kaufman,1
125,0,27408,Martin Kaymer,1
125,0,39975,Michael Kim,1,1
125,0,22986,Søren Kjeldsen,1
125,0,49773,Chase Koepka,1
125,0,30944,Jason Kokrak,1
125,0,46732,Rick Lamb,1,1
125,0,27466,Spencer Levin,1
125,0,35296,Haotong Li,1,1
125,0,34409,David Lingmerth,1
125,0,35300,Andrew Loupe,1
125,0,01706,Davis Love III,1
125,0,33204,Shane Lowry,1
125,0,37380,Curtis Luck,1
125,0,23548,Bill Lunde,1,1
125,0,32640,Troy Merritt,1
125,0,46601,Trey Mullinax,1
125,0,48822,Sebastián Muñoz,1,1
125,0,30163,Henrik Norlander,1,1
125,0,22046,Geoff Ogilvy,1
125,0,33968,Thorbjørn Olesen,1
125,0,27942,Rob Oppenheim,1
125,0,20572,Rod Pampling,1,1
125,0,22056,Cameron Percy,1
125,0,25240,D.A. Points,1,1
125,0,49771,J.T. Poston,1
125,0,28252,Seamus Power,1
125,0,34358,Jonathan Randolph,1
125,0,23497,Tag Ridings,1,1
125,0,23621,Rory Sabbatini,1
125,0,46464,Jordan L Smith,1
125,0,35174,Matthew Southgate,1
125,0,33418,Shawn Stefani,1
125,0,25834,Daniel Summerhays,1
125,0,21498,Hideto Tanihara,1
125,0,32150,Michael Thompson,1
125,0,52144,Braden Thornberry,1
125,0,29484,Peter Uihlein,1
125,0,28132,Tyrone Van Aswegen,1
125,0,37189,Harold Varner III,1
125,0,25632,Jimmy Walker,1
125,0,27095,Nick Watney,1
125,0,26289,Boo Weekley,1
125,0,25892,Steve Wheatcroft,1
125,0,49964,Aaron Wise,1
