RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,ATTEMPTS,TOTAL DISTANCE (FEET),RELATIVE TO PAR
142,0,01928,Corey Pavin,45' 1",94,4233.917,+20.00
146,0,12602,Dean Wilson,45' 2",105,4744.917,+15.00
147,0,10423,Mike Weir,45' 3",145,6556.083,+26.00
148,0,01226,Fred Couples,45' 5",88,3998.000,+11.00
148,0,26301,James Nitties,45' 5",167,7579.583,+19.00
150,0,25240,D.A. Points,45' 6",138,6273.500,+3.00
151,0,01329,Brad Faxon,45' 8",108,4933.250,+20.00
151,0,25396,Kevin Na,45' 8",124,5658.583,+16.00
151,0,28620,Aron Price,45' 8",165,7534.917,+13.00
154,0,19846,Brian Gay,45' 9",126,5762.583,+11.00
155,0,23048,Eric Axley,46' 0",121,5564.083,+45.00
155,0,24361,Pat Perez,46' 0",102,4694.750,+8.00
157,0,26596,Ryan Moore,46' 1",120,5532.250,+23.00
157,0,01948,Tim Petrovic,46' 1",154,7094.000,+2.00
157,0,06527,Steve Stricker,46' 1",84,3867.833,+5.00
157,0,21878,Mark Wilson,46' 1",152,6998.667,+15.00
161,0,28780,Nicholas Thompson,46' 2",137,6326.583,+25.00
162,0,23718,Nathan Green,46' 3",169,7810.500,+25.00
162,0,24449,Parker McLachlin,46' 3",191,8838.833,+23.00
162,0,26951,Johnson Wagner,46' 3",128,5915.583,+25.00
165,0,21753,Brian Davis,46' 4",147,6805.083,+25.00
165,0,12705,Cliff Kresge,46' 4",103,4770.833,+21.00
167,0,23638,Brendon de Jonge,46' 5",158,7339.750,+21.00
168,0,20766,Padraig Harrington,46' 6",94,4368.833,+3.00
169,0,22371,Aaron Baddeley,46' 10",145,6785.500,+21.00
170,0,31416,Derek Fathauer,47' 2",137,6457.667,+40.00
171,0,20104,Ken Duke,47' 3",154,7278.000,+25.00
172,0,23548,Bill Lunde,47' 4",139,6574.667,+28.00
173,0,07223,Brian Bateman,47' 9",112,5343.417,+20.00
173,0,10117,Bob Heintz,47' 9",77,3676.750,+20.00
175,0,24846,Ricky Barnes,48' 2",93,4480.500,+17.00
175,0,23108,Matt Kuchar,48' 2",116,5590.250,+6.00
177,0,26300,Matt Jones,48' 4",114,5512.417,+19.00
178,0,10585,Scott McCarron,48' 5",132,6394.833,+17.00
179,0,28089,Jason Day,48' 11",88,4303.750,+4.00
180,0,23320,Ryan Palmer,50' 4",129,6495.833,+26.00
180,0,06539,Rick Price,50' 4",66,3323.750,+20.00
182,0,30927,Brendon Todd,51' 1",74,3781.417,+19.00
183,0,10885,Robert Allenby,51' 6",74,3813.333,+9.00
184,0,06004,Stephen Ames,56' 2",95,5336.167,+11.00
