RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE,TOURNAMENT,ROUND,HOLE,COURSE
439,0,34708,Jack Senior,331,The Open,1,2,658
439,0,25349,Tim Wilkinson,331,U.S. Open,1,10,618
449,0,01677,Tom Lehman,330,The Open,1,1,658
449,0,30163,Henrik Norlander,330,The RSM Classic,4,18,776
449,0,22046,Geoff Ogilvy,330,The Greenbrier,1,13,771
449,0,28114,Dawie van der Walt,330,Houston Open,4,5,729
449,0,54345,Ryan Wenzler,330,Barbasol Champ,1,17,823
454,0,10885,Robert Allenby,329,Byron Nelson,1,9,243
454,0,54625,Dawson Armstrong,329,St. Jude,1,9,513
454,0,23048,Eric Axley,329,U.S. Open,1,9,618
454,0,24507,Jason Bohn,329,Wyndham Champ,1,15,752
454,0,48117,Kurt Kitayama,329,Safeway Open,2,14,552
454,0,50525,Collin Morikawa,329,Arnold Palmer,1,11,009
454,0,34130,Sung Joon Park,329,U.S. Open,2,14,618
454,0,34709,Eddie Pepperell,329,The Open,4,2,658
454,0,21959,Ted Purdy,329,Barbasol Champ,1,8,823
454,0,55573,John VanDerLaan,329,Barbasol Champ,1,13,823
464,0,45858,Russell Budd,328,Canadian Open,2,10,032
464,0,54954,Jesse Droemer,328,Texas Open,1,10,770
464,0,27324,Seungsu Han,328,Puntacana,3,12,244
464,0,27506,Oliver Wilson,328,The Open,1,2,658
468,0,51691,Chris Babcock,327,U.S. Open,1,14,618
468,0,39821,Justin YW Kim,327,Canadian Open,2,6,032
468,0,10585,Scott McCarron,327,THE PLAYERS,1,1,011
468,0,46585,Brian Norman,327,Byron Nelson,2,15,243
468,0,46031,Zachary Olsen,327,St. Jude,1,3,513
468,0,32508,Chad Proehl,327,John Deere,1,8,669
468,0,20396,Lee Westwood,327,The Open,1,2,658
468,0,55417,Timothy Wiseman,327,U.S. Open,1,10,618
476,0,19824,Craig Barlow,326,John Deere,1,17,669
476,0,32200,Roberto Castro,326,U.S. Open,1,14,618
476,0,37452,Ashley Hall,326,WGC-HSBC Champ,3,14,766
476,0,49757,Stewart Jolly,326,Wyndham Champ,1,2,752
476,0,24748,WC Liang,326,U.S. Open,2,9,618
481,0,47906,Austin Connelly,325,Canadian Open,2,3,032
481,0,30907,Rhys Enoch,325,The Open,3,1,658
481,0,47334,Sam Fidone,325,Canadian Open,2,3,032
481,0,26735,Marty Jertson,325,PGA Championshi,1,10,534
481,0,35143,Anthony Paolucci,325,Safeway Open,1,1,552
481,0,30918,James Robinson,325,The Open,1,1,658
481,0,46464,Jordan L Smith,325,WGC-HSBC Champ,3,14,766
481,0,55575,Blake Taylor,325,The Greenbrier,2,6,771
489,0,22873,Todd Fanning,324,Canadian Open,2,8,032
489,0,01553,John Huston,324,Barbasol Champ,1,15,823
489,0,55752,Ben Kern,324,PGA Championshi,2,8,534
489,0,47239,Phachara Khongwatmai,324,WGC-HSBC Champ,2,14,766
489,0,47281,Tyler Torano,324,Farmers Ins,2,13,004
489,0,23322,Brett Wetterich,324,Barbasol Champ,1,13,823
489,0,22000,Chris Wood,324,The Open,3,1,658
496,0,20104,Ken Duke,323,Byron Nelson,2,9,243
496,0,39971,Sungjae Im,323,U.S. Open,1,9,618
496,0,29378,Daisuke Kataoka,323,Sony Open,3,5,006
496,0,30711,Colt Knost,323,Shriners Hosp,1,12,538
496,0,29377,Tatsuya Kodai,323,Sony Open,2,10,006
496,0,35139,Richard Lee,323,Phoenix Open,1,17,510
496,0,51922,Sulman Raza,323,U.S. Open,2,14,618
496,0,47568,Curtis Reed,323,Texas Open,1,10,770
496,0,52748,Ben Wolcott,323,Sanderson Farms,1,3,746
505,0,52571,Marc-Étienne Bussières,322,Canadian Open,1,11,032
505,0,35840,Kevin Foley,322,Barbasol Champ,1,8,823
505,0,46837,Yuxin Lin,322,Masters,1,2,014
505,0,47687,Manav Shah,322,John Deere,2,2,669
505,0,24964,Ryan Vermeer,322,PGA Championshi,2,12,534
510,0,33039,Jason Schmuhl,321,Safeway Open,1,12,552
511,0,55372,Adam D'Amario,320,Travelers Champ,1,12,503
511,0,23409,James Driscoll,320,Travelers Champ,2,1,503
511,0,35237,Santiago Rivas,320,Puntacana,3,12,244
511,0,22293,Heath Slocum,320,Barbasol Champ,2,17,823
511,0,22294,Brian Smock,320,PGA Championshi,1,17,534
516,0,01320,Bob Estes,319,St. Jude,2,3,513
516,0,24459,Richard Sterne,319,WGC-HSBC Champ,3,14,766
516,0,46507,Bobby Wyatt,319,Safeway Open,1,18,552
519,0,55405,Ben Crancer,318,St. Jude,2,6,513
519,0,31569,Jason Scrivener,318,U.S. Open,1,14,618
519,0,51890,Greyson Sigg,318,The RSM Classic,2,11,776
519,0,02106,Chris Smith,318,Barbasol Champ,1,8,823
523,0,21407,Arjun Atwal,317,Wyndham Champ,2,5,752
523,0,35200,Thomas Curtis,317,The Open,1,2,658
523,0,27081,Seunghyuk Kim,317,Genesis Open,1,15,500
523,0,54813,Philip Knowles,317,RBC Heritage,2,6,012
523,0,37274,Donny Lee,317,Arnold Palmer,1,15,009
523,0,50674,Ashton Turner,317,The Open,2,2,658
529,0,34697,Yi Cao,316,WGC-HSBC Champ,1,18,766
529,0,27060,John Mallinger,316,Farmers Ins,2,18,104
531,0,06332,Neal Lancaster,315,Barbasol Champ,3,12,823
531,0,20160,Charlie Wi,315,John Deere,1,10,669
533,0,29370,Mikko Korhonen,314,PGA Championshi,2,12,534
534,0,32199,Matthew Borchert,313,PGA Championshi,1,7,534
534,0,01116,Michael Bradley,313,Barbasol Champ,1,17,823
534,0,06575,Dudley Hart,313,Barbasol Champ,1,4,823
534,0,30050,Sean Jacklin,313,Mayakoba,2,13,733
534,0,33667,Carlos Ortiz,313,Mayakoba,1,13,733
534,0,26668,Marc Turnesa,313,Barbasol Champ,2,17,823
540,0,06643,Paul Goydos,312,Arnold Palmer,4,16,009
540,0,35409,Craig Hocknull,312,PGA Championshi,2,12,534
542,0,40189,David Muttitt,311,PGA Championshi,2,4,534
542,0,33624,Shawn Warren,311,PGA Championshi,2,12,534
544,0,10505,Shane Bertsch,310,Wyndham Champ,1,5,752
544,0,01200,Keith Clearwater,310,Fort Worth Invt,1,1,021
544,0,01226,Fred Couples,310,Masters,1,2,014
544,0,29930,Mike Hendry,310,The Open,2,2,658
544,0,01569,Peter Jacobsen,310,AT&T Pebble,2,10,769
544,0,27466,Spencer Levin,310,Barbasol Champ,1,17,823
544,0,51563,Jovan Rebula,310,The Open,2,2,658
551,0,06515,Shaun Micheel,309,Sanderson Farms,2,11,746
551,0,34575,Adrian Otaegui,309,PGA Championshi,1,12,534
551,0,26497,Casey Wittenberg,309,St. Jude,2,9,513
551,0,52635,JJ Wood,309,Houston Open,1,17,729
551,0,24663,Y.E. Yang,309,PGA Championshi,1,12,534
556,0,01161,Mark Calcavecchia,308,The Open,2,2,658
556,0,54459,Andrew Filbert,308,Honda Classic,2,14,734
556,0,31670,Matthew Griffin,308,WGC-HSBC Champ,3,14,766
556,0,26285,Grover Justice,308,Barbasol Champ,2,17,823
556,0,01619,Skip Kendall,308,Barbasol Champ,1,13,823
561,0,37065,Devin Gee,307,The Greenbrier,1,11,771
561,0,01717,Sandy Lyle,307,Masters,2,2,014
563,0,01098,Jay Don Blake,306,Barbasol Champ,2,2,823
563,0,12309,Bob Sowards,306,PGA Championshi,2,18,534
565,0,06012,Greg Kraft,305,Barbasol Champ,2,2,823
565,0,29675,Dan McCarthy,305,The RSM Classic,1,18,776
565,0,23633,Phil Schmitt,305,Sanderson Farms,1,9,746
565,0,29939,Fabrizio Zanotti,305,Puntacana,3,12,244
569,0,23614,Rich Beem,304,PGA Championshi,2,11,534
569,0,33951,Julio Santos,304,Puntacana,3,12,244
569,0,37410,Hiram Silfa,304,Puntacana,1,12,244
572,0,34387,Daniel Balin,303,PGA Championshi,2,12,534
572,0,32070,Rafael Campos,303,Puntacana,2,7,244
572,0,11032,Frank Lickliter II,303,Puntacana,1,12,244
572,0,46048,Jordan Niebrugge,303,Mayakoba,2,13,733
572,0,35210,George Riley,303,Puntacana,2,12,244
572,0,23969,Graeme Storm,303,WGC-HSBC Champ,4,14,766
578,0,08191,Paul Broadhurst,302,PGA Championshi,1,1,534
578,0,19825,Darren Clarke,302,The Open,1,1,658
578,0,52634,Jaysen Hansen,302,PGA Championshi,2,12,534
578,0,29747,Zach Johnson,302,PGA Championshi,1,1,534
578,0,25863,Rod Perry,302,Valspar Champ,1,11,665
578,0,29212,Vinnie Poncino,302,Genesis Open,2,15,500
578,0,02246,Duffy Waldorf,302,Barbasol Champ,1,1,823
585,0,45194,Marcus Armitage,301,The Open,1,2,658
585,0,30736,Oscar Fraustro,301,Mayakoba,2,13,733
585,0,47238,Jazz Janewattananond,301,The Open,1,2,658
585,0,33870,Ashun Wu,301,WGC-HSBC Champ,3,14,766
589,0,53681,Ross Bell,300,Sanderson Farms,1,6,746
589,0,35946,Willy Pumarol,300,Puntacana,2,12,244
589,0,30786,Brady Schnell,300,The Open,1,1,658
592,0,51975,Zach Cabra,299,Houston Open,1,5,729
592,0,01388,Robert Gamez,299,Arnold Palmer,2,4,009
592,0,29476,Kyle Reifers,299,Puntacana,1,7,244
595,0,34017,Jhared Hack,298,Honda Classic,2,2,734
595,0,25960,Kyle Owen,298,The RSM Classic,2,11,776
595,0,02300,Ian Woosnam,298,Masters,2,2,014
598,0,01473,Todd Hamilton,297,The Open,1,2,658
599,0,01139,Olin Browne,295,Barbasol Champ,3,17,823
599,0,20105,Jeff Gove,295,CareerBuilder,3,11,202
599,0,32058,José de Jesús Rodríguez,295,Mayakoba,1,5,733
602,0,26420,Richard Johnson,294,Sanderson Farms,1,6,746
602,0,01724,Jeff Maggert,294,RBC Heritage,2,18,012
604,0,28938,Justin Harding,293,PGA Championshi,1,18,534
605,0,06214,Guy Boros,292,Barbasol Champ,1,16,823
605,0,20094,Jonathan Kaye,292,Barbasol Champ,2,13,823
605,0,33491,Brittany Lincicome,292,Barbasol Champ,2,13,823
608,0,20070,Matt Bettencourt,291,Puntacana,1,7,244
608,0,01577,Lee Janzen,291,CareerBuilder,2,11,704
608,0,01761,Len Mattiace,291,Puntacana,1,7,244
608,0,54636,Tony Romo,291,Puntacana,1,7,244
608,0,51522,Zach Zaback,291,Puntacana,1,7,244
613,0,01887,Mark O'Meara,290,Masters,2,2,014
613,0,54916,Rhadames Pena,290,Puntacana,1,12,244
615,0,36528,Yanwei Liu,288,WGC-HSBC Champ,2,14,766
615,0,21452,Steve Scott,288,RBC Heritage,2,15,012
617,0,06373,José María Olazábal,287,Masters,1,2,014
618,0,20634,Peter Lonard,286,Barbasol Champ,1,13,823
619,0,33227,Hyun-woo Ryu,285,WGC-HSBC Champ,1,18,766
620,0,34541,Poom Saksansin,284,WGC-HSBC Champ,3,14,766
621,0,25203,SSP Chawrasia,283,WGC-HSBC Champ,3,14,766
622,0,07363,Craig Bowden,282,PGA Championshi,1,8,534
623,0,08931,Glen Day,280,RBC Heritage,1,16,012
623,0,01823,Larry Mize,280,Masters,1,2,014
625,0,31363,Javier Colomo,277,Mayakoba,1,13,733
626,0,01132,Mark Brooks,274,CareerBuilder,2,13,202
