RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
61,0,10505,Shane Bertsch,56.82,25,44
61,0,23409,James Driscoll,56.82,25,44
61,0,21209,Sergio Garcia,56.82,25,44
64,0,25632,Jimmy Walker,56.58,43,76
65,0,23788,D.J. Trahan,56.52,39,69
66,0,26287,Roland Thatcher,56.41,22,39
67,0,31202,William McGirt,56.25,45,80
68,0,33911,Nate Smith,56.00,28,50
69,0,21407,Arjun Atwal,55.84,43,77
70,0,24140,Sean O'Hair,55.77,29,52
71,0,21753,Brian Davis,55.42,46,83
72,0,01766,Billy Mayfair,55.22,37,67
73,0,06527,Steve Stricker,55.17,32,58
74,0,21961,Charles Howell III,55.07,38,69
75,0,07457,Steve Flesch,54.55,42,77
76,0,32366,Kevin Chappell,54.39,31,57
77,0,23541,Ben Crane,54.35,25,46
77,0,29420,Billy Horschel,54.35,25,46
77,0,02206,David Toms,54.35,25,46
80,0,12652,Cameron Beckman,54.24,32,59
80,0,29718,Anthony Kim,54.24,32,59
80,0,27770,Camilo Villegas,54.24,32,59
83,0,23638,Brendon de Jonge,54.22,45,83
84,0,30926,Chris Kirk,54.17,39,72
85,0,26758,David Hearn,54.05,20,37
85,0,27797,Derek Lamely,54.05,20,37
87,0,27963,Chris Stroud,53.97,34,63
88,0,28158,Steve Marino,53.85,28,52
88,0,24502,Adam Scott,53.85,21,39
90,0,20098,Stuart Appleby,53.33,32,60
90,0,08537,J.P. Hayes,53.33,24,45
92,0,24490,George McNeill,53.06,26,49
93,0,01948,Tim Petrovic,53.03,35,66
94,0,06251,Chris DiMarco,52.94,36,68
95,0,27330,Josh Teater,52.87,46,87
96,0,24357,K.J. Choi,52.83,28,53
97,0,20472,Alex Cejka,52.73,29,55
98,0,12716,Charley Hoffman,52.70,39,74
99,0,25900,Lucas Glover,52.31,34,65
100,0,24507,Jason Bohn,52.17,24,46
100,0,21949,Joe Ogilvie,52.17,24,46
102,0,27214,Kevin Streelman,52.08,25,48
103,0,29221,Webb Simpson,51.67,31,60
104,0,26668,Marc Turnesa,51.52,17,33
105,0,22961,David Mathis,51.47,35,68
106,0,25834,Daniel Summerhays,51.43,36,70
107,0,26881,Jarrod Lyle,51.39,37,72
108,0,26300,Matt Jones,51.32,39,76
109,0,26851,Marc Leishman,50.72,35,69
110,0,32102,Rickie Fowler,50.00,31,62
110,0,10860,Justin Leonard,50.00,28,56
110,0,28475,Jeff Overton,50.00,31,62
110,0,28620,Aron Price,50.00,14,28
110,0,22913,John Rollins,50.00,27,54
110,0,25562,Andres Romero,50.00,35,70
110,0,22293,Heath Slocum,50.00,20,40
117,0,24358,Robert Garrigus,49.37,39,79
118,0,25274,Steven Bowditch,49.33,37,75
119,0,27064,Jhonattan Vegas,49.15,29,59
120,0,06621,Joe Durant,49.02,25,51
121,0,23497,Tag Ridings,48.98,24,49
122,0,27141,J.B. Holmes,48.94,23,47
123,0,27466,Spencer Levin,48.75,39,80
124,0,30750,Tommy Gainey,48.72,38,78
125,0,20498,Briny Baird,48.39,15,31
126,0,27936,Martin Laird,48.15,26,54
127,0,24924,Bill Haas,48.00,36,75
128,0,29518,Brendan Steele,47.95,35,73
129,0,26596,Ryan Moore,47.62,20,42
130,0,26476,Chez Reavie,47.56,39,82
131,0,30925,Dustin Johnson,47.46,28,59
132,0,26331,Charl Schwartzel,47.37,18,38
133,0,23614,Rich Beem,47.22,17,36
133,0,21805,Harrison Frazar,47.22,17,36
135,0,32876,Martin Piller,47.17,25,53
136,0,01313,Steve Elkington,47.06,16,34
136,0,27974,Sung Kang,47.06,16,34
138,0,33141,Keegan Bradley,46.58,34,73
139,0,32698,Bobby Gates,46.55,27,58
140,0,24846,Ricky Barnes,46.30,25,54
141,0,25818,Scott Piercy,46.15,30,65
142,0,12510,Chad Campbell,46.03,29,63
143,0,35087,Bio Kim,45.61,26,57
144,0,20070,Matt Bettencourt,45.57,36,79
145,0,33419,Cameron Tringale,45.45,35,77
146,0,12782,Tim Herron,45.31,29,64
147,0,25804,Bubba Watson,44.68,21,47
148,0,26951,Johnson Wagner,44.26,27,61
149,0,23325,Vaughn Taylor,44.07,26,59
150,0,28679,Fabián Gómez,43.64,24,55
150,0,30711,Colt Knost,43.64,24,55
150,0,10585,Scott McCarron,43.64,24,55
153,0,01706,Davis Love III,43.59,17,39
154,0,10733,Kent Jones,43.55,27,62
155,0,30946,Alex Prugh,43.48,30,69
156,0,33413,Ben Martin,43.40,23,53
157,0,23673,Michael Connell,43.33,26,60
158,0,26289,Boo Weekley,43.18,19,44
159,0,20436,Garrett Willis,43.14,22,51
160,0,01116,Michael Bradley,42.86,15,35
160,0,23353,J.J. Henry,42.86,18,42
162,0,24663,Y.E. Yang,42.50,17,40
163,0,27933,John Merrick,42.11,16,38
164,0,25457,Alexandre Rocha,41.94,13,31
165,0,28087,Kris Blanks,41.67,30,72
165,0,32640,Troy Merritt,41.67,15,36
167,0,30110,Kyle Stanley,40.85,29,71
168,0,25444,Justin Hicks,40.63,13,32
168,0,34072,Will Strickler,40.63,13,32
170,0,11123,Chris Couch,40.54,30,74
170,0,31557,Jim Herman,40.54,15,37
172,0,06522,Ernie Els,40.00,20,50
173,0,20645,John Senden,39.06,25,64
174,0,29720,Andres Gonzales,38.89,14,36
175,0,29478,Kevin Kisner,38.30,18,47
176,0,06004,Stephen Ames,38.18,21,55
177,0,34255,Joseph Bramlett,37.21,16,43
178,0,06643,Paul Goydos,36.76,25,68
179,0,27120,Troy Matteson,36.36,24,66
180,0,30692,Scott Stallings,35.85,19,53
181,0,31193,Jim Renner,35.48,11,31
182,0,26679,Kevin Stadler,35.29,18,51
183,0,26420,Richard Johnson,35.00,14,40
184,0,31323,Gary Woodland,34.15,14,41
185,0,20848,Ángel Cabrera,34.04,16,47
185,0,09011,David Duval,34.04,16,47
