RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE,TOURNAMENT,ROUND,HOLE,COURSE
440,0,01157,Tom Byrum,315,Viking Classic,1,5,609
440,0,24219,Wes Heffernan,315,U.S. Open,1,1,024
440,0,33486,Roger Sloan,315,Canadian Open,1,15,716
444,0,29639,Jesse Hutchins,314,U.S. Open,1,1,024
444,0,34554,Jung-gon Hwang,314,The Open,1,1,778
444,0,35439,Steve Lee,314,St. Jude,1,16,513
444,0,35672,Olafur Loftsson,314,Wyndham Champ.,2,18,752
444,0,25861,Ryan Nelson,314,U.S. Open,1,1,024
444,0,34665,Greg O'Mahony,314,Honda Classic,2,2,734
444,0,35443,Brett Patterson,314,U.S. Open,1,1,024
444,0,08215,Steve Schneiter,314,PGA Championshi,2,2,780
444,0,12755,Vance Veazey,314,St. Jude,1,9,513
444,0,35459,Chris Williams,314,U.S. Open,2,1,024
454,0,34387,Daniel Balin,313,PGA Championshi,2,2,780
454,0,35552,Billy Kennerly,313,Wyndham Champ.,2,18,752
454,0,33122,Russell Knox,313,Transitions Chp,1,10,665
454,0,34384,Eugene Wong,313,Memorial Tourn,1,11,023
458,0,35299,Todd Camplin,312,PGA Championshi,2,2,780
458,0,35844,Phillip Choi,312,The McGladrey,2,16,776
458,0,20608,David Howell,312,U.S. Open,1,1,024
458,0,34261,Scott Langley,312,John Deere Clas,2,15,669
458,0,26327,Simon Lilly,312,The Open,1,2,778
458,0,35449,Adam Long,312,U.S. Open,1,1,024
458,0,35440,Clark Richardson,312,St. Jude,2,7,513
458,0,22294,Brian Smock,312,Farmers Ins.,2,17,004
458,0,35447,Michael Tobiason Jr.,312,U.S. Open,1,1,024
467,0,25369,Jamie Donaldson,311,PGA Championshi,1,2,780
467,0,35086,Chris Epperson,311,The Heritage,1,6,012
467,0,27119,Koumei Oda,311,Sony Open,2,6,006
467,0,30933,Jeff Sorenson,311,PGA Championshi,2,2,780
471,0,26500,Alejandro Cañizares,310,The Open,2,1,778
471,0,24730,Faber Jamerson,310,PGA Championshi,2,2,780
471,0,01685,J.L. Lewis,310,Viking Classic,3,14,609
471,0,35281,Joe Panzeri,310,Canadian Open,2,10,716
475,0,12680,Shigeki Maruyama,309,Sony Open,4,13,006
475,0,25808,Mike Northern,309,PGA Championshi,2,2,780
475,0,27386,Dustin Risdon,309,Canadian Open,4,10,716
475,0,35550,Matthew Swan,309,Viking Classic,1,9,609
475,0,11006,Rick Woodson,309,HP Byron Nelson,2,3,019
480,0,12388,Michael Clark II,308,Viking Classic,1,18,609
480,0,34096,Matt Fast,308,Viking Classic,1,14,609
480,0,06795,Jeff Freeman,308,Transitions Chp,1,10,665
480,0,27979,Daehyun Kim,308,U.S. Open,2,1,024
480,0,20634,Peter Lonard,308,Viking Classic,3,4,609
480,0,35451,Scott Pinckney,308,U.S. Open,2,1,024
480,0,06655,Geoffrey Sisk,308,U.S. Open,1,1,024
487,0,01175,Jim Carter,307,Zurich Classic,2,5,714
487,0,29954,Robert Dinwiddie,307,U.S. Open,1,1,024
487,0,34358,Jonathan Randolph,307,Viking Classic,1,18,609
487,0,35519,Andy Smith,307,The Open,1,1,778
487,0,34265,Will Wilcox,307,U.S. Open,1,1,024
492,0,01014,Fulton Allem,306,Crowne Plaza,2,2,021
492,0,35311,Bryan Bigley,306,Wells Fargo,1,5,698
492,0,20945,Markus Brier,306,The Open,2,1,778
492,0,35466,Zack Byrd,306,U.S. Open,1,1,024
492,0,19904,Paul Lawrie,306,The Open,2,1,778
492,0,12663,Phil Tataurangi,306,Viking Classic,1,4,609
498,0,35384,Bobby Hudson,305,St. Jude,2,17,513
498,0,01553,John Huston,305,Transitions Chp,2,10,665
498,0,29780,Do-Hoon Kim,305,U.S. Open,1,1,024
498,0,21695,Maarten Lafeber,305,U.S. Open,1,1,024
502,0,01139,Olin Browne,304,Crowne Plaza,2,2,021
502,0,32485,Sean Dougherty,304,PGA Championshi,2,2,780
504,0,31289,Benjamín Alvarado,303,Canadian Open,1,10,716
504,0,01343,Jon Fiedler,303,Northern Trust,1,15,500
504,0,35455,Brian Locke,303,U.S. Open,1,1,024
507,0,01200,Keith Clearwater,302,Crowne Plaza,2,15,021
507,0,20940,Kenichi Kuboya,302,U.S. Open,1,1,024
507,0,32058,José de Jesús Rodríguez,302,Canadian Open,1,15,716
510,0,22460,Hiroo Kawai,301,The Open,1,2,778
510,0,02218,Ted Tryba,301,Viking Classic,1,18,609
512,0,35625,Scott Erdmann,300,PGA Championshi,1,2,780
512,0,12067,Mitch Lowe,300,Frys.com Open,2,18,775
512,0,35448,David May,300,U.S. Open,1,1,024
512,0,25863,Rod Perry,300,Arnold Palmer,2,15,009
512,0,12794,Tim Weinhart,300,The McGladrey,2,7,776
517,0,01755,Dick Mast,299,Viking Classic,1,1,609
517,0,35845,Tom Murray,299,The McGladrey,2,7,776
517,0,02245,Grant Waite,299,Viking Classic,1,14,609
520,0,01361,Dan Forsman,298,Viking Classic,1,14,609
520,0,22742,Steve Irwin,298,U.S. Open,1,1,024
522,0,25203,SSP Chawrasia,297,WGC-Cadillac,1,1,008
522,0,32312,Travis Hampshire,297,Transitions Chp,1,10,665
522,0,29908,C.T. Pan,297,U.S. Open,1,1,024
522,0,12309,Bob Sowards,297,PGA Championshi,1,2,780
526,0,07223,Brian Bateman,296,Viking Classic,1,9,609
526,0,06214,Guy Boros,296,Viking Classic,3,13,609
526,0,35532,Tom Hoge,296,Canadian Open,1,7,716
526,0,01599,Steve Jones,296,Bob Hope,4,2,741
526,0,24039,Prom Meesawat,296,The Open,1,2,778
526,0,26371,James Oh,296,Farmers Ins.,1,7,004
532,0,01864,Larry Nelson,295,PGA Championshi,1,2,780
533,0,01068,Andy Bean,294,Arnold Palmer,1,8,009
533,0,35211,David Chung,294,U.S. Open,2,1,024
533,0,24610,Stuart Deane,294,Viking Classic,1,18,609
533,0,23725,Brendan Jones,294,PGA Championshi,1,5,780
533,0,33110,Michael Smith,294,U.S. Open,1,1,024
533,0,02145,Craig Stevens,294,PGA Championshi,2,2,780
533,0,25450,Ty Tryon,294,U.S. Open,1,1,024
533,0,35520,Adam Wootton,294,The Open,1,1,778
541,0,33467,Mitch Evanecz,293,Canadian Open,1,13,716
541,0,29406,Joey Lamielle,293,U.S. Open,1,1,024
541,0,01928,Corey Pavin,293,Crowne Plaza,2,18,021
541,0,26392,Chris Wilson,293,U.S. Open,1,1,024
545,0,35452,Matthew Edwards,292,U.S. Open,1,1,024
545,0,07595,Rob Moss,292,PGA Championshi,2,2,780
545,0,35142,David Saka,292,Sony Open,1,8,006
545,0,02076,Peter Senior,292,WGC-Cadillac,2,17,008
549,0,30909,David Horsey,291,PGA Championshi,2,2,780
549,0,24727,David Hutsell,291,PGA Championshi,1,2,780
549,0,02136,Chris Starkjohann,291,Bob Hope,1,8,763
552,0,01666,Bernhard Langer,290,The Open,1,2,778
552,0,01925,Jerry Pate,290,PGA Championshi,2,2,780
552,0,27657,Nathan Smith,290,Masters,2,2,014
555,0,24083,Marcus Fraser,289,WGC-Cadillac,1,8,008
555,0,22806,Doug LaBelle II,289,Sony Open,1,2,006
555,0,33927,Bryden MacPherson,289,The Open,2,2,778
555,0,35626,Stuart Smith,289,PGA Championshi,1,2,780
559,0,22789,Brian Cairns,288,PGA Championshi,2,5,780
559,0,02033,Dave Rummells,288,Viking Classic,1,14,609
561,0,06809,Bob Burns,287,Viking Classic,1,14,609
561,0,08931,Glen Day,287,The Heritage,2,16,012
561,0,01374,Robin Freeman,287,Viking Classic,1,3,609
564,0,33204,Shane Lowry,286,U.S. Open,1,1,024
564,0,02294,Willie Wood,286,Wells Fargo,2,10,698
566,0,07235,John Morse,285,Viking Classic,1,4,609
567,0,02008,Lee Rinker,284,Honda Classic,1,14,734
568,0,23778,Brad Adamonis,283,U.S. Open,1,1,024
569,0,01510,Nolan Henke,279,Viking Classic,1,14,609
570,0,01487,Jeff Hart,278,Farmers Ins.,1,17,004
571,0,02300,Ian Woosnam,277,Masters,2,2,014
572,0,07569,Mark Carnevale,276,Viking Classic,2,5,609
573,0,01554,Brian Hutton,275,Canadian Open,1,7,716
574,0,02133,Craig Stadler,274,Masters,1,1,014
575,0,35212,Lion Kim,273,Masters,2,1,014
576,0,20400,Michael Campbell,272,U.S. Open,2,1,024
577,0,35461,Beau Hossler,270,U.S. Open,1,1,024
578,0,01823,Larry Mize,269,Masters,2,1,014
579,0,01235,Ben Crenshaw,258,Masters,2,1,014
