RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,ATTEMPTS,TOTAL DISTANCE (FEET)
49,0,27064,Jhonattan Vegas,2' 3",785,1756.000
49,0,20396,Lee Westwood,2' 3",327,730.000
86,0,23048,Eric Axley,2' 4",456,1062.000
86,0,40026,Daniel Berger,2' 4",902,2140.167
86,0,27895,Jonas Blixt,2' 4",546,1259.083
86,0,29479,Scott Brown,2' 4",834,1968.583
86,0,20848,Ángel Cabrera,2' 4",483,1144.000
86,0,32366,Kevin Chappell,2' 4",770,1815.250
86,0,24494,Erik Compton,2' 4",707,1625.250
86,0,34262,Jon Curran,2' 4",720,1700.833
86,0,23638,Brendon de Jonge,2' 4",984,2261.917
86,0,20104,Ken Duke,2' 4",832,1958.417
86,0,28307,Matt Every,2' 4",572,1329.250
86,0,32102,Rickie Fowler,2' 4",572,1317.000
86,0,24358,Robert Garrigus,2' 4",601,1410.583
86,0,28679,Fabián Gómez,2' 4",715,1684.833
86,0,22892,Jason Gore,2' 4",635,1456.083
86,0,26758,David Hearn,2' 4",904,2133.083
86,0,34098,Russell Henley,2' 4",723,1692.583
86,0,27141,J.B. Holmes,2' 4",647,1494.250
86,0,36801,Mark Hubbard,2' 4",668,1580.583
86,0,29222,Billy Hurley III,2' 4",661,1546.250
86,0,29478,Kevin Kisner,2' 4",990,2282.167
86,0,30944,Jason Kokrak,2' 4",871,2002.250
86,0,24781,Hunter Mahan,2' 4",693,1628.333
86,0,25396,Kevin Na,2' 4",704,1613.833
86,0,28475,Jeff Overton,2' 4",806,1909.333
86,0,35541,John Peterson,2' 4",858,2025.750
86,0,25818,Scott Piercy,2' 4",878,2036.083
86,0,28486,Michael Putnam,2' 4",773,1796.833
86,0,31193,Jim Renner,2' 4",641,1475.917
86,0,24502,Adam Scott,2' 4",349,807.917
86,0,29221,Webb Simpson,2' 4",684,1610.667
86,0,33418,Shawn Stefani,2' 4",963,2209.083
86,0,27963,Chris Stroud,2' 4",728,1678.250
86,0,25493,Nick Taylor,2' 4",874,2067.833
86,0,33448,Justin Thomas,2' 4",996,2305.417
86,0,33419,Cameron Tringale,2' 4",814,1878.833
86,0,26951,Johnson Wagner,2' 4",627,1459.667
86,0,34265,Will Wilcox,2' 4",454,1053.250
124,0,22371,Aaron Baddeley,2' 5",668,1612.083
124,0,40058,Zac Blair,2' 5",931,2284.000
124,0,21753,Brian Davis,2' 5",733,1749.333
124,0,25369,Jamie Donaldson,2' 5",333,813.333
124,0,34099,Harris English,2' 5",921,2244.750
124,0,31416,Derek Fathauer,2' 5",668,1630.583
124,0,28500,Martin Flores,2' 5",894,2185.167
124,0,30736,Oscar Fraustro,2' 5",440,1073.083
124,0,29535,Brice Garnett,2' 5",733,1771.250
124,0,35539,Luke Guthrie,2' 5",713,1715.667
124,0,34563,Chesson Hadley,2' 5",908,2205.000
124,0,33461,Morgan Hoffmann,2' 5",690,1654.583
124,0,29420,Billy Horschel,2' 5",786,1894.917
124,0,37454,Whee Kim,2' 5",616,1476.333
124,0,30926,Chris Kirk,2' 5",579,1384.417
124,0,36689,Brooks Koepka,2' 5",679,1665.083
124,0,27936,Martin Laird,2' 5",790,1907.917
124,0,34409,David Lingmerth,2' 5",755,1806.833
124,0,24490,George McNeill,2' 5",942,2285.083
124,0,26329,Louis Oosthuizen,2' 5",500,1190.667
124,0,35451,Scott Pinckney,2' 5",829,2007.583
124,0,24138,Ian Poulter,2' 5",474,1138.667
124,0,34256,Andrew Putnam,2' 5",548,1322.000
124,0,29476,Kyle Reifers,2' 5",856,2073.083
124,0,23621,Rory Sabbatini,2' 5",690,1688.083
124,0,26331,Charl Schwartzel,2' 5",442,1051.250
124,0,20645,John Senden,2' 5",553,1356.833
124,0,27649,Brandt Snedeker,2' 5",742,1780.417
124,0,29425,Andrew Svoboda,2' 5",772,1854.000
124,0,34264,Hudson Swafford,2' 5",915,2178.333
124,0,30927,Brendon Todd,2' 5",754,1815.000
124,0,25632,Jimmy Walker,2' 5",639,1563.417
124,0,26289,Boo Weekley,2' 5",725,1732.750
124,0,25892,Steve Wheatcroft,2' 5",747,1828.667
124,0,31323,Gary Woodland,2' 5",576,1385.167
159,0,28259,Sangmoon Bae,2' 6",891,2215.750
159,0,35545,Blayne Barber,2' 6",661,1666.417
159,0,32334,Charlie Beljan,2' 6",630,1591.250
159,0,37273,Derek Ernst,2' 6",699,1750.000
159,0,33399,Adam Hadwin,2' 6",882,2193.667
159,0,35532,Tom Hoge,2' 6",679,1671.167
159,0,34174,John Huh,2' 6",939,2309.917
159,0,29926,Danny Lee,2' 6",982,2431.833
159,0,01810,Phil Mickelson,2' 6",528,1304.917
159,0,24140,Sean O'Hair,2' 6",841,2106.667
159,0,23320,Ryan Palmer,2' 6",566,1417.583
159,0,25240,D.A. Points,2' 6",613,1510.083
159,0,22293,Heath Slocum,2' 6",422,1059.417
159,0,29518,Brendan Steele,2' 6",821,2063.833
159,0,21528,Henrik Stenson,2' 6",465,1151.500
159,0,23623,Bo Van Pelt,2' 6",715,1767.583
159,0,27770,Camilo Villegas,2' 6",763,1886.250
159,0,27095,Nick Watney,2' 6",895,2234.500
177,0,20593,Greg Chalmers,2' 7",369,942.167
177,0,39977,Max Homa,2' 7",657,1681.417
177,0,23548,Bill Lunde,2' 7",418,1086.417
177,0,32640,Troy Merritt,2' 7",851,2195.167
177,0,34358,Jonathan Randolph,2' 7",616,1614.583
177,0,33486,Roger Sloan,2' 7",444,1137.833
177,0,30692,Scott Stallings,2' 7",537,1374.917
184,0,25562,Andres Romero,2' 8",559,1507.750
