RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
91,0,24925,Jonathan Byrd,43.1,25,58,-5.00
91,0,02239,Scott Verplank,43.1,25,58,-5.00
93,0,23135,Tim Clark,42.9,18,42,-3.00
93,0,21209,Sergio Garcia,42.9,18,42,-6.00
93,0,23349,Charles Warren,42.9,12,28,-3.00
96,0,21805,Harrison Frazar,42.7,32,75,-9.00
96,0,23718,Nathan Green,42.7,35,82,-10.00
98,0,20850,Daniel Chopra,42.6,26,61,-7.00
98,0,01766,Billy Mayfair,42.6,20,47,+1.00
98,0,26596,Ryan Moore,42.6,26,61,-11.00
101,0,24357,K.J. Choi,42.5,17,40,-6.00
102,0,01706,Davis Love III,42.4,28,66,-10.00
102,0,06539,Rick Price,42.4,14,33,E
104,0,23621,Rory Sabbatini,42.3,30,71,-8.00
105,0,01226,Fred Couples,42.2,19,45,-5.00
106,0,08075,Jerry Kelly,42.0,21,50,-5.00
107,0,22621,Ben Curtis,41.9,18,43,+1.00
108,0,24449,Parker McLachlin,41.8,23,55,-8.00
109,0,12602,Dean Wilson,41.7,20,48,-9.00
110,0,01313,Steve Elkington,41.4,12,29,E
110,0,01948,Tim Petrovic,41.4,24,58,-5.00
112,0,06004,Stephen Ames,41.3,19,46,-7.00
113,0,24507,Jason Bohn,41.2,21,51,-4.00
113,0,01677,Tom Lehman,41.2,7,17,E
115,0,06251,Chris DiMarco,41.1,30,73,-8.00
115,0,27214,Kevin Streelman,41.1,30,73,-2.00
117,0,26668,Marc Turnesa,41.0,16,39,E
118,0,12705,Cliff Kresge,40.8,20,49,-5.00
119,0,22293,Heath Slocum,40.7,24,59,-3.00
120,0,20645,John Senden,40.6,28,69,-3.00
121,0,01810,Phil Mickelson,40.5,17,42,-4.00
121,0,26498,Matt Weibring,40.5,17,42,E
123,0,22046,Geoff Ogilvy,40.4,23,57,-6.00
124,0,10117,Bob Heintz,40.0,16,40,E
125,0,24024,Zach Johnson,39.7,23,58,-3.00
126,0,12652,Cameron Beckman,39.3,22,56,-3.00
126,0,23497,Tag Ridings,39.3,11,28,-1.00
128,0,12782,Tim Herron,39.1,27,69,-8.00
128,0,24503,Jeff Klauk,39.1,27,69,-6.00
130,0,06595,Kevin Sutherland,39.0,30,77,-7.00
131,0,08931,Glen Day,38.9,14,36,-1.00
131,0,24781,Hunter Mahan,38.9,28,72,-5.00
133,0,10860,Justin Leonard,38.8,19,49,E
134,0,24358,Robert Garrigus,38.7,24,62,-2.00
134,0,23353,J.J. Henry,38.7,29,75,-5.00
134,0,01945,Kenny Perry,38.7,24,62,-9.00
137,0,10733,Kent Jones,38.6,17,44,-1.00
138,0,22913,John Rollins,38.3,23,60,-6.00
139,0,07749,Brett Quigley,38.2,21,55,-3.00
140,0,20766,Padraig Harrington,37.8,17,45,-2.00
141,0,23048,Eric Axley,37.7,20,53,E
141,0,23548,Bill Lunde,37.7,20,53,-2.00
141,0,21949,Joe Ogilvie,37.7,26,69,-4.00
144,0,23983,Luke Donald,37.5,24,64,-7.00
144,0,25900,Lucas Glover,37.5,21,56,-6.00
144,0,29718,Anthony Kim,37.5,21,56,-4.00
147,0,20574,Mathew Goggin,37.2,16,43,+2.00
148,0,10885,Robert Allenby,37.0,17,46,-1.00
149,0,26679,Kevin Stadler,36.6,15,41,-2.00
150,0,28087,Kris Blanks,36.4,16,44,-5.00
150,0,20848,Ángel Cabrera,36.4,12,33,+1.00
150,0,27936,Martin Laird,36.4,16,44,+2.00
153,0,22348,Nick O'Hern,36.1,22,61,-2.00
154,0,01577,Lee Janzen,36.0,18,50,+1.00
155,0,26476,Chez Reavie,35.8,19,53,-1.00
156,0,24361,Pat Perez,35.7,20,56,-1.00
157,0,25804,Bubba Watson,35.6,16,45,-4.00
158,0,28118,Peter Tomasulo,35.5,11,31,+4.00
159,0,21753,Brian Davis,35.3,24,68,-5.00
159,0,01320,Bob Estes,35.3,18,51,-2.00
159,0,23800,Bryce Molder,35.3,12,34,-3.00
162,0,01329,Brad Faxon,35.1,13,37,-4.00
162,0,28620,Aron Price,35.1,20,57,-5.00
164,0,26289,Boo Weekley,35.0,14,40,-6.00
165,0,31416,Derek Fathauer,34.8,16,46,-6.00
166,0,20157,Retief Goosen,34.5,19,55,-5.00
167,0,01797,Rocco Mediate,34.1,15,44,-2.00
168,0,25240,D.A. Points,33.8,22,65,-3.00
169,0,20104,Ken Duke,33.3,22,66,-4.00
170,0,24140,Sean O'Hair,32.7,17,52,E
171,0,01142,Bart Bryant,32.3,10,31,-2.00
172,0,01707,Steve Lowery,32.0,16,50,-1.00
173,0,19846,Brian Gay,31.3,15,48,-6.00
174,0,01473,Todd Hamilton,31.1,14,45,-3.00
175,0,22295,Darron Stiles,30.8,8,26,+1.00
176,0,23325,Vaughn Taylor,30.6,15,49,-1.00
177,0,25190,Jeff Quinney,29.5,13,44,-2.00
178,0,22548,Patrick Sheehan,28.6,6,21,-1.00
179,0,08793,Tiger Woods,25.7,9,35,-2.00
180,0,01132,Mark Brooks,23.5,4,17,-1.00
181,0,26301,James Nitties,22.0,13,59,-4.00
182,0,26420,Richard Johnson,20.0,8,40,-3.00
182,0,25919,Brian Vranesh,20.0,4,20,+1.00
184,0,01928,Corey Pavin,15.4,4,26,-1.00
