RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,TOTAL PURSE AVAILABLE
44,0,01725,John Mahaffey,1.28,385962,30103379
45,0,01284,Mike Donald,1.26,412229,32603379
45,0,01706,Davis Love III,1.26,278756,22153379
47,0,02167,Mike Sullivan,1.25,273960,21904290
48,0,02321,Fuzzy Zoeller,1.24,217740,17553379
49,0,01823,Larry Mize,1.21,278385,23003379
50,0,02067,Ted Schulz,1.18,377852,32154290
51,0,01444,Ken Green,1.17,304751,26153379
51,0,01569,Peter Jacobsen,1.17,267236,22853379
51,0,01968,Nick Price,1.17,296167,25353379
54,0,01864,Larry Nelson,1.14,186867,16353379
55,0,01129,Bill Britton,1.11,307976,27699089
55,0,01926,Steve Pate,1.11,306550,27553379
57,0,02256,Tom Watson,1.10,185396,16803379
57,0,02279,Mark Wiebe,1.10,296267,26903379
59,0,01157,Tom Byrum,1.09,320937,29504290
59,0,01175,Jim Carter,1.09,319716,29203379
61,0,01068,Andy Bean,1.04,236093,22803379
61,0,01093,Ronnie Black,1.04,264985,25499089
61,0,01958,Dan Pohl,1.04,195786,18853379
64,0,02010,Loren Roberts,1.02,275878,26953379
65,0,01960,Don Pooley,1.00,214661,21403379
66,0,02242,Lanny Wadkins,.99,233360,23453379
66,0,02303,Robert Wrenn,.99,243636,24603379
68,0,01981,Ronan Rafferty,.98,9766,1000000
69,0,01306,David Edwards,.97,238905,24703379
70,0,02023,Clarence Rose,.95,267139,28253379
71,0,01891,David Ogrin,.94,234192,24953379
72,0,01715,Mark Lye,.93,242879,25999089
72,0,01906,Masashi Jumbo Ozaki,.93,47754,5149089
74,0,01457,Jay Haas,.92,248830,26903379
74,0,01869,Jack Nicklaus,.92,96594,10553379
76,0,01385,Jim Gallagher Jr.,.90,265806,29399089
77,0,01329,Brad Faxon,.89,222072,24953379
77,0,02213,Lee Trevino,.89,118628,13349089
79,0,02195,Leonard Thompson,.88,261393,29799089
80,0,01313,Steve Elkington,.87,231058,26503379
81,0,01040,Emlyn Aubrey,.86,9006,1049089
81,0,02182,Scott Taylor,.86,9006,1049089
83,0,01945,Kenny Perry,.85,202096,23804290
84,0,01443,Hubert Green,.84,161188,19153379
85,0,01060,Dave Barr,.82,190478,23254290
85,0,01559,Hale Irwin,.82,150974,18453379
87,0,01098,Jay Don Blake,.81,200495,24849089
87,0,01196,Brian Claar,.81,88009,10803379
89,0,01639,Kenny Knox,.79,230007,29054290
90,0,02257,Brian Watts,.78,26812,3450000
91,0,01024,Billy Andrade,.76,202239,26550000
91,0,01553,John Huston,.76,203205,26903379
93,0,02101,Joey Sindelar,.75,196090,26153379
94,0,02190,Doug Tewell,.74,174604,23454290
95,0,01156,Curt Byrum,.73,221700,30454290
95,0,01943,Chris Perry,.73,206926,28399089
97,0,01414,Bob Gilder,.72,187908,26153379
98,0,02104,Jeff Sluman,.71,154503,21653379
98,0,02148,Ray Stewart,.71,133943,18850000
100,0,01198,Howard Clark,.69,13842,2004290
100,0,01346,Ed Fiori,.69,188633,27153379
100,0,01928,Corey Pavin,.69,177080,25604290
100,0,01975,Tom Purtzer,.69,154865,22604290
104,0,02186,Brian Tennyson,.68,189341,27799089
104,0,02217,Dennis Trixler,.68,25767,3799089
106,0,01035,Tommy Armour III,.64,185014,29003379
107,0,01133,Billy Ray Brown,.63,162959,25850000
107,0,02224,Greg Twiggs,.63,154301,24454290
109,0,01815,Johnny Miller,.62,66172,10654290
109,0,02185,Lance Ten Broeck,.62,146566,23600000
111,0,01143,Brad Bryant,.61,174389,28804290
111,0,01320,Bob Estes,.61,135625,22200000
111,0,02246,Duffy Waldorf,.61,149943,24499089
114,0,01522,Lon Hinkle,.60,151825,25450000
115,0,01096,Phil Blackmar,.59,140946,24054290
115,0,01151,Clark Burroughs,.59,124713,21100000
115,0,01736,Roger Maltbie,.59,134331,22704290
115,0,02160,Ron Streck,.59,50443,8550000
119,0,01468,Gary Hallberg,.58,146831,25300000
120,0,01331,Rick Fehr,.57,93139,16250000
121,0,02118,J.C. Snead,.56,124000,22200000
122,0,01707,Steve Lowery,.55,38697,7100000
122,0,02087,Don Shirey Jr.,.55,123304,22400000
124,0,01014,Fulton Allem,.54,134703,24754290
124,0,02241,Bobby Wadkins,.54,152182,27953379
126,0,01030,Isao Aoki,.53,87513,16653379
126,0,01106,Jim Booros,.53,118823,22353379
126,0,01361,Dan Forsman,.53,141173,26703379
126,0,01938,David Peoples,.53,82622,15450000
130,0,01203,Russ Cochran,.51,132674,26100000
130,0,01701,Bob Lohr,.51,144239,28304290
130,0,01797,Rocco Mediate,.51,132497,26054290
133,0,01001,Tommy Aaron,.49,4900,1000000
133,0,01215,Charles Coody,.49,4900,1000000
133,0,06284,Jim Hallet,.49,155657,31953379
136,0,02007,Larry Rinker,.47,109301,23154290
136,0,02029,Hugh Royer,.47,1893,400000
138,0,01390,Buddy Gardner,.46,135484,29599089
138,0,01790,Pat McGowan,.46,99453,21400000
138,0,01941,Tom Pernice Jr.,.46,81861,17749089
141,0,01039,Perry Arthur,.45,5400,1200000
141,0,01641,Gary Koch,.45,86346,19199089
141,0,02225,Howard Twitty,.45,107198,23600000
141,0,02267,D.A. Weibring,.45,98685,21703379
145,0,01355,Raymond Floyd,.44,74697,16803379
145,0,02201,Jim Thorpe,.44,104701,23750000
147,0,01132,Mark Brooks,.42,112835,26754290
147,0,01154,Bill Buttner,.42,95596,22949089
147,0,01723,Andrew Magee,.42,126767,30204290
150,0,01006,John Adams,.41,106820,26049089
151,0,01592,Tony Johnstone,.40,12092,3004290
151,0,01779,Gary McCord,.40,29628,7450000
153,0,01557,John Inman,.39,99375,25300000
153,0,02090,Tom Sieckmann,.39,97462,25103379
155,0,01507,Webb Heintzelman,.38,102991,27349089
155,0,01766,Billy Mayfair,.38,111996,29353379
155,0,02041,Bill Sander,.38,105080,27749089
158,0,01469,Dan Halldorson,.37,86665,23649089
159,0,01033,George Archer,.35,63357,18200000
159,0,01219,John Cook,.35,39444,11354290
159,0,01310,Dave Eichelberger,.35,105433,29849089
159,0,01499,Mark Hayes,.35,87687,24900000
159,0,02152,Dave Stockton,.35,33240,9500000
164,0,01168,David Canipe,.34,93075,27350000
164,0,01571,Barry Jaeckel,.34,64781,18950000
166,0,01658,Masanobu Kumura,.33,2486,750000
166,0,01782,Mike McCullough,.33,22080,6750000
168,0,01388,Robert Gamez,.32,4826,1500000
168,0,01409,Rick Gibson,.32,2895,900000
168,0,01777,John McComish,.32,76492,23650000
168,0,02180,Harry Taylor,.32,6081,1900000
168,0,02239,Scott Verplank,.32,82341,25404290
173,0,01303,Bob Eastwood,.31,84085,26700000
173,0,01495,Morris Hatalsky,.31,66576,21804290
175,0,01200,Keith Clearwater,.30,87486,29053379
175,0,02094,Tony Sills,.30,77178,25649089
177,0,01179,Antonio Cerda,.28,1935,700000
177,0,01282,Trevor Dodds,.28,47085,16900000
177,0,01323,Brad Fabel,.28,69820,25350000
177,0,01577,Lee Janzen,.28,5100,1800000
177,0,01629,Eddie Kirby,.28,7576,2749089
177,0,01662,Greg Ladehoff,.28,62268,22600000
183,0,01197,Bobby Clampett,.27,68864,25150000
183,0,01201,Lennie Clements,.27,69395,25650000
183,0,01249,John Daly,.27,14689,5449089
183,0,01510,Nolan Henke,.27,57464,20949089
183,0,01831,Chris Moody,.27,7950,3000000
183,0,02095,Larry Silveira,.27,60710,22800000
189,0,01948,Tim Petrovic,.26,2568,1000000
190,0,01234,Richard Crawford,.25,994,400000
190,0,01381,Fred Funk,.25,59693,23649089
190,0,01408,Kelly Gibson,.25,502,200000
190,0,01487,Jeff Hart,.25,44648,17700000
190,0,01533,P.H. Horgan III,.25,63785,25653379
190,0,01748,Doug Martin,.25,1233,500000
190,0,01935,Calvin Peete,.25,38582,15354290
190,0,01971,Dillard Pruitt,.25,6830,2749089
198,0,02271,Wayne Westner,.24,6700,2800000
199,0,01364,Peter Fowler,.23,1755,750000
199,0,01931,Rick Pearson,.23,53224,23600000
201,0,01073,Kurt Beck,.22,4099,1849089
201,0,01162,Rex Caldwell,.22,55065,24600000
201,0,01436,David Graham,.22,22275,10153379
201,0,01877,Tim Norris,.22,58120,26800000
205,0,01191,Barry Cheesman,.21,11155,5400000
205,0,01192,T.C. Chen,.21,24457,11500000
205,0,01266,Clark Dennis,.21,6281,3049089
205,0,01307,Joel Edwards,.21,46849,21800000
205,0,01363,John Fought,.21,828,400000
205,0,01992,Don Reese,.21,60837,29649089
205,0,02126,Bruce Soulsby,.21,2060,1000000
205,0,02202,Steen Tinning,.21,2060,1000000
205,0,02322,Richard Zokol,.21,51320,24299089
214,0,01047,Carl Baker,.20,1182,600000
214,0,01065,Beau Baugh,.20,1522,750000
214,0,01624,Darrell Kestner,.20,2030,1000000
214,0,01865,Dwight Nevil,.20,398,200000
214,0,02219,Grant Turner,.20,1522,750000
219,0,01257,Andrew Debusk,.19,3304,1700000
219,0,01322,Eric Evans,.19,1358,700000
219,0,01350,Pat Fitzsimons,.19,756,400000
219,0,01550,Ed Humenik,.19,46382,24649089
219,0,01670,Jack Larkin Sr.,.19,945,500000
224,0,01114,Bob Boyd,.18,8100,4600000
224,0,01391,Hank Gardner,.18,1253,700000
224,0,01774,Dick McClean,.18,1350,750000
224,0,01884,Mac O'Grady,.18,40088,22049089
224,0,01984,Sam Randolph,.18,35561,19350000
229,0,01194,Lee Chill,.17,5229,3150000
229,0,01290,Dale Douglass,.17,1204,700000
229,0,01489,Steve Hart,.17,40077,23849089
229,0,01813,Mike Miles,.17,33474,20000000
233,0,02196,Robert Thompson,.16,36112,23000000
234,0,01261,Jay Delsing,.15,26564,18100000
234,0,01425,Ernie Gonzalez,.15,13839,9100000
234,0,01755,Dick Mast,.15,38952,26150000
234,0,02244,Fred Wadsworth,.15,10587,7250000
238,0,01078,Jim Benepe,.14,38088,26354290
238,0,01248,Rick Dalpos,.14,28819,20200000
238,0,01773,Ronnie McCann,.14,25421,18250000
238,0,01952,Billy Pierot,.14,28026,19900000
238,0,02222,Billy Tuten,.14,27135,20000000
243,0,01037,Dewey Arnette,.13,6362,4750000
243,0,01177,Billy Casper,.13,2925,2300000
243,0,01305,Danny Edwards,.13,12917,9950000
243,0,01392,Tom Garner,.13,2437,1850000
247,0,01448,Tony Grimes,.12,26686,22800000
248,0,01136,Lewis Brown,.11,3123,2800000
248,0,01158,George Cadle,.11,6444,5950000
248,0,01288,Ed Dougherty,.11,1800,1700000
248,0,01374,Robin Freeman,.11,26516,24500000
248,0,01803,Hajime Meshiai,.11,1824,1600000
253,0,01357,Brian Fogt,.10,1776,1749089
253,0,01501,Vance Heafner,.10,1623,1550000
253,0,01804,Rick Meskell,.10,2100,2200000
253,0,01858,Tommy Nakajima,.10,6520,6800000
253,0,01878,Andy North,.10,13620,14103379
253,0,02261,Doug Weaver,.10,19769,19849089
253,0,02292,Bob Wolcott,.10,20687,20800000
260,0,01564,David Jackson,.09,14111,16450000
260,0,01611,Richie Karl,.09,1060,1200000
260,0,01614,Jack Kay Jr.,.09,20307,22800000
260,0,01826,Brian Mogg,.09,1800,1900000
264,0,01061,Ray Barr Jr.,.08,16827,20100000
264,0,01086,Roy Biancalana,.08,15947,19700000
264,0,01147,John Burckle,.08,1435,1749089
264,0,01188,Gregory Chapman,.08,1390,1849089
264,0,01224,Jeff Coston,.08,1769,2250000
264,0,06308,John Jacobs,.08,1533,2000000
264,0,01750,Miguel Angel Martin,.08,6101,7500000
264,0,01905,Joe Ozaki,.08,1605,1950000
264,0,01964,Greg Powers,.08,1233,1500000
264,0,02197,Rocky Thompson,.08,4683,5900000
274,0,01970,Bob Proben,.07,2208,2949089
274,0,02229,Brett Upper,.07,2568,3450000
276,0,01077,Mike Bender,.06,1745,2750000
276,0,01637,Kent Kluba,.06,8596,14750000
276,0,01685,J.L. Lewis,.06,9086,16450000
276,0,01910,Arnold Palmer,.06,2290,4000000
276,0,02317,Larry Ziegler,.06,4935,8500000
281,0,01112,Charlie Bowles,.05,10001,20600000
281,0,01632,Chris Kite,.05,2080,3950000
281,0,01648,Billy Kratzert,.05,7773,15400000
281,0,01785,Shawn McEntee,.05,1840,3900000
281,0,01871,Mike Nicolette,.05,1881,3450000
281,0,01925,Jerry Pate,.05,9167,17953379
281,0,02031,Griffin Rudolph,.05,1332,2800000
281,0,02255,Denis Watson,.05,3958,7850000
281,0,02294,Willie Wood,.05,9677,19000000
290,0,01342,Forrest Fezler,.04,1853,4250000
290,0,01494,Steve Haskins,.04,1248,3200000
290,0,02206,David Toms,.04,1463,3400000
293,0,01150,George Burns,.03,5645,22150000
293,0,01412,Gibby Gilbert,.03,1317,4750000
293,0,01861,Jim Nelford,.03,1225,4000000
296,0,01206,Bobby Cole,.02,980,4800000
296,0,01214,Frank Conner,.02,3052,14700000
296,0,01242,Rod Curl,.02,2180,11050000
296,0,01626,Karl Kimball,.02,3744,18200000
300,0,02192,Steve Thomas,.01,502,4100000
