RANK,MOVEMENT,PLAYER_ID,PLAYER,STROKE DIFFERENTIAL,PLAYER'S SCORE,FIELD AVERAGE SCORE
116,0,06062,Charles Raulerson,-.03,71.52,71.49
121,0,21949,Joe Ogilvie,-.04,71.79,71.75
122,0,10457,Frank Nobilo,-.05,72.18,72.13
123,0,01139,Olin Browne,-.07,72.08,72.01
123,0,07749,Brett Quigley,-.07,71.62,71.55
123,0,11011,Mike Sposa,-.07,71.53,71.46
126,0,01093,Ronnie Black,-.08,71.30,71.22
126,0,06014,Eric Booker,-.08,71.69,71.61
128,0,10962,Bradley Hughes,-.09,72.11,72.02
129,0,01748,Doug Martin,-.10,71.56,71.46
130,0,02267,D.A. Weibring,-.13,72.11,71.98
131,0,10425,Jay Williamson,-.15,71.83,71.68
132,0,01282,Trevor Dodds,-.18,71.86,71.68
133,0,19824,Craig Barlow,-.23,71.82,71.59
133,0,01127,Danny Briggs,-.23,71.70,71.47
133,0,01331,Rick Fehr,-.23,71.77,71.54
133,0,08375,Paul Stankowski,-.23,71.99,71.76
137,0,02279,Mark Wiebe,-.27,71.74,71.47
138,0,01388,Robert Gamez,-.31,71.98,71.67
139,0,07753,Kevin Wentworth,-.32,71.99,71.67
140,0,10569,Mike Brisky,-.36,71.88,71.52
140,0,20213,Katsumasa Miyamoto,-.36,72.02,71.66
142,0,01191,Barry Cheesman,-.40,72.24,71.84
143,0,01063,Ben Bates,-.41,71.93,71.52
143,0,01891,David Ogrin,-.41,71.98,71.57
143,0,06613,Tommy Tolles,-.41,72.34,71.93
146,0,01249,John Daly,-.42,72.56,72.14
146,0,01376,Bob Friend,-.42,72.12,71.70
148,0,06332,Neal Lancaster,-.43,72.04,71.61
149,0,02008,Lee Rinker,-.44,71.86,71.42
150,0,23621,Rory Sabbatini,-.46,72.01,71.55
151,0,01116,Michael Bradley,-.47,72.28,71.81
151,0,07763,Doug Dunakey,-.47,72.07,71.60
153,0,20498,Briny Baird,-.48,72.12,71.64
153,0,06621,Joe Durant,-.48,72.05,71.57
155,0,23614,Rich Beem,-.49,72.33,71.84
156,0,02106,Chris Smith,-.51,72.38,71.87
157,0,06140,Sean Murphy,-.53,72.05,71.52
157,0,02131,Mike Springer,-.53,72.16,71.63
159,0,06809,Bob Burns,-.55,72.16,71.61
160,0,07101,Dave Stockton Jr.,-.57,72.09,71.52
161,0,01374,Robin Freeman,-.59,72.11,71.52
162,0,12652,Cameron Beckman,-.62,72.00,71.38
162,0,01266,Clark Dennis,-.62,72.31,71.69
162,0,01633,Tom Kite,-.62,72.67,72.05
162,0,02294,Willie Wood,-.62,72.06,71.44
166,0,01014,Fulton Allem,-.66,72.12,71.46
166,0,06064,Jeff Gallagher,-.66,72.40,71.74
166,0,19846,Brian Gay,-.66,72.39,71.73
169,0,07781,Ty Armstrong,-.69,72.23,71.54
170,0,02007,Larry Rinker,-.70,72.24,71.54
171,0,01385,Jim Gallagher Jr.,-.71,72.15,71.44
171,0,08553,Lee Porter,-.71,72.26,71.55
173,0,08123,Jeff Brehaut,-.78,72.29,71.51
174,0,10107,Deane Pappas,-.79,72.27,71.48
175,0,01072,Chip Beck,-.88,72.14,71.26
176,0,10963,Jimmy Green,-.90,72.48,71.58
177,0,02023,Clarence Rose,-.95,72.60,71.65
178,0,12663,Phil Tataurangi,-1.03,72.69,71.66
179,0,10733,Kent Jones,-1.04,72.85,71.81
180,0,06655,Geoffrey Sisk,-1.05,72.70,71.65
181,0,02099,Scott Simpson,-1.08,72.98,71.90
182,0,02321,Fuzzy Zoeller,-1.10,72.74,71.64
183,0,23349,Charles Warren,-1.11,72.93,71.82
184,0,11123,Chris Couch,-1.18,72.85,71.67
185,0,20124,Alan Bratton,-1.22,72.60,71.38
186,0,02242,Lanny Wadkins,-1.28,72.79,71.51
187,0,01705,Tim Loustalot,-1.41,73.14,71.73
187,0,01975,Tom Purtzer,-1.41,73.15,71.74
189,0,23623,Bo Van Pelt,-1.66,73.36,71.70
190,0,21959,Ted Purdy,-1.77,73.70,71.93
191,0,01604,Steve Jurgensen,-1.96,73.75,71.79
192,0,22292,David Seawell,-2.54,74.47,71.93
