RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE,YEAR/TOURN#,ROUND,HOLE
354,0,48887,Matt Wallace,31' 10",PGA Championshi,2,11 - Par 4
355,0,30711,Colt Knost,31' 7",Safeway Open,1,1 - Par 4 -
356,0,11123,Chris Couch,31' 6",RBC Heritage,1,9 - Par 4 -
357,0,10505,Shane Bertsch,31' 4",Wyndham Champ,1,3 - Par 3 -
358,0,47687,Manav Shah,31' 2",John Deere,2,13 - Par 4
359,0,32508,Chad Proehl,31' 0",John Deere,1,5 - Par 4 -
360,0,45858,Russell Budd,31' 0",Canadian Open,2,6 - Par 4 -
361,0,25274,Steven Bowditch,30' 10",Barbasol Champ,2,9 - Par 4 -
362,0,54781,Grant Hirschman,30' 7",St. Jude,1,8 - Par 3 -
363,0,55414,Franklin Huang,30' 6",U.S. Open,2,12 - Par 4
364,0,19824,Craig Barlow,30' 4",Sanderson Farms,1,10 - Par 3
365,0,29936,Ryan Fox,30' 3",PGA Championshi,4,16 - Par 3
366,0,51766,Wyndham Clark,30' 0",Sanderson Farms,3,1 - Par 4 -
367,0,54328,Norman Xiong,29' 11",John Deere,1,12 - Par 3
368,0,47989,Sam Horsfield,29' 8",Arnold Palmer,3,8 - Par 4 -
369,0,35546,J.T. Griffin,29' 8",Wells Fargo,2,18 - Par 4
370,0,33491,Brittany Lincicome,29' 8",Barbasol Champ,1,3 - Par 4 -
371,0,35675,Nyasha Mauchaza,29' 7",Sanderson Farms,1,15 - Par 4
372,0,23797,Brett Rumford,29' 6",WGC-Mexico,4,10 - Par 4
373,0,24490,George McNeill,29' 6",John Deere,2,5 - Par 4 -
374,0,21452,Steve Scott,29' 5",RBC Heritage,2,18 - Par 4
375,0,54318,Matt Parziale,29' 5",U.S. Open,2,5 - Par 5 -
376,0,48153,Matthieu Pavon,29' 2",U.S. Open,1,16 - Par 5
377,0,52569,Harry Ellis,29' 2",U.S. Open,2,13 - Par 4
378,0,20645,John Senden,28' 9",RBC Heritage,1,14 - Par 3
379,0,53681,Ross Bell,28' 5",Sanderson Farms,2,2 - Par 4 -
380,0,24155,Ryan Hogue,28' 4",Shriners Hosp,1,12 - Par 4
381,0,46458,Andrew Dorn,28' 3",the Memorial,1,4 - Par 3 -
382,0,30261,Ryan Yip,28' 1",Canadian Open,1,2 - Par 5 -
383,0,52748,Ben Wolcott,27' 9",Sanderson Farms,2,18 - Par 4
384,0,28455,Will Claxton,27' 8",Travelers Champ,2,13 - Par 5
385,0,02106,Chris Smith,27' 8",Barbasol Champ,2,18 - Par 3
386,0,27139,David Skinns,27' 6",Sanderson Farms,1,16 - Par 4
387,0,50092,Zach Wright,27' 5",Canadian Open,4,10 - Par 4
388,0,01388,Robert Gamez,27' 4",Arnold Palmer,1,10 - Par 4
389,0,27060,John Mallinger,27' 3",Farmers Ins,1,8 - Par 3 -
390,0,55421,Chip McDaniel,27' 2",Barbasol Champ,1,12 - Par 4
391,0,39004,Dru Love,27' 1",Barbasol Champ,2,10 - Par 4
392,0,28593,Jesse Mueller,26' 11",Phoenix Open,2,13 - Par 5
393,0,06567,Vijay Singh,26' 11",the Memorial,1,2 - Par 4 -
394,0,01139,Olin Browne,26' 8",Barbasol Champ,2,6 - Par 5 -
395,0,29720,Andres Gonzales,26' 7",Shriners Hosp,1,1 - Par 4 -
396,0,29454,Bernd Wiesberger,26' 7",WGC-Mexico,4,7 - Par 3 -
397,0,27120,Troy Matteson,26' 7",St. Jude,2,17 - Par 4
398,0,34310,Alexander Björk,26' 7",PGA Championshi,1,4 - Par 4 -
399,0,24671,David Bradshaw,26' 5",The Greenbrier,1,9 - Par 4 -
400,0,36963,Derek Barron,26' 3",Farmers Ins,2,14 - Par 4
401,0,46439,Will Grimmer,26' 2",U.S. Open,2,15 - Par 4
402,0,46932,Gunn Yang,26' 0",Sony Open,2,3 - Par 4 -
403,0,28178,Frank Adams III,26' 0",Barbasol Champ,1,2 - Par 5 -
404,0,34575,Adrian Otaegui,26' 0",PGA Championshi,1,12 - Par 4
405,0,39974,Steven Ihm,25' 8",Byron Nelson,2,6 - Par 4 -
406,0,47996,Jack Maguire,25' 5",Farmers Ins,1,15 - Par 4
407,0,31569,Jason Scrivener,25' 4",U.S. Open,2,15 - Par 4
408,0,30163,Henrik Norlander,25' 2",The RSM Classic,3,1 - Par 4 -
409,0,40189,David Muttitt,24' 11",PGA Championshi,2,10 - Par 4
410,0,48822,Sebastián Muñoz,24' 2",U.S. Open,2,4 - Par 4 -
411,0,28486,Michael Putnam,24' 0",U.S. Open,1,12 - Par 4
412,0,21633,Steve Allan,23' 10",Sony Open,1,1 - Par 4 -
413,0,34017,Jhared Hack,23' 7",Honda Classic,1,2 - Par 4 -
414,0,31273,Gavin Kyle Green,23' 7",WGC-Mexico,2,2 - Par 4 -
415,0,37274,Donny Lee,23' 7",Arnold Palmer,2,10 - Par 4
416,0,39953,Chase Seiffert,23' 6",Travelers Champ,1,11 - Par 3
417,0,32199,Matthew Borchert,23' 6",PGA Championshi,2,9 - Par 4 -
418,0,37351,Oliver Goss,23' 5",Byron Nelson,1,10 - Par 4
419,0,48126,Calum Hill,23' 5",U.S. Open,4,2 - Par 3 -
420,0,33408,Tyson Alexander,23' 3",Barbasol Champ,2,13 - Par 4
421,0,34709,Eddie Pepperell,23' 3",PGA Championshi,1,14 - Par 4
422,0,32139,Danny Willett,23' 2",Arnold Palmer,1,13 - Par 4
423,0,20850,Daniel Chopra,23' 0",Byron Nelson,1,16 - Par 4
424,0,22764,Michael Block,22' 11",PGA Championshi,2,9 - Par 4 -
425,0,12652,Cameron Beckman,22' 10",St. Jude,1,17 - Par 4
426,0,55405,Ben Crancer,22' 9",St. Jude,1,13 - Par 4
427,0,50525,Collin Morikawa,22' 7",Arnold Palmer,2,6 - Par 5 -
428,0,55420,Cooper Musselman,22' 7",Barbasol Champ,2,7 - Par 3 -
429,0,55573,John VanDerLaan,22' 7",Barbasol Champ,2,11 - Par 3
430,0,26392,Chris Wilson,22' 5",Barbasol Champ,3,7 - Par 3 -
431,0,26341,Wade Ormsby,22' 4",WGC-Bridgestone,3,1 - Par 4 -
432,0,49403,Grady Brame,22' 2",Sanderson Farms,4,2 - Par 4 -
433,0,29334,Jaco Ahlers,22' 1",WGC-Bridgestone,2,16 - Par 5
434,0,55752,Ben Kern,22' 0",PGA Championshi,4,2 - Par 4 -
435,0,08191,Paul Broadhurst,21' 11",PGA Championshi,2,18 - Par 4
436,0,20634,Peter Lonard,21' 10",Barbasol Champ,1,12 - Par 4
437,0,39971,Sungjae Im,21' 10",PGA Championshi,3,16 - Par 3
438,0,01200,Keith Clearwater,21' 9",Fort Worth Invt,1,5 - Par 4 -
439,0,26497,Casey Wittenberg,21' 9",St. Jude,3,17 - Par 4
440,0,51833,Davey Jude,21' 8",The Greenbrier,1,2 - Par 4 -
441,0,51890,Greyson Sigg,21' 6",The RSM Classic,2,8 - Par 4 -
442,0,24748,WC Liang,21' 6",U.S. Open,1,2 - Par 3 -
443,0,51586,Stewart Hagestad,21' 6",U.S. Open,2,4 - Par 4 -
444,0,54901,Theo Humphrey,21' 1",U.S. Open,2,15 - Par 4
445,0,29378,Daisuke Kataoka,20' 9",Sony Open,4,4 - Par 3 -
446,0,34579,Alexander Levy,20' 9",THE PLAYERS,1,6 - Par 4 -
447,0,32367,Jorge Campillo,20' 8",WGC-Mexico,3,6 - Par 5 -
448,0,46585,Brian Norman,20' 8",Byron Nelson,1,2 - Par 3 -
449,0,01945,Kenny Perry,20' 8",U.S. Open,1,8 - Par 4 -
450,0,34242,Andrew Johnston,20' 7",The RSM Classic,2,11 - Par 4
451,0,32200,Roberto Castro,20' 7",U.S. Open,2,15 - Par 4
452,0,39821,Justin YW Kim,20' 7",Canadian Open,2,1 - Par 4 -
453,0,46128,Mitchell Sutton,20' 6",Canadian Open,2,8 - Par 4 -
454,0,47986,Rich Berberian Jr.,20' 6",PGA Championshi,2,9 - Par 4 -
455,0,01619,Skip Kendall,20' 5",Barbasol Champ,2,6 - Par 5 -
456,0,27436,Graham DeLaet,20' 3",Safeway Open,3,10 - Par 4
457,0,27466,Spencer Levin,20' 3",Sanderson Farms,4,12 - Par 4
458,0,45242,Kevin Yu,20' 3",U.S. Open,2,14 - Par 4
459,0,35314,Andy Sullivan,20' 0",PGA Championshi,2,8 - Par 5 -
460,0,52635,JJ Wood,19' 11",Houston Open,2,3 - Par 4 -
461,0,47281,Tyler Torano,19' 9",Farmers Ins,2,10 - Par 4
462,0,40115,Adam Svensson,19' 8",Canadian Open,2,12 - Par 3
463,0,07363,Craig Bowden,19' 8",PGA Championshi,2,14 - Par 4
464,0,26420,Richard Johnson,19' 6",Sanderson Farms,1,14 - Par 5
465,0,54926,George Cunningham,19' 5",Canadian Open,3,6 - Par 4 -
466,0,47056,Rikuya Hoshino,19' 2",U.S. Open,2,14 - Par 4
467,0,23614,Rich Beem,19' 0",PGA Championshi,2,14 - Par 4
468,0,54687,Broc Everett,18' 9",John Deere,1,10 - Par 5
469,0,49757,Stewart Jolly,18' 4",Wyndham Champ,1,16 - Par 3
470,0,33181,Charles Frost,18' 2",Wyndham Champ,1,10 - Par 4
471,0,28300,Joost Luiten,18' 1",WGC-Mexico,2,17 - Par 3
472,0,52571,Marc-Étienne Bussières,18' 1",Canadian Open,1,5 - Par 4 -
473,0,54625,Dawson Armstrong,17' 10",St. Jude,1,1 - Par 4 -
474,0,55417,Timothy Wiseman,17' 10",U.S. Open,2,2 - Par 3 -
475,0,55592,Joey Savoie,17' 10",Canadian Open,2,7 - Par 3 -
476,0,55165,Noah Goodwin,17' 5",Byron Nelson,1,6 - Par 4 -
477,0,22294,Brian Smock,17' 3",PGA Championshi,2,14 - Par 4
478,0,34387,Daniel Balin,17' 3",PGA Championshi,1,14 - Par 4
479,0,55410,Shintaro Ban,17' 2",U.S. Open,2,15 - Par 4
480,0,10423,Mike Weir,17' 1",Canadian Open,1,7 - Par 3 -
481,0,24321,Kodai Ichihara,17' 1",WGC-Bridgestone,1,18 - Par 4
482,0,01569,Peter Jacobsen,16' 11",AT&T Pebble,3,18 - Par 5
483,0,35174,Matthew Southgate,16' 11",U.S. Open,1,11 - Par 3
484,0,46045,Michael Miller,16' 10",U.S. Open,2,16 - Par 5
485,0,54459,Andrew Filbert,16' 9",Honda Classic,1,13 - Par 4
486,0,21959,Ted Purdy,16' 9",Barbasol Champ,2,9 - Par 4 -
487,0,33624,Shawn Warren,16' 2",PGA Championshi,1,18 - Par 4
488,0,54813,Philip Knowles,16' 1",RBC Heritage,2,14 - Par 3
489,0,35104,Tom Lewis,16' 0",U.S. Open,1,17 - Par 3
490,0,47334,Sam Fidone,16' 0",Canadian Open,2,10 - Par 4
491,0,51922,Sulman Raza,15' 11",U.S. Open,2,11 - Par 3
492,0,29675,Dan McCarthy,15' 9",The RSM Classic,1,14 - Par 4
493,0,47568,Curtis Reed,15' 9",Texas Open,2,18 - Par 5
494,0,48095,Garrett Rank,15' 9",U.S. Open,2,4 - Par 4 -
495,0,54309,Tyler Ota,15' 8",Sony Open,1,3 - Par 4 -
496,0,06575,Dudley Hart,15' 8",Barbasol Champ,1,9 - Par 4 -
497,0,48117,Kurt Kitayama,15' 7",Safeway Open,2,2 - Par 3 -
498,0,27081,Seunghyuk Kim,15' 7",Genesis Open,2,16 - Par 3
499,0,29377,Tatsuya Kodai,15' 2",Sony Open,2,13 - Par 4
500,0,01132,Mark Brooks,15' 0",CareerBuilder,1,2 - Par 4 -
501,0,50757,Hugo Bernard,14' 11",Canadian Open,2,1 - Par 4 -
502,0,28938,Justin Harding,14' 10",PGA Championshi,1,7 - Par 4 -
503,0,47126,Paul McConnell,14' 9",Texas Open,2,13 - Par 3
504,0,09011,David Duval,14' 9",Byron Nelson,1,16 - Par 4
505,0,48001,Zach Bauchou,14' 8",Canadian Open,2,5 - Par 4 -
506,0,06643,Paul Goydos,14' 7",Arnold Palmer,3,11 - Par 4
507,0,01553,John Huston,14' 7",Barbasol Champ,2,9 - Par 4 -
508,0,20094,Jonathan Kaye,14' 2",Barbasol Champ,1,10 - Par 4
509,0,10585,Scott McCarron,14' 1",THE PLAYERS,2,16 - Par 5
510,0,29425,Andrew Svoboda,14' 1",Travelers Champ,1,9 - Par 4 -
511,0,26668,Marc Turnesa,14' 1",Barbasol Champ,1,1 - Par 4 -
512,0,37249,Ryuko Tokimatsu,14' 1",PGA Championshi,2,17 - Par 5
513,0,50157,Philip Barbaree,14' 0",U.S. Open,1,6 - Par 4 -
514,0,51567,Will Cannon,13' 11",Barbasol Champ,4,3 - Par 4 -
515,0,34130,Sung Joon Park,13' 10",U.S. Open,2,7 - Par 3 -
516,0,49413,Brian Bullington,13' 8",John Deere,2,18 - Par 4
517,0,29212,Vinnie Poncino,13' 6",Genesis Open,2,18 - Par 4
518,0,46464,Jordan L Smith,13' 4",PGA Championshi,2,7 - Par 4 -
519,0,47529,Mito Pereira,13' 0",Wells Fargo,1,9 - Par 4 -
520,0,36326,David Lipsky,12' 7",WGC-Mexico,1,7 - Par 3 -
521,0,49855,Kristoffer Reitan,12' 6",U.S. Open,1,16 - Par 5
522,0,01116,Michael Bradley,12' 5",Barbasol Champ,4,10 - Par 4
523,0,46507,Bobby Wyatt,12' 2",Safeway Open,2,5 - Par 5 -
524,0,26735,Marty Jertson,12' 1",PGA Championshi,1,8 - Par 5 -
525,0,32662,Michael Gligic,12' 0",Canadian Open,1,11 - Par 4
526,0,46907,Ryan Evans,11' 11",U.S. Open,2,13 - Par 4
527,0,54345,Ryan Wenzler,11' 10",Barbasol Champ,1,12 - Par 4
528,0,37065,Devin Gee,11' 9",The Greenbrier,1,9 - Par 4 -
529,0,22873,Todd Fanning,11' 8",Canadian Open,1,3 - Par 4 -
530,0,08931,Glen Day,11' 5",RBC Heritage,2,15 - Par 5
531,0,47958,Sam O'Dell,11' 3",The Greenbrier,2,9 - Par 4 -
532,0,06012,Greg Kraft,11' 2",Barbasol Champ,1,16 - Par 4
533,0,01724,Jeff Maggert,10' 9",RBC Heritage,2,13 - Par 4
534,0,35409,Craig Hocknull,10' 7",PGA Championshi,2,11 - Par 4
535,0,25960,Kyle Owen,10' 4",The RSM Classic,2,13 - Par 4
536,0,24964,Ryan Vermeer,10' 2",PGA Championshi,2,8 - Par 5 -
537,0,46031,Zachary Olsen,10' 1",St. Jude,1,9 - Par 4 -
538,0,29370,Mikko Korhonen,9' 11",PGA Championshi,1,15 - Par 4
539,0,35437,Carter Jenkins,9' 10",Wells Fargo,1,17 - Par 3
540,0,01761,Len Mattiace,9' 8",Barbasol Champ,1,11 - Par 3
541,0,12309,Bob Sowards,9' 3",PGA Championshi,1,8 - Par 5 -
542,0,54303,Charlie Reiter,8' 6",CareerBuilder,3,18 - Par 4
543,0,06214,Guy Boros,8' 3",Barbasol Champ,1,2 - Par 5 -
544,0,55372,Adam D'Amario,7' 7",Travelers Champ,1,10 - Par 4
545,0,20105,Jeff Gove,7' 2",CareerBuilder,2,16 - Par 5
546,0,39251,Ryan Ruffels,5' 7",Wells Fargo,2,13 - Par 3
547,0,49091,David Solomon,4' 8",AT&T Pebble,2,9 - Par 4 -
548,0,30050,Sean Jacklin,0",Mayakoba,1,2 - Par 4 -
549,0,30736,Oscar Fraustro,0",Mayakoba,1,1 - Par 4 -
550,0,31363,Javier Colomo,0",Mayakoba,1,1 - Par 4 -
551,0,32058,José de Jesús Rodríguez,0",Mayakoba,1,1 - Par 4 -
552,0,33667,Carlos Ortiz,0",Mayakoba,1,1 - Par 4 -
553,0,46048,Jordan Niebrugge,0",Mayakoba,1,1 - Par 4 -
554,0,20070,Matt Bettencourt,0",Puntacana,1,1 - Par 4 -
555,0,22378,Trevor Immelman,0",Puntacana,1,1 - Par 4 -
556,0,28420,Ryan Brehm,0",Puntacana,1,1 - Par 4 -
557,0,29476,Kyle Reifers,0",Puntacana,1,1 - Par 4 -
558,0,29939,Fabrizio Zanotti,0",Puntacana,1,1 - Par 4 -
559,0,32070,Rafael Campos,0",Puntacana,1,1 - Par 4 -
560,0,33951,Julio Santos,0",Puntacana,1,1 - Par 4 -
561,0,35210,George Riley,0",Puntacana,1,1 - Par 4 -
562,0,35237,Santiago Rivas,0",Puntacana,1,1 - Par 4 -
563,0,35946,Willy Pumarol,0",Puntacana,1,1 - Par 4 -
564,0,36724,Augusto Núñez,0",Puntacana,1,2 - Par 3 -
565,0,37410,Hiram Silfa,0",Puntacana,1,1 - Par 4 -
566,0,40042,Tyler McCumber,0",Puntacana,1,1 - Par 4 -
567,0,51522,Zach Zaback,0",Puntacana,1,1 - Par 4 -
568,0,54636,Tony Romo,0",Puntacana,1,1 - Par 4 -
569,0,54916,Rhadames Pena,0",Puntacana,1,1 - Par 4 -
