RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300-320,TOTAL DRVS - OVERALL,RELATIVE TO PAR
71,0,50095,Austin Smotherman,34.91%,37,106,-0.27
72,0,40026,Daniel Berger,34.87%,53,152,-0.23
72,0,40250,Taylor Pendrith,34.87%,53,152,-0.28
74,0,59442,Parker Coody,34.55%,38,110,-0.32
75,0,23320,Ryan Palmer,34.52%,29,84,-0.31
76,0,40115,Adam Svensson,34.11%,73,214,-0.15
77,0,51894,Vince Whaley,34.03%,49,144,-0.27
78,0,29936,Ryan Fox,33.97%,53,156,-0.09
79,0,54591,Ben Griffin,33.93%,76,224,-0.24
80,0,57362,Austin Eckroat,33.89%,61,180,-0.13
81,0,59095,Chris Gotterup,33.80%,48,142,-0.29
82,0,45157,Cam Davis,33.77%,52,154,-0.10
83,0,27139,David Skinns,33.54%,55,164,-0.38
84,0,33408,Tyson Alexander,33.33%,50,150,+0.16
84,0,34021,Bud Cauley,33.33%,36,108,-0.22
84,0,59143,Mac Meissner,33.33%,48,144,-0.27
84,0,48153,Matthieu Pavon,33.33%,42,126,-0.38
88,0,34587,Chan Kim,33.13%,53,160,-0.38
89,0,52514,Trace Crowe,33.09%,45,136,-0.33
90,0,48084,Wesley Bryan,33.00%,33,100,-0.42
91,0,39977,Max Homa,32.91%,52,158,-0.25
92,0,59836,Pierceson Coody,32.69%,51,156,-0.25
93,0,35532,Tom Hoge,32.67%,66,202,-0.26
93,0,47420,Jake Knapp,32.67%,49,150,-0.12
95,0,27214,Kevin Streelman,32.61%,45,138,-0.27
96,0,34563,Chesson Hadley,32.58%,43,132,-0.21
97,0,52453,Nicolai Højgaard,32.46%,37,114,+0.03
98,0,46046,Scottie Scheffler,32.39%,46,142,-0.22
99,0,39971,Sungjae Im,32.18%,56,174,-0.09
100,0,35617,Martin Trainer,32.00%,32,100,-0.22
101,0,56630,Akshay Bhatia,31.98%,55,172,-0.20
102,0,30926,Chris Kirk,31.82%,49,154,-0.16
103,0,32640,Troy Merritt,31.76%,47,148,-0.32
104,0,29420,Billy Horschel,31.58%,48,152,-0.17
105,0,29221,Webb Simpson,31.37%,32,102,-0.38
106,0,32102,Rickie Fowler,31.17%,48,154,-0.02
107,0,46113,Ryan McCormick,31.15%,38,122,-0.21
108,0,54421,Garrick Higgo,31.01%,49,158,-0.33
109,0,54628,Lee Hodges,30.77%,56,182,-0.21
110,0,32757,Patton Kizzire,30.65%,38,124,-0.29
110,0,48119,Ben Taylor,30.65%,38,124,-0.21
112,0,35310,Lanto Griffin,30.56%,44,144,-0.20
113,0,51977,Max Greyserman,30.52%,47,154,-0.17
114,0,28775,Nate Lashley,30.41%,45,148,-0.29
114,0,32839,Hideki Matsuyama,30.41%,45,148,-0.22
116,0,32791,K.H. Lee,30.13%,47,156,-0.19
117,0,32333,Kevin Tway,30.00%,36,120,-0.22
118,0,32367,Jorge Campillo,29.81%,31,104,-0.39
119,0,50497,Adrien Dumont de Chassart,29.73%,44,148,-0.16
120,0,28237,Rory McIlroy,29.71%,41,138,-0.12
121,0,48887,Matt Wallace,29.69%,38,128,-0.26
122,0,37455,Si Woo Kim,29.55%,52,176,-0.25
123,0,49771,J.T. Poston,29.41%,50,170,-0.10
123,0,48319,Tom Whitney,29.41%,40,136,-0.18
125,0,60067,Joe Highsmith,29.29%,41,140,-0.39
126,0,49960,Sepp Straka,29.22%,45,154,-0.04
127,0,52215,Robert MacIntyre,29.17%,42,144,-0.24
128,0,50525,Collin Morikawa,29.11%,46,158,-0.35
129,0,52374,Brandon Wu,29.01%,47,162,-0.38
130,0,47591,Eric Cole,28.97%,62,214,-0.32
131,0,27330,Josh Teater,28.85%,30,104,-0.10
132,0,36801,Mark Hubbard,28.79%,57,198,-0.40
133,0,28420,Ryan Brehm,28.33%,34,120,-0.50
134,0,57900,Chandler Phillips,28.31%,47,166,-0.34
135,0,51890,Greyson Sigg,28.29%,43,152,-0.47
136,0,60004,Jacob Bridgeman,28.21%,44,156,-0.16
137,0,54783,Dylan Wu,28.13%,45,160,-0.33
138,0,34098,Russell Henley,28.08%,41,146,-0.27
139,0,52372,Cameron Champ,28.07%,32,114,-0.13
140,0,51287,Ryo Hisatsune,27.98%,47,168,-0.38
141,0,55182,Tom Kim,27.85%,44,158,-0.14
142,0,34374,Erik Barnes,27.78%,30,108,-0.20
142,0,26596,Ryan Moore,27.78%,40,144,-0.40
144,0,27644,Brian Harman,27.59%,48,174,-0.08
144,0,47993,Denny McCarthy,27.59%,48,174,-0.19
146,0,55708,Hayden Buckley,27.46%,39,142,-0.18
147,0,34466,Peter Malnati,27.33%,41,150,-0.10
148,0,56149,Wilson Furr,27.19%,31,114,+0.03
149,0,36326,David Lipsky,26.81%,37,138,-0.30
150,0,23108,Matt Kuchar,26.71%,39,146,-0.36
151,0,27936,Martin Laird,26.39%,38,144,-0.21
152,0,52513,Carson Young,26.16%,45,172,-0.24
153,0,40162,Justin Lower,25.77%,50,194,-0.20
154,0,51349,Nico Echavarria,25.57%,45,176,-0.42
155,0,36871,Matt NeSmith,25.00%,36,144,-0.47
155,0,46441,Robby Shelton,25.00%,38,152,-0.34
157,0,31646,Emiliano Grillo,24.71%,42,170,-0.33
158,0,47983,Chad Ramey,24.70%,41,166,-0.37
159,0,48867,Matti Schmid,24.36%,38,156,-0.18
160,0,33486,Roger Sloan,24.24%,32,132,-0.09
161,0,34076,Joel Dahmen,24.16%,43,178,-0.42
162,0,57975,Harry Hall,23.75%,38,160,-0.29
163,0,45522,Christiaan Bezuidenhout,23.68%,36,152,-0.03
164,0,52375,Doug Ghim,23.63%,43,182,-0.51
165,0,46414,Aaron Rai,23.26%,40,172,-0.40
166,0,55789,Taylor Montgomery,23.15%,25,108,-0.48
167,0,25900,Lucas Glover,23.12%,43,186,-0.26
168,0,39327,Ben Silverman,23.08%,36,156,-0.22
169,0,36884,Ben Kohles,22.94%,39,170,-0.26
170,0,29908,C.T. Pan,22.88%,27,118,-0.44
171,0,37275,Sam Ryder,22.67%,34,150,-0.24
172,0,29478,Kevin Kisner,22.22%,24,108,-0.46
173,0,26476,Chez Reavie,22.06%,30,136,-0.50
174,0,27349,Alex Noren,21.74%,30,138,-0.43
175,0,25493,Nick Taylor,21.69%,36,166,-0.22
176,0,47806,Raul Pereda,21.28%,20,94,-0.15
177,0,29535,Brice Garnett,20.83%,20,96,-0.20
178,0,27770,Camilo Villegas,19.30%,22,114,-0.23
179,0,22371,Aaron Baddeley,17.81%,26,146,-0.23
180,0,40058,Zac Blair,15.85%,26,164,-0.31
181,0,24024,Zach Johnson,13.54%,13,96,-0.62
182,0,34256,Andrew Putnam,10.76%,17,158,-0.24
183,0,30927,Brendon Todd,9.60%,19,198,-0.21
184,0,27649,Brandt Snedeker,6.90%,8,116,-0.50
