RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL 3 PUTTS 20'-25',TOTAL 3 PUTTS
68,0,23353,J.J. Henry,3,51
68,0,20433,Mark Hensby,3,42
68,0,01577,Lee Janzen,3,45
68,0,06012,Greg Kraft,3,27
68,0,20634,Peter Lonard,3,49
68,0,01706,Davis Love III,3,44
68,0,24781,Hunter Mahan,3,38
68,0,27060,John Mallinger,3,34
68,0,12680,Shigeki Maruyama,3,22
68,0,06090,Jim McGovern,3,38
68,0,01810,Phil Mickelson,3,26
68,0,24140,Sean O'Hair,3,37
68,0,20572,Rod Pampling,3,39
68,0,20663,Brenden Pappas,3,32
68,0,01928,Corey Pavin,3,22
68,0,24361,Pat Perez,3,48
68,0,25594,Travis Perkins,3,30
68,0,01948,Tim Petrovic,3,55
68,0,25190,Jeff Quinney,3,34
68,0,25562,Andres Romero,3,29
68,0,20645,John Senden,3,51
68,0,02206,David Toms,3,27
68,0,23788,D.J. Trahan,3,52
68,0,26668,Marc Turnesa,3,33
68,0,26951,Johnson Wagner,3,45
107,0,23778,Brad Adamonis,2,46
107,0,06197,Michael Allen,2,37
107,0,01142,Bart Bryant,2,37
107,0,24357,K.J. Choi,2,24
107,0,20623,Gavin Coles,2,22
107,0,01226,Fred Couples,2,30
107,0,23541,Ben Crane,2,34
107,0,22621,Ben Curtis,2,22
107,0,06034,Marco Dawson,2,21
107,0,01320,Bob Estes,2,44
107,0,10809,Jim Furyk,2,27
107,0,19846,Brian Gay,2,31
107,0,25900,Lucas Glover,2,43
107,0,06643,Paul Goydos,2,37
107,0,23718,Nathan Green,2,53
107,0,24924,Bill Haas,2,45
107,0,01473,Todd Hamilton,2,30
107,0,06575,Dudley Hart,2,39
107,0,21961,Charles Howell III,2,42
107,0,21731,Freddie Jacobson,2,32
107,0,24024,Zach Johnson,2,35
107,0,01677,Tom Lehman,2,27
107,0,10860,Justin Leonard,2,28
107,0,26695,Michael Letzig,2,41
107,0,27120,Troy Matteson,2,66
107,0,24449,Parker McLachlin,2,37
107,0,25842,Jon Mills,2,54
107,0,26596,Ryan Moore,2,39
107,0,21949,Joe Ogilvie,2,46
107,0,22046,Geoff Ogilvy,2,20
107,0,01945,Kenny Perry,2,55
107,0,20127,Chris Riley,2,16
107,0,22548,Patrick Sheehan,2,42
107,0,27214,Kevin Streelman,2,61
107,0,06527,Steve Stricker,2,26
107,0,27963,Chris Stroud,2,45
107,0,06595,Kevin Sutherland,2,42
107,0,22582,Kyle Thompson,2,33
107,0,27770,Camilo Villegas,2,27
107,0,26289,Boo Weekley,2,54
107,0,25349,Tim Wilkinson,2,32
107,0,21878,Mark Wilson,2,53
149,0,06004,Stephen Ames,1,27
149,0,20098,Stuart Appleby,1,31
149,0,19803,Ryan Armour,1,46
149,0,22371,Aaron Baddeley,1,15
149,0,26500,Alejandro Cañizares,1,19
149,0,20472,Alex Cejka,1,36
149,0,12826,Paul Claxton,1,20
149,0,28089,Jason Day,1,38
149,0,10875,Todd Demsey,1,47
149,0,20104,Ken Duke,1,42
149,0,23125,Brad Elder,1,24
149,0,06522,Ernie Els,1,25
149,0,20157,Retief Goosen,1,22
149,0,06573,Brandt Jobe,1,29
149,0,23157,Richard Johnson,1,34
149,0,26420,Richard Johnson,1,26
149,0,07547,Craig Kanada,1,19
149,0,08075,Jerry Kelly,1,30
149,0,29718,Anthony Kim,1,33
149,0,23108,Matt Kuchar,1,32
149,0,20382,Stephen Leaney,1,24
149,0,24490,George McNeill,1,60
149,0,28475,Jeff Overton,1,53
149,0,24138,Ian Poulter,1,12
149,0,23797,Brett Rumford,1,34
149,0,23621,Rory Sabbatini,1,46
149,0,10649,Tom Scherrer,1,24
149,0,24502,Adam Scott,1,25
149,0,27649,Brandt Snedeker,1,41
149,0,23325,Vaughn Taylor,1,50
149,0,02223,Bob Tway,1,18
149,0,08385,Omar Uresti,1,43
149,0,02239,Scott Verplank,1,33
149,0,25632,Jimmy Walker,1,36
149,0,27095,Nick Watney,1,52
149,0,10423,Mike Weir,1,24
149,0,24663,Y.E. Yang,1,48
