RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,GIR PUTTS,GREENS HIT,BIRDIE CONVERSION
94,0,34256,Andrew Putnam,1.759,1724,980,29.18%
94,0,47995,Davis Riley,1.759,1486,845,33.18%
94,0,32333,Kevin Tway,1.759,1335,759,29.78%
94,0,54783,Dylan Wu,1.759,1726,981,32.99%
101,0,29908,C.T. Pan,1.760,1267,720,29.75%
102,0,51287,Ryo Hisatsune,1.761,1875,1065,29.89%
102,0,59143,Mac Meissner,1.761,1597,907,31.05%
102,0,39324,J.J. Spaun,1.761,1798,1021,31.93%
102,0,52513,Carson Young,1.761,1897,1077,32.34%
106,0,47983,Chad Ramey,1.762,1811,1028,31.48%
106,0,27214,Kevin Streelman,1.762,1491,846,30.29%
108,0,34587,Chan Kim,1.763,1795,1018,31.89%
108,0,37378,Min Woo Lee,1.763,1370,777,31.48%
108,0,22405,Justin Rose,1.763,1225,695,31.22%
111,0,27936,Martin Laird,1.764,1586,899,30.29%
111,0,32640,Troy Merritt,1.764,1552,880,31.97%
111,0,38991,Alejandro Tosti,1.764,1425,808,34.25%
114,0,34466,Peter Malnati,1.765,1463,829,29.71%
114,0,39546,Keith Mitchell,1.765,1813,1027,34.28%
114,0,47679,Victor Perez,1.765,1567,888,28.59%
114,0,25493,Nick Taylor,1.765,1709,968,30.47%
118,0,46340,Alex Smalley,1.766,1662,941,30.91%
119,0,46414,Aaron Rai,1.767,1958,1108,29.90%
120,0,36884,Ben Kohles,1.768,1894,1071,29.47%
120,0,27129,Luke List,1.768,1665,942,31.38%
120,0,48887,Matt Wallace,1.768,1416,801,30.91%
123,0,40026,Daniel Berger,1.769,1723,974,30.41%
123,0,40058,Zac Blair,1.769,1741,984,27.89%
123,0,50497,Adrien Dumont de Chassart,1.769,1560,882,30.07%
123,0,48153,Matthieu Pavon,1.769,1323,748,30.21%
123,0,29221,Webb Simpson,1.769,1003,567,30.44%
128,0,32367,Jorge Campillo,1.770,1099,621,30.86%
128,0,59095,Chris Gotterup,1.770,1531,865,30.79%
128,0,27349,Alex Noren,1.770,1501,848,29.75%
128,0,30163,Henrik Norlander,1.770,1508,852,31.29%
128,0,31323,Gary Woodland,1.770,1689,954,31.16%
128,0,52374,Brandon Wu,1.770,1747,987,30.86%
134,0,48117,Kurt Kitayama,1.771,1734,979,30.77%
135,0,29535,Brice Garnett,1.772,1088,614,29.79%
135,0,52375,Doug Ghim,1.772,2109,1190,29.82%
135,0,36326,David Lipsky,1.772,1503,848,29.89%
135,0,48119,Ben Taylor,1.772,1260,711,28.15%
139,0,32366,Kevin Chappell,1.773,1220,688,31.05%
139,0,30911,Tommy Fleetwood,1.773,1525,860,29.22%
139,0,24024,Zach Johnson,1.773,1014,572,30.07%
142,0,34563,Chesson Hadley,1.774,1442,813,30.75%
142,0,60767,Blaine Hale Jr.,1.774,1084,611,30.21%
144,0,54576,Patrick Fishburn,1.775,1660,935,30.26%
145,0,34076,Joel Dahmen,1.776,2021,1138,29.25%
146,0,27139,David Skinns,1.777,1836,1033,28.88%
146,0,55454,Carl Yuan,1.777,1292,727,30.39%
148,0,47347,Adam Schenk,1.779,1920,1079,30.80%
149,0,56149,Wilson Furr,1.780,1214,682,29.94%
149,0,48319,Tom Whitney,1.780,1508,847,30.33%
151,0,59442,Parker Coody,1.781,1165,654,27.83%
151,0,46113,Ryan McCormick,1.781,1339,752,30.89%
153,0,27649,Brandt Snedeker,1.782,1185,665,28.87%
154,0,34021,Bud Cauley,1.783,1223,686,27.74%
155,0,26596,Ryan Moore,1.785,1592,892,28.23%
155,0,26476,Chez Reavie,1.785,1510,846,27.69%
157,0,32070,Rafael Campos,1.787,1319,738,31.66%
157,0,47988,Nick Hardy,1.787,1973,1104,30.58%
157,0,40115,Adam Svensson,1.787,2325,1301,28.91%
160,0,54628,Lee Hodges,1.788,1995,1116,28.23%
161,0,55708,Hayden Buckley,1.791,1506,841,28.61%
161,0,28775,Nate Lashley,1.791,1669,932,28.09%
161,0,35617,Martin Trainer,1.791,1001,559,28.55%
164,0,35310,Lanto Griffin,1.793,1685,940,30.45%
164,0,45242,Kevin Yu,1.793,1685,940,29.26%
166,0,34374,Erik Barnes,1.795,1075,599,28.71%
166,0,50095,Austin Smotherman,1.795,1253,698,28.12%
168,0,52453,Nicolai Højgaard,1.796,1200,668,29.34%
169,0,34255,Joseph Bramlett,1.798,1900,1057,30.46%
170,0,52372,Cameron Champ,1.803,1264,701,28.76%
170,0,47483,Will Zalatoris,1.803,1399,776,27.52%
172,0,37212,Paul Barjon,1.804,1084,601,30.62%
173,0,45609,Tyler Duncan,1.806,1539,852,26.77%
173,0,47806,Raul Pereda,1.806,876,485,27.33%
173,0,27330,Josh Teater,1.806,1156,640,27.66%
176,0,29478,Kevin Kisner,1.807,1095,606,27.44%
177,0,51890,Greyson Sigg,1.809,1769,978,25.79%
177,0,27770,Camilo Villegas,1.809,1230,680,27.79%
179,0,48699,Callum Tarren,1.812,1517,837,29.19%
180,0,23320,Ryan Palmer,1.814,867,478,28.36%
181,0,36871,Matt NeSmith,1.815,1661,915,25.71%
182,0,47663,Kevin Dougherty,1.818,1396,768,29.02%
183,0,28420,Ryan Brehm,1.821,1300,714,27.81%
184,0,51070,Vincent Norrman,1.864,1122,602,23.75%
