RANK,MOVEMENT,PLAYER_ID,PLAYER,STROKE DIFFERENTIAL,PLAYER'S SCORE,FIELD AVERAGE SCORE
160,0,35879,Kelly Kraft,-.41,70.94,70.53
160,0,34431,Robert Streb,-.41,70.78,70.37
162,0,27963,Chris Stroud,-.44,70.97,70.53
163,0,45609,Tyler Duncan,-.45,70.69,70.24
164,0,29518,Brendan Steele,-.47,71.16,70.69
165,0,49303,Anders Albertson,-.48,70.69,70.21
165,0,46523,Joey Garber,-.48,70.75,70.27
167,0,34261,Scott Langley,-.49,70.84,70.35
168,0,24781,Hunter Mahan,-.54,71.05,70.51
169,0,31557,Jim Herman,-.55,70.88,70.33
170,0,31420,Anirban Lahiri,-.61,71.01,70.40
171,0,46501,Ollie Schniederjans,-.63,71.00,70.37
172,0,28259,Sangmoon Bae,-.66,70.94,70.28
173,0,37380,Curtis Luck,-.70,71.14,70.44
174,0,30786,Brady Schnell,-.71,71.06,70.35
175,0,21731,Freddie Jacobson,-.79,71.37,70.58
176,0,47990,Kyle Jones,-.85,71.09,70.24
177,0,27556,Ted Potter Jr.,-.87,71.37,70.50
178,0,28252,Seamus Power,-.88,71.24,70.36
179,0,20472,Alex Cejka,-.90,71.28,70.38
180,0,23353,J.J. Henry,-.96,71.48,70.52
180,0,47856,Seth Reeves,-.96,71.13,70.17
182,0,39954,Cody Gribble,-.99,71.45,70.46
183,0,35617,Martin Trainer,-1.03,71.82,70.79
184,0,34306,John Chin,-1.13,71.37,70.24
184,0,20572,Rod Pampling,-1.13,71.58,70.45
186,0,37454,Whee Kim,-1.20,71.51,70.31
187,0,32816,Satoshi Kodaira,-1.47,72.08,70.61
188,0,39975,Michael Kim,-2.17,72.97,70.80
