RANK,MOVEMENT,PLAYER_ID,PLAYER,PUTTS MADE
120,0,24924,Bill Haas,1.1
120,0,12716,Charley Hoffman,1.1
120,0,20382,Stephen Leaney,1.1
120,0,01707,Steve Lowery,1.1
120,0,21949,Joe Ogilvie,1.1
120,0,20691,Greg Owen,1.1
120,0,24361,Pat Perez,1.1
120,0,23497,Tag Ridings,1.1
120,0,23621,Rory Sabbatini,1.1
120,0,22548,Patrick Sheehan,1.1
120,0,20812,Tjaart van der Walt,1.1
120,0,27770,Camilo Villegas,1.1
120,0,25632,Jimmy Walker,1.1
120,0,23349,Charles Warren,1.1
120,0,10423,Mike Weir,1.1
149,0,06197,Michael Allen,1.0
149,0,23048,Eric Axley,1.0
149,0,10505,Shane Bertsch,1.0
149,0,01142,Bart Bryant,1.0
149,0,23673,Michael Connell,1.0
149,0,12760,Danny Ellis,1.0
149,0,20105,Jeff Gove,1.0
149,0,06643,Paul Goydos,1.0
149,0,12782,Tim Herron,1.0
149,0,20094,Jonathan Kaye,1.0
149,0,08075,Jerry Kelly,1.0
149,0,06012,Greg Kraft,1.0
149,0,06515,Shaun Micheel,1.0
149,0,25842,Jon Mills,1.0
149,0,28475,Jeff Overton,1.0
149,0,07013,Wes Short Jr.,1.0
149,0,02101,Joey Sindelar,1.0
149,0,02214,Kirk Triplett,1.0
149,0,02239,Scott Verplank,1.0
149,0,23322,Brett Wetterich,1.0
149,0,19913,Ron Whittaker,1.0
170,0,25936,Alex Aragon,.9
170,0,01035,Tommy Armour III,.9
170,0,01042,Paul Azinger,.9
170,0,07223,Brian Bateman,.9
170,0,20593,Greg Chalmers,.9
170,0,08835,Kris Cox,.9
170,0,26360,Bubba Dickerson,.9
170,0,25935,John Engler Jr.,.9
170,0,01577,Lee Janzen,.9
170,0,01619,Skip Kendall,.9
170,0,10860,Justin Leonard,.9
170,0,20634,Peter Lonard,.9
170,0,06350,Bob May,.9
170,0,28780,Nicholas Thompson,.9
170,0,08385,Omar Uresti,.9
170,0,25804,Bubba Watson,.9
186,0,20099,Doug Barron,.8
186,0,01132,Mark Brooks,.8
186,0,20472,Alex Cejka,.8
186,0,22892,Jason Gore,.8
186,0,24980,Scott Gutschewski,.8
186,0,10565,Ian Leggatt,.8
186,0,23307,Roger Tambellini,.8
193,0,27943,Matt Hansen,.7
193,0,23616,Ryan Hietala,.7
195,0,11123,Chris Couch,.6
195,0,19881,Robert Damron,.6
