RANK,MOVEMENT,PLAYER_ID,PLAYER,%
94,0,22405,Justin Rose,21.15
95,0,34098,Russell Henley,21.13
96,0,47983,Chad Ramey,21.10
97,0,27770,Camilo Villegas,21.05
98,0,36871,Matthew NeSmith,21.03
99,0,35506,Mackenzie Hughes,20.99
100,0,26476,Chez Reavie,20.98
101,0,27129,Luke List,20.76
102,0,47988,Nick Hardy,20.61
103,0,35879,Kelly Kraft,20.60
104,0,51950,Max McGreevy,20.56
105,0,34174,John Huh,20.53
106,0,53165,Doc Redman,20.43
107,0,54783,Dylan Wu,20.33
108,0,36852,Jim Knous,20.26
109,0,25493,Nick Taylor,20.24
110,0,50525,Collin Morikawa,20.13
111,0,31557,Jim Herman,20.00
111,0,49766,Hank Lebioda,20.00
111,0,29221,Webb Simpson,20.00
111,0,45540,Jared Wolfe,20.00
115,0,39324,J.J. Spaun,19.92
116,0,46717,Viktor Hovland,19.89
117,0,37275,Sam Ryder,19.84
118,0,48117,Kurt Kitayama,19.80
119,0,27644,Brian Harman,19.73
120,0,36699,Patrick Rodgers,19.72
121,0,34255,Joseph Bramlett,19.67
122,0,46340,Alex Smalley,19.66
123,0,52372,Cameron Champ,19.64
124,0,47993,Denny McCarthy,19.57
125,0,46550,Brandon Hagy,19.56
126,0,34256,Andrew Putnam,19.55
126,0,23325,Vaughn Taylor,19.55
128,0,19803,Ryan Armour,19.53
129,0,35310,Lanto Griffin,19.43
129,0,32448,James Hahn,19.43
131,0,54628,Lee Hodges,19.40
132,0,47504,Sam Burns,19.37
133,0,47529,Mito Pereira,19.35
134,0,39436,Joshua Creel,19.33
135,0,33597,Harry Higgs,19.28
136,0,24024,Zach Johnson,19.27
137,0,28114,Dawie van der Walt,19.25
138,0,27936,Martin Laird,19.21
139,0,51766,Wyndham Clark,19.17
140,0,32333,Kevin Tway,19.13
141,0,10381,Curtis Thompson,18.95
142,0,36799,Stephan Jaeger,18.88
143,0,31420,Anirban Lahiri,18.69
144,0,29289,S.Y. Noh,18.60
145,0,32366,Kevin Chappell,18.54
146,0,46435,Austin Cook,18.44
147,0,52375,Doug Ghim,18.43
148,0,49960,Sepp Straka,18.41
149,0,34360,Patrick Reed,18.32
150,0,32791,K.H. Lee,18.25
151,0,30944,Jason Kokrak,18.18
151,0,36326,David Lipsky,18.18
153,0,23621,Rory Sabbatini,18.13
154,0,29535,Brice Garnett,18.09
154,0,23320,Ryan Palmer,18.09
156,0,25686,Jason Dufner,18.01
157,0,34076,Joel Dahmen,17.99
158,0,51634,Sahith Theegala,17.95
159,0,34610,Matthias Schwab,17.93
159,0,29518,Brendan Steele,17.93
161,0,48822,Sebastián Muñoz,17.83
162,0,39953,Chase Seiffert,17.81
163,0,46402,Talor Gooch,17.72
164,0,50095,Austin Smotherman,17.70
165,0,29478,Kevin Kisner,17.61
166,0,24925,Jonathan Byrd,17.46
167,0,32150,Michael Thompson,17.43
168,0,33667,Carlos Ortiz,17.39
169,0,35532,Tom Hoge,17.37
170,0,27649,Brandt Snedeker,17.34
171,0,47347,Adam Schenk,17.31
172,0,33141,Keegan Bradley,17.29
173,0,33490,Bo Hoag,17.22
174,0,48887,Matt Wallace,17.16
175,0,29420,Billy Horschel,17.06
176,0,31323,Gary Woodland,17.03
177,0,37212,Paul Barjon,16.82
177,0,29908,C.T. Pan,16.82
179,0,30911,Tommy Fleetwood,16.79
180,0,45522,Christiaan Bezuidenhout,16.58
181,0,34431,Robert Streb,16.44
182,0,33399,Adam Hadwin,16.20
183,0,56278,Matthew Wolff,16.00
184,0,33448,Justin Thomas,15.88
185,0,31560,Brian Stuard,15.74
186,0,25198,Francesco Molinari,15.53
187,0,51890,Greyson Sigg,15.31
188,0,35110,Brett Drewitt,15.17
188,0,29974,Branden Grace,15.17
190,0,27895,Jonas Blixt,15.03
191,0,40006,Erik van Rooyen,14.47
192,0,27095,Nick Watney,13.68
193,0,54421,Garrick Higgo,12.62
