RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,TOTAL PAR 5 HOLES,TOTAL HOLE OUTS
78,0,39546,Keith Mitchell,6,256,0
78,0,50525,Collin Morikawa,6,178,0
78,0,23320,Ryan Palmer,6,204,0
78,0,22405,Justin Rose,6,166,1
78,0,27139,David Skinns,6,220,2
78,0,50095,Austin Smotherman,6,258,2
78,0,10381,Curtis Thompson,6,218,0
78,0,32150,Michael Thompson,6,270,1
78,0,35617,Martin Trainer,6,252,0
78,0,27095,Nick Watney,6,246,1
78,0,45540,Jared Wolfe,6,196,1
78,0,52374,Brandon Wu,6,244,1
78,0,57366,Cameron Young,6,246,0
105,0,45526,Abraham Ancer,5,186,2
105,0,32366,Kevin Chappell,5,184,1
105,0,20229,Stewart Cink,5,226,2
105,0,46435,Austin Cook,5,234,2
105,0,29974,Branden Grace,5,170,2
105,0,46550,Brandon Hagy,5,267,2
105,0,33490,Bo Hoag,5,160,2
105,0,35461,Beau Hossler,5,216,0
105,0,34174,John Huh,5,234,0
105,0,27974,Sung Kang,5,271,1
105,0,37455,Si Woo Kim,5,314,2
105,0,48117,Kurt Kitayama,5,222,0
105,0,32816,Satoshi Kodaira,5,157,0
105,0,36884,Ben Kohles,5,208,1
105,0,27936,Martin Laird,5,206,1
105,0,28775,Nate Lashley,5,260,1
105,0,30163,Henrik Norlander,5,230,0
105,0,51997,Andrew Novak,5,250,2
105,0,33667,Carlos Ortiz,5,208,2
105,0,34610,Matthias Schwab,5,216,0
105,0,27649,Brandt Snedeker,5,192,0
105,0,39324,J.J. Spaun,5,310,2
105,0,27214,Kevin Streelman,5,288,2
105,0,32333,Kevin Tway,5,242,1
105,0,28114,Dawie van der Walt,5,208,1
105,0,47128,Richy Werenski,5,210,2
105,0,54783,Dylan Wu,5,218,0
105,0,47483,Will Zalatoris,5,244,3
133,0,30978,Kiradech Aphibarnrat,4,178,0
133,0,32102,Rickie Fowler,4,210,0
133,0,25900,Lucas Glover,4,288,0
133,0,24924,Bill Haas,4,292,0
133,0,33399,Adam Hadwin,4,294,1
133,0,46717,Viktor Hovland,4,216,1
133,0,36852,Jim Knous,4,170,0
133,0,36689,Brooks Koepka,4,142,1
133,0,35879,Kelly Kraft,4,222,1
133,0,23108,Matt Kuchar,4,224,3
133,0,31420,Anirban Lahiri,4,228,1
133,0,35449,Adam Long,4,280,2
133,0,40162,Justin Lower,4,236,0
133,0,34466,Peter Malnati,4,334,1
133,0,36871,Matthew NeSmith,4,280,0
133,0,47983,Chad Ramey,4,234,1
133,0,47347,Adam Schenk,4,283,1
133,0,29518,Brendan Steele,4,230,3
133,0,25493,Nick Taylor,4,282,1
133,0,40006,Erik van Rooyen,4,152,1
133,0,48887,Matt Wallace,4,178,0
154,0,27895,Jonas Blixt,3,162,0
154,0,34255,Joseph Bramlett,3,264,1
154,0,24925,Jonathan Byrd,3,190,1
154,0,34076,Joel Dahmen,3,256,1
154,0,28089,Jason Day,3,192,0
154,0,35110,Brett Drewitt,3,186,1
154,0,30911,Tommy Fleetwood,3,172,1
154,0,35310,Lanto Griffin,3,262,0
154,0,34563,Chesson Hadley,3,266,2
154,0,39058,Lucas Herbert,3,166,1
154,0,12716,Charley Hoffman,3,222,1
154,0,24024,Zach Johnson,3,194,2
154,0,49766,Hank Lebioda,3,260,1
154,0,25198,Francesco Molinari,3,171,0
154,0,27349,Alex Noren,3,208,0
154,0,29908,C.T. Pan,3,262,1
154,0,39953,Chase Seiffert,3,162,2
154,0,51890,Greyson Sigg,3,298,0
154,0,49960,Sepp Straka,3,296,1
154,0,27770,Camilo Villegas,3,228,1
154,0,56278,Matthew Wolff,3,152,0
175,0,23983,Luke Donald,2,206,1
175,0,25686,Jason Dufner,2,164,0
175,0,29535,Brice Garnett,2,268,0
175,0,31557,Jim Herman,2,166,1
175,0,54421,Garrick Higgo,2,176,0
175,0,51950,Max McGreevy,2,232,0
175,0,49947,Taylor Moore,2,272,0
175,0,29289,S.Y. Noh,2,229,0
175,0,24361,Pat Perez,2,221,1
175,0,34360,Patrick Reed,2,224,1
175,0,33486,Roger Sloan,2,233,0
175,0,31560,Brian Stuard,2,288,2
175,0,30927,Brendon Todd,2,258,0
188,0,19803,Ryan Armour,1,156,0
188,0,39436,Joshua Creel,1,154,0
188,0,24138,Ian Poulter,1,136,1
188,0,32139,Danny Willett,1,198,0
