RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE,TOTAL DRIVES
68,0,01945,Kenny Perry,290.6,39522,136
70,0,08375,Paul Stankowski,290.3,31354,108
70,0,27214,Kevin Streelman,290.3,49933,172
72,0,20645,John Senden,290.2,59781,206
72,0,26679,Kevin Stadler,290.2,45264,156
74,0,22122,Andrew McLardy,289.9,27835,96
75,0,26695,Michael Letzig,289.7,48665,168
75,0,26596,Ryan Moore,289.7,45476,157
77,0,27770,Camilo Villegas,289.6,41703,144
78,0,20574,Mathew Goggin,289.3,49181,170
78,0,24140,Sean O'Hair,289.3,47162,163
80,0,01313,Steve Elkington,289.2,39333,136
80,0,28780,Nicholas Thompson,289.2,48593,168
82,0,10885,Robert Allenby,289.1,42505,147
82,0,23621,Rory Sabbatini,289.1,43946,152
84,0,20098,Stuart Appleby,289.0,57221,198
85,0,23548,Bill Lunde,288.9,43329,150
86,0,08725,Tom Gillis,288.7,56016,194
86,0,20105,Jeff Gove,288.7,29449,102
88,0,10585,Scott McCarron,288.6,51943,180
88,0,24663,Y.E. Yang,288.6,40409,140
90,0,06522,Ernie Els,288.4,40374,140
90,0,20663,Brenden Pappas,288.4,35766,124
92,0,32640,Troy Merritt,288.2,48417,168
93,0,22946,Henrik Bjornstad,288.1,38024,132
93,0,12714,Chris Tidland,288.1,42060,146
95,0,26287,Roland Thatcher,288.0,41467,144
96,0,06595,Kevin Sutherland,287.9,49523,172
97,0,22405,Justin Rose,287.8,44894,156
98,0,01577,Lee Janzen,287.7,44302,154
99,0,23613,Rich Barcelo,287.6,36812,128
100,0,20686,Jeev Milkha Singh,287.3,29882,104
101,0,27963,Chris Stroud,287.2,47103,164
102,0,24361,Pat Perez,287.1,51681,180
102,0,25892,Steve Wheatcroft,287.1,37893,132
104,0,22046,Geoff Ogilvy,287.0,34437,120
105,0,23638,Brendon de Jonge,286.9,60816,212
105,0,09011,David Duval,286.9,39309,137
105,0,23108,Matt Kuchar,286.9,54505,190
105,0,31560,Brian Stuard,286.9,43037,150
109,0,24138,Ian Poulter,286.8,28104,98
110,0,28087,Kris Blanks,286.4,47543,166
110,0,22378,Trevor Immelman,286.4,31214,109
112,0,01707,Steve Lowery,286.2,36066,126
112,0,26301,James Nitties,286.2,49231,172
114,0,21949,Joe Ogilvie,285.9,53172,186
115,0,12652,Cameron Beckman,285.7,36570,128
116,0,06621,Joe Durant,285.6,34847,122
117,0,24846,Ricky Barnes,285.5,58818,206
118,0,29221,Webb Simpson,285.4,55944,196
119,0,12510,Chad Campbell,285.1,53030,186
119,0,10425,Jay Williamson,285.1,38772,136
121,0,28620,Aron Price,284.6,36433,128
122,0,23325,Vaughn Taylor,284.4,49484,174
123,0,12755,Vance Veazey,284.3,29568,104
124,0,01766,Billy Mayfair,284.0,39753,140
125,0,01320,Bob Estes,283.9,44858,158
126,0,20572,Rod Pampling,283.5,43656,154
127,0,26882,Michael Sim,283.3,35698,126
128,0,12705,Cliff Kresge,283.2,26053,92
128,0,06515,Shaun Micheel,283.2,35118,124
128,0,07749,Brett Quigley,283.2,53808,190
131,0,24357,K.J. Choi,283.1,44169,156
131,0,21731,Freddie Jacobson,283.1,46987,166
133,0,25240,D.A. Points,283.0,50947,180
134,0,06527,Steve Stricker,282.9,40735,144
135,0,26951,Johnson Wagner,282.4,45743,162
136,0,23541,Ben Crane,282.3,46304,164
137,0,25345,Carl Pettersson,282.1,51340,182
138,0,06004,Stephen Ames,282.0,41737,148
138,0,20498,Briny Baird,282.0,46805,166
140,0,25686,Jason Dufner,281.9,49051,174
141,0,24227,Justin Bolli,281.8,27618,98
142,0,12602,Dean Wilson,281.6,27032,96
143,0,01116,Michael Bradley,281.5,41099,146
144,0,23673,Michael Connell,281.3,45569,162
144,0,02206,David Toms,281.3,47819,170
146,0,20160,Charlie Wi,281.2,53425,190
147,0,07867,Woody Austin,281.1,50039,178
148,0,01161,Mark Calcavecchia,281.0,23606,84
148,0,08537,J.P. Hayes,281.0,42150,150
150,0,27466,Spencer Levin,280.6,57242,204
150,0,21878,Mark Wilson,280.6,46583,166
152,0,27060,John Mallinger,280.4,42627,152
153,0,20436,Garrett Willis,280.2,43714,156
154,0,01941,Tom Pernice Jr.,280.0,36954,132
155,0,24507,Jason Bohn,279.8,47008,168
156,0,24024,Zach Johnson,279.7,50904,182
157,0,23718,Nathan Green,279.5,48073,172
157,0,01619,Skip Kendall,279.5,27950,100
159,0,01724,Jeff Maggert,279.1,37963,136
160,0,06251,Chris DiMarco,279.0,46870,168
160,0,08075,Jerry Kelly,279.0,53001,190
160,0,32617,Jerod Turner,279.0,25666,92
163,0,21753,Brian Davis,278.9,56341,202
163,0,22293,Heath Slocum,278.9,51877,186
165,0,21350,Ryuji Imada,278.7,50173,180
165,0,01948,Tim Petrovic,278.7,58536,210
167,0,25396,Kevin Na,278.6,51816,186
167,0,02239,Scott Verplank,278.6,40669,146
169,0,20127,Chris Riley,278.3,37293,134
170,0,01797,Rocco Mediate,278.1,38372,138
171,0,23800,Bryce Molder,278.0,44482,160
172,0,10860,Justin Leonard,277.8,48892,176
173,0,20472,Alex Cejka,277.4,43834,158
173,0,07457,Steve Flesch,277.4,41051,148
175,0,26420,Richard Johnson,277.3,45474,164
176,0,27649,Brandt Snedeker,277.1,49315,178
177,0,23983,Luke Donald,277.0,37676,136
178,0,06514,Kevin Johnson,276.5,30971,112
179,0,10809,Jim Furyk,276.0,40853,148
180,0,25720,Chad Collins,275.8,43575,158
181,0,29285,Brent Delahoussaye,275.6,28107,102
182,0,20593,Greg Chalmers,275.5,51242,186
182,0,22621,Ben Curtis,275.5,42985,156
184,0,10423,Mike Weir,273.9,31230,114
185,0,06643,Paul Goydos,273.6,42682,156
186,0,25190,Jeff Quinney,273.3,47553,174
187,0,06012,Greg Kraft,273.2,25130,92
188,0,23135,Tim Clark,272.2,46282,170
189,0,08385,Omar Uresti,272.0,36987,136
190,0,01329,Brad Faxon,271.4,29306,108
191,0,07363,Craig Bowden,270.0,27545,102
192,0,19846,Brian Gay,266.4,52220,196
