RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE IN INCHES
69,0,31416,Derek Fathauer,50
69,0,29725,Tony Finau,50
69,0,31557,Jim Herman,50
69,0,12716,Charley Hoffman,50
69,0,33461,Morgan Hoffmann,50
69,0,30925,Dustin Johnson,50
69,0,08075,Jerry Kelly,50
69,0,30711,Colt Knost,50
69,0,34409,David Lingmerth,50
69,0,23548,Bill Lunde,50
69,0,32839,Hideki Matsuyama,50
69,0,25396,Kevin Na,50
69,0,26329,Louis Oosthuizen,50
69,0,33667,Carlos Ortiz,50
69,0,25345,Carl Pettersson,50
69,0,29476,Kyle Reifers,50
69,0,22405,Justin Rose,50
69,0,24502,Adam Scott,50
69,0,29518,Brendan Steele,50
69,0,29425,Andrew Svoboda,50
69,0,25493,Nick Taylor,50
69,0,02206,David Toms,50
69,0,26951,Johnson Wagner,50
69,0,27095,Nick Watney,50
96,0,24507,Jason Bohn,49
96,0,33141,Keegan Bradley,49
96,0,12510,Chad Campbell,49
96,0,24357,K.J. Choi,49
96,0,25686,Jason Dufner,49
96,0,20104,Ken Duke,49
96,0,28307,Matt Every,49
96,0,29535,Brice Garnett,49
96,0,22892,Jason Gore,49
96,0,27644,Brian Harman,49
96,0,27141,J.B. Holmes,49
96,0,36801,Mark Hubbard,49
96,0,29222,Billy Hurley III,49
96,0,30852,Ryo Ishikawa,49
96,0,24024,Zach Johnson,49
96,0,30926,Chris Kirk,49
96,0,29478,Kevin Kisner,49
96,0,30944,Jason Kokrak,49
96,0,10860,Justin Leonard,49
96,0,26596,Ryan Moore,49
96,0,29289,S.Y. Noh,49
96,0,23320,Ryan Palmer,49
96,0,25240,D.A. Points,49
96,0,33448,Justin Thomas,49
96,0,27064,Jhonattan Vegas,49
96,0,21878,Mark Wilson,49
122,0,23048,Eric Axley,48
122,0,24846,Ricky Barnes,48
122,0,40026,Daniel Berger,48
122,0,29479,Scott Brown,48
122,0,23638,Brendon de Jonge,48
122,0,20766,Padraig Harrington,48
122,0,33122,Russell Knox,48
122,0,34261,Scott Langley,48
122,0,27466,Spencer Levin,48
122,0,31202,William McGirt,48
122,0,22046,Geoff Ogilvy,48
122,0,28475,Jeff Overton,48
122,0,35541,John Peterson,48
122,0,36699,Patrick Rodgers,48
122,0,29223,Sam Saunders,48
122,0,20645,John Senden,48
122,0,33418,Shawn Stefani,48
122,0,27214,Kevin Streelman,48
122,0,27963,Chris Stroud,48
122,0,28780,Nicholas Thompson,48
122,0,25804,Bubba Watson,48
122,0,26289,Boo Weekley,48
144,0,32334,Charlie Beljan,47
144,0,20848,Ángel Cabrera,47
144,0,20472,Alex Cejka,47
144,0,25720,Chad Collins,47
144,0,34262,Jon Curran,47
144,0,37273,Derek Ernst,47
144,0,24924,Bill Haas,47
144,0,39977,Max Homa,47
144,0,21961,Charles Howell III,47
144,0,26851,Marc Leishman,47
144,0,22056,Cameron Percy,47
144,0,26476,Chez Reavie,47
144,0,29221,Webb Simpson,47
144,0,33486,Roger Sloan,47
144,0,22293,Heath Slocum,47
144,0,30692,Scott Stallings,47
144,0,25349,Tim Wilkinson,47
161,0,27436,Graham DeLaet,46
161,0,06522,Ernie Els,46
161,0,10809,Jim Furyk,46
161,0,20157,Retief Goosen,46
161,0,28486,Michael Putnam,46
166,0,20771,Steven Alker,45
166,0,25191,Gonzalo Fernandez-Castaño,45
166,0,30736,Oscar Fraustro,45
166,0,27933,John Merrick,45
166,0,25198,Francesco Molinari,45
166,0,26331,Charl Schwartzel,45
166,0,06567,Vijay Singh,45
173,0,32200,Roberto Castro,44
173,0,24358,Robert Garrigus,44
173,0,20691,Greg Owen,44
173,0,34130,Sung Joon Park,44
173,0,30946,Alex Prugh,44
173,0,28023,Byron Smith,44
173,0,28132,Tyrone Van Aswegen,44
180,0,10885,Robert Allenby,43
180,0,25900,Lucas Glover,43
180,0,01706,Davis Love III,43
183,0,23353,J.J. Henry,42
184,0,31193,Jim Renner,41
