RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,GIR PUTTS,GREENS HIT,BIRDIE CONVERSION
122,0,02246,Duffy Waldorf,1.794,1956,1090,2.78
126,0,12826,Paul Claxton,1.795,1348,751,2.57
126,0,19881,Robert Damron,1.795,2019,1125,2.94
126,0,01920,Craig Parry,1.795,1488,829,2.85
126,0,02104,Jeff Sluman,1.795,2109,1175,2.63
130,0,02049,Gene Sauers,1.796,1164,648,2.82
131,0,20098,Stuart Appleby,1.797,1522,847,2.86
131,0,01139,Olin Browne,1.797,2081,1158,2.55
131,0,02101,Joey Sindelar,1.797,2205,1227,2.63
134,0,10875,Todd Demsey,1.798,1453,808,2.80
134,0,02100,Tim Simpson,1.798,1237,688,2.70
134,0,08385,Omar Uresti,1.798,2113,1175,2.73
137,0,01599,Steve Jones,1.799,1587,882,3.05
138,0,06575,Dudley Hart,1.800,1600,889,2.76
138,0,10962,Bradley Hughes,1.800,1674,930,2.65
138,0,08075,Jerry Kelly,1.800,1814,1008,2.86
138,0,06090,Jim McGovern,1.800,1775,986,2.87
138,0,20158,Anthony Rodriguez,1.800,1190,661,2.75
143,0,01042,Paul Azinger,1.801,1273,707,2.98
143,0,01143,Brad Bryant,1.801,1734,963,2.81
143,0,10837,Kevin Burton,1.801,1500,833,2.82
143,0,01569,Peter Jacobsen,1.801,1965,1091,2.66
147,0,10505,Shane Bertsch,1.802,1712,950,2.48
147,0,02008,Lee Rinker,1.802,1984,1101,2.67
147,0,02170,Hal Sutton,1.802,2209,1226,2.92
150,0,01334,Keith Fergus,1.803,1275,707,3.04
150,0,01945,Kenny Perry,1.803,1776,985,2.88
150,0,02166,Chip Sullivan,1.803,1545,857,2.87
153,0,01313,Steve Elkington,1.804,1344,745,2.74
154,0,01361,Dan Forsman,1.805,1823,1010,2.78
154,0,01633,Tom Kite,1.805,1523,844,2.51
156,0,01326,Nick Faldo,1.806,952,527,2.85
157,0,01133,Billy Ray Brown,1.807,1420,786,2.62
157,0,01388,Robert Gamez,1.807,1816,1005,3.02
157,0,01408,Kelly Gibson,1.807,2645,1464,2.90
157,0,10207,Jimmy Johnston,1.807,1764,976,2.58
157,0,02218,Ted Tryba,1.807,2166,1199,2.84
162,0,01487,Jeff Hart,1.808,1692,936,2.41
162,0,10457,Frank Nobilo,1.808,1302,720,2.63
164,0,01006,John Adams,1.810,1730,956,2.70
165,0,01766,Billy Mayfair,1.813,1942,1071,2.72
165,0,01864,Larry Nelson,1.813,1059,584,2.77
165,0,02226,Tray Tyner,1.813,1543,851,2.64
168,0,01307,Joel Edwards,1.814,1917,1057,2.75
168,0,02321,Fuzzy Zoeller,1.814,1190,656,2.64
170,0,06044,Scott Gump,1.816,2388,1315,2.60
171,0,06567,Vijay Singh,1.817,1699,935,2.82
172,0,07465,Hideki Kase,1.818,1749,962,2.65
172,0,01823,Larry Mize,1.818,1500,825,2.59
172,0,02292,Bob Wolcott,1.818,1445,795,2.57
175,0,07267,Allen Doyle,1.819,1795,987,2.26
175,0,01346,Ed Fiori,1.819,897,493,2.45
175,0,01797,Rocco Mediate,1.819,1832,1007,2.59
178,0,01489,Steve Hart,1.820,1298,713,2.65
178,0,02023,Clarence Rose,1.820,2051,1127,2.48
178,0,02245,Grant Waite,1.820,2279,1252,2.68
181,0,06132,Sonny Skinner,1.821,1491,819,2.48
182,0,01771,Blaine McCallister,1.822,1884,1034,2.47
183,0,01072,Chip Beck,1.823,1267,695,2.52
184,0,01288,Ed Dougherty,1.825,1312,719,2.57
185,0,07867,Woody Austin,1.830,1837,1004,2.80
185,0,01717,Sandy Lyle,1.830,1314,718,2.74
187,0,06144,John Dowdall,1.832,1251,683,2.42
188,0,01014,Fulton Allem,1.834,1348,735,2.64
188,0,07363,Craig Bowden,1.834,1146,625,2.35
190,0,06515,Shaun Micheel,1.837,1069,582,2.51
191,0,06036,Scott Dunlap,1.839,1911,1039,2.73
191,0,10213,Dicky Pride,1.839,1567,852,2.42
193,0,01975,Tom Purtzer,1.846,1412,765,2.47
194,0,07087,Hugh Royer III,1.848,1687,913,2.57
195,0,08553,Lee Porter,1.852,1665,899,2.61
