RANK,MOVEMENT,PLAYER_ID,PLAYER,%
112,0,02090,Tom Sieckmann,17.78
113,0,02303,Robert Wrenn,17.68
114,0,01557,John Inman,17.59
115,0,06058,John Flannery,17.57
116,0,01361,Dan Forsman,17.53
117,0,01133,Billy Ray Brown,17.50
118,0,01444,Ken Green,17.41
119,0,01288,Ed Dougherty,17.39
119,0,02201,Jim Thorpe,17.39
121,0,02007,Larry Rinker,17.34
122,0,06609,Rob Boldt,17.22
123,0,07235,John Morse,17.17
124,0,01024,Billy Andrade,17.09
125,0,01313,Steve Elkington,17.06
126,0,01381,Fred Funk,17.05
127,0,02067,Ted Schulz,16.86
128,0,12660,Jesper Parnevik,16.85
129,0,02214,Kirk Triplett,16.75
130,0,01014,Fulton Allem,16.61
131,0,01266,Clark Dennis,16.54
132,0,02239,Scott Verplank,16.46
133,0,01388,Robert Gamez,16.45
134,0,01330,David Feherty,16.43
135,0,01353,Bruce Fleisher,16.36
136,0,08337,Mike Heinen,16.17
137,0,01495,Morris Hatalsky,16.11
138,0,06589,Jeff Woodland,16.08
139,0,01093,Ronnie Black,16.06
140,0,06197,Michael Allen,16.05
141,0,02135,Mike Standly,15.99
142,0,01196,Brian Claar,15.95
143,0,01006,John Adams,15.89
144,0,01282,Trevor Dodds,15.83
145,0,01723,Andrew Magee,15.79
146,0,06350,Bob May,15.74
146,0,01890,Brett Ogle,15.74
146,0,02322,Richard Zokol,15.74
149,0,01307,Joel Edwards,15.36
150,0,01891,David Ogrin,15.35
151,0,02245,Grant Waite,15.32
152,0,02224,Greg Twiggs,15.23
153,0,01139,Olin Browne,15.22
154,0,01920,Craig Parry,15.12
155,0,06016,Brad Lardon,15.00
156,0,07569,Mark Carnevale,14.96
157,0,06020,Steve Brodie,14.88
158,0,01577,Lee Janzen,14.86
159,0,01986,Joey Rassett,14.81
160,0,01766,Billy Mayfair,14.79
161,0,02230,Stan Utley,14.75
162,0,12663,Phil Tataurangi,14.72
163,0,02242,Lanny Wadkins,14.71
164,0,01226,Fred Couples,14.66
165,0,10213,Dicky Pride,14.61
166,0,06809,Bob Burns,14.51
166,0,01392,Tom Garner,14.51
168,0,06062,Charles Raulerson,14.48
169,0,02100,Tim Simpson,13.81
170,0,01748,Doug Martin,13.64
170,0,06591,Rocky Walcher,13.64
172,0,01306,David Edwards,13.61
172,0,01783,Mark McCumber,13.61
174,0,01725,John Mahaffey,12.56
175,0,01648,Billy Kratzert,12.09
176,0,07781,Ty Armstrong,12.04
177,0,06078,Esteban Toledo,11.76
178,0,01185,Brandel Chamblee,10.63
179,0,01219,John Cook,9.58
