RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE,YEAR/TOURN#,ROUND,HOLE
434,0,56320,Bryson Nimmer,25' 3",The RSM Classic,1,9
436,0,56781,Isaiah Salinda,25' 2",Shriners Children's Open,1,9
437,0,31678,Oliver Bekker,24' 10",Genesis Scottish Open,1,17
437,0,52373,Walker Lee,24' 10",Houston Open,2,9
437,0,50484,Hayden Springer,24' 10",Fortinet,1,16
440,0,56676,John Augenstein,24' 7",Fortinet Championship,2,15
440,0,39524,Sean Crocker,24' 7",Genesis Scottish Open,1,12
440,0,64755,Russell Grove,24' 7",PGA Championship,2,17
440,0,63776,Jack Wall,24' 7",Genesis,1,2
444,0,27986,Jesse Schutte,24' 6",U.S. Open,1,17
445,0,36837,Julien Brun,24' 4",Genesis Scottish Open,3,16
445,0,54530,Henry Chung,24' 4",Fortinet,1,3
447,0,49790,Danny Guise,24' 3",Valspar,1,15
448,0,59608,Morgan Deneen,24' 0",Fortinet,2,5
449,0,59570,Tyler Collet,23' 11",Honda,2,3
449,0,36884,Ben Kohles,23' 11",The RSM Classic,1,13
451,0,51287,Ryo Hisatsune,23' 9",Barbasol,1,3
452,0,66144,Maxwell Ford,23' 8",The RSM Classic,2,17
453,0,08793,Tiger Woods,23' 7",Genesis,1,17
454,0,58816,Marcus Byrd,23' 6",Genesis,1,8
455,0,52686,Rasmus Hojgaard,23' 2",Genesis Scottish Open,2,10
455,0,10423,Mike Weir,23' 2",RBC Canadian,4,17
455,0,55940,Andrew Wilson,23' 2",Barbasol,2,8
458,0,58945,Christian Cavaliere,23' 1",U.S. Open,2,9
458,0,57900,Chandler Phillips,23' 1",Valero,4,4
460,0,47125,Matt Atkins,22' 11",The RSM Classic,3,5
461,0,52575,Paul O'Hara,22' 10",AT&T Pebble Beach,2,17
461,0,37052,Martin Simonsen,22' 10",Barbasol,1,3
463,0,33459,Jens Dantorp,22' 8",U.S. Open,2,16
464,0,35110,Brett Drewitt,22' 7",Honda,4,5
465,0,45477,Manu Gandas,22' 6",Barbasol,1,8
466,0,23353,J.J. Henry,22' 4",Barbasol,2,9
466,0,52666,Sami Valimaki,22' 4",Genesis Scottish Open,4,15
468,0,24490,George McNeill,22' 2",AT&T Byron Nelson,1,17
469,0,51316,Kenny Pigman,22' 1",PGA Championship,1,17
470,0,32622,Matthew Baldwin,21' 10",Genesis Scottish Open,2,9
471,0,51989,Jordan Gumberg,21' 8",U.S. Open,1,5
471,0,31558,J.J. Killeen,21' 8",PGA Championship,2,9
473,0,06522,Ernie Els,21' 7",RBC Heritage,1,15
474,0,29939,Fabrizio Zanotti,21' 6",Genesis Scottish Open,1,15
475,0,35490,Wil Bateman,21' 5",RBC Canadian,2,1
476,0,64136,Jesse Massie,21' 3",Barbasol,1,7
476,0,48640,Johannes Veerman,21' 3",Barbasol,3,8
476,0,50743,Nicolai Von Dellingshausen,21' 3",Genesis Scottish Open,1,12
476,0,52635,JJ Wood,21' 3",Valero,1,1
480,0,50490,Chase Parker,21' 2",Sanderson Farms,2,17
480,0,50717,Josh Speight,21' 2",PGA Championship,2,15
482,0,45523,Thriston Lawrence,21' 1",the Memorial,2,12
482,0,59143,Mac Meissner,21' 1",AT&T Byron Nelson,1,12
482,0,48822,Sebastián Muñoz,21' 1",THE CJ CUP,1,13
482,0,33117,Dale Whitnell,21' 1",Genesis Scottish Open,1,5
486,0,35725,Sebastian Szirmak,20' 11",RBC Canadian,1,1
487,0,65344,Trey Cox,20' 9",Barbasol,1,11
487,0,46550,Brandon Hagy,20' 9",Fortinet Championship,1,10
487,0,63455,Ross Steelman,20' 9",Rocket Mortgage,1,1
490,0,63659,Joseph Hanko,20' 8",Sanderson Farms,1,5
491,0,45847,JC Ritchie,20' 7",Barbasol,4,7
492,0,55954,Lukas Euler,20' 5",Houston Open,1,13
493,0,50006,Willie Mack III,20' 1",Wells Fargo,1,18
494,0,60586,Isaac Simmons,20' 0",U.S. Open,2,11
495,0,24494,Erik Compton,19' 10",Charles Schwab,4,7
495,0,59146,Sam Murphy,19' 10",Sanderson Farms,1,13
497,0,60547,Tommy Kuhl,19' 9",John Deere,1,17
497,0,24663,Y.E. Yang,19' 9",PGA Championship,1,6
499,0,37189,Harold Varner III,19' 8",PGA Championship,2,18
500,0,26499,Rafa Cabrera Bello,19' 7",Genesis Scottish Open,1,14
500,0,39834,Guido Migliozzi,19' 7",Genesis Scottish Open,4,12
502,0,56869,Taylor Bibbs,19' 4",AT&T Byron Nelson,1,2
502,0,27506,Oliver Wilson,19' 4",Genesis Scottish Open,1,5
504,0,59160,John Pak,19' 2",The American Express,1,8
505,0,26289,Boo Weekley,19' 1",Mexico Open,2,17
506,0,06515,Shaun Micheel,19' 0",PGA Championship,2,3
507,0,54304,Karl Vilips,18' 11",U.S. Open,2,17
508,0,55955,Matthew Jordan,18' 10",Genesis Scottish Open,4,10
509,0,46404,Marcus Kinhult,18' 7",Barbasol,1,7
509,0,59191,Vijay Srinivasan,18' 7",Shriners Children's Open,2,1
511,0,57736,Matthew McClean,18' 6",U.S. Open,1,8
512,0,37066,Grant Forrest,18' 5",Genesis Scottish Open,2,16
512,0,63671,William Knauth,18' 5",AT&T Byron Nelson,2,17
514,0,48018,Sadom Kaewkanjana,18' 4",PGA Championship,1,10
514,0,34575,Adrian Otaegui,18' 4",Genesis Scottish Open,1,1
514,0,23325,Vaughn Taylor,18' 4",Sanderson Farms,1,3
517,0,01706,Davis Love III,18' 3",RBC Heritage,1,16
518,0,31121,Berry Henson,18' 2",U.S. Open,2,18
518,0,34317,Joakim Lagergren,18' 2",Genesis Scottish Open,1,13
518,0,46405,Sebastian Soderberg,18' 2",Genesis Scottish Open,2,6
521,0,32369,Sihwan Kim,18' 0",PGA Championship,3,12
522,0,63459,Dan Bradbury,17' 10",Genesis Scottish Open,2,18
522,0,25369,Jamie Donaldson,17' 10",Genesis Scottish Open,1,4
524,0,64751,Eric Rolland,17' 9",3M Open,2,16
525,0,20771,Steven Alker,17' 8",PGA Championship,1,1
526,0,48929,Santiago Tarrio,17' 7",Barbasol,1,3
527,0,34709,Eddie Pepperell,17' 6",Genesis Scottish Open,2,16
527,0,48705,Dalton Ward,17' 6",WM Phoenix Open,1,5
529,0,27909,Wil Besseling,17' 4",Genesis Scottish Open,2,1
529,0,49813,Daniel Hillier,17' 4",Genesis Scottish Open,1,10
529,0,63768,Harrison Kingsley,17' 4",Farmers,2,12
529,0,58693,George Markham,17' 4",Sony Open,1,16
533,0,32070,Rafael Campos,17' 3",The RSM Classic,2,12
533,0,58380,Scott de Borba,17' 3",Fortinet Championship,1,16
533,0,46402,Talor Gooch,17' 3",PGA Championship,2,2
533,0,58190,Andy Spencer,17' 3",Rocket Mortgage,1,15
537,0,52583,Sanghun Shin,17' 2",THE CJ CUP,4,5
538,0,55411,Jacob Bergeron,17' 1",Fortinet,1,1
539,0,57865,Alexander Yang,17' 0",U.S. Open,2,13
540,0,47081,Daniel Gale,16' 11",3M Open,2,3
541,0,35314,Andy Sullivan,16' 10",Barbasol,2,11
542,0,47966,Jeremy Freiburghaus,16' 7",Barbasol,2,9
543,0,35174,Matthew Southgate,16' 4",Genesis Scottish Open,2,1
544,0,46035,Callum Shinkwin,16' 3",Genesis Scottish Open,2,3
545,0,45582,Jared Sawada,16' 2",Shriners,2,10
546,0,64576,Nick Gabrelcik,16' 1",Valspar,3,9
547,0,39859,Cristobal Del Solar,15' 11",Mexico Open,2,12
547,0,55509,Hurly Long,15' 11",Genesis Scottish Open,2,8
549,0,30978,Kiradech Aphibarnrat,15' 9",Barbasol,1,1
549,0,39830,Xuewen Luo,15' 9",Shriners,1,10
549,0,54190,Richard Mansell,15' 9",Genesis Scottish Open,1,10
552,0,55573,John VanDerLaan,15' 8",Valspar,2,15
553,0,21350,Ryuji Imada,15' 6",Barbasol,2,11
553,0,39113,Shubhankar Sharma,15' 6",Genesis Scottish Open,2,8
555,0,35376,Roberto Díaz,15' 4",Valero,1,10
556,0,56149,Wilson Furr,15' 3",Sanderson Farms,2,10
557,0,48156,Robin Sciot-Siegrist,15' 1",Barbasol,2,1
558,0,33568,Kalle Samooja,15' 0",Genesis Scottish Open,1,13
559,0,32659,Darius Van Driel,14' 11",Barbasol,1,17
560,0,46103,Daniel Kim,14' 10",RBC Canadian,2,5
561,0,10809,Jim Furyk,14' 8",RBC Heritage,1,16
561,0,54364,Stephen Stallings Jr.,14' 8",Barbasol,2,14
563,0,55888,Devon Bling,14' 7",Fortinet,1,6
563,0,45734,John Catlin,14' 7",Barbasol,1,6
563,0,30909,David Horsey,14' 7",U.S. Open,2,18
563,0,57869,Benjamin James,14' 7",Travelers,1,7
563,0,58164,Kohei Okada,14' 7",Sony Open,1,8
563,0,27330,Josh Teater,14' 7",Barbasol,1,11
569,0,63342,Barclay Brown,14' 6",U.S. Open,2,17
569,0,23452,Nicolas Colsaerts,14' 6",Genesis Scottish Open,2,1
571,0,60499,Luis Carrera,14' 5",RBC Canadian,2,6
571,0,31400,Daan Huizing,14' 5",Barbasol,1,12
573,0,37124,Roberto Lebrija,14' 4",Mexico Open,2,7
574,0,65443,Caleb VanArragon,14' 3",3M Open,2,9
575,0,58605,Quade Cummins,14' 2",Sanderson Farms,2,2
576,0,64754,Matt Cahill,14' 0",PGA Championship,2,2
576,0,35133,Bryce Easton,14' 0",Barbasol,2,12
578,0,64753,Chris Sanger,13' 11",PGA Championship,1,10
579,0,21753,Brian Davis,13' 10",Barbasol,1,10
580,0,33667,Carlos Ortiz,13' 9",U.S. Open,2,11
580,0,55892,Étienne Papineau,13' 9",RBC Canadian,2,14
582,0,63181,Braden Shattuck,13' 8",PGA Championship,2,7
583,0,59203,Joey Vrzich,13' 7",Farmers,2,18
584,0,60215,Alex Lee,13' 4",Fortinet Championship,2,8
585,0,51661,Nick Bachem,13' 3",Genesis Scottish Open,2,2
585,0,63964,Derek Deminsky,13' 3",Shriners,1,7
585,0,59548,Matt Sharpstene,13' 3",Barbasol,2,17
588,0,52215,Robert MacIntyre,13' 2",Genesis Scottish Open,3,1
589,0,33735,Gabe Reynolds,13' 0",PGA Championship,2,17
590,0,58663,Noah Hofman,12' 10",3M Open,1,17
590,0,28475,Jeff Overton,12' 10",Barbasol,2,18
590,0,55670,Alex Schaake,12' 10",U.S. Open,2,15
593,0,34296,Wes Homan,12' 9",Barbasol,2,10
593,0,63457,Palmer Jackson,12' 9",The RSM Classic,2,11
595,0,45729,Drew Nesbitt,12' 7",RBC Canadian,1,1
596,0,51671,Alex Chiarella,12' 6",Valspar,2,1
596,0,46033,Daniel Gavins,12' 6",Genesis Scottish Open,2,10
598,0,40181,Clément Sordet,12' 5",Barbasol,1,1
599,0,08385,Omar Uresti,12' 3",Barbasol,1,14
600,0,22986,Søren Kjeldsen,12' 2",Barbasol,1,5
600,0,58690,Freddy Schott,12' 2",Barbasol,1,13
602,0,59569,Kamaiu Johnson,12' 1",Arnold Palmer,1,12
603,0,31113,Paul Waring,12' 0",Genesis Scottish Open,1,5
604,0,56272,Wilco Nienaber,11' 11",U.S. Open,1,14
605,0,12794,Tim Weinhart,11' 7",The RSM Classic,1,11
606,0,64266,Michael Castillo,11' 6",Sony Open,1,13
607,0,58658,Peter Knade,11' 4",Valspar,1,13
608,0,29256,James Morrison,11' 2",Barbasol,2,7
609,0,63196,Wenyi Ding,11' 1",U.S. Open,2,2
609,0,28340,Julien Guerrier,11' 1",Barbasol,2,9
611,0,61522,Michael Brennan,10' 11",U.S. Open,1,11
612,0,01604,Steve Jurgensen,10' 10",Mexico Open,2,2
613,0,37447,Zander Lombard,10' 8",Genesis Scottish Open,2,2
614,0,47286,Jacob Tilton,10' 7",The RSM Classic,1,7
615,0,47420,Jake Knapp,10' 6",RBC Canadian,1,9
616,0,65310,Anders Larson,10' 4",John Deere,1,15
616,0,39262,Alvaro Ortiz,10' 4",Mexico Open,1,2
618,0,47461,Andrew Kozan,10' 0",Honda,2,1
618,0,27140,Justin Walters,10' 0",Genesis Scottish Open,1,12
620,0,58594,Spencer Ralston,9' 11",The RSM Classic,2,9
621,0,58623,Garett Reband,9' 9",AT&T Pebble Beach,3,13
622,0,54954,Jesse Droemer,9' 8",PGA Championship,1,8
623,0,56555,Myles Creighton,9' 7",RBC Canadian,2,13
623,0,39489,Bobby Massa,9' 7",AT&T Byron Nelson,1,4
625,0,47238,Jazz Janewattananond,9' 6",Barbasol,2,4
625,0,64054,Caleb Surratt,9' 6",The American Express,2,7
627,0,23814,Edoardo Molinari,9' 4",Genesis Scottish Open,1,15
628,0,54338,Chris French,9' 1",PGA Championship,2,10
629,0,65110,Brendan Valdes,9' 0",U.S. Open,1,7
630,0,26284,Steve Holmes,8' 11",PGA Championship,2,12
631,0,58785,Michael Herrera,8' 6",Farmers,2,14
632,0,63958,Taylor Lowe,8' 2",Fortinet Championship,2,4
633,0,45194,Marcus Armitage,8' 0",Genesis Scottish Open,1,17
634,0,28723,John Parry,7' 4",Barbasol,1,11
635,0,59137,RJ Manke,6' 10",AT&T Pebble Beach,1,8
635,0,60365,Charles Porter,6' 10",AT&T Pebble Beach,3,11
637,0,34364,David Law,6' 1",Genesis Scottish Open,1,5
638,0,52633,Alex Beach,5' 6",PGA Championship,2,6
639,0,36754,Andre Metzger,5' 2",WM Phoenix Open,1,10
