RANK,MOVEMENT,PLAYER_ID,PLAYER,%,OFFICIAL MONEY WON,POTENTIAL MONEY
160,0,36852,Jim Knous,3.35%,53000,1584000
161,0,37428,Evan Harmeling,3.29%,97000,2952000
161,0,32791,K.H. Lee,3.29%,1519732,46223050
163,0,37446,Jacques Kruyswijk,3.25%,23400,720000
164,0,50223,Ewen Ferguson,3.23%,151067,4675000
165,0,34076,Joel Dahmen,3.19%,1340088,42020050
166,0,52666,Sami Valimaki,3.17%,1273129,40157000
167,0,31113,Paul Waring,3.14%,45267,1440000
168,0,55789,Taylor Montgomery,3.10%,1154178,37173050
169,0,51890,Greyson Sigg,3.05%,1349623,44232050
170,0,27139,David Skinns,3.03%,1225402,40454050
171,0,59836,Pierceson Coody,2.99%,1052529,35144050
172,0,47983,Chad Ramey,2.96%,1266025,42758050
173,0,29936,Ryan Fox,2.93%,1378822,47125050
174,0,50323,Minkyu Kim,2.91%,90220,3100000
175,0,45486,Joaquin Niemann,2.84%,284498,10030000
176,0,32102,Rickie Fowler,2.82%,1767709,62717000
176,0,23108,Matt Kuchar,2.82%,1469667,52070050
178,0,59095,Chris Gotterup,2.81%,1170837,41601050
179,0,40115,Adam Svensson,2.78%,2014485,72532000
180,0,58944,Blake McShea,2.77%,37946,1368000
181,0,51600,Jimmy Stanger,2.73%,604066,22094050
182,0,39436,Joshua Creel,2.72%,39200,1440000
183,0,46837,Yuxin Lin,2.70%,19404,720000
183,0,33413,Ben Martin,2.70%,605828,22472050
183,0,48887,Matt Wallace,2.70%,1036722,38343050
186,0,38991,Alejandro Tosti,2.69%,1086746,40382050
187,0,34362,Laurie Canter,2.67%,124617,4675000
188,0,36689,Brooks Koepka,2.66%,381643,14330000
189,0,34021,Bud Cauley,2.60%,638703,24534000
190,0,56781,Isaiah Salinda,2.58%,110894,4300000
191,0,54190,Richard Mansell,2.55%,228568,8975000
191,0,55454,Carl Yuan,2.55%,1013322,39770050
193,0,54783,Dylan Wu,2.54%,1029380,40508050
194,0,47347,Adam Schenk,2.51%,1861382,74048000
195,0,29289,S.Y. Noh,2.48%,315960,12744000
195,0,37275,Sam Ryder,2.48%,1136740,45876050
197,0,33199,Matteo Manassero,2.46%,221020,8975000
197,0,35617,Martin Trainer,2.46%,692415,28196050
199,0,60369,Sam Bairstow,2.43%,139740,5740000
200,0,40058,Zac Blair,2.40%,1137653,47490050
201,0,32367,Jorge Campillo,2.37%,605997,25563050
202,0,50497,Adrien Dumont de Chassart,2.34%,822656,35090050
202,0,55721,Alex Fitzpatrick,2.34%,100670,4301050
202,0,54421,Garrick Higgo,2.34%,947868,40436050
202,0,63807,Neal Shipley,2.34%,410268,17530000
206,0,35879,Kelly Kraft,2.26%,417905,18458050
207,0,46340,Alex Smalley,2.25%,1102220,48882050
208,0,52514,Trace Crowe,2.24%,698201,31112050
209,0,32366,Kevin Chappell,2.19%,521738,23858050
210,0,34374,Erik Barnes,2.18%,719536,32948050
211,0,27214,Kevin Streelman,2.13%,761677,35828050
212,0,50095,Austin Smotherman,2.12%,414237,19574050
213,0,50188,S.H. Kim,2.10%,1150991,54708050
214,0,66583,Taisei Shimizu,2.08%,121210,5830000
215,0,36871,Matt NeSmith,2.07%,855341,41228050
216,0,29268,Bronson Burgoon,2.05%,222850,10880050
216,0,27936,Martin Laird,2.05%,770034,37538050
218,0,35310,Lanto Griffin,2.04%,570142,27882000
219,0,46441,Robby Shelton,2.02%,791414,39086050
220,0,48936,Ugo Coussaud,1.99%,31369,1575000
220,0,47443,Junghwan Lee,1.99%,31369,1575000
222,0,46368,Stuart Macdonald,1.96%,61695,3150000
223,0,39834,Guido Migliozzi,1.93%,90220,4675000
224,0,46879,Naoyuki Kataoka,1.92%,29410,1530000
225,0,26596,Ryan Moore,1.86%,702589,37854000
226,0,32640,Troy Merritt,1.84%,741117,40310050
227,0,33968,ThorbjÃ¸rn Olesen,1.70%,500887,29415050
228,0,49590,Frankie Capan III,1.68%,72305,4300000
228,0,24024,Zach Johnson,1.68%,496380,29604050
228,0,30692,Scott Stallings,1.68%,258915,15426000
231,0,30756,Andrea Pavan,1.63%,23400,1440000
232,0,34310,Alexander BjÃ¶rk,1.62%,414659,25627000
232,0,34255,Joseph Bramlett,1.62%,647205,39942000
234,0,25818,Scott Piercy,1.61%,259346,16100050
234,0,31323,Gary Woodland,1.61%,915153,56831050
234,0,52374,Brandon Wu,1.61%,750748,46716050
237,0,64594,Angel Hidalgo Portillo,1.60%,61000,3820000
238,0,06373,JosÃ© MarÃ­a OlazÃ¡bal,1.59%,57200,3600000
239,0,55708,Hayden Buckley,1.58%,686629,43370050
240,0,48051,Yannik Paul,1.57%,73350,4675000
241,0,55930,Fred Biondi,1.54%,81540,5310000
241,0,34563,Chesson Hadley,1.54%,628066,40704050
243,0,47988,Nick Hardy,1.53%,770435,50250050
244,0,39859,Cristobal Del Solar,1.52%,22194,1458000
244,0,46113,Ryan McCormick,1.52%,473255,31112050
246,0,29221,Webb Simpson,1.50%,606011,40286000
247,0,52686,Rasmus Hojgaard,1.49%,172766,11631050
248,0,57123,Steven Fisk,1.48%,20292,1368000
249,0,39058,Lucas Herbert,1.47%,48969,3330000
250,0,45194,Marcus Armitage,1.46%,33400,2295000
250,0,20229,Stewart Cink,1.46%,378476,26005000
252,0,28420,Ryan Brehm,1.45%,518538,35810050
253,0,48319,Tom Whitney,1.43%,493082,34370050
254,0,51635,Chris Nido,1.42%,10253,720000
255,0,45526,Abraham Ancer,1.36%,42150,3100000
256,0,12195,Tom Johnson,1.35%,14563,1080000
257,0,22371,Aaron Baddeley,1.33%,471410,35370000
257,0,39958,Jeunghun Wang,1.33%,41325,3100000
259,0,23481,Marcel Siem,1.32%,61605,4675000
260,0,33870,Ashun Wu,1.31%,20700,1575000
261,0,59442,Parker Coody,1.30%,380854,29348050
261,0,55074,Sebastian Friedrichsen,1.30%,9360,720000
261,0,55940,Andrew Wilson,1.30%,9360,720000
264,0,56555,Myles Creighton,1.27%,21526,1692000
265,0,36521,Young-han Song,1.26%,38925,3100000
266,0,31202,William McGirt,1.25%,100592,8028000
266,0,50823,Tom McKibbin,1.25%,112585,8975000
266,0,26476,Chez Reavie,1.25%,495555,39608050
266,0,06567,Vijay Singh,1.25%,45000,3600000
270,0,20472,Alex Cejka,1.24%,38525,3100000
270,0,19825,Darren Clarke,1.24%,38525,3100000
270,0,48632,Yuto Katsuragawa,1.24%,95579,7699000
273,0,48001,Zach Bauchou,1.23%,15984,1296000
273,0,33459,Jens Dantorp,1.23%,19440,1575000
273,0,20721,Darren Fichardt,1.23%,38150,3100000
273,0,34500,Ryosuke Kinoshita,1.23%,57035,4630000
277,0,35490,Wil Bateman,1.22%,20586,1692000
277,0,29675,Dan McCarthy,1.22%,15330,1260000
279,0,46594,Ricardo Gouveia,1.21%,17400,1440000
279,0,59827,Tom Vaillant,1.21%,17400,1440000
279,0,29939,Fabrizio Zanotti,1.21%,17400,1440000
282,0,51734,Nicolo Galletti,1.20%,33990,2844000
282,0,28340,Julien Guerrier,1.20%,18900,1575000
284,0,20766,Padraig Harrington,1.19%,170534,14377000
284,0,65465,Connor Jones,1.19%,14766,1242000
286,0,45609,Tyler Duncan,1.17%,428016,36594000
287,0,51690,Taylor Dickson,1.16%,8360,720000
287,0,50493,Justin Suh,1.16%,467291,40292050
287,0,32139,Danny Willett,1.16%,84200,7236000
290,0,26758,David Hearn,1.15%,19458,1692000
291,0,24494,Erik Compton,1.14%,8200,720000
291,0,27963,Chris Stroud,1.14%,8200,720000
293,0,64052,Angel Ayora,1.13%,8120,720000
293,0,33404,Chris Baker,1.13%,14007,1242000
293,0,33486,Roger Sloan,1.13%,352344,31112050
296,0,46435,Austin Cook,1.12%,230622,20672050
296,0,57586,Jesper Svensson,1.12%,89377,8005000
298,0,24140,Sean O'Hair,1.11%,175537,15812050
299,0,32775,Shugo Imahira,1.10%,16830,1530000
300,0,65423,Egor Eroshenko,1.08%,13455,1242000
301,0,33408,Tyson Alexander,1.05%,432172,41228050
302,0,46443,Brian Campbell,1.04%,44546,4300000
303,0,52372,Cameron Champ,1.03%,352843,34370050
303,0,54422,Christo Lamprecht,1.03%,76674,7470000
305,0,46601,Trey Mullinax,1.02%,79133,7722000
306,0,54328,Norman Xiong,.99%,234154,23678050
307,0,27747,Hiroshi Iwata,.98%,14960,1530000
308,0,59652,Sam Bennett,.97%,57748,5938000
308,0,39524,Sean Crocker,.97%,45238,4675000
308,0,30925,Dustin Johnson,.97%,139189,14330000
311,0,37212,Paul Barjon,.96%,328507,34226050
311,0,32686,Takahiro Hataji,.96%,14705,1530000
313,0,51151,Todd Clements,.95%,21800,2295000
313,0,58188,James Nicholas,.95%,19135,2006050
313,0,50474,Tim Widing,.95%,72305,7630000
316,0,46270,Takashi Ogiso,.93%,14280,1530000
316,0,27095,Nick Watney,.93%,137940,14804050
318,0,56762,Will Gordon,.92%,179220,19422000
319,0,60019,Jackson Suber,.91%,39113,4300000
320,0,55623,Kaito Onishi,.90%,13770,1530000
321,0,27408,Martin Kaymer,.85%,64715,7630000
321,0,25198,Francesco Molinari,.85%,259679,30547050
323,0,46464,Jordan Smith,.84%,66848,8005000
324,0,33122,Russell Knox,.82%,87950,10754050
324,0,47128,Richy Werenski,.82%,90455,11070000
326,0,46402,Talor Gooch,.81%,27017,3330000
326,0,54813,Philip Knowles,.81%,47617,5886000
328,0,01810,Phil Mickelson,.79%,113325,14330000
329,0,37066,Grant Forrest,.77%,45450,5875000
330,0,39067,MJ Daffue,.76%,74076,9692050
331,0,34607,Francesco Laporta,.72%,10307,1440000
332,0,56149,Wilson Furr,.71%,221091,31112050
332,0,32816,Satoshi Kodaira,.71%,15980,2250000
332,0,23320,Ryan Palmer,.71%,163716,22940050
335,0,23541,Ben Crane,.70%,13662,1962000
335,0,48699,Callum Tarren,.70%,287924,41228050
337,0,39954,Cody Gribble,.69%,107722,15534000
337,0,32448,James Hahn,.69%,98669,14274000
339,0,24925,Jonathan Byrd,.67%,37287,5534050
339,0,47663,Kevin Dougherty,.67%,219150,32732050
339,0,24924,Bill Haas,.67%,98084,14688000
339,0,52462,Chase Hanna,.67%,9640,1440000
339,0,49120,Kensei Hirata,.67%,20358,3024000
344,0,54869,Chase Johnson,.66%,51000,7780000
344,0,46628,Jeremy Wells,.66%,22140,3330000
346,0,46404,Marcus Kinhult,.65%,9360,1440000
346,0,55420,Cooper Musselman,.65%,23400,3600000
346,0,27649,Brandt Snedeker,.65%,238234,36822050
349,0,48119,Ben Taylor,.64%,258058,40508050
350,0,32627,Espen Kofstad,.63%,9080,1440000
351,0,47079,Harrison Endycott,.61%,112809,18548050
351,0,33597,Harry Higgs,.61%,64180,10482050
351,0,30110,Kyle Stanley,.61%,8800,1440000
351,0,52411,Kyle Westmoreland,.61%,17200,2808000
355,0,58816,Marcus Byrd,.60%,17925,2988000
355,0,59567,Emilio Gonzalez,.60%,17654,2934000
355,0,57944,Andy Ogletree,.60%,38275,6430000
358,0,28259,Sangmoon Bae,.59%,34900,5894050
359,0,31560,Brian Stuard,.58%,8360,1440000
359,0,27506,Oliver Wilson,.58%,13400,2295000
361,0,47125,Matt Atkins,.56%,12240,2178000
362,0,29478,Kevin Kisner,.54%,175278,32282050
362,0,34431,Robert Streb,.54%,45034,8288050
364,0,27770,Camilo Villegas,.53%,232296,43578000
365,0,30750,Tommy Gainey,.51%,21480,4248000
365,0,51070,Vincent Norrman,.51%,192332,38037050
367,0,46405,Sebastian Soderberg,.48%,23538,4905000
368,0,37338,Zecheng Dou,.43%,43568,10142050
368,0,61193,David Puig,.43%,46501,10730000
370,0,55509,Hurly Long,.42%,9640,2295000
371,0,48929,Santiago Tarrio,.40%,9240,2295000
372,0,57688,Casey Jarvis,.38%,21800,5740000
373,0,60767,Blaine Hale Jr.,.37%,108473,29420050
373,0,28593,Jesse Mueller,.37%,18392,4914000
375,0,47917,Takumi Kanaya,.35%,37060,10654000
375,0,37278,Nicholas Lindheim,.35%,67855,19548000
377,0,33674,Adrian Meronk,.32%,45238,14330000
378,0,19803,Ryan Armour,.30%,8360,2808000
379,0,29970,Dylan Frittelli,.29%,18924,6561000
379,0,30852,Ryo Ishikawa,.29%,16830,5830000
381,0,58989,Brandon Berry,.28%,8600,3096000
381,0,27974,Sung Kang,.28%,33725,11896000
383,0,08793,Tiger Woods,.24%,44400,18330000
384,0,32662,Michael Gligic,.23%,9160,4032000
384,0,63181,Braden Shattuck,.23%,22830,9990000
386,0,24980,Scott Gutschewski,.22%,53135,24524050
387,0,35901,Paul Haley II,.21%,9160,4364050
387,0,35449,Adam Long,.21%,32063,15038050
389,0,27330,Josh Teater,.20%,62192,31346050
390,0,23983,Luke Donald,.19%,23538,12239050
391,0,47806,Raul Pereda,.16%,48617,29852050
392,0,31557,Jim Herman,.13%,10253,7882000
393,0,59570,Tyler Collet,.12%,8360,6912000
394,0,49303,Anders Albertson,.11%,8760,7722000
395,0,27141,J.B. Holmes,.10%,14563,14796000
396,0,25632,Jimmy Walker,.08%,9848,12348000
