RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL 3 PUTTS,TOTAL HOLES (OVERALL)
73,0,02321,Fuzzy Zoeller,2.78,34,1224
76,0,12645,Brent Geiberger,2.81,45,1602
76,0,06012,Greg Kraft,2.81,42,1494
76,0,01810,Phil Mickelson,2.81,40,1422
76,0,01941,Tom Pernice Jr.,2.81,40,1422
76,0,02279,Mark Wiebe,2.81,40,1422
81,0,20098,Stuart Appleby,2.82,33,1170
82,0,01891,David Ogrin,2.83,51,1800
82,0,02170,Hal Sutton,2.83,53,1872
84,0,01093,Ronnie Black,2.85,40,1404
85,0,01201,Lennie Clements,2.86,36,1260
86,0,06064,Jeff Gallagher,2.87,46,1602
87,0,01771,Blaine McCallister,2.88,54,1872
87,0,06090,Jim McGovern,2.88,44,1530
89,0,02101,Joey Sindelar,2.89,50,1728
89,0,02159,Curtis Strange,2.89,26,900
91,0,08993,Franklin Langham,2.90,48,1656
92,0,20094,Jonathan Kaye,2.91,33,1134
92,0,06332,Neal Lancaster,2.91,45,1548
92,0,02131,Mike Springer,2.91,55,1890
95,0,08553,Lee Porter,2.93,48,1638
96,0,01414,Bob Gilder,2.95,43,1458
97,0,01577,Lee Janzen,2.98,44,1476
97,0,02267,D.A. Weibring,2.98,37,1242
99,0,11032,Frank Lickliter II,2.99,57,1908
100,0,01724,Jeff Maggert,3.01,45,1494
100,0,10585,Scott McCarron,3.01,45,1494
100,0,07235,John Morse,3.01,32,1062
103,0,06791,Mark Wurtz,3.03,30,990
104,0,01096,Phil Blackmar,3.06,44,1440
104,0,06643,Paul Goydos,3.06,55,1800
106,0,10569,Mike Brisky,3.07,48,1566
106,0,01376,Bob Friend,3.07,47,1530
108,0,19881,Robert Damron,3.09,49,1584
108,0,21805,Harrison Frazar,3.09,45,1458
108,0,06044,Scott Gump,3.09,54,1746
111,0,01116,Michael Bradley,3.10,39,1260
112,0,08385,Omar Uresti,3.11,61,1962
113,0,01797,Rocco Mediate,3.12,46,1476
114,0,07457,Steve Flesch,3.14,56,1782
115,0,02002,John Riegger,3.15,47,1494
116,0,10207,Jimmy Johnston,3.16,33,1044
117,0,02023,Clarence Rose,3.17,56,1764
117,0,02135,Mike Standly,3.17,49,1548
117,0,06078,Esteban Toledo,3.17,53,1674
120,0,01157,Tom Byrum,3.20,53,1656
121,0,06004,Stephen Ames,3.21,30,936
122,0,01063,Ben Bates,3.22,58,1800
122,0,06617,Brian Henninger,3.22,55,1710
124,0,08375,Paul Stankowski,3.25,45,1386
125,0,06621,Joe Durant,3.31,47,1422
126,0,01361,Dan Forsman,3.32,46,1386
126,0,01945,Kenny Perry,3.32,49,1476
128,0,01191,Barry Cheesman,3.35,56,1674
128,0,01203,Russ Cochran,3.35,53,1584
128,0,10962,Bradley Hughes,3.35,38,1134
128,0,07749,Brett Quigley,3.35,53,1584
132,0,06315,Pete Jordan,3.37,54,1602
133,0,08339,Spike McRoy,3.38,53,1566
134,0,01014,Fulton Allem,3.39,36,1062
135,0,01185,Brandel Chamblee,3.40,49,1440
135,0,21007,Gabriel Hjertstedt,3.40,44,1296
137,0,01072,Chip Beck,3.41,38,1116
138,0,02241,Bobby Wadkins,3.46,56,1620
139,0,06132,Sonny Skinner,3.49,54,1548
140,0,01323,Brad Fabel,3.50,58,1656
140,0,06613,Tommy Tolles,3.50,51,1458
142,0,01408,Kelly Gibson,3.53,68,1926
143,0,10423,Mike Weir,3.54,49,1386
144,0,01685,J.L. Lewis,3.55,60,1692
145,0,01035,Tommy Armour III,3.58,56,1566
145,0,06214,Guy Boros,3.58,56,1566
145,0,01306,David Edwards,3.58,49,1368
145,0,01766,Billy Mayfair,3.58,58,1620
145,0,10213,Dicky Pride,3.58,38,1062
150,0,01569,Peter Jacobsen,3.59,42,1170
151,0,01326,Nick Faldo,3.63,32,882
152,0,01468,Gary Hallberg,3.64,40,1098
153,0,02106,Chris Smith,3.68,61,1656
154,0,06251,Chris DiMarco,3.70,64,1728
154,0,10733,Kent Jones,3.70,58,1566
154,0,07753,Kevin Wentworth,3.70,52,1404
157,0,10195,Tim Conley,3.73,47,1260
158,0,20099,Doug Barron,3.81,61,1602
159,0,08545,Glen Hnatiuk,3.82,57,1494
160,0,01717,Sandy Lyle,3.83,42,1098
161,0,01006,John Adams,3.85,43,1116
161,0,07707,Mike Small,3.85,45,1170
163,0,01060,Dave Barr,3.89,42,1080
163,0,01607,Brian Kamm,3.89,49,1260
165,0,02099,Scott Simpson,3.90,40,1026
166,0,07569,Mark Carnevale,3.94,66,1674
166,0,06581,David Sutherland,3.94,66,1674
168,0,08793,Tiger Woods,3.96,52,1314
169,0,02246,Duffy Waldorf,4.00,59,1476
170,0,21584,Richie Coughlan,4.02,68,1692
171,0,01633,Tom Kite,4.04,48,1188
172,0,06567,Vijay Singh,4.06,68,1674
173,0,07087,Hugh Royer III,4.13,61,1476
174,0,01161,Mark Calcavecchia,4.22,73,1728
175,0,01226,Fred Couples,4.25,52,1224
176,0,01266,Clark Dennis,4.30,58,1350
176,0,21631,Iain Steel,4.30,48,1116
178,0,12755,Vance Veazey,4.31,52,1206
179,0,01604,Steve Jurgensen,4.32,56,1296
180,0,02245,Grant Waite,4.33,74,1710
181,0,12782,Tim Herron,4.49,76,1692
182,0,01133,Billy Ray Brown,4.51,52,1152
183,0,21593,Keith Nolan,4.53,44,972
184,0,19883,Joe Daley,4.82,59,1224
185,0,19824,Craig Barlow,4.87,71,1458
186,0,01388,Robert Gamez,4.91,61,1242
187,0,01705,Tim Loustalot,5.21,60,1152
188,0,01068,Andy Bean,5.32,46,864
