RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 300+,TOTAL DRIVES - OVERALL,RELATIVE TO PAR
162,0,06527,Steve Stricker,13.67,124,907,-0.266
163,0,26420,Richard Johnson,13.61,159,1168,-0.132
164,0,08931,Glen Day,13.38,140,1046,-0.150
165,0,12602,Dean Wilson,13.25,139,1049,-0.237
166,0,01320,Bob Estes,13.24,148,1118,-0.243
167,0,01142,Bart Bryant,13.22,137,1036,-0.175
168,0,21806,Paul Gow,13.03,104,798,-0.173
169,0,01313,Steve Elkington,13.00,132,1015,-0.242
170,0,01157,Tom Byrum,12.94,74,572,-0.176
171,0,20127,Chris Riley,12.89,92,714,-0.196
172,0,24024,Zach Johnson,12.80,107,836,-0.140
173,0,22621,Ben Curtis,12.29,111,903,-0.090
174,0,10213,Dicky Pride,12.06,103,854,-0.184
175,0,02214,Kirk Triplett,11.79,112,950,-0.232
176,0,22293,Heath Slocum,11.74,152,1295,-0.263
177,0,23135,Tim Clark,11.67,86,737,-0.116
178,0,22348,Nick O'Hern,11.18,86,769,-0.140
179,0,06373,José María Olazábal,10.62,55,518,-0.145
180,0,07547,Craig Kanada,10.50,138,1314,-0.188
181,0,20859,Anders Hansen,10.29,49,476,-0.306
182,0,23108,Matt Kuchar,9.95,99,995,-0.121
183,0,01797,Rocco Mediate,9.73,91,935,-0.110
184,0,02239,Scott Verplank,9.70,80,825,-0.150
185,0,19972,José Coceres,9.68,57,589,-0.035
186,0,22806,Doug LaBelle II,9.60,122,1271,-0.148
187,0,12680,Shigeki Maruyama,9.12,102,1118,-0.147
188,0,20382,Stephen Leaney,8.55,88,1029,-0.273
189,0,23933,Michael Boyd,8.09,59,729,+0.034
190,0,07363,Craig Bowden,7.78,73,938,-0.068
191,0,01132,Mark Brooks,7.68,44,573,-0.136
192,0,06643,Paul Goydos,7.06,46,652,+0.022
193,0,01928,Corey Pavin,5.84,58,994,-0.224
194,0,19846,Brian Gay,5.68,77,1356,-0.208
195,0,20623,Gavin Coles,5.40,58,1074,-0.103
196,0,01381,Fred Funk,4.86,36,741,-0.139
