RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,DISTANCE (IN INCHES),ATTEMPTS
112,0,35449,Adam Long,259.4,1251497.000,134
113,0,31557,Jim Herman,259.6,719642.000,77
113,0,33122,Russell Knox,259.6,915971.000,98
113,0,33667,Carlos Ortiz,259.6,1607401.000,172
113,0,30692,Scott Stallings,259.6,1485877.000,159
117,0,40098,Matt Fitzpatrick,259.7,635662.000,68
117,0,33418,Shawn Stefani,259.7,1187131.000,127
117,0,27214,Kevin Streelman,259.7,1393174.000,149
120,0,29479,Scott Brown,259.9,1300646.000,139
120,0,31646,Emiliano Grillo,259.9,1169766.000,125
120,0,20572,Rod Pampling,259.9,814097.000,87
120,0,40115,Adam Svensson,259.9,1047753.000,112
120,0,33419,Cameron Tringale,259.9,1057215.000,113
125,0,35532,Tom Hoge,260.0,1516095.000,162
125,0,35461,Beau Hossler,260.0,1478989.000,158
125,0,35506,Mackenzie Hughes,260.0,1319863.000,141
128,0,34021,Bud Cauley,260.1,1554194.000,166
128,0,24924,Bill Haas,260.1,1254567.000,134
128,0,49766,Hank Lebioda,260.1,1170673.000,125
128,0,26596,Ryan Moore,260.1,1254763.000,134
128,0,30786,Brady Schnell,260.1,505605.000,54
133,0,30911,Tommy Fleetwood,260.2,1198813.000,128
134,0,45526,Abraham Ancer,260.3,1386800.000,148
135,0,23621,Rory Sabbatini,260.6,1547943.000,165
136,0,40026,Daniel Berger,260.8,1286260.000,137
136,0,27644,Brian Harman,260.8,1427295.000,152
136,0,34098,Russell Henley,260.8,1079897.000,115
139,0,35879,Kelly Kraft,261.1,1212677.000,129
139,0,35617,Martin Trainer,261.1,1156032.000,123
141,0,46501,Ollie Schniederjans,261.2,1420074.000,151
142,0,26300,Matt Jones,261.3,1514482.000,161
142,0,49964,Aaron Wise,261.3,1429570.000,152
144,0,29970,Dylan Frittelli,261.6,1601031.000,170
145,0,39971,Sungjae Im,261.7,2345943.000,249
145,0,29926,Danny Lee,261.7,1648748.000,175
147,0,27895,Jonas Blixt,261.8,1168600.000,124
147,0,25198,Francesco Molinari,261.8,885899.000,94
147,0,29221,Webb Simpson,261.8,1517602.000,161
150,0,37454,Whee Kim,261.9,773172.000,82
151,0,32200,Roberto Castro,262.0,1065854.000,113
152,0,22371,Aaron Baddeley,262.3,812235.000,86
152,0,32816,Satoshi Kodaira,262.3,1010296.000,107
152,0,27349,Alex Noren,262.3,962994.000,102
152,0,30110,Kyle Stanley,262.3,1057507.000,112
156,0,32791,K.H. Lee,262.4,1133425.000,120
157,0,23353,J.J. Henry,262.5,689932.000,73
158,0,27958,Ryan Blaum,262.6,1597936.000,169
159,0,45609,Tyler Duncan,262.7,1295793.000,137
159,0,46601,Trey Mullinax,262.7,1664584.000,176
161,0,24925,Jonathan Byrd,262.8,643415.000,68
162,0,21209,Sergio Garcia,263.2,909644.000,96
163,0,36799,Stephan Jaeger,263.3,1317462.000,139
164,0,34363,Tyrrell Hatton,263.4,806013.000,85
164,0,48081,Xander Schauffele,263.4,1384218.000,146
164,0,27963,Chris Stroud,263.4,919760.000,97
164,0,29484,Peter Uihlein,263.4,1166153.000,123
168,0,29974,Branden Grace,263.6,1005975.000,106
168,0,24361,Pat Perez,263.6,635797.000,67
170,0,01810,Phil Mickelson,263.8,1187185.000,125
171,0,33948,Byeong Hun An,264.0,1672928.000,176
171,0,36689,Brooks Koepka,264.0,1530362.000,161
173,0,46523,Joey Garber,264.1,912808.000,96
174,0,46970,Jon Rahm,264.3,1474817.000,155
174,0,34046,Jordan Spieth,264.3,1332238.000,140
176,0,36852,Jim Knous,264.5,837886.000,88
177,0,34431,Robert Streb,264.7,1105540.000,116
178,0,28259,Sangmoon Bae,265.6,793701.000,83
179,0,21731,Freddie Jacobson,265.7,698320.000,73
180,0,30978,Kiradech Aphibarnrat,265.8,947363.000,99
180,0,23320,Ryan Palmer,265.8,1205702.000,126
182,0,35376,Roberto Díaz,266.0,947942.000,99
182,0,37455,Si Woo Kim,266.0,1503352.000,157
184,0,32139,Danny Willett,266.1,1063352.000,111
185,0,29725,Tony Finau,266.9,1758429.000,183
186,0,37380,Curtis Luck,267.0,807348.000,84
187,0,20472,Alex Cejka,267.6,635809.000,66
188,0,21528,Henrik Stenson,269.4,892300.000,92
