RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF BIRDIE OR BETTER,ATTEMPTS,RTP-SUCCESSES,RTP-NOT GOING FOR THE GRN
102,0,32333,Kevin Tway,57.50,92,160,-98,-16.00
104,0,21961,Charles Howell III,57.47,100,174,-110,-2.00
105,0,47504,Sam Burns,57.40,97,169,-106,-2.00
106,0,39546,Keith Mitchell,57.31,98,171,-106,+5.00
107,0,35421,Brandon Harkins,57.30,102,178,-108,-8.00
108,0,29518,Brendan Steele,57.26,67,117,-69,-6.00
109,0,34256,Andrew Putnam,57.14,56,98,-58,-29.00
109,0,35732,Wes Roach,57.14,64,112,-70,-8.00
109,0,37340,Chase Wright,57.14,72,126,-78,-2.00
112,0,48081,Xander Schauffele,56.85,83,146,-89,-8.00
113,0,31420,Anirban Lahiri,56.70,55,97,-56,+3.00
114,0,30944,Jason Kokrak,56.63,111,196,-116,-3.00
115,0,06522,Ernie Els,56.52,26,46,-28,+1.00
115,0,34098,Russell Henley,56.52,65,115,-70,-11.00
117,0,29535,Brice Garnett,56.30,76,135,-80,-2.00
118,0,25493,Nick Taylor,56.25,108,192,-117,-13.00
119,0,47128,Richy Werenski,56.21,95,169,-103,+11.00
120,0,36799,Stephan Jaeger,56.12,78,139,-84,-1.00
121,0,35617,Martin Trainer,56.10,69,123,-73,+2.00
122,0,37189,Harold Varner III,56.02,93,166,-99,-9.00
123,0,27974,Sung Kang,55.95,94,168,-104,-7.00
124,0,47856,Seth Reeves,55.94,80,143,-86,E
125,0,29970,Dylan Frittelli,55.88,95,170,-103,-12.00
126,0,29420,Billy Horschel,55.81,72,129,-78,-3.00
127,0,39997,Corey Conners,55.80,77,138,-81,-22.00
128,0,39977,Max Homa,55.77,87,156,-95,-17.00
129,0,29725,Tony Finau,55.74,102,183,-111,+9.00
130,0,25804,Bubba Watson,55.70,88,158,-94,+1.00
131,0,25396,Kevin Na,55.68,49,88,-54,-2.00
132,0,12716,Charley Hoffman,55.67,54,97,-59,-3.00
133,0,45486,Joaquin Niemann,55.62,99,178,-109,-11.00
134,0,49771,J.T. Poston,55.56,110,198,-120,-19.00
134,0,30786,Brady Schnell,55.56,30,54,-34,-15.00
136,0,34563,Chesson Hadley,55.45,61,110,-66,-4.00
137,0,29479,Scott Brown,55.40,77,139,-86,-15.00
138,0,47347,Adam Schenk,55.25,100,181,-107,-7.00
139,0,34306,John Chin,55.21,53,96,-55,+5.00
140,0,27214,Kevin Streelman,55.03,82,149,-84,-11.00
141,0,19803,Ryan Armour,55.00,55,100,-57,-19.00
142,0,33141,Keegan Bradley,54.67,82,150,-88,+3.00
143,0,35506,Mackenzie Hughes,54.61,77,141,-80,-5.00
144,0,26758,David Hearn,54.55,30,55,-32,-8.00
145,0,24024,Zach Johnson,54.44,49,90,-53,-4.00
146,0,28679,Fabián Gómez,54.37,56,103,-64,-7.00
147,0,29478,Kevin Kisner,53.96,75,139,-79,-11.00
148,0,31560,Brian Stuard,53.92,55,102,-57,-17.00
149,0,29268,Bronson Burgoon,53.76,50,93,-53,-1.00
150,0,22371,Aaron Baddeley,53.49,46,86,-48,-6.00
151,0,21731,Freddie Jacobson,53.42,39,73,-45,-5.00
152,0,46601,Trey Mullinax,53.41,94,176,-99,-4.00
153,0,29926,Danny Lee,53.14,93,175,-97,+6.00
154,0,28252,Seamus Power,53.10,77,145,-83,-5.00
155,0,28259,Sangmoon Bae,53.01,44,83,-47,-6.00
156,0,31646,Emiliano Grillo,52.80,66,125,-75,-9.00
157,0,39324,J.J. Spaun,52.67,79,150,-82,-4.00
158,0,30946,Alex Prugh,52.63,70,133,-80,-12.00
159,0,30191,Julián Etulain,52.58,51,97,-54,-15.00
160,0,36852,Jim Knous,52.27,46,88,-48,-1.00
161,0,27141,J.B. Holmes,52.10,62,119,-65,E
162,0,27958,Ryan Blaum,52.07,88,169,-93,-17.00
163,0,27330,Josh Teater,51.67,62,120,-67,-4.00
164,0,23320,Ryan Palmer,51.59,65,126,-68,-11.00
165,0,35449,Adam Long,51.49,69,134,-76,-5.00
166,0,24925,Jonathan Byrd,51.47,35,68,-35,+1.00
167,0,32816,Satoshi Kodaira,51.40,55,107,-57,-3.00
168,0,49303,Anders Albertson,51.28,60,117,-64,+1.00
169,0,01810,Phil Mickelson,51.20,64,125,-66,+9.00
170,0,35879,Kelly Kraft,51.16,66,129,-71,+6.00
171,0,45609,Tyler Duncan,51.09,70,137,-80,-9.00
172,0,34431,Robert Streb,50.86,59,116,-64,-8.00
173,0,35461,Beau Hossler,50.63,80,158,-83,E
174,0,27963,Chris Stroud,50.52,49,97,-51,-1.00
175,0,30978,Kiradech Aphibarnrat,50.51,50,99,-52,-14.00
176,0,24781,Hunter Mahan,50.46,55,109,-58,-1.00
177,0,32150,Michael Thompson,50.36,69,137,-75,-8.00
178,0,32200,Roberto Castro,49.56,56,113,-58,-14.00
179,0,35532,Tom Hoge,49.38,80,162,-85,+3.00
180,0,31557,Jim Herman,49.35,38,77,-42,-3.00
181,0,37380,Curtis Luck,48.81,41,84,-44,+2.00
182,0,33410,Andrew Landry,48.15,65,135,-67,-21.00
183,0,25198,Francesco Molinari,47.87,45,94,-46,E
184,0,27556,Ted Potter Jr.,46.61,55,118,-56,-5.00
185,0,46523,Joey Garber,43.75,42,96,-45,-5.00
186,0,20572,Rod Pampling,43.68,38,87,-40,-1.00
187,0,20472,Alex Cejka,40.91,27,66,-28,-15.00
188,0,23353,J.J. Henry,32.88,24,73,-28,E
