RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,START TOURNAMENT ID
90,0,06643,Paul Goydos,2,2007370
90,0,27576,Anton Haig,2,2007130
90,0,26758,David Hearn,2,2006390
90,0,20992,Kazuhiko Hosokawa,2,2001220
90,0,22378,Trevor Immelman,2,2007380
90,0,01577,Lee Janzen,2,2007465
90,0,06514,Kevin Johnson,2,2002300
90,0,07547,Craig Kanada,2,2007465
90,0,19970,Robert Karlsson,2,2007340
90,0,29718,Anthony Kim,2,2007390
90,0,06012,Greg Kraft,2,2007465
90,0,23108,Matt Kuchar,2,2007465
90,0,22806,Doug LaBelle II,2,2007465
90,0,01666,Bernhard Langer,2,2007290
90,0,21207,José Manuel Lara,2,2007080
90,0,01707,Steve Lowery,2,2007465
90,0,01717,Sandy Lyle,2,2007150
90,0,24781,Hunter Mahan,2,2007390
90,0,27060,John Mallinger,2,2007460
90,0,28158,Steve Marino,2,2007465
90,0,06090,Jim McGovern,2,2007330
90,0,24449,Parker McLachlin,2,2007465
90,0,01793,Mac McLendon,2,1980430
90,0,23821,Yusaku Miyazato,2,2006360
90,0,23800,Bryce Molder,2,2007465
90,0,08635,Colin Montgomerie,2,2007340
90,0,01866,Jack Newton,2,1982420
90,0,22348,Nick O'Hern,2,2007390
90,0,26329,Louis Oosthuizen,2,2006440
90,0,20663,Brenden Pappas,2,2005400
90,0,01948,Tim Petrovic,2,2007460
90,0,10213,Dicky Pride,2,2007465
90,0,29476,Kyle Reifers,2,2007465
90,0,20127,Chris Riley,2,2007460
90,0,26539,Robert Rock,2,2005300
90,0,22405,Justin Rose,2,2007390
90,0,20480,Marco Ruiz,2,2003300
90,0,28456,Andrew Ruthkoski,2,2007270
90,0,02064,John Schroeder,2,1995300
90,0,26882,Michael Sim,2,2007465
90,0,02105,Bob Smith,2,1985280
90,0,23969,Graeme Storm,2,2007340
90,0,26287,Roland Thatcher,2,2005485
90,0,28780,Nicholas Thompson,2,2006460
90,0,28118,Peter Tomasulo,2,2005060
90,0,02215,Paul Trittler,2,1997100
90,0,02223,Bob Tway,2,2007465
90,0,02245,Grant Waite,2,2007450
90,0,23349,Charles Warren,2,2007460
90,0,02267,D.A. Weibring,2,2003160
90,0,25892,Steve Wheatcroft,2,2007465
90,0,19913,Ron Whittaker,2,2006460
90,0,25349,Tim Wilkinson,2,2003370
90,0,22110,Thaworn Wiratchant,2,2006310
90,0,26497,Casey Wittenberg,2,2005485
90,0,22951,Azuma Yano,2,2006470
