RANK,MOVEMENT,PLAYER_ID,PLAYER,%,NUMBER OF TIMES,ATTEMPTS,AVG RTP SCORE
70,0,29926,Danny Lee,50.2,206,410,+1.65
70,0,39327,Ben Silverman,50.2,128,255,+1.56
72,0,35506,Mackenzie Hughes,50.3,191,380,+0.73
72,0,48822,Sebastián Muñoz,50.3,173,344,+0.35
74,0,27974,Sung Kang,50.4,186,369,+1.99
75,0,28259,Sangmoon Bae,50.5,101,200,+1.39
75,0,34306,John Chin,50.5,110,218,+2.18
77,0,30110,Kyle Stanley,50.7,107,211,+2.80
78,0,34466,Peter Malnati,50.9,232,456,+1.38
78,0,30946,Alex Prugh,50.9,138,271,+1.74
78,0,26476,Chez Reavie,50.9,109,214,+2.29
78,0,46501,Ollie Schniederjans,50.9,197,387,+1.62
82,0,29221,Webb Simpson,51.0,147,288,+0.27
83,0,45609,Tyler Duncan,51.1,139,272,+2.45
83,0,31420,Anirban Lahiri,51.1,156,305,+1.79
85,0,27095,Nick Watney,51.2,199,389,+1.56
86,0,25364,Paul Casey,51.4,114,222,-0.09
86,0,34098,Russell Henley,51.4,133,259,+1.35
86,0,33448,Justin Thomas,51.4,150,292,+0.33
89,0,27936,Martin Laird,51.7,186,360,+0.59
90,0,28775,Nate Lashley,51.8,128,247,+0.63
90,0,32139,Danny Willett,51.8,133,257,+0.98
92,0,27895,Jonas Blixt,52.0,158,304,+1.08
93,0,45157,Cam Davis,52.1,162,311,+0.31
94,0,19846,Brian Gay,52.2,156,299,+1.67
94,0,34264,Hudson Swafford,52.2,143,274,+1.12
96,0,26951,Johnson Wagner,52.3,114,218,+1.75
97,0,37455,Si Woo Kim,52.4,141,269,+1.13
98,0,25493,Nick Taylor,52.5,221,421,+0.72
99,0,32058,José de Jesús Rodríguez,52.6,143,272,+0.77
99,0,37189,Harold Varner III,52.6,209,397,+0.57
101,0,22405,Justin Rose,52.7,127,241,+2.13
102,0,27064,Jhonattan Vegas,52.8,169,320,+0.53
103,0,33419,Cameron Tringale,52.9,145,274,-0.07
104,0,39975,Michael Kim,53.0,158,298,+2.66
105,0,49303,Anders Albertson,53.3,152,285,+1.12
105,0,34099,Harris English,53.3,212,398,-0.05
105,0,25900,Lucas Glover,53.3,193,362,+0.78
105,0,46601,Trey Mullinax,53.3,221,415,+1.36
109,0,29479,Scott Brown,53.4,166,311,+2.23
109,0,33418,Shawn Stefani,53.4,165,309,+1.52
111,0,40009,Dominic Bozzelli,53.6,143,267,+0.98
111,0,49766,Hank Lebioda,53.6,150,280,+2.47
113,0,35376,Roberto Díaz,53.7,117,218,+2.14
113,0,39971,Sungjae Im,53.7,249,464,+0.12
115,0,36689,Brooks Koepka,53.8,148,275,+0.61
115,0,20572,Rod Pampling,53.8,112,208,+1.61
117,0,37454,Whee Kim,53.9,131,243,+2.44
118,0,34076,Joel Dahmen,54.1,177,327,+2.49
119,0,10809,Jim Furyk,54.2,103,190,+1.75
120,0,35421,Brandon Harkins,54.3,210,387,+1.52
120,0,37380,Curtis Luck,54.3,145,267,+1.52
122,0,35450,Patrick Cantlay,54.4,161,296,+0.31
123,0,30911,Tommy Fleetwood,54.6,118,216,-0.25
123,0,27649,Brandt Snedeker,54.6,213,390,+0.09
125,0,25632,Jimmy Walker,54.8,182,332,+1.43
126,0,23320,Ryan Palmer,54.9,141,257,+1.63
126,0,27963,Chris Stroud,54.9,161,293,+1.74
128,0,21731,Freddie Jacobson,55.2,122,221,+2.05
128,0,30786,Brady Schnell,55.2,101,183,+1.39
130,0,33122,Russell Knox,55.3,152,275,+1.38
131,0,24361,Pat Perez,55.4,107,193,+2.43
132,0,46402,Talor Gooch,55.5,141,254,+0.43
133,0,21209,Sergio Garcia,55.6,104,187,+1.15
134,0,32333,Kevin Tway,55.7,228,409,+0.61
135,0,29268,Bronson Burgoon,55.8,120,215,+2.50
135,0,47347,Adam Schenk,55.8,242,434,+1.90
137,0,26758,David Hearn,56.0,84,150,+1.07
138,0,34363,Tyrrell Hatton,56.1,105,187,+2.19
138,0,28237,Rory McIlroy,56.1,137,244,+0.88
140,0,29725,Tony Finau,56.2,200,356,+1.20
141,0,47990,Kyle Jones,56.3,135,240,+1.70
142,0,33410,Andrew Landry,56.7,143,252,+2.17
143,0,28679,Fabián Gómez,56.8,117,206,+0.94
143,0,49960,Sepp Straka,56.8,154,271,+0.84
145,0,35461,Beau Hossler,57.0,224,393,+1.96
146,0,29970,Dylan Frittelli,57.1,196,343,+0.77
146,0,30692,Scott Stallings,57.1,208,364,+1.83
148,0,49771,J.T. Poston,57.3,252,440,+1.31
148,0,24138,Ian Poulter,57.3,118,206,+0.93
148,0,47856,Seth Reeves,57.3,176,307,+1.08
151,0,51766,Wyndham Clark,57.4,233,406,+0.90
151,0,12716,Charley Hoffman,57.4,152,265,+2.50
153,0,32640,Troy Merritt,57.5,138,240,+1.23
154,0,25396,Kevin Na,57.6,117,203,+1.71
155,0,30978,Kiradech Aphibarnrat,57.7,112,194,+1.07
156,0,39977,Max Homa,57.8,225,389,+1.78
157,0,26499,Rafa Cabrera Bello,58.0,119,205,+0.76
157,0,21961,Charles Howell III,58.0,204,352,+1.13
159,0,35532,Tom Hoge,58.1,209,360,+1.96
159,0,33486,Roger Sloan,58.1,219,377,+0.50
161,0,27349,Alex Noren,58.2,121,208,+0.83
161,0,27330,Josh Teater,58.2,159,273,+0.06
163,0,23621,Rory Sabbatini,58.3,189,324,+1.01
164,0,45486,Joaquin Niemann,58.6,245,418,+0.86
165,0,47993,Denny McCarthy,58.7,189,322,+0.90
166,0,26596,Ryan Moore,58.8,120,204,+0.83
167,0,34256,Andrew Putnam,58.9,169,287,+1.78
168,0,19803,Ryan Armour,59.3,162,273,+2.41
169,0,32816,Satoshi Kodaira,59.5,138,232,+1.52
169,0,24781,Hunter Mahan,59.5,132,222,+1.44
171,0,33948,Byeong Hun An,59.7,187,313,+0.37
171,0,47504,Sam Burns,59.7,230,385,+1.48
171,0,39997,Corey Conners,59.7,185,310,+1.62
174,0,35732,Wes Roach,59.8,134,224,+1.42
175,0,33399,Adam Hadwin,60.4,168,278,+1.96
176,0,37275,Sam Ryder,60.6,175,289,+1.03
177,0,06522,Ernie Els,61.6,101,164,+1.29
178,0,29223,Sam Saunders,61.8,225,364,+2.00
179,0,24924,Bill Haas,62.8,194,309,+1.55
180,0,49298,Kramer Hickok,63.1,157,249,+1.78
181,0,31646,Emiliano Grillo,63.2,139,220,+1.87
182,0,45526,Abraham Ancer,63.7,170,267,+0.94
183,0,29974,Branden Grace,63.9,154,241,+1.82
184,0,40026,Daniel Berger,64.7,165,255,+1.21
184,0,39324,J.J. Spaun,64.7,209,323,+1.00
186,0,25818,Scott Piercy,65.1,192,295,+1.46
187,0,26851,Marc Leishman,66.8,193,289,+0.41
188,0,32839,Hideki Matsuyama,67.6,236,349,+0.85
