RANK,MOVEMENT,PLAYER_ID,PLAYER,TOP 10,1ST,2ND,3RD
47,0,01510,Nolan Henke,3,1
47,0,12782,Tim Herron,3,1
47,0,01723,Andrew Magee,3,1,1
47,0,01823,Larry Mize,3
47,0,08635,Colin Montgomerie,3,1
47,0,01864,Larry Nelson,3
47,0,01920,Craig Parry,3,2
47,0,01975,Tom Purtzer,3,1,1
47,0,02010,Loren Roberts,3,2
47,0,07087,Hugh Royer III,3
47,0,02101,Joey Sindelar,3
47,0,02131,Mike Springer,3
47,0,08375,Paul Stankowski,3,1
47,0,02214,Kirk Triplett,3,1
47,0,02321,Fuzzy Zoeller,3,1
72,0,01040,Emlyn Aubrey,2,1
72,0,06124,Patrick Burke,2,1
72,0,01157,Tom Byrum,2,1
72,0,01175,Jim Carter,2,1
72,0,01185,Brandel Chamblee,2,1
72,0,01203,Russ Cochran,2,1
72,0,08931,Glen Day,2
72,0,06036,Scott Dunlap,2,1
72,0,01306,David Edwards,2
72,0,01307,Joel Edwards,2
72,0,01323,Brad Fabel,2
72,0,06064,Jeff Gallagher,2
72,0,01385,Jim Gallagher Jr.,2
72,0,01388,Robert Gamez,2,1
72,0,01408,Kelly Gibson,2,1
72,0,10962,Bradley Hughes,2
72,0,01549,Mike Hulbert,2,1
72,0,06332,Neal Lancaster,2
72,0,01682,Wayne Levi,2
72,0,01707,Steve Lowery,2
72,0,01761,Len Mattiace,2,1
72,0,01771,Blaine McCallister,2
72,0,10585,Scott McCarron,2,1
72,0,01837,Gil Morgan,2
72,0,07235,John Morse,2
72,0,10457,Frank Nobilo,2
72,0,01943,Chris Perry,2,1
72,0,10213,Dicky Pride,2,1
72,0,02023,Clarence Rose,2,1
72,0,02115,Taylor Smith,2,1,1
72,0,07101,Dave Stockton Jr.,2,1
72,0,02206,David Toms,2
72,0,08385,Omar Uresti,2
72,0,02245,Grant Waite,2,1
72,0,02267,D.A. Weibring,2,1
72,0,02279,Mark Wiebe,2,1
72,0,06577,John Wilson,2
109,0,01006,John Adams,1,1
109,0,01014,Fulton Allem,1
109,0,20098,Stuart Appleby,1
109,0,01035,Tommy Armour III,1
109,0,01042,Paul Azinger,1
109,0,01068,Andy Bean,1
109,0,01072,Chip Beck,1,1
109,0,10505,Shane Bertsch,1
109,0,01098,Jay Don Blake,1,1
109,0,06214,Guy Boros,1,1
109,0,01156,Curt Byrum,1
109,0,20400,Michael Campbell,1
109,0,20472,Alex Cejka,1
109,0,20229,Stewart Cink,1
109,0,01196,Brian Claar,1
109,0,01235,Ben Crenshaw,1
109,0,19883,Joe Daley,1
109,0,01249,John Daly,1
109,0,07267,Allen Doyle,1
109,0,01320,Bob Estes,1,1
109,0,01334,Keith Fergus,1
109,0,01346,Ed Fiori,1,1
109,0,01353,Bruce Fleisher,1,1
109,0,01355,Raymond Floyd,1
109,0,01374,Robin Freeman,1
109,0,01418,Bill Glasson,1
109,0,01444,Ken Green,1
109,0,12626,Joey Gullion,1
109,0,01475,Donnie Hammond,1
109,0,19991,Peter Hedblom,1
109,0,06617,Brian Henninger,1
109,0,01569,Peter Jacobsen,1
109,0,08633,Per-Ulrik Johansson,1
109,0,06315,Pete Jordan,1,1
109,0,01604,Steve Jurgensen,1
109,0,01633,Tom Kite,1,1
109,0,11032,Frank Lickliter II,1
109,0,01690,Bruce Lietzke,1
109,0,01717,Sandy Lyle,1
109,0,08547,John Maginnes,1,1
109,0,01736,Roger Maltbie,1
109,0,01748,Doug Martin,1
109,0,01766,Billy Mayfair,1,1
109,0,01890,Brett Ogle,1
109,0,01905,Joe Ozaki,1
109,0,01996,Mike Reid,1
109,0,02008,Lee Rinker,1,1
109,0,10215,Charlie Rymer,1
109,0,02049,Gene Sauers,1
109,0,10649,Tom Scherrer,1,1
109,0,02133,Craig Stadler,1,1
109,0,02135,Mike Standly,1
109,0,02159,Curtis Strange,1
109,0,02167,Mike Sullivan,1
109,0,06595,Kevin Sutherland,1
109,0,02170,Hal Sutton,1
109,0,02171,Mike Swartz,1
109,0,02186,Brian Tennyson,1
109,0,02218,Ted Tryba,1,1
109,0,07269,Greg Turner,1
109,0,02241,Bobby Wadkins,1
109,0,02242,Lanny Wadkins,1
109,0,10423,Mike Weir,1
109,0,10425,Jay Williamson,1
109,0,02294,Willie Wood,1,1
