RANK,MOVEMENT,PLAYER_ID,PLAYER,VALUE,ATTEMPTS(<= 5'),TOT MADE (>=20'),TOT MADE (<= 5')
167,0,35450,Patrick Cantlay,98.49,993,22,956
168,0,26596,Ryan Moore,98.46,972,19,938
169,0,12510,Chad Campbell,98.38,985,30,939
169,0,25686,Jason Dufner,98.38,740,22,706
171,0,46970,Jon Rahm,98.36,731,20,699
172,0,23353,J.J. Henry,98.32,954,22,916
173,0,27129,Luke List,98.29,1168,32,1116
174,0,24925,Jonathan Byrd,98.28,697,9,676
174,0,25364,Paul Casey,98.28,699,12,675
176,0,39997,Corey Conners,98.27,1157,32,1105
177,0,39546,Keith Mitchell,98.26,1209,30,1158
178,0,20157,Retief Goosen,98.17,602,9,582
178,0,25493,Nick Taylor,98.17,1091,30,1041
180,0,22371,Aaron Baddeley,98.15,1028,23,986
181,0,24502,Adam Scott,98.08,885,23,845
182,0,23541,Ben Crane,97.99,646,16,617
183,0,29518,Brendan Steele,97.90,808,18,773
184,0,26329,Louis Oosthuizen,97.88,659,9,636
185,0,20572,Rod Pampling,97.75,666,15,636
185,0,22582,Kyle Thompson,97.75,533,8,513
187,0,30978,Kiradech Aphibarnrat,97.46,472,13,447
188,0,27141,J.B. Holmes,97.45,981,26,930
189,0,25900,Lucas Glover,97.41,696,20,658
190,0,27974,Sung Kang,97.19,961,21,913
191,0,25818,Scott Piercy,97.15,1016,18,969
192,0,24358,Robert Garrigus,97.07,991,18,944
193,0,32816,Satoshi Kodaira,96.54,578,10,548
