RANK,MOVEMENT,PLAYER_ID,PLAYER,BIRDIE TO BOGEY RATIO,TOTAL BIRDIES AND BETTER,TOTAL BOGEYS AND WORSE
73,0,19881,Robert Damron,1.17,343,294
73,0,01381,Fred Funk,1.17,384,327
73,0,01408,Kelly Gibson,1.17,431,368
73,0,02049,Gene Sauers,1.17,188,161
77,0,01724,Jeff Maggert,1.16,329,283
77,0,02245,Grant Waite,1.16,344,297
79,0,01475,Donnie Hammond,1.15,237,206
79,0,01761,Len Mattiace,1.15,360,314
79,0,02159,Curtis Strange,1.15,213,185
82,0,01116,Michael Bradley,1.14,306,269
82,0,01201,Lennie Clements,1.14,291,255
82,0,01313,Steve Elkington,1.14,213,187
82,0,01945,Kenny Perry,1.14,288,252
82,0,02104,Jeff Sluman,1.14,316,278
87,0,01510,Nolan Henke,1.13,282,249
87,0,06332,Neal Lancaster,1.13,337,298
87,0,11032,Frank Lickliter II,1.13,294,261
87,0,02099,Scott Simpson,1.13,277,246
87,0,06567,Vijay Singh,1.13,288,256
87,0,02242,Lanny Wadkins,1.13,238,211
93,0,01093,Ronnie Black,1.12,282,252
94,0,01185,Brandel Chamblee,1.11,284,256
94,0,01306,David Edwards,1.11,215,193
94,0,07749,Brett Quigley,1.11,393,355
97,0,01006,John Adams,1.10,264,240
97,0,07003,David Berganio Jr.,1.10,282,256
97,0,12387,Michael Christie,1.10,354,321
97,0,01533,P.H. Horgan III,1.10,307,279
97,0,01549,Mike Hulbert,1.10,336,306
97,0,02135,Mike Standly,1.10,296,268
97,0,02239,Scott Verplank,1.10,205,187
104,0,20098,Stuart Appleby,1.09,262,241
104,0,01388,Robert Gamez,1.09,309,283
104,0,06044,Scott Gump,1.09,348,318
104,0,08537,J.P. Hayes,1.09,325,299
104,0,06315,Pete Jordan,1.09,349,319
104,0,12663,Phil Tataurangi,1.09,251,231
110,0,01823,Larry Mize,1.08,216,200
111,0,01014,Fulton Allem,1.07,200,187
111,0,01633,Tom Kite,1.07,231,216
111,0,01905,Joe Ozaki,1.07,213,200
111,0,01941,Tom Pernice Jr.,1.07,277,260
111,0,02218,Ted Tryba,1.07,354,331
116,0,01042,Paul Azinger,1.06,216,204
116,0,01766,Billy Mayfair,1.06,299,282
116,0,02294,Willie Wood,1.06,270,254
119,0,01553,John Huston,1.05,266,254
119,0,10457,Frank Nobilo,1.05,207,198
119,0,02321,Fuzzy Zoeller,1.05,178,170
122,0,06124,Patrick Burke,1.04,215,206
122,0,01261,Jay Delsing,1.04,283,273
122,0,07101,Dave Stockton Jr.,1.04,343,329
122,0,02279,Mark Wiebe,1.04,272,261
126,0,08931,Glen Day,1.03,280,273
126,0,01975,Tom Purtzer,1.03,201,195
126,0,02007,Larry Rinker,1.03,314,305
126,0,02101,Joey Sindelar,1.03,327,316
126,0,08385,Omar Uresti,1.03,324,316
131,0,06575,Dudley Hart,1.02,252,247
131,0,06012,Greg Kraft,1.02,358,350
131,0,01771,Blaine McCallister,1.02,259,254
134,0,08075,Jerry Kelly,1.01,304,301
134,0,07235,John Morse,1.01,264,261
136,0,01011,Rafael Alarcon,1.00,267,266
136,0,01307,Joel Edwards,1.00,297,296
136,0,01385,Jim Gallagher Jr.,1.00,289,288
136,0,01487,Jeff Hart,1.00,231,230
140,0,08265,Eric Johnson,.99,269,271
140,0,08339,Spike McRoy,.99,216,219
140,0,06527,Steve Stricker,.99,201,204
143,0,05466,Jack O'Keefe,.98,235,239
143,0,02008,Lee Rinker,.98,298,303
143,0,02131,Mike Springer,.98,218,222
146,0,01132,Mark Brooks,.97,277,286
146,0,01139,Olin Browne,.97,301,311
146,0,01249,John Daly,.97,181,187
146,0,01326,Nick Faldo,.97,161,166
146,0,10207,Jimmy Johnston,.97,255,263
146,0,02023,Clarence Rose,.97,283,291
146,0,02267,D.A. Weibring,.97,194,201
146,0,06577,John Wilson,.97,285,293
154,0,06214,Guy Boros,.96,281,292
154,0,06034,Marco Dawson,.96,293,304
154,0,07267,Allen Doyle,.96,227,236
154,0,01444,Ken Green,.96,184,191
154,0,10962,Bradley Hughes,.96,252,262
154,0,06090,Jim McGovern,.96,291,302
160,0,12826,Paul Claxton,.95,195,205
160,0,10963,Jimmy Green,.95,257,271
162,0,21007,Gabriel Hjertstedt,.94,232,246
162,0,08547,John Maginnes,.94,334,357
164,0,01378,David Frost,.93,211,226
165,0,06036,Scott Dunlap,.91,293,323
165,0,06132,Sonny Skinner,.91,205,225
167,0,01040,Emlyn Aubrey,.90,227,253
167,0,07867,Woody Austin,.90,286,319
167,0,01928,Corey Pavin,.90,191,212
170,0,01133,Billy Ray Brown,.89,215,242
170,0,02115,Taylor Smith,.89,269,303
170,0,02226,Tray Tyner,.89,226,254
173,0,10837,Kevin Burton,.88,238,270
173,0,10875,Todd Demsey,.88,231,264
173,0,02292,Bob Wolcott,.88,206,233
176,0,02166,Chip Sullivan,.87,254,292
177,0,10505,Shane Bertsch,.85,242,284
177,0,01717,Sandy Lyle,.85,202,237
177,0,02100,Tim Simpson,.85,190,224
177,0,02225,Howard Twitty,.85,152,178
181,0,07465,Hideki Kase,.84,260,310
182,0,07363,Craig Bowden,.82,148,180
182,0,01864,Larry Nelson,.82,167,203
184,0,10213,Dicky Pride,.80,206,259
185,0,07547,Craig Kanada,.78,154,198
185,0,08553,Lee Porter,.78,238,304
185,0,07087,Hugh Royer III,.78,237,303
185,0,02095,Larry Silveira,.78,191,245
189,0,01489,Steve Hart,.77,190,246
190,0,01288,Ed Dougherty,.76,190,249
190,0,20158,Anthony Rodriguez,.76,187,247
192,0,06144,John Dowdall,.71,170,239
193,0,06515,Shaun Micheel,.68,149,219
194,0,01346,Ed Fiori,.67,122,181
195,0,01072,Chip Beck,.62,182,294
