RANK,MOVEMENT,PLAYER_ID,PLAYER,FREQUENCY,# OF HOLES,# OF EAGLES
82,0,10875,Todd Demsey,266.4,1332,5
83,0,01810,Phil Mickelson,273.6,1368,5
84,0,01096,Phil Blackmar,276.0,1656,6
84,0,01307,Joel Edwards,276.0,1656,6
86,0,02279,Mark Wiebe,277.2,1386,5
87,0,01313,Steve Elkington,279.0,1116,4
87,0,02223,Bob Tway,279.0,1674,6
87,0,02267,D.A. Weibring,279.0,1116,4
90,0,02100,Tim Simpson,283.5,1134,4
90,0,02159,Curtis Strange,283.5,1134,4
92,0,06214,Guy Boros,284.4,1422,5
92,0,01487,Jeff Hart,284.4,1422,5
94,0,08537,J.P. Hayes,285.0,1710,6
95,0,01891,David Ogrin,288.0,1728,6
95,0,02099,Scott Simpson,288.0,1440,5
95,0,02170,Hal Sutton,288.0,1728,6
98,0,01175,Jim Carter,294.0,1764,6
99,0,01388,Robert Gamez,295.2,1476,5
100,0,02131,Mike Springer,297.0,1188,4
101,0,01682,Wayne Levi,301.5,1206,4
102,0,01139,Olin Browne,303.0,1818,6
103,0,01093,Ronnie Black,306.0,1530,5
103,0,07465,Hideki Kase,306.0,1530,5
103,0,01619,Skip Kendall,306.0,1836,6
103,0,08339,Spike McRoy,306.0,1224,4
107,0,01320,Bob Estes,310.5,1242,4
108,0,01408,Kelly Gibson,311.1,2178,7
109,0,07867,Woody Austin,313.2,1566,5
110,0,01306,David Edwards,315.0,1260,4
111,0,02206,David Toms,316.8,1584,5
112,0,06515,Shaun Micheel,318.0,954,3
113,0,01132,Mark Brooks,320.4,1602,5
114,0,06044,Scott Gump,324.0,1944,6
114,0,07547,Craig Kanada,324.0,972,3
116,0,06577,John Wilson,327.6,1638,5
117,0,06036,Scott Dunlap,331.2,1656,5
118,0,07749,Brett Quigley,333.0,1998,6
119,0,12645,Brent Geiberger,334.8,1674,5
120,0,01329,Brad Faxon,337.5,1350,4
121,0,01968,Nick Price,348.0,1044,3
122,0,06332,Neal Lancaster,363.6,1818,5
122,0,10860,Justin Leonard,363.6,1818,5
124,0,01945,Kenny Perry,364.5,1458,4
125,0,01748,Doug Martin,367.2,1836,5
126,0,06581,David Sutherland,369.0,1476,4
127,0,06012,Greg Kraft,374.4,1872,5
128,0,01261,Jay Delsing,378.0,1512,4
128,0,01717,Sandy Lyle,378.0,1134,3
130,0,07267,Allen Doyle,382.5,1530,4
130,0,01771,Blaine McCallister,382.5,1530,4
130,0,01941,Tom Pernice Jr.,382.5,1530,4
133,0,01569,Peter Jacobsen,391.5,1566,4
134,0,01975,Tom Purtzer,396.0,1188,3
135,0,01098,Jay Don Blake,409.5,1638,4
136,0,01331,Rick Fehr,414.0,1242,3
136,0,02023,Clarence Rose,414.0,1656,4
138,0,02008,Lee Rinker,427.5,1710,4
139,0,02225,Howard Twitty,432.0,864,2
140,0,06621,Joe Durant,441.0,1764,4
140,0,01326,Nick Faldo,441.0,882,2
140,0,01549,Mike Hulbert,441.0,1764,4
143,0,10837,Kevin Burton,444.0,1332,3
144,0,20229,Stewart Cink,445.5,1782,4
144,0,01219,John Cook,445.5,1782,4
146,0,05466,Jack O'Keefe,450.0,1350,3
147,0,06315,Pete Jordan,454.5,1818,4
147,0,08547,John Maginnes,454.5,1818,4
149,0,01876,Greg Norman,459.0,918,2
149,0,02101,Joey Sindelar,459.0,1836,4
151,0,02256,Tom Watson,468.0,936,2
152,0,06575,Dudley Hart,474.0,1422,3
153,0,01943,Chris Perry,477.0,1908,4
154,0,08553,Lee Porter,486.0,1458,3
155,0,01510,Nolan Henke,492.0,1476,3
156,0,10207,Jimmy Johnston,510.0,1530,3
157,0,01334,Keith Fergus,522.0,1044,2
158,0,01201,Lennie Clements,528.0,1584,3
158,0,02214,Kirk Triplett,528.0,1584,3
160,0,01196,Brian Claar,531.0,1062,2
161,0,07235,John Morse,552.0,1656,3
162,0,01042,Paul Azinger,558.0,1116,2
162,0,02239,Scott Verplank,558.0,1116,2
164,0,01323,Brad Fabel,564.0,1692,3
165,0,01928,Corey Pavin,567.0,1134,2
166,0,06124,Patrick Burke,585.0,1170,2
167,0,02007,Larry Rinker,588.0,1764,3
168,0,12826,Paul Claxton,594.0,1188,2
168,0,01905,Joe Ozaki,594.0,1188,2
170,0,10569,Mike Brisky,600.0,1800,3
171,0,08385,Omar Uresti,606.0,1818,3
172,0,01475,Donnie Hammond,612.0,1224,2
173,0,01378,David Frost,621.0,1242,2
173,0,01823,Larry Mize,621.0,1242,2
175,0,06132,Sonny Skinner,639.0,1278,2
175,0,02292,Bob Wolcott,639.0,1278,2
177,0,01040,Emlyn Aubrey,648.0,1296,2
178,0,12663,Phil Tataurangi,684.0,1368,2
179,0,01011,Rafael Alarcon,711.0,1422,2
180,0,01996,Mike Reid,729.0,1458,2
181,0,08931,Glen Day,738.0,1476,2
182,0,07087,Hugh Royer III,747.0,1494,2
183,0,02294,Willie Wood,774.0,1548,2
184,0,01346,Ed Fiori,900.0,900,1
185,0,01203,Russ Cochran,927.0,1854,2
186,0,07363,Craig Bowden,990.0,990,1
187,0,01381,Fred Funk,1035.0,2070,2
188,0,01353,Bruce Fleisher,1098.0,1098,1
189,0,01374,Robin Freeman,1170.0,1170,1
190,0,01489,Steve Hart,1242.0,1242,1
191,0,02242,Lanny Wadkins,1278.0,1278,1
192,0,02226,Tray Tyner,1332.0,1332,1
193,0,02010,Loren Roberts,1476.0,1476,1
194,0,06595,Kevin Sutherland,1530.0,1530,1
