RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL LEFT ROUGH,POSSIBLE FWYS,RELATIVE TO PAR
94,0,02106,Chris Smith,4.07,50,1227,+0.14
96,0,24357,K.J. Choi,4.09,43,1052,+0.02
97,0,12753,David Morland IV,4.15,30,723,+0.13
98,0,23614,Rich Beem,4.17,51,1223,+0.25
98,0,01175,Jim Carter,4.17,49,1174,+0.06
98,0,12826,Paul Claxton,4.17,45,1080,+0.22
101,0,19958,Miguel Angel Jiménez,4.18,26,622,+0.31
101,0,10425,Jay Williamson,4.18,50,1196,+0.20
103,0,21209,Sergio Garcia,4.19,33,788,+0.21
103,0,01527,Scott Hoch,4.19,34,812,+0.15
103,0,23177,Kenneth Staton,4.19,55,1314,+0.02
106,0,01599,Steve Jones,4.20,35,834,+0.03
107,0,01619,Skip Kendall,4.24,56,1322,+0.14
107,0,10423,Mike Weir,4.24,44,1038,+0.16
109,0,06809,Bob Burns,4.25,54,1272,+0.06
110,0,20157,Retief Goosen,4.26,24,564,+0.08
110,0,11011,Mike Sposa,4.26,62,1457,+0.31
110,0,06595,Kevin Sutherland,4.26,44,1034,+0.25
113,0,20229,Stewart Cink,4.29,43,1003,+0.16
113,0,10733,Kent Jones,4.29,56,1306,+0.13
113,0,01945,Kenny Perry,4.29,51,1188,-0.08
116,0,24925,Jonathan Byrd,4.30,52,1209,+0.04
117,0,19846,Brian Gay,4.33,63,1456,-0.05
117,0,01457,Jay Haas,4.33,44,1016,+0.23
119,0,01388,Robert Gamez,4.34,38,876,+0.05
119,0,20094,Jonathan Kaye,4.34,44,1014,+0.09
121,0,06515,Shaun Micheel,4.38,56,1280,+0.05
122,0,01132,Mark Brooks,4.43,50,1129,+0.22
122,0,01249,John Daly,4.43,29,655,+0.45
122,0,23108,Matt Kuchar,4.43,42,948,+0.10
122,0,01761,Len Mattiace,4.43,57,1288,+0.09
126,0,21805,Harrison Frazar,4.44,50,1127,+0.02
126,0,02246,Duffy Waldorf,4.44,50,1127,+0.10
128,0,06527,Steve Stricker,4.49,32,712,-0.09
129,0,08537,J.P. Hayes,4.50,43,956,+0.07
130,0,01035,Tommy Armour III,4.52,49,1084,+0.02
131,0,06573,Brandt Jobe,4.53,56,1237,+0.20
132,0,02206,David Toms,4.56,55,1206,+0.18
133,0,06617,Brian Henninger,4.59,40,871,+0.10
134,0,23621,Rory Sabbatini,4.62,35,757,E
135,0,07223,Brian Bateman,4.65,55,1182,+0.15
136,0,01685,J.L. Lewis,4.67,60,1284,+0.07
137,0,10962,Bradley Hughes,4.68,36,770,+0.22
137,0,19817,Michael Muehr,4.68,43,919,+0.16
139,0,01157,Tom Byrum,4.69,45,960,+0.24
139,0,01378,David Frost,4.69,55,1173,+0.11
141,0,23353,J.J. Henry,4.72,67,1418,+0.12
142,0,21259,Jason Hill,4.73,36,761,E
143,0,24937,Jess Daley,4.74,46,971,-0.02
144,0,07003,David Berganio Jr.,4.75,49,1032,+0.04
144,0,01185,Brandel Chamblee,4.75,54,1138,+0.30
144,0,01577,Lee Janzen,4.75,53,1115,+0.11
144,0,10565,Ian Leggatt,4.75,54,1138,+0.24
148,0,01203,Russ Cochran,4.76,43,904,+0.07
148,0,12782,Tim Herron,4.76,56,1176,+0.14
148,0,01707,Steve Lowery,4.76,53,1114,+0.06
151,0,09011,David Duval,4.78,41,857,+0.24
152,0,23322,Brett Wetterich,4.80,54,1124,+0.19
153,0,08123,Jeff Brehaut,4.81,54,1122,+0.04
153,0,06332,Neal Lancaster,4.81,61,1268,+0.20
155,0,06567,Vijay Singh,4.82,54,1120,+0.04
156,0,01706,Davis Love III,4.85,47,970,+0.11
156,0,20548,Hidemichi Tanaka,4.85,61,1258,+0.13
158,0,10117,Bob Heintz,4.94,43,871,+0.09
158,0,02223,Bob Tway,4.94,60,1215,-0.10
160,0,23903,Stephen Gangluff,5.02,48,956,+0.35
161,0,23541,Ben Crane,5.04,55,1091,-0.05
161,0,06012,Greg Kraft,5.04,56,1112,+0.39
161,0,10107,Deane Pappas,5.04,58,1151,+0.10
164,0,20098,Stuart Appleby,5.05,55,1090,+0.20
164,0,26289,Boo Weekley,5.05,37,732,+0.35
166,0,10457,Frank Nobilo,5.07,64,1263,+0.31
167,0,07867,Woody Austin,5.10,65,1275,+0.28
168,0,08793,Tiger Woods,5.11,36,704,-0.22
169,0,06522,Ernie Els,5.12,33,644,+0.12
170,0,23983,Luke Donald,5.13,68,1326,+0.12
170,0,22046,Geoff Ogilvy,5.13,59,1151,+0.15
172,0,08535,Gary Nicklaus,5.15,44,855,+0.11
173,0,01810,Phil Mickelson,5.18,55,1062,+0.09
173,0,01927,Dennis Paulson,5.18,60,1159,+0.12
175,0,12663,Phil Tataurangi,5.22,55,1053,+0.13
176,0,23125,Brad Elder,5.33,51,956,+0.10
176,0,01374,Robin Freeman,5.33,54,1014,+0.11
178,0,19824,Craig Barlow,5.38,42,780,+0.02
178,0,20105,Jeff Gove,5.38,61,1134,+0.18
180,0,08339,Spike McRoy,5.41,41,758,+0.05
180,0,08375,Paul Stankowski,5.41,66,1219,+0.20
182,0,10912,Craig Perks,5.43,54,994,+0.20
183,0,23623,Bo Van Pelt,5.47,54,988,+0.24
184,0,21949,Joe Ogilvie,5.52,35,634,+0.37
185,0,12823,Carlos Franco,5.58,76,1362,+0.04
186,0,01514,Eduardo Herrera,5.61,46,820,+0.33
186,0,10585,Scott McCarron,5.61,63,1122,+0.08
188,0,23800,Bryce Molder,5.66,47,830,E
188,0,10649,Tom Scherrer,5.66,72,1271,+0.08
190,0,06613,Tommy Tolles,5.69,47,826,+0.06
191,0,01549,Mike Hulbert,5.77,41,711,+0.22
192,0,08881,Tripp Isenhour,5.90,52,882,+0.02
193,0,08993,Franklin Langham,5.94,52,876,+0.23
194,0,06350,Bob May,6.21,73,1176,+0.11
195,0,21633,Steve Allan,6.22,74,1189,+0.22
196,0,02101,Joey Sindelar,6.26,80,1278,+0.01
197,0,20574,Mathew Goggin,6.41,51,796,+0.27
198,0,20502,Michael Long,6.78,62,915,+0.03
199,0,07749,Brett Quigley,6.95,86,1238,+0.14
200,0,10213,Dicky Pride,6.97,45,646,+0.29
201,0,20663,Brenden Pappas,7.37,59,801,+0.24
202,0,06373,José María Olazábal,8.48,57,672,+0.28
