RANK,MOVEMENT,PLAYER_ID,PLAYER,RTP SCORE
176,0,23177,Kenneth Staton,+.302
177,0,19958,Miguel Angel Jiménez,+.303
178,0,06809,Bob Burns,+.306
178,0,23983,Luke Donald,+.306
180,0,01313,Steve Elkington,+.311
181,0,20574,Mathew Goggin,+.314
182,0,01203,Russ Cochran,+.317
183,0,01249,John Daly,+.318
184,0,23322,Brett Wetterich,+.323
185,0,06617,Brian Henninger,+.325
186,0,01132,Mark Brooks,+.327
187,0,01457,Jay Haas,+.333
188,0,19817,Michael Muehr,+.343
189,0,02099,Scott Simpson,+.354
190,0,08339,Spike McRoy,+.355
191,0,08931,Glen Day,+.366
192,0,01926,Steve Pate,+.372
193,0,08553,Lee Porter,+.410
194,0,01514,Eduardo Herrera,+.411
195,0,23135,Tim Clark,+.417
196,0,01577,Lee Janzen,+.436
196,0,26289,Boo Weekley,+.436
198,0,21259,Jason Hill,+.442
199,0,10201,Matt Gogel,+.450
200,0,19972,José Coceres,+.452
201,0,06643,Paul Goydos,+.476
202,0,21949,Joe Ogilvie,+.533
