RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DISTANCE (FEET),TOTAL STROKES
74,0,30163,Henrik Norlander,23' 10",12765.250,535
74,0,23623,Bo Van Pelt,23' 10",6153.000,258
77,3,49766,Hank Lebioda,23' 11",8021.583,335
77,11,28237,Rory McIlroy,23' 11",9111.000,381
77,3,39953,Chase Seiffert,23' 11",7385.333,309
77,3,25804,Bubba Watson,23' 11",10625.500,445
81,2,29479,Scott Brown,24' 0",11086.000,462
81,2,34021,Bud Cauley,24' 0",11066.500,461
81,2,25900,Lucas Glover,24' 0",10681.000,445
81,39,34360,Patrick Reed,24' 0",12131.417,506
81,2,29484,Peter Uihlein,24' 0",4944.250,206
86,2,34255,Joseph Bramlett,24' 1",7319.583,304
86,34,52372,Cameron Champ,24' 1",11155.667,463
86,2,39997,Corey Conners,24' 1",13964.333,580
86,2,21209,Sergio Garcia,24' 1",6146.750,255
86,2,52375,Doug Ghim,24' 1",6041.417,251
86,2,33490,Bo Hoag,24' 1",10194.583,424
86,2,39977,Max Homa,24' 1",11073.167,459
86,2,33667,Carlos Ortiz,24' 1",11598.417,482
86,2,22405,Justin Rose,24' 1",6365.917,264
86,2,23621,Rory Sabbatini,24' 1",10182.333,423
86,2,27963,Chris Stroud,24' 1",7134.917,296
86,2,25632,Jimmy Walker,24' 1",6029.833,250
98,2,21407,Arjun Atwal,24' 2",4367.417,181
98,2,40009,Dominic Bozzelli,24' 2",4010.667,166
98,2,46435,Austin Cook,24' 2",10887.917,450
98,2,49298,Kramer Hickok,24' 2",8318.417,344
98,28,35506,Mackenzie Hughes,24' 2",11413.417,473
98,2,26300,Matt Jones,24' 2",12767.250,528
98,2,30944,Jason Kokrak,24' 2",9681.750,400
98,2,37275,Sam Ryder,24' 2",11346.000,470
106,1,48045,Michael Gellerman,24' 3",6162.000,254
106,1,49771,J.T. Poston,24' 3",13246.500,546
108,1,33122,Russell Knox,24' 4",10025.167,412
108,1,36689,Brooks Koepka,24' 4",6669.917,274
108,1,32150,Michael Thompson,24' 4",12368.417,509
108,1,32139,Danny Willett,24' 4",5836.500,240
112,1,28307,Matt Every,24' 5",7968.167,326
112,1,31420,Anirban Lahiri,24' 5",4618.833,189
112,1,34213,Grayson Murray,24' 5",5517.167,226
112,1,49964,Aaron Wise,24' 5",6688.500,274
116,1,32791,K.H. Lee,24' 6",11384.333,464
116,10,25396,Kevin Na,24' 6",12523.500,512
116,1,34046,Jordan Spieth,24' 6",8207.833,335
116,1,48119,Ben Taylor,24' 6",5342.500,218
120,0,10809,Jim Furyk,24' 7",8984.083,366
120,0,23788,D.J. Trahan,24' 7",7100.833,289
120,0,27064,Jhonattan Vegas,24' 7",7568.583,308
120,0,35658,Kris Ventura,24' 7",5538.917,225
124,2,28420,Ryan Brehm,24' 8",5259.583,213
124,2,27554,Scott Harrington,24' 8",11013.583,446
124,2,25349,Tim Wilkinson,24' 8",7514.083,305
127,4,46550,Brandon Hagy,24' 9",5890.250,238
127,4,26758,David Hearn,24' 9",8403.500,340
127,4,32757,Patton Kizzire,24' 9",8629.833,349
127,4,01810,Phil Mickelson,24' 9",6587.250,266
127,4,36871,Matthew NeSmith,24' 9",11637.833,470
132,4,33120,Mark Anderson,24' 10",7584.083,305
132,4,47504,Sam Burns,24' 10",10143.833,409
132,26,47959,Bryson DeChambeau,24' 10",11643.333,469
132,19,29725,Tony Finau,24' 10",10347.417,416
132,4,29974,Branden Grace,24' 10",5814.583,234
132,4,35449,Adam Long,24' 10",14598.000,587
132,26,48822,Sebastián Muñoz,24' 10",16200.250,652
132,4,25818,Scott Piercy,24' 10",10284.500,414
132,4,36699,Patrick Rodgers,24' 10",13494.917,544
132,4,39324,J.J. Spaun,24' 10",9555.667,385
132,4,48887,Matt Wallace,24' 10",7138.000,287
143,15,32839,Hideki Matsuyama,24' 11",11551.417,464
143,1,47347,Adam Schenk,24' 11",11734.417,471
143,1,24502,Adam Scott,24' 11",5449.500,219
143,1,37189,Harold Varner III,24' 11",12204.583,489
147,0,35461,Beau Hossler,25' 0",9040.583,362
147,0,40042,Tyler McCumber,25' 0",6988.583,280
147,0,27942,Rob Oppenheim,25' 0",9806.000,392
147,0,25493,Nick Taylor,25' 0",10685.000,428
151,0,29970,Dylan Frittelli,25' 1",14207.333,566
151,0,27349,Alex Noren,25' 1",8937.917,356
151,0,26476,Chez Reavie,25' 1",13580.750,542
151,0,34431,Robert Streb,25' 1",6466.417,258
155,2,32366,Kevin Chappell,25' 2",6285.500,250
156,2,19803,Ryan Armour,25' 3",11476.250,454
156,2,45157,Cam Davis,25' 3",9501.750,376
156,2,27129,Luke List,25' 3",11624.583,461
156,2,30692,Scott Stallings,25' 3",10830.833,429
160,5,32448,James Hahn,25' 4",5996.417,237
161,5,12716,Charley Hoffman,25' 5",9209.417,362
161,8,48081,Xander Schauffele,25' 5",12507.333,492
163,6,32618,Rhein Gibson,25' 6",6245.917,245
163,6,24361,Pat Perez,25' 6",8851.167,347
165,9,33448,Justin Thomas,25' 7",11451.333,448
165,7,31323,Gary Woodland,25' 7",10767.583,421
167,6,46402,Talor Gooch,25' 8",15264.750,594
168,6,25364,Paul Casey,25' 9",10088.583,392
169,15,35310,Lanto Griffin,25' 10",16271.667,629
169,15,29478,Kevin Kisner,25' 10",13206.583,511
171,5,27974,Sung Kang,25' 11",11854.500,458
171,5,23108,Matt Kuchar,25' 11",11495.500,444
171,5,32333,Kevin Tway,25' 11",6184.750,239
171,5,56278,Matthew Wolff,25' 11",13137.583,507
175,5,31557,Jim Herman,26' 0",12933.333,498
175,5,39546,Keith Mitchell,26' 0",10485.000,403
177,5,28252,Seamus Power,26' 1",4378.250,168
177,5,27095,Nick Watney,26' 1",7091.917,272
179,5,26499,Rafa Cabrera Bello,26' 2",8487.750,324
179,5,32102,Rickie Fowler,26' 2",9619.250,368
179,5,25572,Graeme McDowell,26' 2",8447.917,323
182,7,21961,Charles Howell III,26' 3",9237.250,352
182,8,26851,Marc Leishman,26' 3",9907.917,377
184,7,51766,Wyndham Clark,26' 6",7867.917,297
185,10,30925,Dustin Johnson,26' 9",9849.417,368
186,6,33419,Cameron Tringale,26' 10",10421.667,388
187,6,35450,Patrick Cantlay,26' 11",9596.167,357
188,9,30927,Brendon Todd,27' 1",20171.333,745
189,7,32640,Troy Merritt,27' 4",13080.417,479
190,8,28775,Nate Lashley,27' 11",10545.167,378
191,8,35617,Martin Trainer,28' 0",7178.500,256
192,8,34256,Andrew Putnam,28' 8",6985.083,244
193,8,56762,Will Gordon,28' 11",5145.083,178
