RANK,MOVEMENT,PLAYER_ID,PLAYER,% MAKES BOGEY,BOGEYS,HOLES PLAYED
60,0,02190,Doug Tewell,16.14,244,1512
60,0,02322,Richard Zokol,16.14,215,1332
62,0,02099,Scott Simpson,16.19,204,1260
63,0,01682,Wayne Levi,16.20,242,1494
64,0,01313,Steve Elkington,16.22,181,1116
65,0,02294,Willie Wood,16.23,225,1386
66,0,01329,Brad Faxon,16.24,269,1656
67,0,01414,Bob Gilder,16.26,240,1476
67,0,01771,Blaine McCallister,16.26,278,1710
69,0,01024,Billy Andrade,16.28,255,1566
70,0,01093,Ronnie Black,16.32,235,1440
70,0,01156,Curt Byrum,16.32,238,1458
72,0,01353,Bruce Fleisher,16.33,241,1476
73,0,02100,Tim Simpson,16.36,268,1638
73,0,02218,Ted Tryba,16.36,318,1944
75,0,02201,Jim Thorpe,16.37,224,1368
76,0,08931,Glen Day,16.43,278,1692
77,0,06643,Paul Goydos,16.45,308,1872
78,0,01072,Chip Beck,16.47,255,1548
79,0,01938,David Peoples,16.48,261,1584
80,0,01495,Morris Hatalsky,16.52,226,1368
81,0,06128,Steve Lamontagne,16.53,235,1422
82,0,02167,Mike Sullivan,16.59,212,1278
83,0,01577,Lee Janzen,16.60,263,1584
83,0,02049,Gene Sauers,16.60,245,1476
85,0,06809,Bob Burns,16.67,207,1242
85,0,01385,Jim Gallagher Jr.,16.67,249,1494
85,0,01996,Mike Reid,16.67,201,1206
85,0,02241,Bobby Wadkins,16.67,201,1206
89,0,06140,Sean Murphy,16.80,257,1530
90,0,02146,Payne Stewart,16.81,230,1368
91,0,01975,Tom Purtzer,16.83,206,1224
92,0,01288,Ed Dougherty,16.84,297,1764
93,0,01887,Mark O'Meara,16.85,276,1638
94,0,06020,Steve Brodie,16.93,259,1530
95,0,06090,Jim McGovern,16.96,290,1710
96,0,01920,Craig Parry,17.03,190,1116
97,0,01945,Kenny Perry,17.06,304,1782
98,0,01361,Dan Forsman,17.08,209,1224
98,0,01707,Steve Lowery,17.08,289,1692
100,0,02095,Larry Silveira,17.10,237,1386
101,0,01444,Ken Green,17.12,265,1548
101,0,01905,Joe Ozaki,17.12,188,1098
103,0,02104,Jeff Sluman,17.15,284,1656
104,0,01706,Davis Love III,17.16,281,1638
105,0,01766,Billy Mayfair,17.17,306,1782
106,0,02223,Bob Tway,17.22,248,1440
107,0,01510,Nolan Henke,17.23,245,1422
107,0,06315,Pete Jordan,17.23,273,1584
109,0,06567,Vijay Singh,17.25,208,1206
110,0,02267,D.A. Weibring,17.28,196,1134
111,0,02033,Dave Rummells,17.33,312,1800
112,0,06332,Neal Lancaster,17.37,297,1710
113,0,01725,John Mahaffey,17.41,235,1350
114,0,01200,Keith Clearwater,17.42,279,1602
115,0,01557,John Inman,17.44,317,1818
116,0,02246,Duffy Waldorf,17.50,252,1440
117,0,01374,Robin Freeman,17.52,287,1638
118,0,02131,Mike Springer,17.59,266,1512
119,0,01185,Brandel Chamblee,17.64,273,1548
120,0,01607,Brian Kamm,17.73,300,1692
120,0,02230,Stan Utley,17.73,233,1314
122,0,08337,Mike Heinen,17.79,253,1422
123,0,06609,Rob Boldt,17.80,189,1062
124,0,06350,Bob May,17.81,250,1404
125,0,01986,Joey Rassett,17.84,228,1278
126,0,02135,Mike Standly,17.86,299,1674
127,0,01648,Billy Kratzert,17.95,223,1242
128,0,01927,Dennis Paulson,17.97,249,1386
129,0,01261,Jay Delsing,17.99,285,1584
130,0,01139,Olin Browne,18.01,295,1638
130,0,12663,Phil Tataurangi,18.01,214,1188
132,0,06197,Michael Allen,18.03,318,1764
133,0,06617,Brian Henninger,18.04,224,1242
134,0,01330,David Feherty,18.06,221,1224
135,0,01282,Trevor Dodds,18.07,257,1422
136,0,01755,Dick Mast,18.12,274,1512
137,0,01129,Bill Britton,18.14,222,1224
138,0,06012,Greg Kraft,18.15,281,1548
139,0,06251,Chris DiMarco,18.22,282,1548
140,0,08375,Paul Stankowski,18.25,253,1386
141,0,06088,Steve Gotsche,18.35,185,1008
142,0,06589,Jeff Woodland,18.41,275,1494
143,0,01388,Robert Gamez,18.42,252,1368
144,0,02206,David Toms,18.54,307,1656
145,0,02225,Howard Twitty,18.62,295,1584
146,0,02303,Robert Wrenn,18.70,175,936
147,0,01006,John Adams,18.72,273,1458
147,0,01748,Doug Martin,18.72,273,1458
149,0,06058,John Flannery,18.74,317,1692
150,0,01435,Wayne Grady,18.75,189,1008
151,0,06034,Marco Dawson,18.76,287,1530
152,0,07101,Dave Stockton Jr.,18.77,304,1620
153,0,06575,Dudley Hart,18.79,274,1458
154,0,01307,Joel Edwards,18.89,289,1530
155,0,01864,Larry Nelson,18.99,188,990
156,0,02245,Grant Waite,19.05,240,1260
157,0,12660,Jesper Parnevik,19.15,193,1008
158,0,07569,Mark Carnevale,19.38,300,1548
159,0,01629,Eddie Kirby,19.44,182,936
159,0,02067,Ted Schulz,19.44,273,1404
161,0,06016,Brad Lardon,19.60,194,990
162,0,01550,Ed Humenik,19.66,315,1602
163,0,02007,Larry Rinker,19.67,262,1332
164,0,01014,Fulton Allem,19.72,291,1476
165,0,02090,Tom Sieckmann,19.97,284,1422
166,0,06791,Mark Wurtz,20.03,292,1458
167,0,01392,Tom Garner,20.04,202,1008
168,0,01408,Kelly Gibson,20.07,336,1674
169,0,01890,Brett Ogle,20.21,211,1044
170,0,06591,Rocky Walcher,20.40,235,1152
171,0,12661,Todd Barranger,20.81,251,1206
172,0,06062,Charles Raulerson,21.15,236,1116
173,0,01096,Phil Blackmar,21.39,258,1206
174,0,10213,Dicky Pride,21.40,285,1332
175,0,01468,Gary Hallberg,21.44,301,1404
176,0,02242,Lanny Wadkins,21.56,260,1206
177,0,07781,Ty Armstrong,22.13,235,1062
178,0,02224,Greg Twiggs,24.57,283,1152
179,0,01133,Billy Ray Brown,25.40,256,1008
