RANK,MOVEMENT,PLAYER_ID,PLAYER,% MAKES BOGEY,BOGEYS,HOLES PLAYED
53,0,07547,Craig Kanada,16.87,331,1962
54,0,24140,Sean O'Hair,16.89,298,1764
55,0,22405,Justin Rose,16.95,180,1062
55,0,23788,D.J. Trahan,16.95,302,1782
57,0,20229,Stewart Cink,16.98,269,1584
58,0,06595,Kevin Sutherland,16.99,260,1530
59,0,28158,Steve Marino,17.03,325,1908
60,0,10213,Dicky Pride,17.06,218,1278
61,0,12602,Dean Wilson,17.09,283,1656
62,0,06004,Stephen Ames,17.11,234,1368
63,0,24925,Jonathan Byrd,17.12,225,1314
64,0,24924,Bill Haas,17.14,287,1674
64,0,26420,Richard Johnson,17.14,287,1674
64,0,29718,Anthony Kim,17.14,287,1674
67,0,01724,Jeff Maggert,17.16,244,1422
67,0,20628,Arron Oberholser,17.16,210,1224
69,0,27060,John Mallinger,17.30,299,1728
70,0,20105,Jeff Gove,17.31,321,1854
70,0,23497,Tag Ridings,17.31,162,936
72,0,06034,Marco Dawson,17.35,228,1314
72,0,26951,Johnson Wagner,17.35,303,1746
74,0,22892,Jason Gore,17.38,269,1548
74,0,26289,Boo Weekley,17.38,316,1818
76,0,19803,Ryan Armour,17.39,335,1926
76,0,10117,Bob Heintz,17.39,266,1530
76,0,26596,Ryan Moore,17.39,288,1656
79,0,27770,Camilo Villegas,17.41,257,1476
80,0,07457,Steve Flesch,17.44,314,1800
81,0,08931,Glen Day,17.45,267,1530
82,0,20766,Padraig Harrington,17.47,195,1116
82,0,21350,Ryuji Imada,17.47,327,1872
84,0,20433,Mark Hensby,17.49,255,1458
85,0,22371,Aaron Baddeley,17.50,252,1440
86,0,20572,Rod Pampling,17.53,284,1620
87,0,02246,Duffy Waldorf,17.55,218,1242
88,0,01948,Tim Petrovic,17.56,335,1908
89,0,26881,Jarrod Lyle,17.60,244,1386
90,0,01928,Corey Pavin,17.63,257,1458
91,0,01677,Tom Lehman,17.65,197,1116
92,0,01157,Tom Byrum,17.67,159,900
93,0,10733,Kent Jones,17.70,309,1746
93,0,24781,Hunter Mahan,17.70,290,1638
95,0,06515,Shaun Micheel,17.74,281,1584
96,0,27933,John Merrick,17.75,294,1656
96,0,02206,David Toms,17.75,246,1386
96,0,02223,Bob Tway,17.75,329,1854
96,0,27095,Nick Watney,17.75,278,1566
100,0,27963,Chris Stroud,17.76,211,1188
101,0,08537,J.P. Hayes,17.79,285,1602
102,0,22913,John Rollins,17.82,324,1818
103,0,19824,Craig Barlow,17.84,167,936
103,0,24490,George McNeill,17.84,305,1710
105,0,12782,Tim Herron,17.86,315,1764
105,0,21959,Ted Purdy,17.86,328,1836
107,0,08075,Jerry Kelly,17.88,325,1818
108,0,02214,Kirk Triplett,17.97,249,1386
109,0,20859,Anders Hansen,17.98,178,990
109,0,25345,Carl Pettersson,17.98,356,1980
111,0,25804,Bubba Watson,17.99,259,1440
112,0,23349,Charles Warren,18.04,328,1818
112,0,10423,Mike Weir,18.04,263,1458
114,0,08123,Jeff Brehaut,18.08,192,1062
115,0,25190,Jeff Quinney,18.13,310,1710
116,0,01707,Steve Lowery,18.17,242,1332
117,0,06197,Michael Allen,18.24,243,1332
118,0,21806,Paul Gow,18.25,230,1260
118,0,21949,Joe Ogilvie,18.25,335,1836
120,0,24912,Will MacKenzie,18.28,329,1800
121,0,01320,Bob Estes,18.31,290,1584
122,0,12680,Shigeki Maruyama,18.32,277,1512
122,0,24361,Pat Perez,18.32,277,1512
124,0,22378,Trevor Immelman,18.38,225,1224
125,0,06621,Joe Durant,18.39,288,1566
126,0,23933,Michael Boyd,18.40,202,1098
127,0,23983,Luke Donald,18.41,222,1206
128,0,24507,Jason Bohn,18.42,189,1026
129,0,12714,Chris Tidland,18.46,196,1062
130,0,20378,Mathias Grönberg,18.48,316,1710
130,0,01941,Tom Pernice Jr.,18.48,346,1872
132,0,23325,Vaughn Taylor,18.56,304,1638
133,0,02101,Joey Sindelar,18.59,251,1350
134,0,10885,Robert Allenby,18.60,298,1602
134,0,08881,Tripp Isenhour,18.60,288,1548
134,0,11032,Frank Lickliter II,18.60,318,1710
137,0,23613,Rich Barcelo,18.61,268,1440
137,0,24138,Ian Poulter,18.61,201,1080
139,0,25686,Jason Dufner,18.67,336,1800
139,0,24449,Parker McLachlin,18.67,279,1494
139,0,01797,Rocco Mediate,18.67,242,1296
142,0,23320,Ryan Palmer,18.68,306,1638
143,0,21660,Jason Schultz,18.69,212,1134
144,0,01161,Mark Calcavecchia,18.70,313,1674
145,0,24502,Adam Scott,18.71,229,1224
146,0,21470,Daisuke Maruyama,18.73,290,1548
147,0,21633,Steve Allan,18.78,213,1134
148,0,24358,Robert Garrigus,18.83,322,1710
149,0,27120,Troy Matteson,18.84,295,1566
150,0,21961,Charles Howell III,18.86,292,1548
151,0,20098,Stuart Appleby,19.03,250,1314
152,0,01388,Robert Gamez,19.07,302,1584
153,0,12716,Charley Hoffman,19.13,334,1746
154,0,01381,Fred Funk,19.15,224,1170
155,0,25273,Andrew Buckle,19.19,266,1386
155,0,01577,Lee Janzen,19.19,228,1188
157,0,23353,J.J. Henry,19.22,294,1530
158,0,22046,Geoff Ogilvy,19.23,270,1404
159,0,24457,Jaco Van Zyl,19.39,178,918
160,0,26679,Kevin Stadler,19.47,333,1710
161,0,20691,Greg Owen,19.48,284,1458
162,0,28486,Michael Putnam,19.50,337,1728
163,0,22348,Nick O'Hern,19.53,239,1224
164,0,02036,Jim Rutledge,19.59,208,1062
165,0,07223,Brian Bateman,19.60,194,990
166,0,25892,Steve Wheatcroft,19.63,258,1314
167,0,24290,D.J. Brigman,19.65,237,1206
168,0,21528,Henrik Stenson,19.69,163,828
169,0,27702,Matt Hendrix,19.75,224,1134
170,0,21646,David Branshaw,19.81,296,1494
170,0,11123,Chris Couch,19.81,271,1368
172,0,08375,Paul Stankowski,19.87,186,936
173,0,23638,Brendon de Jonge,19.88,272,1368
174,0,23048,Eric Axley,19.94,384,1926
175,0,12195,Tom Johnson,20.05,267,1332
176,0,06643,Paul Goydos,20.15,214,1062
177,0,01024,Billy Andrade,20.27,321,1584
178,0,21805,Harrison Frazar,20.33,322,1584
179,0,27141,J.B. Holmes,20.34,260,1278
180,0,06251,Chris DiMarco,20.35,282,1386
181,0,24980,Scott Gutschewski,20.40,246,1206
182,0,23614,Rich Beem,20.47,328,1602
183,0,01706,Davis Love III,20.60,241,1170
184,0,23800,Bryce Molder,20.63,208,1008
185,0,29476,Kyle Reifers,20.81,266,1278
186,0,20157,Retief Goosen,20.83,180,864
187,0,12510,Chad Campbell,20.99,340,1620
188,0,22295,Darron Stiles,21.03,246,1170
189,0,07749,Brett Quigley,21.15,297,1404
190,0,26360,Bubba Dickerson,21.35,196,918
191,0,23322,Brett Wetterich,21.39,335,1566
192,0,22621,Ben Curtis,21.53,310,1440
193,0,02104,Jeff Sluman,21.76,235,1080
194,0,06373,José María Olazábal,22.33,201,900
195,0,01249,John Daly,22.98,244,1062
196,0,01473,Todd Hamilton,23.68,324,1368
