RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST OF APPR SHOT,TOTAL HOLES
112,0,40058,Zac Blair,166.0,8634207.000,1445
112,0,28679,Fabián Gómez,166.0,5395998.000,903
112,0,25349,Tim Wilkinson,166.0,4870680.000,815
115,0,47959,Bryson DeChambeau,166.1,7797660.000,1304
115,0,29974,Branden Grace,166.1,5023827.000,840
115,0,29478,Kevin Kisner,166.1,8226424.000,1376
115,0,26476,Chez Reavie,166.1,8836496.000,1478
119,0,27436,Graham DeLaet,166.3,7577812.000,1266
119,0,27963,Chris Stroud,166.3,5107653.000,853
119,0,25632,Jimmy Walker,166.3,5338987.000,892
122,0,25900,Lucas Glover,166.4,9151140.000,1528
123,0,24140,Sean O'Hair,166.5,7473459.000,1247
123,0,34358,Jonathan Randolph,166.5,5443417.000,908
125,0,39954,Cody Gribble,166.6,7428996.000,1239
126,0,28089,Jason Day,166.7,5870380.000,978
126,0,35879,Kelly Kraft,166.7,6975160.000,1162
126,0,25572,Graeme McDowell,166.7,5341054.000,890
126,0,34046,Jordan Spieth,166.7,7285961.000,1214
126,0,34431,Robert Streb,166.7,9012452.000,1502
126,0,25804,Bubba Watson,166.7,5653973.000,942
132,0,32366,Kevin Chappell,166.9,7699000.000,1281
132,0,32448,James Hahn,166.9,8690248.000,1446
134,0,27466,Spencer Levin,167.0,7188968.000,1196
135,0,23541,Ben Crane,167.1,7410606.000,1232
135,0,27974,Sung Kang,167.1,8772960.000,1458
135,0,29518,Brendan Steele,167.1,7616197.000,1266
138,0,26499,Rafa Cabrera Bello,167.2,4904942.000,815
138,0,33204,Shane Lowry,167.2,4074540.000,677
140,0,24361,Pat Perez,167.3,7855357.000,1304
140,0,29221,Webb Simpson,167.3,9006473.000,1495
142,0,10809,Jim Furyk,167.7,4738649.000,785
142,0,12716,Charley Hoffman,167.7,9985601.000,1654
142,0,29908,C.T. Pan,167.7,8179850.000,1355
142,0,33448,Justin Thomas,167.7,6979849.000,1156
146,0,22371,Aaron Baddeley,167.8,4952534.000,820
146,0,34021,Bud Cauley,167.8,8866978.000,1468
146,0,36801,Mark Hubbard,167.8,6546938.000,1084
146,0,27936,Martin Laird,167.8,7749652.000,1283
150,0,33399,Adam Hadwin,167.9,8514629.000,1409
150,0,34098,Russell Henley,167.9,9248540.000,1530
150,0,27129,Luke List,167.9,9261831.000,1532
150,0,31202,William McGirt,167.9,7732918.000,1279
150,0,24502,Adam Scott,167.9,4520710.000,748
155,0,34360,Patrick Reed,168.1,9075126.000,1500
156,0,33948,Byeong Hun An,168.2,6176727.000,1020
156,0,31646,Emiliano Grillo,168.2,7132168.000,1178
156,0,30944,Jason Kokrak,168.2,8948567.000,1478
156,0,25834,Daniel Summerhays,168.2,8814735.000,1456
160,0,29461,Jamie Lovemark,168.3,8612027.000,1421
161,0,24924,Bill Haas,168.4,7808231.000,1288
161,0,29926,Danny Lee,168.4,8178857.000,1349
163,0,29479,Scott Brown,168.5,8385645.000,1382
164,0,24138,Ian Poulter,168.6,5977519.000,985
164,0,30110,Kyle Stanley,168.6,10172365.000,1676
166,0,20572,Rod Pampling,168.8,7146776.000,1176
167,0,29725,Tony Finau,168.9,9852879.000,1620
168,0,48084,Wesley Bryan,169.0,8314557.000,1367
168,0,25240,D.A. Points,169.0,6237821.000,1025
170,0,33141,Keegan Bradley,169.1,9853632.000,1619
171,0,40026,Daniel Berger,169.2,7510132.000,1233
171,0,31557,Jim Herman,169.2,7171060.000,1177
173,0,28237,Rory McIlroy,169.3,3883184.000,637
173,0,25396,Kevin Na,169.3,7159998.000,1175
175,0,21209,Sergio Garcia,169.6,5005612.000,820
176,0,35450,Patrick Cantlay,170.0,5042329.000,824
177,0,26596,Ryan Moore,170.3,7079118.000,1155
178,0,22986,Søren Kjeldsen,170.4,3693909.000,602
179,0,36689,Brooks Koepka,170.5,7279367.000,1186
180,0,25198,Francesco Molinari,170.7,6470641.000,1053
180,0,22405,Justin Rose,170.7,5769273.000,939
182,0,34174,John Huh,170.8,8323904.000,1354
182,0,26329,Louis Oosthuizen,170.8,5572185.000,906
184,0,26851,Marc Leishman,171.0,8022469.000,1303
185,0,32102,Rickie Fowler,171.1,6880285.000,1117
185,0,27064,Jhonattan Vegas,171.1,7790966.000,1265
187,0,32839,Hideki Matsuyama,171.7,6507090.000,1053
188,0,31323,Gary Woodland,172.0,7503554.000,1212
189,0,26331,Charl Schwartzel,172.3,5339302.000,861
190,0,25364,Paul Casey,172.4,7856747.000,1266
