RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (%),TOTAL SHOT DISTANCE,TOTAL DISTANCE
45,0,37273,Derek Ernst,53.39,406279,76091
46,0,21209,Sergio Garcia,53.30,293024,54974
47,0,33461,Morgan Hoffmann,53.23,536271,100741
48,0,33410,Andrew Landry,53.22,290323,54555
49,0,29223,Sam Saunders,53.18,450249,84662
50,0,25364,Paul Casey,53.13,515845,97098
50,0,30692,Scott Stallings,53.13,578678,108908
52,0,28158,Steve Marino,53.07,504281,95022
52,0,34431,Robert Streb,53.07,613622,115629
54,0,35732,Wes Roach,53.01,394853,74485
54,0,32150,Michael Thompson,53.01,482443,91012
56,0,29720,Andres Gonzales,52.99,595589,112389
57,0,24781,Hunter Mahan,52.98,515311,97271
57,0,29289,S.Y. Noh,52.98,611050,115341
59,0,26331,Charl Schwartzel,52.96,514240,97093
60,0,34265,Will Wilcox,52.95,539947,101973
61,0,31646,Emiliano Grillo,52.88,677281,128069
62,0,27974,Sung Kang,52.87,661809,125181
63,0,34098,Russell Henley,52.86,611403,115669
64,0,33204,Shane Lowry,52.85,332783,62971
64,0,32839,Hideki Matsuyama,52.85,543349,102807
66,0,25274,Steven Bowditch,52.83,492334,93199
66,0,29268,Bronson Burgoon,52.83,579798,109750
68,0,24461,Thomas Aiken,52.82,439499,83206
69,0,25493,Nick Taylor,52.78,631042,119572
70,0,33399,Adam Hadwin,52.77,823923,156143
71,0,29420,Billy Horschel,52.74,548853,104076
71,0,06567,Vijay Singh,52.74,580225,110017
71,0,33418,Shawn Stefani,52.74,689200,130680
74,0,34046,Jordan Spieth,52.70,539233,102315
75,0,23353,J.J. Henry,52.66,578507,109856
76,0,26289,Boo Weekley,52.65,638108,121206
77,0,01810,Phil Mickelson,52.61,550350,104601
77,0,34360,Patrick Reed,52.61,737457,140166
79,0,32366,Kevin Chappell,52.56,742497,141260
79,0,29478,Kevin Kisner,52.56,618163,117618
79,0,35879,Kelly Kraft,52.56,417952,79518
82,0,22046,Geoff Ogilvy,52.55,485862,92463
83,0,22371,Aaron Baddeley,52.53,709589,135070
84,0,30163,Henrik Norlander,52.51,486797,92709
85,0,26300,Matt Jones,52.49,556262,105977
85,0,26851,Marc Leishman,52.49,580374,110569
87,0,27747,Hiroshi Iwata,52.46,601998,114757
87,0,28114,Dawie van der Walt,52.46,504295,96135
89,0,29479,Scott Brown,52.45,637253,121499
89,0,12510,Chad Campbell,52.45,702237,133888
91,0,27895,Jonas Blixt,52.44,641202,122277
92,0,27649,Brandt Snedeker,52.39,670505,127978
93,0,12716,Charley Hoffman,52.34,664813,127023
93,0,31420,Anirban Lahiri,52.34,439034,83888
95,0,26951,Johnson Wagner,52.33,679289,129821
96,0,31416,Derek Fathauer,52.32,674349,128900
96,0,32757,Patton Kizzire,52.32,702379,134235
98,0,22892,Jason Gore,52.30,578030,110512
98,0,31557,Jim Herman,52.30,666236,127399
100,0,33413,Ben Martin,52.26,731381,139959
101,0,29926,Danny Lee,52.24,662363,126790
102,0,25686,Jason Dufner,52.23,656572,125710
103,0,32448,James Hahn,52.20,655310,125532
103,0,20766,Padraig Harrington,52.20,392032,75105
103,0,28132,Tyrone Van Aswegen,52.20,775952,148659
106,0,23638,Brendon de Jonge,52.13,597878,114699
107,0,27770,Camilo Villegas,52.11,657150,126099
108,0,32640,Troy Merritt,52.08,589264,113148
109,0,35545,Blayne Barber,52.07,657007,126187
110,0,24846,Ricky Barnes,52.04,716283,137653
111,0,29974,Branden Grace,52.03,394264,75782
112,0,27644,Brian Harman,52.01,870267,167322
112,0,25892,Steve Wheatcroft,52.01,634729,122042
114,0,20157,Retief Goosen,52.00,446537,85867
115,0,23621,Rory Sabbatini,51.99,365850,70365
116,0,37454,Whee Kim,51.98,594802,114423
117,0,20472,Alex Cejka,51.96,475558,91526
117,0,26329,Louis Oosthuizen,51.96,376094,72387
119,0,28679,Fabián Gómez,51.93,667537,128541
119,0,20645,John Senden,51.93,706803,136116
121,0,20572,Rod Pampling,51.91,333651,64271
122,0,31202,William McGirt,51.90,802377,154611
123,0,35539,Luke Guthrie,51.88,400819,77252
124,0,30110,Kyle Stanley,51.83,687344,132612
125,0,29221,Webb Simpson,51.81,489815,94541
126,0,29745,Tyler Aldridge,51.79,600427,115940
126,0,24494,Erik Compton,51.79,466041,89993
128,0,27963,Chris Stroud,51.76,628761,121477
129,0,35532,Tom Hoge,51.70,544731,105370
130,0,24924,Bill Haas,51.65,586356,113527
131,0,33122,Russell Knox,51.57,575066,111518
132,0,25198,Francesco Molinari,51.56,499679,96920
133,0,20104,Ken Duke,51.54,426039,82662
133,0,25834,Daniel Summerhays,51.54,726113,140889
135,0,10885,Robert Allenby,51.53,365584,70952
136,0,27214,Kevin Streelman,51.51,644344,125088
137,0,30926,Chris Kirk,51.50,672726,130626
138,0,29476,Kyle Reifers,51.49,886450,172173
139,0,26476,Chez Reavie,51.47,691813,134401
139,0,35891,Cameron Smith,51.47,408284,79318
141,0,39975,Michael Kim,51.46,763340,148329
142,0,25572,Graeme McDowell,51.45,399167,77577
143,0,33419,Cameron Tringale,51.42,674273,131125
144,0,23108,Matt Kuchar,51.40,669712,130299
145,0,26596,Ryan Moore,51.35,582190,113376
146,0,28475,Jeff Overton,51.33,512931,99925
147,0,23325,Vaughn Taylor,51.31,599729,116887
148,0,24912,Will MacKenzie,51.30,584830,114005
149,0,32200,Roberto Castro,51.21,824270,160969
150,0,32876,Martin Piller,51.18,432293,84472
151,0,34409,David Lingmerth,51.15,539990,105569
152,0,34261,Scott Langley,51.10,495431,96951
153,0,20098,Stuart Appleby,51.06,569003,111428
154,0,24490,George McNeill,50.94,423243,83081
155,0,36801,Mark Hubbard,50.92,763474,149939
156,0,21731,Freddie Jacobson,50.84,628854,123690
157,0,34174,John Huh,50.71,701164,138269
158,0,27942,Rob Oppenheim,50.70,461691,91055
159,0,23541,Ben Crane,50.69,568671,112179
160,0,27466,Spencer Levin,50.68,735207,145060
161,0,08075,Jerry Kelly,50.61,520427,102821
162,0,25240,D.A. Points,50.56,341974,67643
163,0,28092,D.H. Lee,50.50,421418,83457
164,0,10809,Jim Furyk,50.48,358114,70940
165,0,26758,David Hearn,50.44,747922,148274
166,0,34466,Peter Malnati,50.42,651719,129264
167,0,23983,Luke Donald,50.37,525138,104257
168,0,30927,Brendon Todd,50.34,474799,94319
169,0,24024,Zach Johnson,50.27,607244,120806
170,0,24507,Jason Bohn,50.16,518193,103312
171,0,25349,Tim Wilkinson,50.14,414867,82741
172,0,23800,Bryce Molder,50.13,609935,121664
173,0,25720,Chad Collins,50.09,550058,109824
174,0,21878,Mark Wilson,50.04,456339,91188
175,0,24357,K.J. Choi,49.95,622397,124611
176,0,45526,Abraham Ancer,49.89,317175,63574
176,0,29222,Billy Hurley III,49.89,506009,101422
178,0,10213,Dicky Pride,49.85,356573,71534
179,0,25396,Kevin Na,49.79,579875,116474
180,0,40058,Zac Blair,49.67,694062,139724
181,0,06527,Steve Stricker,49.58,360791,72771
182,0,31560,Brian Stuard,49.50,508626,102756
183,0,30711,Colt Knost,49.09,597050,121631
184,0,34262,Jon Curran,48.92,715046,146175
185,0,02206,David Toms,48.24,453538,94015
