RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 280-300,TOTAL DRVS - OVERALL,RELATIVE TO PAR
39,0,33141,Keegan Bradley,42.95,67,156,-0.03
40,0,34174,John Huh,42.94,73,170,-0.22
41,0,22892,Jason Gore,42.86,60,140,-0.10
42,0,31420,Anirban Lahiri,42.62,52,122,+0.06
43,0,34409,David Lingmerth,42.47,62,146,-0.21
44,0,29745,Tyler Aldridge,42.41,67,158,-0.06
45,0,06567,Vijay Singh,42.36,61,144,-0.20
46,0,26329,Louis Oosthuizen,42.31,44,104,-0.05
46,0,34265,Will Wilcox,42.31,55,130,-0.29
48,0,24490,George McNeill,42.16,43,102,-0.07
49,0,22371,Aaron Baddeley,42.13,75,178,-0.20
50,0,34098,Russell Henley,42.11,64,152,-0.23
51,0,25493,Nick Taylor,42.00,63,150,+0.02
52,0,32448,James Hahn,41.98,68,162,-0.04
53,0,24912,Will MacKenzie,41.88,67,160,-0.27
54,0,29478,Kevin Kisner,41.86,72,172,-0.10
55,0,23983,Luke Donald,41.78,61,146,-0.13
56,0,29479,Scott Brown,41.67,70,168,-0.20
56,0,26300,Matt Jones,41.67,60,144,-0.13
58,0,30110,Kyle Stanley,41.57,74,178,-0.12
59,0,23638,Brendon de Jonge,41.56,64,154,-0.28
60,0,34431,Robert Streb,41.45,63,152,-0.21
61,0,29420,Billy Horschel,41.43,58,140,-0.03
62,0,25686,Jason Dufner,41.33,81,196,-0.12
63,0,20472,Alex Cejka,41.27,52,126,-0.12
64,0,32150,Michael Thompson,41.18,56,136,-0.20
65,0,23108,Matt Kuchar,41.15,79,192,-0.16
66,0,35891,Cameron Smith,40.98,50,122,-0.02
67,0,31202,William McGirt,40.82,80,196,-0.10
68,0,27895,Jonas Blixt,40.79,62,152,-0.16
69,0,28475,Jeff Overton,40.77,53,130,-0.15
70,0,37189,Harold Varner III,40.76,75,184,-0.17
71,0,31646,Emiliano Grillo,40.70,70,172,-0.09
71,0,24024,Zach Johnson,40.70,70,172,-0.34
73,0,22046,Geoff Ogilvy,40.68,48,118,+0.15
74,0,39975,Michael Kim,40.63,78,192,-0.12
74,0,25198,Francesco Molinari,40.63,52,128,-0.15
76,0,27770,Camilo Villegas,40.51,64,158,-0.11
77,0,33461,Morgan Hoffmann,40.48,51,126,-0.10
78,0,28158,Steve Marino,40.44,55,136,-0.09
79,0,37273,Derek Ernst,40.35,46,114,-0.24
80,0,30163,Henrik Norlander,40.30,54,134,-0.19
81,0,36801,Mark Hubbard,40.21,78,194,-0.14
82,0,35732,Wes Roach,40.00,44,110,+0.05
82,0,30692,Scott Stallings,40.00,56,140,-0.25
82,0,29485,Brett Stegmaier,40.00,68,170,-0.15
85,0,27649,Brandt Snedeker,39.89,71,178,-0.15
86,0,27747,Hiroshi Iwata,39.87,63,158,-0.29
87,0,20691,Greg Owen,39.61,61,154,-0.02
88,0,26758,David Hearn,39.56,72,182,-0.19
89,0,33122,Russell Knox,39.51,64,162,-0.13
89,0,25892,Steve Wheatcroft,39.51,64,162,-0.17
91,0,46440,Smylie Kaufman,39.20,69,176,-0.04
92,0,27936,Martin Laird,39.10,61,156,-0.03
93,0,24924,Bill Haas,39.02,64,164,-0.14
94,0,20766,Padraig Harrington,39.00,39,100,-0.23
94,0,20572,Rod Pampling,39.00,39,100,-0.08
96,0,29289,S.Y. Noh,38.89,63,162,-0.29
96,0,27942,Rob Oppenheim,38.89,49,126,+0.08
96,0,34046,Jordan Spieth,38.89,56,144,-0.11
99,0,25818,Scott Piercy,38.82,59,152,-0.03
100,0,32839,Hideki Matsuyama,38.81,52,134,-0.10
101,0,24461,Thomas Aiken,38.71,48,124,-0.10
102,0,20229,Stewart Cink,38.60,44,114,-0.07
103,0,32366,Kevin Chappell,38.20,68,178,-0.07
104,0,34563,Chesson Hadley,38.00,57,150,-0.30
105,0,37454,Whee Kim,37.82,59,156,-0.17
106,0,24494,Erik Compton,37.30,47,126,-0.34
107,0,25240,D.A. Points,37.25,38,102,-0.16
108,0,12510,Chad Campbell,37.21,64,172,-0.25
108,0,21209,Sergio Garcia,37.21,32,86,-0.16
110,0,29720,Andres Gonzales,37.18,58,156,-0.28
110,0,23800,Bryce Molder,37.18,58,156,-0.26
112,0,36689,Brooks Koepka,37.14,52,140,-0.10
113,0,25364,Paul Casey,37.12,49,132,+0.04
113,0,23353,J.J. Henry,37.12,49,132,-0.04
115,0,32757,Patton Kizzire,37.08,66,178,-0.06
116,0,20098,Stuart Appleby,36.96,51,138,-0.08
117,0,29223,Sam Saunders,36.92,48,130,-0.25
118,0,24781,Hunter Mahan,36.84,42,114,-0.14
119,0,26476,Chez Reavie,36.63,63,172,-0.11
120,0,33667,Carlos Ortiz,36.62,52,142,-0.02
121,0,24846,Ricky Barnes,36.56,68,186,-0.25
122,0,20104,Ken Duke,36.11,39,108,-0.26
122,0,32618,Rhein Gibson,36.11,39,108,-0.13
124,0,32876,Martin Piller,35.96,41,114,+0.05
125,0,06527,Steve Stricker,35.85,38,106,-0.21
126,0,12716,Charley Hoffman,35.80,63,176,-0.19
126,0,35451,Scott Pinckney,35.80,58,162,-0.12
128,0,29974,Branden Grace,35.58,37,104,-0.19
129,0,25900,Lucas Glover,35.33,53,150,-0.02
130,0,28092,D.H. Lee,35.09,40,114,-0.05
131,0,21961,Charles Howell III,35.06,61,174,-0.23
132,0,25720,Chad Collins,34.93,51,146,-0.25
132,0,32102,Rickie Fowler,34.93,51,146,-0.24
134,0,25274,Steven Bowditch,34.92,44,126,+0.18
135,0,21731,Freddie Jacobson,34.88,60,172,-0.03
136,0,26331,Charl Schwartzel,34.85,46,132,-0.15
137,0,24140,Sean O'Hair,34.83,62,178,-0.03
138,0,26851,Marc Leishman,34.62,54,156,+0.06
139,0,40026,Daniel Berger,33.95,55,162,-0.09
140,0,27466,Spencer Levin,33.85,65,192,-0.06
141,0,25632,Jimmy Walker,33.54,55,164,-0.07
142,0,25396,Kevin Na,33.53,57,170,-0.30
143,0,10885,Robert Allenby,33.33,34,102,-0.18
143,0,27436,Graham DeLaet,33.33,44,132,-0.07
145,0,36699,Patrick Rodgers,32.94,56,170,-0.20
146,0,23541,Ben Crane,32.64,47,144,-0.21
147,0,30927,Brendon Todd,32.54,41,126,-0.15
148,0,21878,Mark Wilson,32.26,40,124,-0.08
149,0,33204,Shane Lowry,32.00,32,100,-0.09
149,0,23621,Rory Sabbatini,32.00,32,100,-0.31
149,0,34264,Hudson Swafford,32.00,64,200,-0.23
152,0,10809,Jim Furyk,31.73,33,104,-0.06
153,0,27064,Jhonattan Vegas,31.72,59,186,-0.08
154,0,34099,Harris English,31.46,56,178,-0.18
155,0,22405,Justin Rose,31.45,39,124,-0.18
156,0,28237,Rory McIlroy,31.03,36,116,-0.14
157,0,25349,Tim Wilkinson,30.88,42,136,-0.19
158,0,08075,Jerry Kelly,30.56,44,144,-0.23
159,0,26596,Ryan Moore,29.87,46,154,-0.13
160,0,29461,Jamie Lovemark,29.67,54,182,-0.20
161,0,34466,Peter Malnati,29.41,50,170,-0.26
162,0,10213,Dicky Pride,29.25,31,106,-0.10
163,0,33448,Justin Thomas,28.98,51,176,-0.12
164,0,24358,Robert Garrigus,28.46,37,130,-0.27
165,0,29222,Billy Hurley III,28.03,37,132,-0.16
166,0,40058,Zac Blair,28.02,51,182,-0.25
167,0,28089,Jason Day,27.54,38,138,-0.24
168,0,23320,Ryan Palmer,27.33,47,172,-0.13
169,0,31560,Brian Stuard,27.27,36,132,+0.11
170,0,31323,Gary Woodland,26.51,44,166,-0.07
171,0,24502,Adam Scott,26.47,36,136,-0.19
172,0,30711,Colt Knost,26.22,43,164,-0.33
173,0,24507,Jason Bohn,26.12,35,134,-0.09
174,0,24357,K.J. Choi,26.03,38,146,-0.24
175,0,27129,Luke List,25.97,40,154,-0.03
176,0,29518,Brendan Steele,25.63,41,160,-0.10
177,0,45526,Abraham Ancer,25.00,24,96,-0.08
178,0,02206,David Toms,22.58,28,124,-0.25
179,0,25804,Bubba Watson,22.31,29,130,-0.07
180,0,30944,Jason Kokrak,21.91,39,178,+0.05
181,0,35300,Andrew Loupe,21.33,32,150,-0.09
182,0,27141,J.B. Holmes,20.27,30,148,-0.13
183,0,34262,Jon Curran,19.47,37,190,-0.32
184,0,29725,Tony Finau,19.23,35,182,-0.17
184,0,30925,Dustin Johnson,19.23,30,156,+0.03
