RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL DRIVES FOR 320+,TOTAL DRVS - OVERALL,RELATIVE TO PAR
44,0,25274,Steven Bowditch,11.11,14,126,-0.50
46,0,31646,Emiliano Grillo,11.05,19,172,-0.53
47,0,20691,Greg Owen,11.04,17,154,-0.47
48,0,35879,Kelly Kraft,11.02,13,118,-0.23
49,0,22371,Aaron Baddeley,10.67,19,178,-0.16
49,0,34563,Chesson Hadley,10.67,16,150,-0.19
51,0,21209,Sergio Garcia,10.47,9,86,-0.22
52,0,32839,Hideki Matsuyama,10.45,14,134,-0.07
53,0,29720,Andres Gonzales,10.26,16,156,-0.56
54,0,25686,Jason Dufner,10.20,20,196,-0.15
55,0,23621,Rory Sabbatini,10.00,10,100,-0.40
56,0,12716,Charley Hoffman,9.66,17,176,-0.41
57,0,26851,Marc Leishman,9.62,15,156,-0.27
58,0,33461,Morgan Hoffmann,9.52,12,126,-0.42
59,0,35732,Wes Roach,9.09,10,110,-0.30
60,0,26300,Matt Jones,9.03,13,144,-0.08
60,0,34046,Jordan Spieth,9.03,13,144,-0.23
62,0,24461,Thomas Aiken,8.87,11,124,-0.27
63,0,24781,Hunter Mahan,8.77,10,114,E
64,0,29478,Kevin Kisner,8.72,15,172,-0.67
65,0,26329,Louis Oosthuizen,8.65,9,104,-0.67
66,0,32448,James Hahn,8.64,14,162,-0.29
67,0,01810,Phil Mickelson,8.33,12,144,-0.83
67,0,06567,Vijay Singh,8.33,12,144,-0.42
69,0,33410,Andrew Landry,8.16,8,98,E
70,0,31557,Jim Herman,7.87,14,178,-0.29
70,0,27649,Brandt Snedeker,7.87,14,178,-0.21
72,0,10885,Robert Allenby,7.84,8,102,-0.38
73,0,29974,Branden Grace,7.69,8,104,-0.88
73,0,34265,Will Wilcox,7.69,10,130,-0.50
75,0,23353,J.J. Henry,7.58,10,132,-0.50
76,0,29289,S.Y. Noh,7.41,12,162,-0.17
76,0,35451,Scott Pinckney,7.41,12,162,-0.58
78,0,32366,Kevin Chappell,7.30,13,178,-0.54
79,0,34431,Robert Streb,7.24,11,152,-0.64
80,0,26289,Boo Weekley,7.23,12,166,-0.58
81,0,29479,Scott Brown,7.14,12,168,-0.42
81,0,29420,Billy Horschel,7.14,10,140,-0.30
81,0,33413,Ben Martin,7.14,12,168,-0.58
81,0,30692,Scott Stallings,7.14,10,140,-0.50
81,0,28114,Dawie van der Walt,7.14,10,140,-0.10
86,0,20572,Rod Pampling,7.00,7,100,-0.29
87,0,33399,Adam Hadwin,6.99,13,186,-0.62
88,0,26951,Johnson Wagner,6.98,12,172,-0.33
89,0,29745,Tyler Aldridge,6.96,11,158,-0.55
89,0,29268,Bronson Burgoon,6.96,11,158,-0.18
89,0,27770,Camilo Villegas,6.96,11,158,-0.27
92,0,28475,Jeff Overton,6.92,9,130,-0.22
92,0,29223,Sam Saunders,6.92,9,130,-0.67
94,0,27974,Sung Kang,6.90,12,174,-0.58
95,0,28158,Steve Marino,6.62,9,136,-0.33
95,0,32150,Michael Thompson,6.62,9,136,-0.67
97,0,27895,Jonas Blixt,6.58,10,152,-0.60
98,0,31420,Anirban Lahiri,6.56,8,122,-0.38
99,0,29485,Brett Stegmaier,6.47,11,170,-0.36
100,0,20848,Ángel Cabrera,6.45,8,124,-0.13
101,0,37455,Si Woo Kim,6.42,14,218,-0.71
102,0,31416,Derek Fathauer,6.38,12,188,-0.67
103,0,28679,Fabián Gómez,6.33,10,158,-0.10
104,0,35545,Blayne Barber,6.25,10,160,-0.20
104,0,23325,Vaughn Taylor,6.25,9,144,-0.33
106,0,30110,Kyle Stanley,6.18,11,178,-0.27
107,0,32876,Martin Piller,6.14,7,114,+0.14
108,0,25364,Paul Casey,6.06,8,132,-0.50
109,0,22046,Geoff Ogilvy,5.93,7,118,-0.14
110,0,23638,Brendon de Jonge,5.84,9,154,-0.11
111,0,33418,Shawn Stefani,5.75,10,174,-0.10
112,0,27747,Hiroshi Iwata,5.70,9,158,-0.33
113,0,24924,Bill Haas,5.49,9,164,-0.22
113,0,25834,Daniel Summerhays,5.49,10,182,-0.50
115,0,35539,Luke Guthrie,5.45,6,110,E
116,0,24846,Ricky Barnes,5.38,10,186,-0.90
117,0,29926,Danny Lee,5.36,9,168,-0.33
118,0,30163,Henrik Norlander,5.22,7,134,-0.71
119,0,29476,Kyle Reifers,5.14,11,214,-0.73
120,0,20766,Padraig Harrington,5.00,5,100,E
121,0,06522,Ernie Els,4.84,6,124,-0.17
122,0,10809,Jim Furyk,4.81,5,104,-0.20
123,0,27942,Rob Oppenheim,4.76,6,126,-0.67
123,0,30927,Brendon Todd,4.76,6,126,-0.67
125,0,10213,Dicky Pride,4.72,5,106,-0.20
126,0,23108,Matt Kuchar,4.69,9,192,-0.56
127,0,26476,Chez Reavie,4.65,8,172,-0.13
128,0,35532,Tom Hoge,4.55,7,154,-0.86
129,0,28092,D.H. Lee,4.39,5,114,-0.80
130,0,24912,Will MacKenzie,4.38,7,160,-0.29
131,0,22892,Jason Gore,4.29,6,140,-0.67
132,0,23541,Ben Crane,4.17,6,144,-0.67
133,0,34409,David Lingmerth,4.11,6,146,-0.67
134,0,31202,William McGirt,4.08,8,196,-0.50
135,0,12510,Chad Campbell,4.07,7,172,-0.57
136,0,20472,Alex Cejka,3.97,5,126,-0.60
136,0,24494,Erik Compton,3.97,5,126,-0.40
138,0,28132,Tyrone Van Aswegen,3.92,8,204,-0.50
139,0,25198,Francesco Molinari,3.91,5,128,-0.20
140,0,37454,Whee Kim,3.85,6,156,-0.67
141,0,27963,Chris Stroud,3.75,6,160,-0.33
142,0,30926,Chris Kirk,3.70,6,162,-0.50
142,0,33122,Russell Knox,3.70,6,162,-0.33
144,0,25349,Tim Wilkinson,3.68,5,136,-0.40
145,0,20645,John Senden,3.66,6,164,-0.33
146,0,29221,Webb Simpson,3.57,5,140,-0.80
147,0,08075,Jerry Kelly,3.47,5,144,-0.60
148,0,24357,K.J. Choi,3.42,5,146,-0.80
149,0,35891,Cameron Smith,3.28,4,122,-0.50
150,0,45526,Abraham Ancer,3.13,3,96,E
150,0,39975,Michael Kim,3.13,6,192,-0.33
152,0,32200,Roberto Castro,3.09,6,194,-0.17
152,0,36801,Mark Hubbard,3.09,6,194,-0.17
152,0,25892,Steve Wheatcroft,3.09,5,162,-0.20
155,0,29222,Billy Hurley III,3.03,4,132,-1.25
155,0,31560,Brian Stuard,3.03,4,132,+0.25
157,0,27644,Brian Harman,3.00,6,200,-0.83
158,0,34174,John Huh,2.94,5,170,-0.40
158,0,25396,Kevin Na,2.94,5,170,-0.60
158,0,25240,D.A. Points,2.94,3,102,-0.33
161,0,20098,Stuart Appleby,2.90,4,138,-0.75
162,0,20104,Ken Duke,2.78,3,108,-0.67
163,0,26758,David Hearn,2.75,5,182,-0.60
164,0,25720,Chad Collins,2.74,4,146,-0.25
164,0,33419,Cameron Tringale,2.74,4,146,-0.75
166,0,27466,Spencer Levin,2.60,5,192,-0.80
167,0,23800,Bryce Molder,2.56,4,156,-0.50
168,0,21878,Mark Wilson,2.42,3,124,-0.67
169,0,34466,Peter Malnati,2.35,4,170,-0.25
170,0,23983,Luke Donald,2.05,3,146,-0.33
170,0,32640,Troy Merritt,2.05,3,146,-0.33
172,0,24490,George McNeill,1.96,2,102,-0.50
173,0,27214,Kevin Streelman,1.83,3,164,-0.67
174,0,20157,Retief Goosen,1.82,2,110,E
175,0,21731,Freddie Jacobson,1.74,3,172,E
175,0,24024,Zach Johnson,1.74,3,172,-0.33
177,0,25572,Graeme McDowell,1.67,2,120,-1.00
178,0,24507,Jason Bohn,1.49,2,134,E
179,0,26596,Ryan Moore,1.30,2,154,-0.50
180,0,40058,Zac Blair,1.10,2,182,E
181,0,34262,Jon Curran,1.05,2,190,-0.50
182,0,06527,Steve Stricker,.94,1,106,E
183,0,34261,Scott Langley,.79,1,126,E
184,0,30711,Colt Knost,.00,0,164,E
184,0,02206,David Toms,.00,0,124,E
