RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,DISTANCE RANK,ACCURACY RANK
171,0,31416,Derek Fathauer,262,100,162
172,0,22961,David Mathis,264,148,116
173,0,12602,Dean Wilson,266,181,85
174,0,21731,Freddie Jacobson,269,122,147
174,0,10423,Mike Weir,269,163,106
176,0,20766,Padraig Harrington,277,106,171
177,0,06012,Greg Kraft,279,178,101
178,0,27466,Spencer Levin,284,165,119
179,0,23983,Luke Donald,287,173,114
180,0,21350,Ryuji Imada,290,168,122
181,0,30927,Brendon Todd,291,171,120
182,0,23048,Eric Axley,315,133,182
183,0,01329,Brad Faxon,324,180,144
184,0,24449,Parker McLachlin,330,157,173
