RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,START TOURNAMENT ID
92,-3,55648,Minchel Choi,2,2019020
92,-3,28937,George Coetzee,2,2019050
92,-3,39997,Corey Conners,2,2020500
92,-3,11123,Chris Couch,2,2019410
92,0,47959,Bryson DeChambeau,2,2020510
92,-3,30907,Rhys Enoch,2,2018420
92,0,29725,Tony Finau,2,2020510
92,-3,29936,Ryan Fox,2,2019420
92,-3,56762,Will Gordon,2,2020481
92,-3,34563,Chesson Hadley,2,2020481
92,-3,33597,Harry Higgs,2,2020500
92,-3,01527,Scott Hoch,2,2008100
92,0,29420,Billy Horschel,2,2020510
92,-3,21961,Charles Howell III,2,2020500
92,-3,34554,Jung-gon Hwang,2,2018030
92,0,39971,Sungjae Im,2,2020510
92,-3,24024,Zach Johnson,2,2020490
92,-3,26300,Matt Jones,2,2020490
92,-3,32815,Masahiro Kawamura,2,2018420
92,-3,08075,Jerry Kelly,2,2020150
92,-3,32369,Sihwan Kim,2,2019020
92,-3,30926,Chris Kirk,2,2020470
92,-3,32757,Patton Kizzire,2,2020470
92,-3,33122,Russell Knox,2,2020481
92,-3,23108,Matt Kuchar,2,2020500
92,-3,29926,Danny Lee,2,2020500
92,-3,28670,Wonjoon Lee,2,2007310
92,0,26851,Marc Leishman,2,2020510
92,-3,27619,Ben Leong,2,2016030
92,-3,35296,Haotong Li,2,2020483
92,-3,24748,WC Liang,2,2019050
92,-3,36528,Yanwei Liu,2,2018050
92,-3,37447,Zander Lombard,2,2020090
92,-3,34466,Peter Malnati,2,2020481
92,-3,01766,Billy Mayfair,2,2016360
92,-3,01793,Mac McLendon,2,1980430
92,-3,46442,Maverick McNealy,2,2020500
92,-3,32640,Troy Merritt,2,2020490
92,0,50525,Collin Morikawa,2,2020510
92,-3,01866,Jack Newton,2,1982420
92,0,45486,Joaquin Niemann,2,2020510
92,-3,33968,Thorbjørn Olesen,2,2019420
92,-3,27942,Rob Oppenheim,2,2020481
92,-3,01920,Craig Parry,2,2008320
92,-3,34709,Eddie Pepperell,2,2019420
92,-3,47679,Victor Perez,2,2020483
92,-3,25818,Scott Piercy,2,2020490
92,-3,49771,J.T. Poston,2,2020500
92,-3,28252,Seamus Power,2,2020481
92,-3,10213,Dicky Pride,2,2019400
92,-3,46414,Aaron Rai,2,2019190
92,-3,33227,Hyun-woo Ryu,2,2018050
92,-3,33951,Julio Santos,2,2018230
92,-3,02064,John Schroeder,2,1995300
92,-3,46441,Robby Shelton,2,2020500
92,-3,33486,Roger Sloan,2,2020481
92,-3,02105,Bob Smith,2,1985280
92,-3,28132,Tyrone Van Aswegen,2,2019410
92,-3,40006,Erik van Rooyen,2,2020483
92,-3,35181,Daniel van Tonder,2,2015190
92,-3,35658,Kris Ventura,2,2020481
92,-3,31113,Paul Waring,2,2019420
92,-3,47128,Richy Werenski,2,2020500
