RANK,MOVEMENT,PLAYER_ID,PLAYER,ROUNDS
317,0,20608,David Howell,2
317,0,21350,Ryuji Imada,2
317,0,12195,Tom Johnson,2
317,0,39384,Alex Kang,2
317,0,46440,Smylie Kaufman,2
317,0,06332,Neal Lancaster,2
317,0,37250,Romain Langasque,2
317,0,19904,Paul Lawrie,2
317,0,01677,Tom Lehman,2
317,0,31997,Steve Lewton,2
317,0,36326,David Lipsky,2
317,0,29461,Jamie Lovemark,2
317,0,24449,Parker McLachlin,2
317,0,33952,Erick Morales,2
317,0,39537,Chris Naegel,2
317,0,34709,Eddie Pepperell,2
317,0,27072,Alvaro Quiros,2
317,0,30237,Cory Renfrew,2
317,0,20127,Chris Riley,2
317,0,25457,Alexandre Rocha,2
317,0,39324,J.J. Spaun,2
317,0,47234,Kyle Suppa,2
317,0,24457,Jaco Van Zyl,2
317,0,34126,Scott Vincent,2
317,0,10423,Mike Weir,2
317,0,27506,Oliver Wilson,2
317,0,46507,Bobby Wyatt,2
317,0,46932,Gunn Yang,2
317,0,24663,Y.E. Yang,2
317,0,29939,Fabrizio Zanotti,2
360,0,23783,Felipe Aguilar,1
360,0,23540,Jason Allred,1
360,0,06004,Stephen Ames,1
360,0,01035,Tommy Armour III,1
360,0,06214,Guy Boros,1
360,0,27318,Ted Brown,1
360,0,35450,Patrick Cantlay,1
360,0,34314,Sebastian Cappelen,1
360,0,31449,Jeff Corr,1
360,0,35376,Roberto Díaz,1
360,0,06251,Chris DiMarco,1
360,0,35213,Andrés Echavarría,1
360,0,23125,Brad Elder,1
360,0,01326,Nick Faldo,1
360,0,21284,Hiroyuki Fujita,1
360,0,32105,Nicholas Fung,1
360,0,20574,Mathew Goggin,1
360,0,06643,Paul Goydos,1
360,0,47988,Nick Hardy,1
360,0,28719,Mu Hu,1
360,0,20832,Raphael Jacquelin,1
360,0,19958,Miguel Angel Jiménez,1
360,0,10733,Kent Jones,1
360,0,35720,Joseph Juszczyk,1
360,0,19970,Robert Karlsson,1
360,0,46302,Paul Kinnear,1
360,0,32757,Patton Kizzire,1
360,0,25234,Jason Knutzon,1
360,0,01666,Bernhard Langer,1
360,0,35296,Haotong Li,1
360,0,40162,Justin Lower,1
360,0,01707,Steve Lowery,1
360,0,01717,Sandy Lyle,1
360,0,47996,Jack Maguire,1
360,0,47472,MJ Maguire,1
360,0,34466,Peter Malnati,1
360,0,22961,David Mathis,1
360,0,34305,Daniel Miernicki,1
360,0,39359,Brad Miller,1
360,0,08635,Colin Montgomerie,1
360,0,46601,Trey Mullinax,1
360,0,47958,Sam O'Dell,1
360,0,06373,José María Olazábal,1
360,0,47127,David Pastore,1
360,0,33592,Andy Pope,1
360,0,48095,Garrett Rank,1
360,0,32058,José de Jesús Rodríguez,1
360,0,37076,Marcelo Rozo,1
360,0,39251,Ryan Ruffels,1
360,0,48116,Ben Schlottman,1
360,0,40028,Justin Shin,1
360,0,34259,Mark Silvers,1
360,0,20657,Nigel Spence,1
360,0,08375,Paul Stankowski,1
360,0,10381,Curtis Thompson,1
360,0,22582,Kyle Thompson,1
360,0,37061,Matt Thompson,1
360,0,36471,Guan Tian Liang,1
360,0,28114,Dawie van der Walt,1
360,0,31114,Drew Weaver,1
360,0,47128,Richy Werenski,1
360,0,35459,Chris Williams,1
360,0,27114,Ben Willman,1
360,0,27711,Jay Woodson,1
360,0,31677,Jake Younan,1
