RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
130,0,01320,Bob Estes,163.1,1121688000,191
131,0,23108,Matt Kuchar,163.2,975510000,166
132,0,29285,Brent Delahoussaye,163.3,846523000,144
132,0,12716,Charley Hoffman,163.3,1211403000,206
134,0,24507,Jason Bohn,163.4,1206119000,205
134,0,29221,Webb Simpson,163.4,1488561000,253
136,0,22621,Ben Curtis,163.5,988816000,168
136,0,24924,Bill Haas,163.5,1177449000,200
136,0,10423,Mike Weir,163.5,764989000,130
139,0,25686,Jason Dufner,163.6,1166125000,198
140,0,23307,Roger Tambellini,164.0,1163145000,197
141,0,27095,Nick Watney,164.1,1128431000,191
142,0,20472,Alex Cejka,164.2,1217347000,206
142,0,12782,Tim Herron,164.2,1176565000,199
144,0,20157,Retief Goosen,164.3,609157000,103
145,0,21753,Brian Davis,164.4,1580471000,267
145,0,01797,Rocco Mediate,164.4,1059274000,179
145,0,12714,Chris Tidland,164.4,1219357000,206
148,0,01941,Tom Pernice Jr.,164.5,900010000,152
149,0,25562,Andres Romero,164.6,1255890000,212
150,0,01161,Mark Calcavecchia,164.7,782761000,132
150,0,12510,Chad Campbell,164.7,1191769000,201
152,0,28780,Nicholas Thompson,164.9,1632612000,275
153,0,26679,Kevin Stadler,165.0,1259541000,212
154,0,01313,Steve Elkington,165.1,850058000,143
155,0,24024,Zach Johnson,165.2,1165401000,196
155,0,21878,Mark Wilson,165.2,1160017000,195
157,0,26301,James Nitties,165.3,1415979000,238
157,0,27770,Camilo Villegas,165.3,969866000,163
157,0,20436,Garrett Willis,165.3,1243405000,209
160,0,06004,Stephen Ames,165.4,1071468000,180
161,0,20160,Charlie Wi,165.5,1281200000,215
162,0,25720,Chad Collins,165.6,1168558000,196
163,0,10860,Justin Leonard,165.7,1282302000,215
164,0,06012,Greg Kraft,165.9,913718000,153
164,0,23800,Bryce Molder,165.9,1230397000,206
164,0,25632,Jimmy Walker,165.9,1224331000,205
167,0,10885,Robert Allenby,166.0,1045828000,175
167,0,07363,Craig Bowden,166.0,938095000,157
167,0,22378,Trevor Immelman,166.0,740851000,124
167,0,24781,Hunter Mahan,166.0,1075463000,180
167,0,28158,Steve Marino,166.0,1021781000,171
172,0,20498,Briny Baird,166.1,1231688000,206
172,0,27963,Chris Stroud,166.1,1165880000,195
174,0,27649,Brandt Snedeker,166.2,1274464000,213
175,0,28620,Aron Price,166.4,1000161000,167
176,0,20127,Chris Riley,166.5,887091000,148
177,0,22913,John Rollins,166.9,1255695000,209
178,0,01577,Lee Janzen,167.1,1305244000,217
179,0,01948,Tim Petrovic,167.2,1529139000,254
180,0,06595,Kevin Sutherland,167.4,1084627000,180
181,0,26420,Richard Johnson,167.5,1212358000,201
182,0,20574,Mathew Goggin,167.6,1339578000,222
183,0,25396,Kevin Na,167.9,1045783000,173
184,0,01619,Skip Kendall,168.1,925958000,153
185,0,06643,Paul Goydos,168.3,1260050000,208
186,0,20098,Stuart Appleby,168.5,1571147000,259
187,0,25240,D.A. Points,169.4,1451188000,238
188,0,24846,Ricky Barnes,170.0,1328174000,217
189,0,22056,Cameron Percy,171.2,1029540000,167
190,0,02239,Scott Verplank,171.8,965070000,156
191,0,10809,Jim Furyk,172.1,774477000,125
192,0,12602,Dean Wilson,178.5,636053000,99
