RANK,MOVEMENT,PLAYER_ID,PLAYER,PUTTS MADE
147,6,27064,Jhonattan Vegas,4.0
154,6,25900,Lucas Glover,3.9
154,6,31646,Emiliano Grillo,3.9
154,6,32448,James Hahn,3.9
154,6,33122,Russell Knox,3.9
154,6,30110,Kyle Stanley,3.9
154,6,27963,Chris Stroud,3.9
160,7,22371,Aaron Baddeley,3.8
160,7,29479,Scott Brown,3.8
160,7,34314,Sebastian Cappelen,3.8
160,7,25686,Jason Dufner,3.8
160,7,27942,Rob Oppenheim,3.8
160,7,22056,Cameron Percy,3.8
160,7,27330,Josh Teater,3.8
160,7,25632,Jimmy Walker,3.8
160,7,49964,Aaron Wise,3.8
169,7,49766,Hank Lebioda,3.7
169,7,40042,Tyler McCumber,3.7
169,7,33449,Zack Sucher,3.7
172,7,32662,Michael Gligic,3.6
173,7,31420,Anirban Lahiri,3.5
173,7,32791,K.H. Lee,3.5
173,7,34213,Grayson Murray,3.5
173,7,33486,Roger Sloan,3.5
177,7,28420,Ryan Brehm,3.3
177,7,28307,Matt Every,3.3
177,7,23788,D.J. Trahan,3.3
180,7,52375,Doug Ghim,3.2
180,7,29908,C.T. Pan,3.2
182,7,24924,Bill Haas,3.1
182,7,49298,Kramer Hickok,3.1
182,7,34431,Robert Streb,3.1
185,7,33404,Chris Baker,3.0
185,7,27556,Ted Potter Jr.,3.0
185,7,35732,Wes Roach,3.0
188,8,23623,Bo Van Pelt,2.9
189,8,35230,Nelson Ledesma,2.8
190,8,33413,Ben Martin,2.7
191,8,48119,Ben Taylor,2.5
191,8,32333,Kevin Tway,2.5
193,8,35617,Martin Trainer,2.4
