RANK,MOVEMENT,PLAYER_ID,PLAYER,%,FAIRWAYS HIT,POSSIBLE FAIRWAYS,RELATIVE TO PAR
86,0,24925,Jonathan Byrd,59.80%,305,510,-0.15
87,0,52372,Cameron Champ,59.71%,486,814,-0.19
88,0,31577,Tano Goya,59.62%,533,894,-0.20
89,0,29908,C.T. Pan,59.44%,321,540,-0.23
89,0,27963,Chris Stroud,59.44%,337,567,-0.16
91,0,39977,Max Homa,59.31%,634,1069,-0.27
92,0,34363,Tyrrell Hatton,59.21%,543,917,-0.25
93,0,59018,Ryan Gerard,59.19%,396,669,-0.20
94,0,30926,Chris Kirk,59.09%,624,1056,-0.25
95,0,25493,Nick Taylor,59.07%,612,1036,-0.25
96,0,34610,Matthias Schwab,59.05%,659,1116,-0.18
97,0,32102,Rickie Fowler,59.00%,659,1117,-0.28
98,0,51349,Nico Echavarria,58.72%,441,751,-0.10
99,0,46340,Alex Smalley,58.71%,755,1286,-0.20
100,0,51070,Vincent Norrman,58.69%,527,898,-0.25
100,0,27214,Kevin Streelman,58.69%,689,1174,-0.18
102,0,35532,Tom Hoge,58.68%,693,1181,-0.26
103,0,39954,Cody Gribble,58.58%,403,688,-0.18
104,0,51997,Andrew Novak,58.47%,549,939,-0.22
105,0,25818,Scott Piercy,58.43%,565,967,-0.18
106,0,48867,Matti Schmid,58.39%,414,709,-0.21
106,0,31323,Gary Woodland,58.39%,588,1007,-0.17
108,0,47995,Davis Riley,58.33%,609,1044,-0.22
109,0,40162,Justin Lower,58.19%,650,1117,-0.23
110,0,33141,Keegan Bradley,58.15%,542,932,-0.26
111,0,58168,Davis Thompson,58.10%,699,1203,-0.26
112,0,47128,Richy Werenski,57.62%,571,991,-0.20
113,0,48081,Xander Schauffele,57.61%,492,854,-0.34
114,0,49766,Hank Lebioda,57.57%,331,575,-0.15
115,0,45157,Cam Davis,57.51%,632,1099,-0.26
116,0,28252,Seamus Power,57.41%,519,904,-0.16
117,0,51950,Max McGreevy,57.37%,506,882,-0.13
118,0,54421,Garrick Higgo,57.30%,710,1239,-0.25
119,0,33653,Thomas Detry,57.27%,528,922,-0.22
120,0,32139,Danny Willett,57.26%,422,737,-0.18
121,0,22371,Aaron Baddeley,57.21%,468,818,-0.21
122,0,39975,Michael Kim,57.20%,540,944,-0.22
123,0,34563,Chesson Hadley,57.08%,613,1074,-0.24
124,0,46441,Robby Shelton,56.97%,650,1141,-0.17
124,0,57366,Cameron Young,56.97%,531,932,-0.26
126,0,36799,Stephan Jaeger,56.88%,839,1475,-0.24
127,0,32791,K.H. Lee,56.72%,646,1139,-0.20
128,0,40098,Matt Fitzpatrick,56.51%,495,876,-0.22
129,0,25686,Jason Dufner,56.44%,539,955,-0.20
130,0,50188,S.H. Kim,56.43%,755,1338,-0.21
131,0,47988,Nick Hardy,56.28%,690,1226,-0.19
131,0,55893,Sam Stevens,56.28%,641,1139,-0.19
133,0,35461,Beau Hossler,56.25%,684,1216,-0.22
134,0,39067,MJ Daffue,56.05%,574,1024,-0.18
134,0,34431,Robert Streb,56.05%,482,860,-0.13
136,0,32757,Patton Kizzire,55.99%,640,1143,-0.23
137,0,49947,Taylor Moore,55.97%,623,1113,-0.24
138,0,39335,Kevin Roy,55.85%,406,727,-0.23
139,0,30692,Scott Stallings,55.70%,518,930,-0.18
140,0,33448,Justin Thomas,55.66%,516,927,-0.25
141,0,47347,Adam Schenk,55.65%,753,1353,-0.22
142,0,47504,Sam Burns,55.51%,559,1007,-0.26
143,0,51766,Wyndham Clark,55.34%,642,1160,-0.26
144,0,40006,Erik van Rooyen,55.27%,425,769,-0.22
145,0,48887,Matt Wallace,55.24%,501,907,-0.19
146,0,27349,Alex Noren,55.23%,554,1003,-0.23
147,0,37275,Sam Ryder,55.20%,674,1221,-0.24
148,0,34046,Jordan Spieth,55.17%,475,861,-0.24
149,0,54591,Ben Griffin,55.09%,676,1227,-0.22
150,0,48084,Wesley Bryan,55.02%,230,418,-0.15
151,0,46970,Jon Rahm,54.98%,458,833,-0.31
152,0,36724,Augusto Núñez,54.88%,433,789,-0.13
153,0,39058,Lucas Herbert,54.32%,358,659,-0.21
154,0,55454,Carl Yuan,53.76%,508,945,-0.24
155,0,35506,Mackenzie Hughes,53.64%,523,975,-0.19
156,0,27129,Luke List,53.58%,614,1146,-0.21
157,0,40250,Taylor Pendrith,53.57%,592,1105,-0.22
158,0,36699,Patrick Rodgers,53.56%,617,1152,-0.23
159,0,47591,Eric Cole,53.50%,803,1501,-0.24
159,0,28237,Rory McIlroy,53.50%,428,800,-0.30
161,0,37338,Zecheng Dou,53.34%,559,1048,-0.26
162,0,12716,Charley Hoffman,53.17%,419,788,-0.21
163,0,32366,Kevin Chappell,53.16%,261,491,-0.24
164,0,24502,Adam Scott,53.05%,383,722,-0.30
165,0,55789,Taylor Montgomery,53.04%,620,1169,-0.26
166,0,57975,Harry Hall,52.99%,532,1004,-0.28
167,0,33948,Byeong Hun An,52.82%,637,1206,-0.26
168,0,33597,Harry Higgs,52.71%,428,812,-0.20
169,0,48117,Kurt Kitayama,52.51%,398,758,-0.23
170,0,46442,Maverick McNealy,52.48%,349,665,-0.26
171,0,29289,S.Y. Noh,52.46%,331,631,-0.24
172,0,27974,Sung Kang,52.45%,225,429,-0.21
173,0,20229,Stewart Cink,52.33%,472,902,-0.21
173,0,49453,Trevor Cone,52.33%,449,858,-0.21
175,0,25632,Jimmy Walker,52.15%,534,1024,-0.19
176,0,27554,Scott Harrington,52.05%,407,782,-0.24
177,0,34255,Joseph Bramlett,52.01%,478,919,-0.23
178,0,58967,Trevor Werbylo,51.82%,413,797,-0.15
179,0,51634,Sahith Theegala,51.73%,613,1185,-0.25
180,0,35617,Martin Trainer,51.24%,268,523,-0.21
181,0,33408,Tyson Alexander,51.04%,489,958,-0.19
182,0,46601,Trey Mullinax,50.83%,462,909,-0.24
183,0,32662,Michael Gligic,50.78%,360,709,-0.19
184,0,48699,Callum Tarren,50.58%,571,1129,-0.20
185,0,32333,Kevin Tway,50.32%,550,1093,-0.23
186,0,51491,Brandon Matthews,50.00%,276,552,-0.09
187,0,52453,Nicolai Hojgaard,49.24%,226,459,-0.23
188,0,34466,Peter Malnati,49.14%,516,1050,-0.22
189,0,48119,Ben Taylor,48.96%,564,1152,-0.17
190,0,27095,Nick Watney,47.43%,350,738,-0.14
191,0,28420,Ryan Brehm,47.17%,433,918,-0.22
192,0,29970,Dylan Frittelli,46.23%,362,783,-0.22
193,0,52411,Kyle Westmoreland,45.41%,351,773,-0.18
