RANK,MOVEMENT,PLAYER_ID,PLAYER,%,TOTAL MISSED,TOTAL FWYS,RELATIVE TO PAR
80,0,39975,Michael Kim,4.13%,39,944,+0.46
81,0,36699,Patrick Rodgers,4.17%,48,1152,+0.44
82,0,59018,Ryan Gerard,4.19%,28,669,+0.39
83,0,36871,Matt NeSmith,4.20%,49,1167,+0.35
84,0,36801,Mark Hubbard,4.21%,52,1235,+0.40
85,0,54591,Ben Griffin,4.24%,52,1227,+0.27
86,0,34099,Harris English,4.25%,48,1130,+0.35
86,0,34363,Tyrrell Hatton,4.25%,39,917,+0.23
86,0,29420,Billy Horschel,4.25%,31,729,+0.74
89,0,33122,Russell Knox,4.30%,50,1164,+0.32
90,0,24925,Jonathan Byrd,4.31%,22,510,+0.32
90,0,22405,Justin Rose,4.31%,32,742,+0.53
92,0,33653,Thomas Detry,4.34%,40,922,+0.43
92,0,51070,Vincent Norrman,4.34%,39,898,+0.33
94,0,49766,Hank Lebioda,4.35%,25,575,+0.60
94,0,52374,Brandon Wu,4.35%,51,1173,+0.45
96,0,31577,Tano Goya,4.36%,39,894,+0.36
97,0,33141,Keegan Bradley,4.40%,41,932,+0.46
98,0,56630,Akshay Bhatia,4.47%,36,806,+0.42
98,0,36799,Stephan Jaeger,4.47%,66,1475,+0.33
98,0,51997,Andrew Novak,4.47%,42,939,+0.55
101,0,32102,Rickie Fowler,4.48%,50,1117,+0.28
101,0,32791,K.H. Lee,4.48%,51,1139,+0.39
101,0,55893,Sam Stevens,4.48%,51,1139,+0.53
101,0,32139,Danny Willett,4.48%,33,737,+0.58
105,0,29725,Tony Finau,4.49%,45,1002,+0.22
106,0,51349,Nico Echavarria,4.53%,34,751,+0.94
107,0,46441,Robby Shelton,4.56%,52,1141,+0.44
108,0,47504,Sam Burns,4.57%,46,1007,+0.48
108,0,40098,Matt Fitzpatrick,4.57%,40,876,+0.25
110,0,29221,Webb Simpson,4.63%,34,735,+0.56
111,0,45522,Christiaan Bezuidenhout,4.64%,51,1098,+0.37
111,0,55708,Hayden Buckley,4.64%,42,906,+0.43
113,0,47079,Harrison Endycott,4.68%,44,940,+0.45
114,0,54783,Dylan Wu,4.69%,51,1087,+0.20
115,0,40162,Justin Lower,4.74%,53,1117,+0.47
115,0,47128,Richy Werenski,4.74%,47,991,+0.66
117,0,48117,Kurt Kitayama,4.75%,36,758,+0.39
117,0,34610,Matthias Schwab,4.75%,53,1116,+0.68
119,0,35617,Martin Trainer,4.78%,25,523,+0.56
120,0,47988,Nick Hardy,4.81%,59,1226,+0.42
121,0,32333,Kevin Tway,4.85%,53,1093,+0.26
122,0,47591,Eric Cole,4.86%,73,1501,+0.36
123,0,54421,Garrick Higgo,4.92%,61,1239,+0.39
123,0,46970,Jon Rahm,4.92%,41,833,+0.34
125,0,28252,Seamus Power,4.98%,45,904,+0.31
126,0,39546,Keith Mitchell,4.99%,51,1023,+0.39
127,0,45157,Cam Davis,5.00%,55,1099,+0.16
127,0,28237,Rory McIlroy,5.00%,40,800,+0.43
129,0,23320,Ryan Palmer,5.02%,45,897,+0.44
130,0,49947,Taylor Moore,5.03%,56,1113,+0.46
131,0,56762,Will Gordon,5.05%,62,1227,+0.32
131,0,51414,Brent Grant,5.05%,40,792,+0.25
133,0,37338,Zecheng Dou,5.06%,53,1048,+0.58
134,0,40006,Erik van Rooyen,5.07%,39,769,+0.33
135,0,37275,Sam Ryder,5.08%,62,1221,+0.63
135,0,25632,Jimmy Walker,5.08%,52,1024,+0.29
137,0,28089,Jason Day,5.09%,45,884,+0.47
138,0,33408,Tyson Alexander,5.11%,49,958,+0.78
139,0,25686,Jason Dufner,5.13%,49,955,+0.43
140,0,50095,Austin Smotherman,5.16%,58,1123,+0.43
140,0,31323,Gary Woodland,5.16%,52,1007,+0.37
142,0,35461,Beau Hossler,5.18%,63,1216,+0.35
143,0,58696,Peter Kuest,5.19%,28,540,+0.32
144,0,34563,Chesson Hadley,5.21%,56,1074,+0.43
145,0,52453,Nicolai Hojgaard,5.23%,24,459,+0.21
146,0,40250,Taylor Pendrith,5.25%,58,1105,+0.28
147,0,48081,Xander Schauffele,5.27%,45,854,+0.22
148,0,51950,Max McGreevy,5.33%,47,882,+0.60
149,0,49453,Trevor Cone,5.36%,46,858,+0.41
149,0,27974,Sung Kang,5.36%,23,429,+0.65
149,0,48867,Matti Schmid,5.36%,38,709,+0.58
152,0,39067,MJ Daffue,5.37%,55,1024,+0.22
153,0,52372,Cameron Champ,5.41%,44,814,+0.34
154,0,33448,Justin Thomas,5.50%,51,927,+0.39
155,0,55789,Taylor Montgomery,5.56%,65,1169,+0.26
156,0,34046,Jordan Spieth,5.57%,48,861,+0.46
157,0,57975,Harry Hall,5.58%,56,1004,+0.45
157,0,27129,Luke List,5.58%,64,1146,+0.19
159,0,34466,Peter Malnati,5.62%,59,1050,+0.54
160,0,35506,Mackenzie Hughes,5.64%,55,975,+0.25
160,0,39335,Kevin Roy,5.64%,41,727,+0.51
162,0,27349,Alex Noren,5.68%,57,1003,+0.42
163,0,12716,Charley Hoffman,5.71%,45,788,+0.49
163,0,55454,Carl Yuan,5.71%,54,945,+0.39
165,0,33948,Byeong Hun An,5.72%,69,1206,+0.22
166,0,34255,Joseph Bramlett,5.77%,53,919,+0.15
167,0,32662,Michael Gligic,5.78%,41,709,+0.44
168,0,51766,Wyndham Clark,5.86%,68,1160,+0.44
169,0,30692,Scott Stallings,5.91%,55,930,+0.45
170,0,39058,Lucas Herbert,5.92%,39,659,+0.41
171,0,47995,Davis Riley,5.94%,62,1044,+0.50
172,0,36724,Augusto Núñez,5.96%,47,789,+0.34
172,0,24502,Adam Scott,5.96%,43,722,+0.23
174,0,48084,Wesley Bryan,5.98%,25,418,+0.60
175,0,27554,Scott Harrington,6.01%,47,782,+0.51
175,0,57366,Cameron Young,6.01%,56,932,+0.36
177,0,46601,Trey Mullinax,6.16%,56,909,+0.45
177,0,48119,Ben Taylor,6.16%,71,1152,+0.42
177,0,51634,Sahith Theegala,6.16%,73,1185,+0.51
180,0,48887,Matt Wallace,6.17%,56,907,+0.59
181,0,32757,Patton Kizzire,6.39%,73,1143,+0.41
182,0,20229,Stewart Cink,6.43%,58,902,+0.31
183,0,58967,Trevor Werbylo,6.65%,53,797,+0.43
184,0,33597,Harry Higgs,6.77%,55,812,+0.56
184,0,46442,Maverick McNealy,6.77%,45,665,+0.53
186,0,27095,Nick Watney,7.05%,52,738,+0.56
187,0,51491,Brandon Matthews,7.25%,40,552,+0.33
188,0,29289,S.Y. Noh,7.29%,46,631,+0.83
189,0,28420,Ryan Brehm,7.30%,67,918,+0.51
190,0,48699,Callum Tarren,7.35%,83,1129,+0.47
191,0,32366,Kevin Chappell,8.15%,40,491,+0.65
192,0,52411,Kyle Westmoreland,8.41%,65,773,+0.20
193,0,29970,Dylan Frittelli,8.43%,66,783,+0.11
