RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# SAVES,# BUNKERS,TOTAL O/U PAR
81,0,24024,Zach Johnson,51.64,63,122,+45.00
82,0,34213,Grayson Murray,51.57,82,159,+55.00
83,0,34264,Hudson Swafford,51.53,84,163,+52.00
84,0,26951,Johnson Wagner,51.49,52,101,+34.00
85,0,27974,Sung Kang,51.45,89,173,+56.00
86,0,24140,Sean O'Hair,51.41,73,142,+45.00
87,0,28679,Fabián Gómez,51.35,57,111,+43.00
87,0,21961,Charles Howell III,51.35,57,111,+41.00
89,0,33120,Mark Anderson,51.28,40,78,+27.00
90,0,30926,Chris Kirk,51.26,61,119,+31.00
91,0,35450,Patrick Cantlay,51.14,45,88,+23.00
92,0,24357,K.J. Choi,51.09,47,92,+32.00
92,0,34360,Patrick Reed,51.09,94,184,+64.00
94,0,24846,Ricky Barnes,51.05,73,143,+50.00
95,0,20771,Steven Alker,50.96,53,104,+39.00
96,0,32839,Hideki Matsuyama,50.88,58,114,+37.00
97,0,27958,Ryan Blaum,50.74,69,136,+49.00
98,0,29974,Branden Grace,50.51,50,99,+48.00
98,0,25572,Graeme McDowell,50.51,50,99,+32.00
100,0,35545,Blayne Barber,50.43,58,115,+46.00
101,0,36801,Mark Hubbard,50.39,64,127,+55.00
102,0,20593,Greg Chalmers,50.00,72,144,+58.00
102,0,35110,Brett Drewitt,50.00,34,68,+22.00
102,0,06522,Ernie Els,50.00,48,96,+42.00
102,0,28500,Martin Flores,50.00,56,112,+33.00
102,0,32757,Patton Kizzire,50.00,62,124,+51.00
107,0,27214,Kevin Streelman,49.66,72,145,+53.00
108,0,39954,Cody Gribble,49.61,64,129,+53.00
109,0,25900,Lucas Glover,49.33,74,150,+52.00
110,0,35891,Cameron Smith,49.18,60,122,+45.00
111,0,25834,Daniel Summerhays,49.14,86,175,+63.00
112,0,22986,Søren Kjeldsen,48.98,48,98,+38.00
113,0,32200,Roberto Castro,48.94,46,94,+46.00
114,0,30852,Ryo Ishikawa,48.91,45,92,+30.00
115,0,33948,Byeong Hun An,48.87,65,133,+40.00
116,0,33141,Keegan Bradley,48.81,82,168,+55.00
117,0,46732,Rick Lamb,48.78,40,82,+33.00
118,0,29476,Kyle Reifers,48.73,77,158,+49.00
119,0,48822,Sebastián Muñoz,48.72,38,78,+25.00
120,0,46440,Smylie Kaufman,48.67,55,113,+38.00
121,0,24358,Robert Garrigus,48.51,49,101,+36.00
122,0,33448,Justin Thomas,48.21,54,112,+39.00
123,0,36689,Brooks Koepka,48.20,67,139,+44.00
124,0,29740,Brad Fritsch,48.19,40,83,+39.00
125,0,25345,Carl Pettersson,48.00,48,100,+45.00
126,0,32448,James Hahn,47.97,71,148,+50.00
126,0,37189,Harold Varner III,47.97,71,148,+53.00
128,0,28420,Ryan Brehm,47.92,46,96,+27.00
128,0,37455,Si Woo Kim,47.92,69,144,+62.00
130,0,27466,Spencer Levin,47.86,56,117,+52.00
131,0,33204,Shane Lowry,47.83,33,69,+29.00
132,0,20572,Rod Pampling,47.79,65,136,+56.00
133,0,30110,Kyle Stanley,47.73,84,176,+52.00
134,0,25493,Nick Taylor,47.71,73,153,+38.00
135,0,25191,Gonzalo Fernandez-Castaño,47.56,39,82,+25.00
136,0,25240,D.A. Points,47.47,47,99,+41.00
137,0,26596,Ryan Moore,47.30,70,148,+59.00
138,0,23497,Tag Ridings,47.25,43,91,+22.00
139,0,27936,Martin Laird,47.20,59,125,+50.00
140,0,35506,Mackenzie Hughes,47.02,71,151,+43.00
141,0,27770,Camilo Villegas,46.96,54,115,+55.00
142,0,31202,William McGirt,46.77,58,124,+38.00
143,0,34021,Bud Cauley,46.76,65,139,+43.00
144,0,20472,Alex Cejka,46.55,54,116,+50.00
145,0,27129,Luke List,46.43,78,168,+68.00
145,0,31560,Brian Stuard,46.43,65,140,+68.00
147,0,25804,Bubba Watson,46.32,44,95,+34.00
148,0,34098,Russell Henley,46.05,70,152,+68.00
149,0,47959,Bryson DeChambeau,46.00,69,150,+53.00
150,0,34358,Jonathan Randolph,45.95,51,111,+42.00
151,0,27064,Jhonattan Vegas,45.74,59,129,+36.00
152,0,33418,Shawn Stefani,45.71,48,105,+27.00
153,0,32333,Kevin Tway,45.70,69,151,+44.00
154,0,34431,Robert Streb,45.66,79,173,+84.00
155,0,10809,Jim Furyk,45.61,26,57,+26.00
156,0,27963,Chris Stroud,45.54,46,101,+45.00
156,0,25892,Steve Wheatcroft,45.54,46,101,+36.00
158,0,28093,Miguel Angel Carballo,45.45,40,88,+36.00
158,0,39324,J.J. Spaun,45.45,60,132,+66.00
160,0,29420,Billy Horschel,44.88,57,127,+55.00
161,0,47128,Richy Werenski,44.74,51,114,+47.00
162,0,26289,Boo Weekley,44.64,50,112,+40.00
163,0,29485,Brett Stegmaier,44.57,41,92,+47.00
164,0,31416,Derek Fathauer,44.37,63,142,+76.00
165,0,30925,Dustin Johnson,44.32,39,88,+27.00
166,0,30692,Scott Stallings,44.26,54,122,+44.00
167,0,23320,Ryan Palmer,43.59,34,78,+30.00
168,0,29222,Billy Hurley III,43.48,50,115,+55.00
169,0,29518,Brendan Steele,43.33,52,120,+54.00
170,0,40009,Dominic Bozzelli,43.24,48,111,+39.00
171,0,40026,Daniel Berger,43.18,57,132,+53.00
172,0,30191,Julián Etulain,42.86,42,98,+37.00
172,0,27141,J.B. Holmes,42.86,42,98,+40.00
174,0,32366,Kevin Chappell,42.75,59,138,+60.00
175,0,35879,Kelly Kraft,42.66,61,143,+73.00
176,0,25686,Jason Dufner,42.06,53,126,+65.00
177,0,49771,J.T. Poston,41.98,55,131,+54.00
178,0,28307,Matt Every,41.27,52,126,+56.00
179,0,23353,J.J. Henry,40.32,50,124,+60.00
180,0,27436,Graham DeLaet,40.00,44,110,+33.00
181,0,36699,Patrick Rodgers,39.82,45,113,+38.00
182,0,35300,Andrew Loupe,39.80,39,98,+43.00
183,0,24507,Jason Bohn,39.56,36,91,+43.00
184,0,25364,Paul Casey,39.17,47,120,+48.00
185,0,20229,Stewart Cink,38.40,48,125,+55.00
186,0,25818,Scott Piercy,37.96,41,108,+54.00
187,0,33122,Russell Knox,37.93,44,116,+47.00
188,0,31557,Jim Herman,37.59,50,133,+57.00
189,0,19803,Ryan Armour,37.33,28,75,+36.00
190,0,30944,Jason Kokrak,36.81,53,144,+64.00
