RANK,MOVEMENT,PLAYER_ID,PLAYER,%
78,0,29221,Webb Simpson,55.00
80,0,25274,Steven Bowditch,54.55
80,0,28092,D.H. Lee,54.55
80,0,30163,Henrik Norlander,54.55
83,0,12510,Chad Campbell,53.85
83,0,30750,Tommy Gainey,53.85
83,0,27936,Martin Laird,53.85
83,0,21099,David Lynn,53.85
83,0,24361,Pat Perez,53.85
88,0,25818,Scott Piercy,53.33
88,0,25240,D.A. Points,53.33
88,0,24502,Adam Scott,53.33
91,0,26758,David Hearn,52.94
91,0,26300,Matt Jones,52.94
91,0,29518,Brendan Steele,52.94
91,0,25804,Bubba Watson,52.94
95,0,22371,Aaron Baddeley,50.00
95,0,24846,Ricky Barnes,50.00
95,0,28500,Martin Flores,50.00
95,0,19846,Brian Gay,50.00
95,0,35539,Luke Guthrie,50.00
95,0,24924,Bill Haas,50.00
95,0,22792,Peter Hanson,50.00
95,0,06573,Brandt Jobe,50.00
95,0,36884,Ben Kohles,50.00
95,0,34261,Scott Langley,50.00
95,0,27933,John Merrick,50.00
95,0,28475,Jeff Overton,50.00
95,0,20691,Greg Owen,50.00
95,0,26476,Chez Reavie,50.00
95,0,22405,Justin Rose,50.00
95,0,26331,Charl Schwartzel,50.00
95,0,26679,Kevin Stadler,50.00
95,0,06527,Steve Stricker,50.00
95,0,23623,Bo Van Pelt,50.00
114,0,32200,Roberto Castro,47.37
115,0,35139,Richard Lee,47.06
115,0,20396,Lee Westwood,47.06
117,0,01320,Bob Estes,46.67
117,0,28307,Matt Every,46.67
119,0,31202,William McGirt,46.15
120,0,22961,David Mathis,45.45
120,0,06567,Vijay Singh,45.45
120,0,30110,Kyle Stanley,45.45
120,0,33418,Shawn Stefani,45.45
124,0,28455,Will Claxton,44.44
124,0,23541,Ben Crane,44.44
124,0,20766,Padraig Harrington,44.44
124,0,27129,Luke List,44.44
124,0,24781,Hunter Mahan,44.44
124,0,23325,Vaughn Taylor,44.44
124,0,24663,Y.E. Yang,44.44
131,0,28259,Sangmoon Bae,43.75
131,0,20848,Ángel Cabrera,43.75
131,0,32102,Rickie Fowler,43.75
131,0,34174,John Huh,43.75
135,0,32334,Charlie Beljan,42.86
135,0,23452,Nicolas Colsaerts,42.86
135,0,23409,James Driscoll,42.86
135,0,20160,Charlie Wi,42.86
139,0,20098,Stuart Appleby,42.11
140,0,24494,Erik Compton,41.67
140,0,30852,Ryo Ishikawa,41.67
142,0,20104,Ken Duke,40.00
142,0,21209,Sergio Garcia,40.00
142,0,31557,Jim Herman,40.00
142,0,30711,Colt Knost,40.00
142,0,29289,S.Y. Noh,40.00
142,0,20443,Jin Park,40.00
142,0,23497,Tag Ridings,40.00
149,0,30944,Jason Kokrak,38.46
150,0,28310,Lee Williams,37.50
151,0,23135,Tim Clark,36.36
151,0,34409,David Lingmerth,36.36
153,0,31323,Gary Woodland,35.00
154,0,06004,Stephen Ames,33.33
154,0,01116,Michael Bradley,33.33
154,0,24358,Robert Garrigus,33.33
154,0,28679,Fabián Gómez,33.33
154,0,27644,Brian Harman,33.33
154,0,24138,Ian Poulter,33.33
160,0,12716,Charley Hoffman,31.58
161,0,22056,Cameron Percy,30.77
162,0,25900,Lucas Glover,30.00
162,0,28780,Nicholas Thompson,30.00
164,0,24399,Scott Gardiner,28.57
164,0,12782,Tim Herron,28.57
166,0,33461,Morgan Hoffmann,27.27
166,0,27503,Steve LeBrun,27.27
166,0,01724,Jeff Maggert,27.27
169,0,26596,Ryan Moore,26.67
169,0,20645,John Senden,26.67
171,0,08725,Tom Gillis,25.00
171,0,22378,Trevor Immelman,25.00
173,0,20593,Greg Chalmers,21.43
174,0,22295,Darron Stiles,20.00
174,0,29425,Andrew Svoboda,20.00
176,0,24140,Sean O'Hair,14.29
176,0,20572,Rod Pampling,14.29
178,0,26497,Casey Wittenberg,12.50
179,0,33869,Eric Meierdierks,.00
179,0,25336,Alistair Presnell,.00
