RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST OF APPR SHOT,TOTAL HOLES
68,0,29461,Jamie Lovemark,164.2,8759577.000,1482
69,0,12716,Charley Hoffman,164.3,7481371.000,1265
69,0,34360,Patrick Reed,164.3,8243178.000,1394
69,0,25804,Bubba Watson,164.3,5369776.000,908
72,0,37273,Derek Ernst,164.4,4528773.000,765
72,0,46440,Smylie Kaufman,164.4,7579404.000,1281
72,0,27936,Martin Laird,164.4,7480571.000,1264
72,0,27942,Rob Oppenheim,164.4,5398407.000,912
76,0,32448,James Hahn,164.5,7374286.000,1245
76,0,24024,Zach Johnson,164.5,7728688.000,1305
76,0,30711,Colt Knost,164.5,7502705.000,1267
76,0,24140,Sean O'Hair,164.5,8876295.000,1499
80,0,34262,Jon Curran,164.6,8896793.000,1501
80,0,26329,Louis Oosthuizen,164.6,4450774.000,751
80,0,25240,D.A. Points,164.6,4135170.000,698
83,0,25900,Lucas Glover,164.7,7069021.000,1192
83,0,31557,Jim Herman,164.7,7499902.000,1265
83,0,21731,Freddie Jacobson,164.7,7563543.000,1276
83,0,23108,Matt Kuchar,164.7,8169077.000,1378
83,0,20691,Greg Owen,164.7,7297281.000,1231
83,0,26289,Boo Weekley,164.7,7482747.000,1262
89,0,29268,Bronson Burgoon,164.8,6876880.000,1159
89,0,35451,Scott Pinckney,164.8,7521653.000,1268
89,0,36699,Patrick Rodgers,164.8,7544400.000,1272
89,0,29223,Sam Saunders,164.8,5387352.000,908
89,0,27649,Brandt Snedeker,164.8,7931234.000,1337
89,0,25892,Steve Wheatcroft,164.8,7367426.000,1242
95,0,24357,K.J. Choi,164.9,7039324.000,1186
95,0,37455,Si Woo Kim,164.9,10511842.000,1771
95,0,26951,Johnson Wagner,164.9,8071412.000,1360
98,0,28089,Jason Day,165.0,5719735.000,963
99,0,23638,Brendon de Jonge,165.1,6858246.000,1154
99,0,34046,Jordan Spieth,165.1,6159354.000,1036
99,0,06527,Steve Stricker,165.1,4756040.000,800
99,0,21878,Mark Wilson,165.1,5848789.000,984
103,0,24924,Bill Haas,165.2,6817406.000,1146
103,0,30163,Henrik Norlander,165.2,5619520.000,945
103,0,37189,Harold Varner III,165.2,8439347.000,1419
106,0,28132,Tyrone Van Aswegen,165.3,9329106.000,1568
107,0,24358,Robert Garrigus,165.4,5811817.000,976
107,0,29478,Kevin Kisner,165.4,7699159.000,1293
107,0,27963,Chris Stroud,165.4,7371000.000,1238
107,0,33448,Justin Thomas,165.4,7956499.000,1336
111,0,23541,Ben Crane,165.5,6992933.000,1174
111,0,36689,Brooks Koepka,165.5,6375936.000,1070
113,0,27466,Spencer Levin,165.7,8721171.000,1462
113,0,34409,David Lingmerth,165.7,6401887.000,1073
113,0,20645,John Senden,165.7,8403195.000,1409
113,0,06567,Vijay Singh,165.7,6907804.000,1158
117,0,34099,Harris English,165.8,7749305.000,1298
118,0,40058,Zac Blair,165.9,8629760.000,1445
118,0,26476,Chez Reavie,165.9,8112381.000,1358
118,0,31560,Brian Stuard,165.9,6397714.000,1071
121,0,33141,Keegan Bradley,166.1,6731509.000,1126
121,0,25720,Chad Collins,166.1,6829424.000,1142
121,0,29476,Kyle Reifers,166.1,10377146.000,1735
124,0,24461,Thomas Aiken,166.2,5128863.000,857
124,0,24507,Jason Bohn,166.2,6288187.000,1051
124,0,32200,Roberto Castro,166.2,9424528.000,1575
124,0,26300,Matt Jones,166.2,6684853.000,1117
124,0,30926,Chris Kirk,166.2,7931938.000,1326
124,0,33413,Ben Martin,166.2,8516001.000,1423
124,0,25198,Francesco Molinari,166.2,6127529.000,1024
124,0,30692,Scott Stallings,166.2,6708256.000,1121
132,0,23983,Luke Donald,166.3,6303093.000,1053
132,0,34261,Scott Langley,166.3,5676412.000,948
132,0,23621,Rory Sabbatini,166.3,4184179.000,699
132,0,29518,Brendan Steele,166.3,7375491.000,1232
136,0,20157,Retief Goosen,166.5,5124030.000,855
136,0,37454,Whee Kim,166.5,6918522.000,1154
138,0,33419,Cameron Tringale,166.6,7504040.000,1251
139,0,30944,Jason Kokrak,166.7,8022855.000,1337
139,0,24490,George McNeill,166.7,4934403.000,822
139,0,32640,Troy Merritt,166.7,6944346.000,1157
142,0,29725,Tony Finau,166.8,8288231.000,1380
142,0,36801,Mark Hubbard,166.8,8876898.000,1478
144,0,12510,Chad Campbell,166.9,8615253.000,1434
144,0,27747,Hiroshi Iwata,166.9,7088265.000,1180
146,0,32757,Patton Kizzire,167.2,8065335.000,1340
147,0,28475,Jeff Overton,167.3,6252649.000,1038
147,0,25818,Scott Piercy,167.3,6966513.000,1157
149,0,22371,Aaron Baddeley,167.4,8034335.000,1333
149,0,26851,Marc Leishman,167.4,6979456.000,1158
149,0,26596,Ryan Moore,167.4,6996244.000,1161
152,0,27436,Graham DeLaet,167.5,6338971.000,1051
152,0,24502,Adam Scott,167.5,6023606.000,999
154,0,33399,Adam Hadwin,167.6,9449531.000,1566
154,0,28237,Rory McIlroy,167.6,5121121.000,849
156,0,27895,Jonas Blixt,167.7,7249768.000,1201
156,0,31646,Emiliano Grillo,167.7,7865215.000,1303
156,0,27129,Luke List,167.7,7013366.000,1162
159,0,32366,Kevin Chappell,167.9,8443166.000,1397
159,0,10809,Jim Furyk,167.9,4781140.000,791
159,0,29221,Webb Simpson,167.9,6249882.000,1034
159,0,25632,Jimmy Walker,167.9,7641243.000,1264
159,0,34265,Will Wilcox,167.9,6148238.000,1017
164,0,27974,Sung Kang,168.1,7883797.000,1303
165,0,28679,Fabián Gómez,168.2,7872681.000,1300
165,0,26331,Charl Schwartzel,168.2,6078121.000,1004
167,0,31202,William McGirt,168.4,9563945.000,1578
168,0,32839,Hideki Matsuyama,168.6,6277083.000,1034
169,0,32102,Rickie Fowler,168.7,6919238.000,1139
169,0,31323,Gary Woodland,168.7,8418921.000,1386
171,0,20848,Ángel Cabrera,168.8,5311190.000,874
172,0,20766,Padraig Harrington,168.9,4754921.000,782
172,0,01810,Phil Mickelson,168.9,6383788.000,1050
174,0,40026,Daniel Berger,169.1,7799577.000,1281
174,0,34174,John Huh,169.1,8545470.000,1404
174,0,25572,Graeme McDowell,169.1,4883691.000,802
174,0,27064,Jhonattan Vegas,169.1,8777746.000,1442
178,0,25834,Daniel Summerhays,169.3,8594839.000,1410
179,0,31420,Anirban Lahiri,169.4,5212799.000,855
180,0,29420,Billy Horschel,169.6,6214084.000,1018
181,0,29926,Danny Lee,170.0,7723741.000,1262
182,0,25396,Kevin Na,170.2,7559218.000,1234
183,0,25364,Paul Casey,170.6,6244454.000,1017
184,0,22405,Justin Rose,170.9,5378453.000,874
185,0,21209,Sergio Garcia,173.2,3434995.000,551
