RANK,MOVEMENT,PLAYER_ID,PLAYER,HOLE OUTS
71,0,29222,Billy Hurley III,11
71,0,46440,Smylie Kaufman,11
71,0,37454,Whee Kim,11
71,0,26851,Marc Leishman,11
71,0,27129,Luke List,11
71,0,32640,Troy Merritt,11
71,0,01810,Phil Mickelson,11
71,0,25818,Scott Piercy,11
71,0,35451,Scott Pinckney,11
71,0,29221,Webb Simpson,11
71,0,27649,Brandt Snedeker,11
71,0,28114,Dawie van der Walt,11
90,0,23638,Brendon de Jonge,10
90,0,23983,Luke Donald,10
90,0,34099,Harris English,10
90,0,29725,Tony Finau,10
90,0,32448,James Hahn,10
90,0,20766,Padraig Harrington,10
90,0,35879,Kelly Kraft,10
90,0,30163,Henrik Norlander,10
90,0,22046,Geoff Ogilvy,10
90,0,34431,Robert Streb,10
90,0,06527,Steve Stricker,10
90,0,32150,Michael Thompson,10
90,0,02206,David Toms,10
90,0,37189,Harold Varner III,10
104,0,25274,Steven Bowditch,9
104,0,29479,Scott Brown,9
104,0,24357,K.J. Choi,9
104,0,20157,Retief Goosen,9
104,0,22892,Jason Gore,9
104,0,31646,Emiliano Grillo,9
104,0,35539,Luke Guthrie,9
104,0,33461,Morgan Hoffmann,9
104,0,33122,Russell Knox,9
104,0,28092,D.H. Lee,9
104,0,24912,Will MacKenzie,9
104,0,29289,S.Y. Noh,9
104,0,29476,Kyle Reifers,9
104,0,26331,Charl Schwartzel,9
104,0,33448,Justin Thomas,9
104,0,25892,Steve Wheatcroft,9
104,0,34265,Will Wilcox,9
104,0,25349,Tim Wilkinson,9
122,0,24507,Jason Bohn,8
122,0,33141,Keegan Bradley,8
122,0,20229,Stewart Cink,8
122,0,28089,Jason Day,8
122,0,37273,Derek Ernst,8
122,0,32102,Rickie Fowler,8
122,0,28679,Fabián Gómez,8
122,0,29720,Andres Gonzales,8
122,0,36689,Brooks Koepka,8
122,0,23108,Matt Kuchar,8
122,0,28158,Steve Marino,8
122,0,25572,Graeme McDowell,8
122,0,25198,Francesco Molinari,8
122,0,25396,Kevin Na,8
122,0,20572,Rod Pampling,8
122,0,10213,Dicky Pride,8
122,0,29223,Sam Saunders,8
122,0,34264,Hudson Swafford,8
122,0,23325,Vaughn Taylor,8
122,0,27064,Jhonattan Vegas,8
142,0,20098,Stuart Appleby,7
142,0,21209,Sergio Garcia,7
142,0,24358,Robert Garrigus,7
142,0,23353,J.J. Henry,7
142,0,36801,Mark Hubbard,7
142,0,26300,Matt Jones,7
142,0,32839,Hideki Matsuyama,7
142,0,27942,Rob Oppenheim,7
142,0,20691,Greg Owen,7
142,0,20645,John Senden,7
142,0,27963,Chris Stroud,7
142,0,33419,Cameron Tringale,7
142,0,21878,Mark Wilson,7
155,0,20104,Ken Duke,6
155,0,10809,Jim Furyk,6
155,0,31420,Anirban Lahiri,6
155,0,27936,Martin Laird,6
155,0,33410,Andrew Landry,6
155,0,24781,Hunter Mahan,6
155,0,28237,Rory McIlroy,6
155,0,24140,Sean O'Hair,6
155,0,26329,Louis Oosthuizen,6
155,0,33667,Carlos Ortiz,6
155,0,35732,Wes Roach,6
155,0,28132,Tyrone Van Aswegen,6
155,0,26289,Boo Weekley,6
168,0,20848,Ángel Cabrera,5
168,0,25900,Lucas Glover,5
168,0,29974,Branden Grace,5
168,0,29420,Billy Horschel,5
168,0,27974,Sung Kang,5
168,0,29478,Kevin Kisner,5
168,0,33204,Shane Lowry,5
168,0,29518,Brendan Steele,5
168,0,27214,Kevin Streelman,5
177,0,32618,Rhein Gibson,4
177,0,22405,Justin Rose,4
177,0,35891,Cameron Smith,4
177,0,25804,Bubba Watson,4
181,0,25364,Paul Casey,3
182,0,27436,Graham DeLaet,2
182,0,23621,Rory Sabbatini,2
184,0,10885,Robert Allenby,1
