RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG (YARDS),TOTAL DISTANCE (INCHES),NUMBER OF APPROACH SHOTS
150,0,12510,Chad Campbell,178.3,1778129000,277
150,0,46440,Smylie Kaufman,178.3,1823431000,284
152,0,31420,Anirban Lahiri,178.4,1098048000,171
153,0,29518,Brendan Steele,178.5,1555508000,242
154,0,20157,Retief Goosen,178.6,1073764000,167
155,0,30692,Scott Stallings,178.7,1363649000,212
156,0,29974,Branden Grace,178.9,920727000,143
157,0,27974,Sung Kang,179.3,1613323000,250
157,0,35300,Andrew Loupe,179.3,1736689000,269
159,0,36689,Brooks Koepka,179.7,1695048000,262
159,0,25834,Daniel Summerhays,179.7,1915026000,296
161,0,20766,Padraig Harrington,179.9,978141000,151
162,0,30944,Jason Kokrak,180.0,1788255000,276
163,0,32366,Kevin Chappell,180.1,1867121000,288
164,0,26329,Louis Oosthuizen,180.2,979710000,151
165,0,40026,Daniel Berger,180.3,1797484000,277
165,0,27936,Martin Laird,180.3,1687335000,260
167,0,29926,Danny Lee,180.5,1715129000,264
168,0,26300,Matt Jones,180.6,1365336000,210
168,0,26851,Marc Leishman,180.6,1501904000,231
168,0,27064,Jhonattan Vegas,180.6,1982664000,305
171,0,37189,Harold Varner III,181.0,1915293000,294
172,0,25632,Jimmy Walker,181.1,1930047000,296
173,0,34261,Scott Langley,181.3,1057218000,162
174,0,33399,Adam Hadwin,181.4,2206983000,338
175,0,31323,Gary Woodland,181.8,1904532000,291
176,0,26331,Charl Schwartzel,182.0,1460912000,223
177,0,25364,Paul Casey,182.9,1395595000,212
178,0,28237,Rory McIlroy,183.2,1457631000,221
179,0,27129,Luke List,184.4,1612816000,243
180,0,32102,Rickie Fowler,184.6,1668467000,251
181,0,01810,Phil Mickelson,184.9,1591286000,239
182,0,29725,Tony Finau,187.0,1912023000,284
183,0,20848,Ángel Cabrera,189.7,1044906000,153
184,0,21209,Sergio Garcia,190.8,803673000,117
185,0,22405,Justin Rose,191.2,1335444000,194
