"playerId","tourCode","events","wins","winsTitle","internationalWins","majorWins","cutsMade","runnerUp","second","third","top10","top25","officialMoney"
"15314","R","32","","PGA TOUR WINS","0","","16/32","","","","","","$310"
"55789","R","57","","PGA TOUR WINS","0","","36/57","","","1","5","17","$4,438,918"
"01584","R","83","","PGA TOUR WINS","0","","21/83","","","","1","1","$29,378"
"12652","R","429","3","PGA TOUR WINS","0","","230/429","1","1","2","23","71","$9,870,919"
"55623","R","6","","PGA TOUR WINS","1","","4/6","","","","","","$64,149"
"01091","R","70","","PGA TOUR WINS","0","","17/70","","","","1","6","$28,483"
"25034","R","29","","PGA TOUR WINS","0","","9/29","","","","","2","$209,266"
"01992","R","115","","PGA TOUR WINS","0","","35/115","","","","1","5","$131,234"
"05178","R","51","","PGA TOUR WINS","0","","33/51","","","","","1","$2,635"
"01838","R","288","1","PGA TOUR WINS","0","","213/288","5","5","6","29","82","$526,403"
"36835","R","2","","PGA TOUR WINS","0","","","","","","","",""
"32876","R","91","","PGA TOUR WINS","0","","34/91","","","1","4","10","$1,762,851"
"17391","R","12","1","PGA TOUR WINS","0","","10/12","","","","3","7",""
"23621","R","605","6","PGA TOUR WINS","0","","374/605","14","14","13","80","168","$36,119,041"
"18822","R","34","1","PGA TOUR WINS","0","","33/34","","","1","11","21","$1,381"
"19730","R","72","","PGA TOUR WINS","0","","67/72","","","2","18","45","$10,767"
"13917","R","25","","PGA TOUR WINS","0","","21/25","","","1","5","14","$677"
"01479","R","25","","PGA TOUR WINS","0","","7/25","","","","","","$2,390"
"01183","R","36","","PGA TOUR WINS","0","","11/36","","","","","2","$10,813"
"40026","R","206","4","PGA TOUR WINS","0","","154/206","7","7","3","40","87","$25,263,297"
"02255","R","296","3","PGA TOUR WINS","0","","139/296","7","7","1","22","47","$1,288,621"
"01880","R","94","","PGA TOUR WINS","0","","40/94","","","","","7","$50,267"
"21470","R","61","","PGA TOUR WINS","0","","34/61","","","1","5","11","$1,554,676"
"20631","R","29","","PGA TOUR WINS","1","","13/29","","","","2","4","$430,437"
"15640","R","47","","PGA TOUR WINS","0","","38/47","","","","5","17","$4,003"
"01603","R","58","","PGA TOUR WINS","0","","15/58","","","","","2","$55,132"
"18422","R","49","","PGA TOUR WINS","0","","48/49","","","","4","22","$6,460"
"47960","R","4","","PGA TOUR WINS","2","","","","","","","",""
"23322","R","172","1","PGA TOUR WINS","0","","83/172","4","4","","14","31","$7,008,473"
"05640","R","151","","PGA TOUR WINS","0","","110/151","","","","3","23","$19,395"
"02185","R","355","","PGA TOUR WINS","0","","162/355","1","1","1","11","49","$790,347"
"18971","R","31","","PGA TOUR WINS","0","","18/31","1","1","","2","6","$22,926"
"14401","R","39","","PGA TOUR WINS","0","","37/39","3","3","","9","28","$545"
"53165","R","122","","PGA TOUR WINS","0","","64/122","2","2","3","8","22","$4,976,254"
"06579","R","28","","PGA TOUR WINS","0","","7/28","","","","","","$14,765"
"01746","R","397","","PGA TOUR WINS","0","","297/397","4","4","3","32","111","$404,674"
"05586","R","30","","PGA TOUR WINS","0","","21/30","1","1","","2","3","$6,404"
"39113","R","23","","PGA TOUR WINS","8","","15/23","","","","3","6","$978,019"
"34371","R","4","","PGA TOUR WINS","0","","3/4","","","1","1","2","$312,000"
"15139","R","197","2","PGA TOUR WINS","0","","184/197","11","11","7","80","143","$28,094"
"50525","R","121","6","PGA TOUR WINS","1","","102/121","9","9","2","41","65","$34,859,707"
"06345","R","163","5","PGA TOUR WINS","0","","159/163","8","8","12","78","140","$23,753"
"02306","R","99","","PGA TOUR WINS","0","","61/99","","","","5","15","$56,597"
"66417","R","1","","PGA TOUR WINS","0","","1/1","","","","","",""
"11480","R","36","","PGA TOUR WINS","0","","10/36","","","","1","1","$6,628"
"58816","R","7","","PGA TOUR WINS","0","","1/7","","","","","","$17,925"
"23725","R","54","","PGA TOUR WINS","14","","25/54","1","1","","1","5","$656,714"
"56625","R","2","","PGA TOUR WINS","0","","","","","","","",""
"39328","R","26","","PGA TOUR WINS","0","","13/26","","","","","1","$277,427"
"01654","R","58","","PGA TOUR WINS","0","","22/58","","","","","3","$35,748"
"52666","R","28","","PGA TOUR WINS","6","","13/28","1","1","","1","3","$1,402,562"
"01711","R","35","","PGA TOUR WINS","0","","15/35","","","1","1","1","$10,081"
"01341","R","234","3","PGA TOUR WINS","0","","189/234","1","1","1","15","61","$52,044"
"37273","R","134","1","PGA TOUR WINS","0","","51/134","","","","1","6","$2,311,651"
"67894","R","1","","PGA TOUR WINS","0","","","","","","","",""
"01068","R","588","11","PGA TOUR WINS","0","","343/588","15","15","8","103","189","$3,531,780"
"01438","R","623","6","PGA TOUR WINS","0","","450/623","10","10","11","95","207","$1,376,118"
"02214","R","501","3","PGA TOUR WINS","0","","330/501","8","8","8","67","168","$14,096,656"
"13110","R","25","","PGA TOUR WINS","0","","9/25","","","","","3","$4,959"
"51363","R","3","","PGA TOUR WINS","0","","1/3","","","","","","$13,325"
"01984","R","171","1","PGA TOUR WINS","0","","86/171","","","1","5","25","$574,876"
"01087","R","327","1","PGA TOUR WINS","0","","252/327","4","4","4","35","106","$546,117"
"49303","R","41","","PGA TOUR WINS","0","","16/41","","","","1","4","$556,905"
"34098","R","290","4","PGA TOUR WINS","0","","208/290","4","4","4","48","103","$31,993,190"
"17202","R","149","","PGA TOUR WINS","0","","110/149","2","2","","10","41","$105,155"
"01786","R","404","4","PGA TOUR WINS","0","","322/404","5","5","5","50","137","$871,753"
"67803","R","1","","PGA TOUR WINS","0","","","","","","","",""
"02000","R","155","","PGA TOUR WINS","0","","88/155","1","1","","3","21","$59,656"
"16413","R","238","11","PGA TOUR WINS","0","","226/238","11","11","5","65","143","$352,095"
"14584","R","11","3","PGA TOUR WINS","0","","11/11","1","1","1","6","11",""
"65994","R","1","","PGA TOUR WINS","0","","","","","","","",""
"16106","R","50","","PGA TOUR WINS","0","","44/50","","","","5","17","$3,800"
"01769","R","139","","PGA TOUR WINS","0","","67/139","4","4","1","9","20","$74,746"
"49117","R","7","","PGA TOUR WINS","2","","1/7","","","","","","$17,548"
"01339","R","110","","PGA TOUR WINS","0","","89/110","","","1","8","30","$91,943"
"01913","R","57","","PGA TOUR WINS","0","","35/57","","","","3","9","$16,864"
"05403","R","39","","PGA TOUR WINS","0","","29/39","","","","1","2","$3,291"
"48585","R","1","","PGA TOUR WINS","3","","","","","","","",""
"23531","R","1","","PGA TOUR WINS","0","","","","","","","",""
"05053","R","59","","PGA TOUR WINS","0","","38/59","","","","2","7","$7,870"
"36699","R","281","","PGA TOUR WINS","0","","174/281","4","4","3","27","67","$15,668,630"
"15053","R","26","","PGA TOUR WINS","0","","22/26","","","","7","13","$2,361"
"01440","R","117","","PGA TOUR WINS","0","","78/117","2","2","2","7","18","$39,493"
"20608","R","61","","PGA TOUR WINS","6","","42/61","","","1","5","15","$1,840,737"
"55708","R","90","","PGA TOUR WINS","0","","46/90","1","1","","8","14","$4,943,175"
"01155","R","150","1","PGA TOUR WINS","0","","65/150","","","","4","18","$161,884"
"01505","R","586","5","PGA TOUR WINS","0","","464/586","8","8","5","83","213","$408,756"
"05546","R","316","38","PGA TOUR WINS","1","","289/316","28","28","29","185","248","$76,815"
"14707","R","43","","PGA TOUR WINS","0","","36/43","","","1","5","18","$425"
"06014","R","71","","PGA TOUR WINS","0","","30/71","","","1","3","4","$499,203"
"14880","R","34","","PGA TOUR WINS","0","","20/34","","","","","1",""
"01381","R","650","8","PGA TOUR WINS","2","","452/650","12","12","12","93","204","$21,310,437"
"01694","R","213","1","PGA TOUR WINS","0","","135/213","2","2","","15","49","$253,558"
"20433","R","193","1","PGA TOUR WINS","1","","94/193","2","2","3","16","36","$6,432,320"
"51989","R","6","","PGA TOUR WINS","1","","","","","","","",""
"13353","R","55","","PGA TOUR WINS","0","","46/55","","","","","9","$2,895"
"47277","R","1","","PGA TOUR WINS","0","","","","","","","",""
"14615","R","43","","PGA TOUR WINS","0","","35/43","1","1","2","7","21","$288"
"05454","R","145","2","PGA TOUR WINS","0","","124/145","3","3","1","18","59","$134,979"
"27933","R","296","1","PGA TOUR WINS","0","","175/296","2","2","2","15","50","$9,156,550"
"27899","R","9","","PGA TOUR WINS","3","","3/9","","","","","1","$55,450"
"01801","R","188","1","PGA TOUR WINS","0","","94/188","2","2","1","8","23","$164,263"
"19532","R","33","","PGA TOUR WINS","0","","18/33","","","","","4","$2,151"
"32662","R","110","","PGA TOUR WINS","0","","48/110","","","","2","11","$1,689,666"
"13996","R","39","","PGA TOUR WINS","0","","30/39","","","","","5","$2,707"
"46523","R","29","","PGA TOUR WINS","0","","12/29","","","","2","3","$523,704"
"28500","R","199","","PGA TOUR WINS","0","","118/199","","","1","8","38","$5,057,859"
"28150","R","","","","","","","","","","","",""
"55460","R","2","","PGA TOUR WINS","0","","","","","","","",""
"66750","R","","","","","","","","","","","",""
"54621","R","2","","PGA TOUR WINS","4","","","","","","","",""
"02041","R","358","","PGA TOUR WINS","0","","181/358","2","2","","15","43","$823,428"
"02104","R","700","6","PGA TOUR WINS","1","","516/700","15","15","10","105","249","$18,165,266"
"11682","R","57","","PGA TOUR WINS","0","","33/57","1","1","1","4","8","$42,843"
"13345","R","18","1","PGA TOUR WINS","0","","12/18","2","2","","7","8",""
"34466","R","280","2","PGA TOUR WINS","0","","136/280","1","1","","13","42","$10,382,544"
"01728","R","86","","PGA TOUR WINS","0","","59/86","1","1","","4","14","$13,849"
"25277","R","","","","","","","","","","","",""
"01378","R","532","10","PGA TOUR WINS","3","","333/532","13","13","8","84","166","$9,195,639"
"01682","R","542","12","PGA TOUR WINS","0","","373/542","7","7","6","84","184","$4,730,158"
"10569","R","189","","PGA TOUR WINS","0","","92/189","2","2","1","12","27","$1,646,763"
"26908","R","50","","PGA TOUR WINS","19","","26/50","","","","","2","$419,954"
"01952","R","86","","PGA TOUR WINS","0","","44/86","","","","","10","$112,441"
"01051","R","151","9","PGA TOUR WINS","77","","95/151","5","5","8","35","63","$1,840,357"
"12387","R","63","","PGA TOUR WINS","0","","22/63","","","","2","8","$233,473"
"33120","R","103","","PGA TOUR WINS","0","","46/103","","","","3","9","$1,543,937"
"01401","R","581","11","PGA TOUR WINS","0","","472/581","13","13","9","120","257","$1,265,188"
"65310","R","2","","PGA TOUR WINS","0","","","","","","","",""
"01114","R","102","","PGA TOUR WINS","0","","35/102","","","","1","5","$99,963"
"01817","R","160","","PGA TOUR WINS","0","","85/160","1","1","","6","23","$178,680"
"64690","R","5","","PGA TOUR WINS","0","","","","","","","",""
"16405","R","31","","PGA TOUR WINS","0","","22/31","","","","","4","$2,253"
"49947","R","91","1","PGA TOUR WINS","0","","62/91","1","1","","10","31","$9,682,254"
"02016","R","320","6","PGA TOUR WINS","0","","232/320","9","9","4","60","111","$1,384,710"
"01790","R","406","","PGA TOUR WINS","0","","235/406","3","3","4","21","71","$915,577"
"17214","R","65","","PGA TOUR WINS","0","","50/65","","","","4","11","$4,479"
"67116","R","1","","PGA TOUR WINS","0","","","","","","","",""
"47959","R","148","9","PGA TOUR WINS","1","","105/148","6","6","3","40","61","$34,472,287"
"20472","R","418","1","PGA TOUR WINS","11","","239/418","4","4","2","33","80","$12,940,761"
"01285","R","27","","PGA TOUR WINS","0","","5/27","","","","","3","$4,676"
"34431","R","307","2","PGA TOUR WINS","0","","161/307","3","3","1","23","59","$13,296,183"
"21633","R","214","","PGA TOUR WINS","2","","100/214","2","2","1","9","29","$3,619,335"
"49228","R","14","","PGA TOUR WINS","5","","5/14","","","","","1","$258,303"
"01456","R","402","5","PGA TOUR WINS","0","","352/402","15","15","13","116","224","$165,873"
"12780","R","157","","PGA TOUR WINS","0","","111/157","2","2","1","12","31","$106,363"
"01006","R","566","","PGA TOUR WINS","0","","280/566","2","2","3","29","85","$2,019,582"
"16393","R","30","","PGA TOUR WINS","0","","28/30","2","2","","14","21",""
"40009","R","96","","PGA TOUR WINS","0","","42/96","","","1","6","12","$2,225,502"
"01905","R","178","","PGA TOUR WINS","0","","119/178","1","1","","15","46","$2,382,228"
"39983","R","","","","","","","","","","","",""
"23177","R","60","","PGA TOUR WINS","0","","21/60","","","","2","4","$537,202"
"05100","R","30","","PGA TOUR WINS","0","","22/30","","","","","4","$851"
"02295","R","34","","PGA TOUR WINS","0","","7/34","","","","","2","$6,686"
"01513","R","64","","PGA TOUR WINS","0","","19/64","","","","","3","$33,369"
"22789","R","7","","PGA TOUR WINS","0","","1/7","","","","","",""
"18732","R","30","","PGA TOUR WINS","0","","25/30","","","","","4","$2,744"
"01143","R","565","1","PGA TOUR WINS","0","","338/565","7","7","5","49","119","$3,558,804"
"55509","R","6","","PGA TOUR WINS","0","","4/6","","","","2","2","$374,540"
"15747","R","56","","PGA TOUR WINS","0","","46/56","","","","4","13","$6,198"
"01704","R","272","3","PGA TOUR WINS","0","","197/272","2","2","","25","61","$293,734"
"22064","R","58","","PGA TOUR WINS","0","","17/58","","","","2","5","$443,387"
"02082","R","107","1","PGA TOUR WINS","0","","60/107","2","2","","7","20","$77,107"
"26498","R","43","","PGA TOUR WINS","0","","19/43","","","","1","7","$719,272"
"05602","R","32","","PGA TOUR WINS","0","","24/32","","","","","3","$4,984"
"56630","R","70","2","PGA TOUR WINS","0","","41/70","2","2","","9","22","$7,950,825"
"13386","R","81","","PGA TOUR WINS","0","","59/81","","","","1","7","$5,424"
"05252","R","184","16","PGA TOUR WINS","0","","170/184","19","19","7","102","150","$46,254"
"01211","R","61","","PGA TOUR WINS","0","","27/61","","","","2","4","$24,007"
"47888","R","11","","PGA TOUR WINS","5","","7/11","","","","1","1","$372,362"
"28486","R","134","","PGA TOUR WINS","0","","80/134","","","","2","17","$2,647,528"
"01641","R","428","6","PGA TOUR WINS","3","","275/428","","","","44","104","$1,629,482"
"56149","R","28","","PGA TOUR WINS","0","","7/28","","","","","1","$221,091"
"33419","R","338","","PGA TOUR WINS","0","","216/338","4","4","5","31","83","$17,310,004"
"12714","R","96","","PGA TOUR WINS","1","","41/96","","","","4","7","$1,267,237"
"28310","R","39","","PGA TOUR WINS","0","","16/39","","","","","","$240,441"
"07003","R","158","","PGA TOUR WINS","0","","71/158","1","1","1","6","13","$1,766,499"
"02201","R","464","3","PGA TOUR WINS","1","","254/464","7","7","1","36","94","$1,935,566"
"05194","R","50","","PGA TOUR WINS","0","","24/50","","","","","3","$7,330"
"63342","R","3","","PGA TOUR WINS","0","","1/3","","","","","",""
"11753","R","50","","PGA TOUR WINS","0","","27/50","","","","","3","$21,197"
"26420","R","268","1","PGA TOUR WINS","3","","139/268","1","1","1","15","39","$6,265,307"
"63196","R","2","","PGA TOUR WINS","0","","","","","","","",""
"23788","R","370","2","PGA TOUR WINS","0","","188/370","1","1","1","31","65","$11,134,640"
"01753","R","345","3","PGA TOUR WINS","0","","190/345","5","5","3","32","77","$536,254"
"17687","R","23","1","PGA TOUR WINS","0","","19/23","","","","7","14","$50"
"01303","R","577","3","PGA TOUR WINS","0","","341/577","4","4","2","35","112","$1,546,106"
"58696","R","25","","PGA TOUR WINS","0","","13/25","","","","3","7","$1,294,272"
"25349","R","201","","PGA TOUR WINS","0","","100/201","1","1","1","8","28","$4,299,023"
"10457","R","172","1","PGA TOUR WINS","6","","108/172","1","1","","12","39","$2,875,836"
"06583","R","234","","PGA TOUR WINS","0","","163/234","1","1","","15","49","$165,699"
"67090","R","1","","PGA TOUR WINS","0","","","","","","","",""
"51458","R","1","","PGA TOUR WINS","0","","","","","","","",""
"57975","R","64","1","PGA TOUR WINS","0","","39/64","","","1","6","13","$3,565,980"
"20848","R","288","3","PGA TOUR WINS","41","","174/288","1","1","1","26","80","$14,583,622"
"02190","R","543","4","PGA TOUR WINS","0","","338/543","5","5","4","60","145","$2,723,711"
"06350","R","171","","PGA TOUR WINS","1","","97/171","3","3","1","5","32","$3,670,408"
"01495","R","476","4","PGA TOUR WINS","0","","284/476","5","5","2","32","88","$1,707,280"
"24671","R","10","","PGA TOUR WINS","0","","","","","","","",""
"02313","R","89","","PGA TOUR WINS","0","","31/89","","","","","6","$171,617"
"01929","R","203","","PGA TOUR WINS","0","","131/203","","","","9","36","$120,938"
"48045","R","34","","PGA TOUR WINS","0","","14/34","","","","","1","$324,078"
"02256","R","619","39","PGA TOUR WINS","4","","501/619","32","32","23","219","354","$11,081,140"
"51634","R","102","1","PGA TOUR WINS","0","","80/102","4","4","2","22","38","$19,084,590"
"59204","R","1","","PGA TOUR WINS","0","","","","","","","",""
"34364","R","4","","PGA TOUR WINS","1","","2/4","","","","","","$60,163"
"01180","R","271","2","PGA TOUR WINS","0","","207/271","","","2","16","73","$228,199"
"27118","R","7","","PGA TOUR WINS","0","","3/7","","","","","","$28,035"
"39393","R","1","","PGA TOUR WINS","0","","","","","","","",""
"19725","R","53","","PGA TOUR WINS","0","","36/53","","","1","1","6","$4,341"
"21259","R","27","","PGA TOUR WINS","0","","6/27","","","","","2","$150,860"
"54359","R","","","","","","","","","","","",""
"47125","R","27","","PGA TOUR WINS","0","","10/27","","","","","1","$157,204"
"02186","R","176","","PGA TOUR WINS","0","","98/176","2","2","1","13","32","$996,083"
"16595","R","141","21","PGA TOUR WINS","0","","137/141","13","13","17","101","126","$15,057"
"10912","R","202","1","PGA TOUR WINS","0","","68/202","1","1","","7","15","$3,362,251"
"06595","R","447","1","PGA TOUR WINS","0","","310/447","5","5","1","48","129","$15,658,171"
"01600","R","68","","PGA TOUR WINS","0","","22/68","1","1","1","3","6","$37,140"
"02305","R","207","1","PGA TOUR WINS","0","","138/207","","","3","18","49","$261,565"
"47349","R","1","","PGA TOUR WINS","0","","","","","","","",""
"05090","R","30","","PGA TOUR WINS","0","","19/30","","","","","9","$12,332"
"01529","R","152","1","PGA TOUR WINS","0","","56/152","1","1","","3","11","$146,470"
"01179","R","257","","PGA TOUR WINS","0","","136/257","","","","7","28","$247,630"
"12755","R","113","","PGA TOUR WINS","0","","36/113","","","","1","6","$685,333"
"50526","R","44","","PGA TOUR WINS","0","","21/44","1","1","","2","5","$846,431"
"01483","R","322","6","PGA TOUR WINS","0","","305/322","5","5","8","85","193","$362,634"
"07941","R","49","","PGA TOUR WINS","3","","22/49","","","","2","3","$434,498"
"01196","R","369","","PGA TOUR WINS","0","","228/369","1","1","2","23","66","$2,225,850"
"17412","R","3","2","PGA TOUR WINS","0","","3/3","","","","2","2","$35"
"18860","R","25","","PGA TOUR WINS","0","","8/25","","","","","2","$5,010"
"02094","R","337","1","PGA TOUR WINS","0","","173/337","1","1","3","22","50","$1,173,361"
"16487","R","21","3","PGA TOUR WINS","0","","16/21","1","1","","9","12",""
"33399","R","271","1","PGA TOUR WINS","0","","197/271","6","6","2","43","75","$24,265,674"
"52370","R","2","","PGA TOUR WINS","0","","","","","","","",""
"01342","R","390","1","PGA TOUR WINS","0","","227/390","8","8","2","30","85","$527,325"
"33233","R","","","","","","","","","","","",""
"66290","R","2","","PGA TOUR WINS","0","","","","","","","",""
"63568","R","1","","PGA TOUR WINS","0","","1/1","","","","","",""
"14005","R","48","","PGA TOUR WINS","0","","43/48","1","1","4","10","26","$1,993"
"16038","R","41","","PGA TOUR WINS","0","","34/41","","","1","10","20","$3,564"
"12702","R","27","","PGA TOUR WINS","0","","16/27","1","1","","3","5","$464,258"
"21961","R","609","3","PGA TOUR WINS","0","","467/609","16","16","10","98","230","$42,025,458"
"01084","R","375","4","PGA TOUR WINS","0","","287/375","6","6","5","48","133","$119,183"
"16741","R","36","","PGA TOUR WINS","0","","23/36","","","","1","6","$1,545"
"01968","R","482","18","PGA TOUR WINS","31","","385/482","15","15","17","137","238","$20,576,104"
"30736","R","28","","PGA TOUR WINS","0","","11/28","","","","1","4","$493,140"
"02217","R","146","","PGA TOUR WINS","0","","58/146","","","","2","8","$178,601"
"16604","R","19","1","PGA TOUR WINS","0","","17/19","2","2","","6","13","$490"
"66506","R","1","","PGA TOUR WINS","0","","","","","","","",""
"01591","R","183","2","PGA TOUR WINS","0","","132/183","2","2","1","16","41","$50,707"
"31577","R","35","","PGA TOUR WINS","7","","20/35","","","","","2","$605,124"
"29833","R","3","","PGA TOUR WINS","2","","2/3","","","","","","$20,073"
"02260","R","287","2","PGA TOUR WINS","0","","159/287","2","2","2","21","51","$273,435"
"23497","R","239","","PGA TOUR WINS","0","","122/239","1","1","3","13","25","$4,712,032"
"26695","R","114","","PGA TOUR WINS","0","","61/114","1","1","","9","21","$2,842,783"
"16223","R","30","1","PGA TOUR WINS","0","","22/30","","","","3","13","$380"
"39976","R","1","","PGA TOUR WINS","0","","","","","","","",""
"29425","R","82","","PGA TOUR WINS","0","","33/82","1","1","","3","9","$1,749,406"
"12325","R","36","","PGA TOUR WINS","0","","30/36","","","","2","6","$7,165"
"01159","R","34","","PGA TOUR WINS","0","","14/34","","","","","1","$4,243"
"09093","R","150","1","PGA TOUR WINS","0","","73/150","1","1","","4","17","$61,763"
"05399","R","31","","PGA TOUR WINS","0","","29/31","","","","","4","$756"
"19640","R","80","","PGA TOUR WINS","0","","59/80","1","1","","3","12","$44,720"
"19210","R","35","","PGA TOUR WINS","0","","28/35","","","","","7","$2,925"
"14971","R","3","1","PGA TOUR WINS","0","","3/3","1","1","","2","3",""
"15663","R","54","","PGA TOUR WINS","0","","37/54","","","2","2","8","$27,793"
"47806","R","25","","PGA TOUR WINS","1","","4/25","","","","","","$65,557"
"15376","R","89","7","PGA TOUR WINS","0","","87/89","6","6","7","48","79","$225"
"01765","R","347","7","PGA TOUR WINS","0","","299/347","10","10","3","49","132","$201,271"
"06809","R","273","1","PGA TOUR WINS","0","","127/273","","","1","9","28","$3,313,226"
"05376","R","45","","PGA TOUR WINS","0","","23/45","","","","1","4","$2,990"
"23614","R","364","3","PGA TOUR WINS","0","","171/364","3","3","2","18","54","$9,656,392"
"01948","R","383","1","PGA TOUR WINS","0","","205/383","5","5","2","26","82","$12,193,429"
"07465","R","36","","PGA TOUR WINS","0","","17/36","","","","","2","$133,221"
"25847","R","26","","PGA TOUR WINS","0","","6/26","","","","","","$84,391"
"18790","R","25","","PGA TOUR WINS","0","","17/25","","","","","2","$1,822"
"39537","R","12","","PGA TOUR WINS","0","","5/12","","","","","1","$190,212"
"17035","R","198","19","PGA TOUR WINS","0","","196/198","17","17","22","126","176","$22,338"
"31557","R","272","3","PGA TOUR WINS","0","","133/272","","","1","11","34","$8,621,528"
"52096","R","13","","PGA TOUR WINS","1","","5/13","","","","","","$187,933"
"34610","R","74","","PGA TOUR WINS","0","","38/74","","","1","7","11","$2,073,821"
"13133","R","27","1","PGA TOUR WINS","0","","24/27","","","","1","8","$1,923"
"32394","R","3","","PGA TOUR WINS","0","","1/3","","","","","","$52,811"
"35451","R","58","","PGA TOUR WINS","0","","32/58","1","1","","3","9","$1,591,922"
"27895","R","235","3","PGA TOUR WINS","0","","119/235","1","1","3","13","39","$10,500,435"
"18456","R","31","","PGA TOUR WINS","0","","30/31","","","1","7","21","$374"
"52215","R","54","2","PGA TOUR WINS","3","","39/54","1","1","","10","18","$7,873,395"
"01677","R","493","5","PGA TOUR WINS","3","","345/493","19","19","8","96","196","$21,509,830"
"18006","R","298","20","PGA TOUR WINS","0","","284/298","19","19","15","133","232","$60,947"
"58248","R","1","","PGA TOUR WINS","0","","","","","","","",""
"01227","R","333","2","PGA TOUR WINS","0","","244/333","3","3","2","30","85","$310,699"
"05264","R","248","6","PGA TOUR WINS","0","","231/248","13","13","12","80","143","$80,328"
"14475","R","88","4","PGA TOUR WINS","0","","74/88","1","1","2","15","37","$14,259"
"05634","R","82","","PGA TOUR WINS","0","","62/82","","","","2","13","$5,886"
"16018","R","32","","PGA TOUR WINS","0","","31/32","","","","1","5","$1,601"
"56743","R","1","","PGA TOUR WINS","0","","","","","","","",""
"37250","R","11","","PGA TOUR WINS","2","","9/11","","","1","1","2","$883,656"
"11698","R","48","","PGA TOUR WINS","0","","24/48","","","","","2","$6,366"
"16777","R","20","2","PGA TOUR WINS","0","","20/20","1","1","1","10","19","$175"
"19178","R","192","15","PGA TOUR WINS","0","","185/192","14","14","11","103","165","$11,715"
"08339","R","234","1","PGA TOUR WINS","0","","87/234","","","1","8","20","$2,412,577"
"20645","R","481","2","PGA TOUR WINS","4","","320/481","4","4","1","43","124","$21,654,648"
"49766","R","120","","PGA TOUR WINS","0","","59/120","","","1","5","18","$3,351,893"
"34256","R","214","1","PGA TOUR WINS","0","","133/214","4","4","1","23","52","$15,575,943"
"14930","R","80","3","PGA TOUR WINS","0","","80/80","6","6","10","53","71","$585"
"10565","R","152","1","PGA TOUR WINS","0","","65/152","","","","6","17","$2,410,796"
"65465","R","1","","PGA TOUR WINS","0","","1/1","","","","","","$14,766"
"01374","R","394","","PGA TOUR WINS","0","","177/394","1","1","4","12","32","$2,174,379"
"20429","R","29","","PGA TOUR WINS","0","","3/29","","","","","1","$57,921"
"47847","R","2","","PGA TOUR WINS","0","","","","","","","",""
"01724","R","617","3","PGA TOUR WINS","2","","368/617","16","16","12","90","175","$19,364,566"
"66249","R","1","","PGA TOUR WINS","0","","","","","","","",""
"14176","R","29","","PGA TOUR WINS","0","","25/29","","","","3","7","$1,529"
"64624","R","1","","PGA TOUR WINS","0","","1/1","","","","","",""
"02108","R","48","","PGA TOUR WINS","0","","11/48","","","","1","2","$24,556"
"37092","R","12","","PGA TOUR WINS","7","","6/12","","","","","","$69,042"
"23481","R","35","","PGA TOUR WINS","6","","23/35","","","","1","5","$1,007,243"
"19590","R","7","1","PGA TOUR WINS","0","","7/7","1","1","3","7","7",""
"58065","R","1","","PGA TOUR WINS","4","","","","","","","",""
"12626","R","41","","PGA TOUR WINS","0","","18/41","","","","1","4","$100,851"
"13172","R","212","3","PGA TOUR WINS","0","","199/212","8","8","6","81","174","$53,513"
"58989","R","3","","PGA TOUR WINS","0","","1/3","","","","","","$8,600"
"25369","R","62","","PGA TOUR WINS","7","","40/62","1","1","","6","15","$2,362,603"
"01266","R","211","","PGA TOUR WINS","0","","88/211","","","2","9","30","$1,154,975"
"47056","R","19","","PGA TOUR WINS","6","","10/19","","","","","","$313,025"
"61534","R","1","","PGA TOUR WINS","0","","","","","","","",""
"14434","R","36","","PGA TOUR WINS","0","","26/36","","","","","1","$420"
"14121","R","7","1","PGA TOUR WINS","0","","6/7","","","","","3","$1,413"
"01773","R","33","","PGA TOUR WINS","0","","9/33","","","","","1","$25,423"
"14988","R","48","3","PGA TOUR WINS","0","","43/48","3","3","2","21","39","$433"
"01289","R","84","","PGA TOUR WINS","0","","47/84","1","1","","1","10","$67,130"
"01323","R","436","","PGA TOUR WINS","0","","232/436","2","2","3","28","76","$2,636,911"
"28259","R","190","2","PGA TOUR WINS","10","","93/190","1","1","","9","19","$6,787,198"
"25191","R","111","","PGA TOUR WINS","7","","64/111","","","1","4","10","$2,334,771"
"01564","R","65","","PGA TOUR WINS","0","","25/65","","","","","3","$82,185"
"51680","R","3","","PGA TOUR WINS","0","","2/3","1","1","","1","1","$363,280"
"01837","R","544","7","PGA TOUR WINS","3","","413/544","21","21","21","119","237","$5,259,164"
"25892","R","170","","PGA TOUR WINS","0","","80/170","1","1","1","7","18","$2,964,824"
"19154","R","29","","PGA TOUR WINS","0","","22/29","","","","","1","$488"
"05198","R","90","","PGA TOUR WINS","0","","58/90","","","","5","10","$10,190"
"33803","R","31","","PGA TOUR WINS","5","","13/31","","","","1","5","$682,581"
"11421","R","470","3","PGA TOUR WINS","0","","382/470","5","5","10","49","150","$647,011"
"01421","R","157","1","PGA TOUR WINS","0","","113/157","","","5","21","48","$123,531"
"50584","R","7","","PGA TOUR WINS","0","","3/7","","","","","1","$186,360"
"09011","R","439","13","PGA TOUR WINS","1","","222/439","14","14","10","68","124","$18,983,931"
