RANK,MOVEMENT,PLAYER_ID,PLAYER,%
58,0,29720,Andres Gonzales,21.99
59,0,30944,Jason Kokrak,21.94
60,0,28259,Sangmoon Bae,21.90
61,0,26476,Chez Reavie,21.88
62,0,27936,Martin Laird,21.84
63,0,33448,Justin Thomas,21.79
64,0,27214,Kevin Streelman,21.72
65,0,31557,Jim Herman,21.70
66,0,33667,Carlos Ortiz,21.66
67,0,29725,Tony Finau,21.65
68,0,26951,Johnson Wagner,21.56
69,0,23048,Eric Axley,21.52
70,0,29478,Kevin Kisner,21.48
71,0,31416,Derek Fathauer,21.43
71,0,33122,Russell Knox,21.43
73,0,31202,William McGirt,21.40
74,0,29425,Andrew Svoboda,21.38
75,0,29289,S.Y. Noh,21.32
76,0,34262,Jon Curran,21.29
76,0,30926,Chris Kirk,21.29
76,0,34360,Patrick Reed,21.29
79,0,23638,Brendon de Jonge,21.27
80,0,25892,Steve Wheatcroft,21.19
81,0,08075,Jerry Kelly,21.11
82,0,29926,Danny Lee,21.09
83,0,22371,Aaron Baddeley,21.08
83,0,20396,Lee Westwood,21.08
85,0,29223,Sam Saunders,21.07
86,0,25493,Nick Taylor,21.05
87,0,30711,Colt Knost,20.93
87,0,32150,Michael Thompson,20.93
89,0,33399,Adam Hadwin,20.88
90,0,24502,Adam Scott,20.74
91,0,28023,Byron Smith,20.73
92,0,24361,Pat Perez,20.66
93,0,34261,Scott Langley,20.62
94,0,24138,Ian Poulter,20.57
94,0,02206,David Toms,20.57
96,0,35451,Scott Pinckney,20.46
97,0,29221,Webb Simpson,20.41
98,0,31560,Brian Stuard,20.31
99,0,10809,Jim Furyk,20.27
100,0,34098,Russell Henley,20.18
101,0,25720,Chad Collins,20.11
101,0,06522,Ernie Els,20.11
103,0,20766,Padraig Harrington,20.10
103,0,06567,Vijay Singh,20.10
105,0,20593,Greg Chalmers,20.00
105,0,28500,Martin Flores,20.00
105,0,36699,Patrick Rodgers,20.00
108,0,32334,Charlie Beljan,19.92
108,0,34174,John Huh,19.92
110,0,27933,John Merrick,19.91
111,0,20771,Steven Alker,19.87
112,0,25198,Francesco Molinari,19.84
113,0,32366,Kevin Chappell,19.75
114,0,27963,Chris Stroud,19.74
115,0,21209,Sergio Garcia,19.72
116,0,30692,Scott Stallings,19.69
117,0,33486,Roger Sloan,19.65
118,0,27649,Brandt Snedeker,19.59
119,0,21961,Charles Howell III,19.55
120,0,30736,Oscar Fraustro,19.54
121,0,34563,Chesson Hadley,19.53
121,0,25818,Scott Piercy,19.53
121,0,25349,Tim Wilkinson,19.53
124,0,34130,Sung Joon Park,19.51
125,0,34409,David Lingmerth,19.42
125,0,24490,George McNeill,19.42
127,0,25562,Andres Romero,19.35
128,0,20472,Alex Cejka,19.33
129,0,27095,Nick Watney,19.29
130,0,23548,Bill Lunde,19.23
131,0,26596,Ryan Moore,19.19
132,0,34099,Harris English,19.11
133,0,37273,Derek Ernst,19.09
134,0,24358,Robert Garrigus,19.05
135,0,32839,Hideki Matsuyama,18.98
136,0,12510,Chad Campbell,18.78
137,0,27644,Brian Harman,18.72
138,0,29479,Scott Brown,18.68
139,0,10860,Justin Leonard,18.67
140,0,32448,James Hahn,18.60
141,0,28475,Jeff Overton,18.58
142,0,35539,Luke Guthrie,18.55
143,0,24140,Sean O'Hair,18.44
144,0,25369,Jamie Donaldson,18.38
144,0,26300,Matt Jones,18.38
146,0,34256,Andrew Putnam,18.35
147,0,30946,Alex Prugh,18.31
148,0,30927,Brendon Todd,18.30
149,0,36801,Mark Hubbard,18.23
150,0,21528,Henrik Stenson,18.12
151,0,39977,Max Homa,18.10
152,0,20157,Retief Goosen,17.98
153,0,20104,Ken Duke,17.95
154,0,28486,Michael Putnam,17.76
155,0,29535,Brice Garnett,17.65
156,0,26289,Boo Weekley,17.59
157,0,29476,Kyle Reifers,17.55
158,0,24924,Bill Haas,17.54
159,0,35532,Tom Hoge,17.51
160,0,22046,Geoff Ogilvy,17.50
161,0,27436,Graham DeLaet,17.37
161,0,28679,Fabián Gómez,17.37
163,0,34358,Jonathan Randolph,16.93
164,0,24494,Erik Compton,16.87
165,0,25191,Gonzalo Fernandez-Castaño,16.81
166,0,20229,Stewart Cink,16.67
166,0,22293,Heath Slocum,16.67
168,0,32640,Troy Merritt,16.60
169,0,31193,Jim Renner,16.59
170,0,23541,Ben Crane,16.57
171,0,33413,Ben Martin,16.48
172,0,27064,Jhonattan Vegas,16.39
173,0,10885,Robert Allenby,16.24
174,0,24357,K.J. Choi,16.05
175,0,25900,Lucas Glover,15.97
175,0,01706,Davis Love III,15.97
177,0,23353,J.J. Henry,15.83
178,0,33419,Cameron Tringale,15.79
179,0,24846,Ricky Barnes,15.42
180,0,29222,Billy Hurley III,14.81
181,0,25240,D.A. Points,14.76
182,0,26758,David Hearn,14.57
183,0,28307,Matt Every,14.40
184,0,21753,Brian Davis,13.89
