RANK,MOVEMENT,PLAYER_ID,PLAYER,%,GREENS HIT,# HOLES,RELATIVE/PAR
38,0,47128,Richy Werenski,55.2,37,67,-6.00
39,0,40058,Zac Blair,55.0,11,20,-3.00
40,0,36799,Stephan Jaeger,54.8,34,62,-8.00
41,0,34256,Andrew Putnam,54.7,35,64,-10.00
42,0,24358,Robert Garrigus,54.5,36,66,-7.00
42,0,25198,Francesco Molinari,54.5,24,44,-5.00
44,0,27214,Kevin Streelman,54.4,31,57,-2.00
45,0,24138,Ian Poulter,54.3,25,46,-8.00
46,0,32839,Hideki Matsuyama,54.1,20,37,-4.00
47,0,30926,Chris Kirk,53.8,43,80,-10.00
47,0,49771,J.T. Poston,53.8,28,52,-5.00
49,0,37454,Whee Kim,53.7,29,54,-7.00
50,0,36699,Patrick Rodgers,53.6,30,56,-9.00
51,0,27141,J.B. Holmes,53.4,31,58,-4.00
52,0,25396,Kevin Na,53.2,33,62,-9.00
52,0,23325,Vaughn Taylor,53.2,33,62,-2.00
54,0,26596,Ryan Moore,53.1,17,32,-2.00
55,0,27129,Luke List,52.9,37,70,-8.00
56,0,33948,Byeong Hun An,52.7,29,55,-5.00
57,0,34360,Patrick Reed,52.6,30,57,-4.00
57,0,47347,Adam Schenk,52.6,30,57,-10.00
59,0,35544,Andrew Yun,52.5,21,40,-2.00
60,0,46402,Talor Gooch,52.3,23,44,-5.00
61,0,33413,Ben Martin,52.2,35,67,-8.00
62,0,29461,Jamie Lovemark,52.0,39,75,-7.00
63,0,48081,Xander Schauffele,51.9,40,77,-11.00
63,0,27963,Chris Stroud,51.9,27,52,-2.00
65,0,34174,John Huh,51.6,32,62,-4.00
66,0,37338,Zecheng Dou,51.5,17,33,-4.00
67,0,30925,Dustin Johnson,51.4,19,37,-4.00
68,0,34021,Bud Cauley,51.2,22,43,-2.00
68,0,29222,Billy Hurley III,51.2,22,43,-1.00
70,0,26476,Chez Reavie,51.1,23,45,-2.00
71,0,34098,Russell Henley,51.0,25,49,-9.00
71,0,50526,Tom Lovelady,51.0,25,49,-1.00
71,0,24502,Adam Scott,51.0,25,49,-6.00
74,0,21961,Charles Howell III,50.8,33,65,-3.00
75,0,32640,Troy Merritt,50.7,34,67,-4.00
75,0,27649,Brandt Snedeker,50.7,37,73,-5.00
77,0,35461,Beau Hossler,50.6,40,79,-7.00
77,0,33122,Russell Knox,50.6,39,77,-6.00
79,0,20229,Stewart Cink,50.0,31,62,-4.00
79,0,25686,Jason Dufner,50.0,22,44,E
79,0,29535,Brice Garnett,50.0,31,62,-7.00
79,0,24924,Bill Haas,50.0,35,70,-4.00
79,0,35506,Mackenzie Hughes,50.0,41,82,-8.00
79,0,28775,Nate Lashley,50.0,21,42,-3.00
79,0,01810,Phil Mickelson,50.0,38,76,-9.00
79,0,25493,Nick Taylor,50.0,33,66,-2.00
79,0,32254,Xinjun Zhang,50.0,24,48,-1.00
88,0,39546,Keith Mitchell,49.4,39,79,-8.00
89,0,30944,Jason Kokrak,49.3,35,71,E
90,0,34076,Joel Dahmen,49.2,30,61,-7.00
90,0,33399,Adam Hadwin,49.2,30,61,-1.00
92,0,35891,Cameron Smith,49.1,26,53,-1.00
93,0,32366,Kevin Chappell,49.0,24,49,-5.00
94,0,29518,Brendan Steele,48.8,21,43,-2.00
95,0,30911,Tommy Fleetwood,48.6,18,37,-6.00
95,0,25240,D.A. Points,48.6,18,37,-2.00
97,0,31202,William McGirt,48.4,31,64,-5.00
98,0,26851,Marc Leishman,48.1,26,54,-6.00
98,0,32150,Michael Thompson,48.1,26,54,-5.00
100,0,24925,Jonathan Byrd,48.0,24,50,-2.00
100,0,25900,Lucas Glover,48.0,24,50,-4.00
100,0,23108,Matt Kuchar,48.0,24,50,-7.00
103,0,34563,Chesson Hadley,47.9,35,73,-2.00
103,0,30692,Scott Stallings,47.9,35,73,-7.00
105,0,12716,Charley Hoffman,47.8,33,69,-12.00
105,0,37455,Si Woo Kim,47.8,32,67,-12.00
107,0,20593,Greg Chalmers,47.5,19,40,-3.00
107,0,24781,Hunter Mahan,47.5,19,40,-3.00
109,0,39324,J.J. Spaun,47.3,26,55,-4.00
110,0,46435,Austin Cook,47.2,34,72,-8.00
111,0,22371,Aaron Baddeley,47.1,33,70,-10.00
111,0,32333,Kevin Tway,47.1,40,85,-11.00
113,0,29223,Sam Saunders,46.8,29,62,-11.00
114,0,29268,Bronson Burgoon,46.7,21,45,-6.00
114,0,39997,Corey Conners,46.7,28,60,-5.00
114,0,30110,Kyle Stanley,46.7,21,45,-4.00
117,0,31646,Emiliano Grillo,46.6,27,58,-5.00
117,0,39975,Michael Kim,46.6,27,58,-9.00
119,0,28679,Fabián Gómez,46.4,26,56,-1.00
119,0,29420,Billy Horschel,46.4,26,56,-6.00
121,0,28237,Rory McIlroy,46.3,19,41,-5.00
121,0,33448,Justin Thomas,46.3,31,67,-6.00
123,0,45526,Abraham Ancer,46.2,30,65,-3.00
124,0,27958,Ryan Blaum,46.0,23,50,-3.00
125,0,28089,Jason Day,45.6,26,57,-10.00
126,0,45609,Tyler Duncan,45.3,29,64,-3.00
126,0,24140,Sean O'Hair,45.3,24,53,-7.00
128,0,47125,Matt Atkins,45.2,14,31,-1.00
128,0,32448,James Hahn,45.2,28,62,-13.00
128,0,34466,Peter Malnati,45.2,38,84,-9.00
128,0,22056,Cameron Percy,45.2,14,31,E
128,0,27064,Jhonattan Vegas,45.2,28,62,-5.00
133,0,27349,Alex Noren,45.0,18,40,-4.00
133,0,49964,Aaron Wise,45.0,36,80,-4.00
135,0,20472,Alex Cejka,44.7,17,38,-3.00
135,0,23621,Rory Sabbatini,44.7,38,85,-8.00
137,0,48084,Wesley Bryan,44.2,19,43,-4.00
137,0,47287,Ethan Tracy,44.2,19,43,E
137,0,25632,Jimmy Walker,44.2,23,52,-4.00
140,0,19803,Ryan Armour,44.1,26,59,-3.00
140,0,26758,David Hearn,44.1,15,34,-3.00
140,0,34213,Grayson Murray,44.1,26,59,-3.00
143,0,24846,Ricky Barnes,44.0,11,25,E
143,0,28132,Tyrone Van Aswegen,44.0,37,84,-9.00
145,0,35310,Lanto Griffin,43.9,18,41,-4.00
145,0,26331,Charl Schwartzel,43.9,18,41,-3.00
147,0,31560,Brian Stuard,43.6,24,55,-4.00
148,0,33141,Keegan Bradley,43.5,27,62,-3.00
149,0,25364,Paul Casey,43.2,19,44,-5.00
150,0,40026,Daniel Berger,42.9,18,42,+1.00
150,0,26499,Rafa Cabrera Bello,42.9,15,35,-2.00
150,0,34099,Harris English,42.9,27,63,-5.00
150,0,33204,Shane Lowry,42.9,21,49,-2.00
150,0,26329,Louis Oosthuizen,42.9,12,28,-1.00
155,0,40009,Dominic Bozzelli,42.6,23,54,-8.00
156,0,31416,Derek Fathauer,42.5,31,73,-4.00
157,0,22405,Justin Rose,42.2,19,45,-7.00
157,0,25804,Bubba Watson,42.2,27,64,-2.00
159,0,35421,Brandon Harkins,41.7,35,84,-6.00
160,0,46601,Trey Mullinax,41.5,17,41,-7.00
160,0,25892,Steve Wheatcroft,41.5,17,41,-3.00
162,0,24361,Pat Perez,41.4,12,29,-2.00
163,0,35450,Patrick Cantlay,41.3,19,46,-3.00
164,0,34358,Jonathan Randolph,41.1,23,56,E
165,0,20157,Retief Goosen,40.6,13,32,-1.00
166,0,37278,Nicholas Lindheim,40.0,20,50,-3.00
167,0,27942,Rob Oppenheim,39.6,19,48,-5.00
168,0,34363,Tyrrell Hatton,39.4,13,33,-2.00
168,0,34431,Robert Streb,39.4,28,71,-2.00
170,0,27974,Sung Kang,39.3,22,56,-2.00
171,0,35376,Roberto Díaz,39.1,18,46,-2.00
172,0,27556,Ted Potter Jr.,38.2,21,55,-3.00
173,0,23353,J.J. Henry,37.7,20,53,-1.00
174,0,12510,Chad Campbell,36.7,22,60,-4.00
174,0,32816,Satoshi Kodaira,36.7,11,30,-1.00
176,0,47993,Denny McCarthy,36.6,15,41,-1.00
177,0,29478,Kevin Kisner,36.5,19,52,-4.00
178,0,25818,Scott Piercy,35.9,14,39,-2.00
179,0,33410,Andrew Landry,35.8,19,53,-5.00
180,0,39327,Ben Silverman,35.6,16,45,-3.00
181,0,27895,Jonas Blixt,35.3,12,34,-2.00
181,0,29479,Scott Brown,35.3,24,68,-5.00
183,0,25572,Graeme McDowell,34.4,11,32,-5.00
184,0,35879,Kelly Kraft,33.9,19,56,-4.00
185,0,22582,Kyle Thompson,32.4,12,37,E
186,0,34409,David Lingmerth,32.0,16,50,-1.00
187,0,39328,Conrad Shindler,29.0,9,31,-1.00
188,0,20572,Rod Pampling,28.2,11,39,-1.00
189,0,25834,Daniel Summerhays,26.9,7,26,-2.00
190,0,27936,Martin Laird,26.7,12,45,-5.00
191,0,26951,Johnson Wagner,25.6,11,43,-2.00
192,0,10809,Jim Furyk,25.0,8,32,-1.00
193,0,23541,Ben Crane,19.2,5,26,-1.00
