RANK,MOVEMENT,PLAYER_ID,PLAYER,% UNDER THEN OVER PAR,TOTAL UNDER THEN OVER PAR,UNDER PAR
96,0,01577,Lee Janzen,15.89,41,258
98,0,07749,Brett Quigley,16.05,52,324
99,0,27797,Derek Lamely,16.12,44,273
100,0,28307,Matt Every,16.16,37,229
101,0,01706,Davis Love III,16.19,45,278
102,0,27330,Josh Teater,16.22,55,339
103,0,29285,Brent Delahoussaye,16.25,26,160
104,0,25396,Kevin Na,16.27,54,332
105,0,08725,Tom Gillis,16.28,63,387
106,0,26301,James Nitties,16.30,52,319
107,0,23353,J.J. Henry,16.33,48,294
107,0,10425,Jay Williamson,16.33,41,251
109,0,07867,Woody Austin,16.35,51,312
110,0,21878,Mark Wilson,16.37,46,281
111,0,20574,Mathew Goggin,16.41,43,262
112,0,22122,Andrew McLardy,16.45,25,152
113,0,27120,Troy Matteson,16.48,44,267
114,0,27933,John Merrick,16.53,61,369
115,0,25686,Jason Dufner,16.55,47,284
116,0,24227,Justin Bolli,16.56,25,151
117,0,29221,Webb Simpson,16.57,58,350
118,0,25190,Jeff Quinney,16.62,55,331
119,0,23613,Rich Barcelo,16.67,36,216
119,0,12652,Cameron Beckman,16.67,36,216
119,0,23621,Rory Sabbatini,16.67,48,288
122,0,26287,Roland Thatcher,16.74,37,221
123,0,32617,Jerod Turner,16.77,27,161
124,0,01116,Michael Bradley,16.80,42,250
125,0,28089,Jason Day,16.84,48,285
126,0,07363,Craig Bowden,16.88,26,154
126,0,30925,Dustin Johnson,16.88,53,314
128,0,26851,Marc Leishman,16.89,51,302
129,0,26679,Kevin Stadler,16.98,54,318
130,0,20105,Jeff Gove,16.99,26,153
130,0,23320,Ryan Palmer,16.99,53,312
132,0,21209,Sergio Garcia,17.05,30,176
132,0,24140,Sean O'Hair,17.05,45,264
134,0,24490,George McNeill,17.07,49,287
135,0,28500,Martin Flores,17.12,44,257
136,0,28237,Rory McIlroy,17.14,30,175
137,0,24024,Zach Johnson,17.17,57,332
138,0,22378,Trevor Immelman,17.31,27,156
139,0,20070,Matt Bettencourt,17.36,54,311
139,0,10860,Justin Leonard,17.36,54,311
141,0,08537,J.P. Hayes,17.38,49,282
142,0,32640,Troy Merritt,17.42,54,310
143,0,02206,David Toms,17.43,53,304
144,0,26695,Michael Letzig,17.48,54,309
145,0,24507,Jason Bohn,17.57,52,296
145,0,12705,Cliff Kresge,17.57,26,148
147,0,23800,Bryce Molder,17.61,53,301
148,0,27613,David Lutterus,17.65,36,204
149,0,25804,Bubba Watson,17.69,52,294
150,0,25562,Andres Romero,17.74,44,248
151,0,11123,Chris Couch,17.83,46,258
152,0,21949,Joe Ogilvie,17.86,60,336
153,0,01766,Billy Mayfair,18.03,44,244
154,0,23718,Nathan Green,18.08,49,271
155,0,09011,David Duval,18.18,44,242
155,0,12714,Chris Tidland,18.18,48,264
157,0,24138,Ian Poulter,18.24,27,148
158,0,20229,Stewart Cink,18.31,52,284
159,0,23548,Bill Lunde,18.33,44,240
160,0,06522,Ernie Els,18.36,47,256
161,0,28780,Nicholas Thompson,18.52,55,297
161,0,27770,Camilo Villegas,18.52,45,243
163,0,26392,Chris Wilson,18.69,37,198
164,0,27302,Garth Mulroy,18.75,33,176
165,0,20378,Mathias Grönberg,18.81,38,202
166,0,24912,Will MacKenzie,18.85,46,244
167,0,06643,Paul Goydos,18.98,52,274
168,0,23307,Roger Tambellini,19.05,44,231
169,0,02239,Scott Verplank,19.11,47,246
170,0,07457,Steve Flesch,19.20,48,250
171,0,10809,Jim Furyk,19.29,49,254
172,0,25632,Jimmy Walker,19.31,56,290
173,0,24358,Robert Garrigus,19.32,51,264
174,0,06567,Vijay Singh,19.37,49,253
175,0,06514,Kevin Johnson,19.46,36,185
176,0,01249,John Daly,19.47,44,226
177,0,20098,Stuart Appleby,19.75,64,324
178,0,20848,Ángel Cabrera,19.91,42,211
179,0,24502,Adam Scott,20.16,49,243
180,0,01329,Brad Faxon,20.22,36,178
181,0,22056,Cameron Percy,20.24,51,252
182,0,26881,Jarrod Lyle,20.33,37,182
183,0,33419,Cameron Tringale,20.35,35,172
184,0,28620,Aron Price,20.47,52,254
185,0,12755,Vance Veazey,20.57,36,175
186,0,21959,Ted Purdy,20.60,55,267
187,0,27963,Chris Stroud,20.95,66,315
188,0,01707,Steve Lowery,21.05,44,209
189,0,20850,Daniel Chopra,21.34,51,239
190,0,20572,Rod Pampling,21.49,49,228
191,0,06012,Greg Kraft,21.68,31,143
192,0,01161,Mark Calcavecchia,24.14,42,174
