RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# SAVES,# BUNKERS,TOTAL O/U PAR
77,0,06522,Ernie Els,51.76,44,85,+25.00
78,0,31557,Jim Herman,51.75,59,114,+27.00
78,0,29518,Brendan Steele,51.75,59,114,+30.00
80,0,34174,John Huh,51.63,95,184,+56.00
81,0,20771,Steven Alker,51.61,48,93,+25.00
82,0,29289,S.Y. Noh,51.55,50,97,+30.00
83,0,35541,John Peterson,51.26,61,119,+33.00
84,0,06567,Vijay Singh,51.16,66,129,+45.00
85,0,26331,Charl Schwartzel,50.98,52,102,+36.00
86,0,33399,Adam Hadwin,50.96,80,157,+47.00
87,0,35539,Luke Guthrie,50.85,60,118,+44.00
88,0,31416,Derek Fathauer,50.78,65,128,+38.00
89,0,24494,Erik Compton,50.77,66,130,+49.00
90,0,31560,Brian Stuard,50.70,72,142,+53.00
91,0,20593,Greg Chalmers,50.63,40,79,+30.00
92,0,27436,Graham DeLaet,50.54,47,93,+35.00
93,0,22892,Jason Gore,50.51,50,99,+30.00
94,0,27095,Nick Watney,50.42,60,119,+33.00
95,0,28500,Martin Flores,50.36,69,137,+40.00
96,0,12716,Charley Hoffman,50.30,85,169,+52.00
96,0,25345,Carl Pettersson,50.30,84,167,+75.00
98,0,29478,Kevin Kisner,50.00,71,142,+51.00
98,0,24502,Adam Scott,50.00,38,76,+31.00
98,0,20645,John Senden,50.00,68,136,+40.00
98,0,25493,Nick Taylor,50.00,72,144,+53.00
102,0,33448,Justin Thomas,49.64,69,139,+48.00
103,0,33413,Ben Martin,49.59,60,121,+61.00
104,0,29535,Brice Garnett,49.58,59,119,+37.00
105,0,26851,Marc Leishman,49.57,57,115,+36.00
106,0,34563,Chesson Hadley,49.44,89,180,+66.00
107,0,21528,Henrik Stenson,49.43,43,87,+22.00
108,0,30852,Ryo Ishikawa,49.31,71,144,+40.00
109,0,35451,Scott Pinckney,49.17,59,120,+33.00
110,0,23320,Ryan Palmer,49.15,58,118,+51.00
111,0,25900,Lucas Glover,49.11,55,112,+44.00
112,0,32150,Michael Thompson,48.92,68,139,+50.00
113,0,22056,Cameron Percy,48.86,43,88,+34.00
114,0,20104,Ken Duke,48.82,62,127,+49.00
114,0,32839,Hideki Matsuyama,48.82,62,127,+36.00
116,0,33461,Morgan Hoffmann,48.67,73,150,+55.00
117,0,27141,J.B. Holmes,48.65,72,148,+51.00
117,0,08075,Jerry Kelly,48.65,54,111,+35.00
119,0,25198,Francesco Molinari,48.61,35,72,+28.00
120,0,30692,Scott Stallings,48.39,45,93,+35.00
121,0,10860,Justin Leonard,48.15,39,81,+43.00
122,0,28475,Jeff Overton,48.05,74,154,+63.00
123,0,30944,Jason Kokrak,48.00,72,150,+40.00
124,0,29222,Billy Hurley III,47.93,58,121,+43.00
125,0,34099,Harris English,47.89,68,142,+47.00
126,0,27214,Kevin Streelman,47.10,65,138,+41.00
127,0,35545,Blayne Barber,47.06,48,102,+40.00
127,0,29420,Billy Horschel,47.06,64,136,+34.00
129,0,24846,Ricky Barnes,46.92,61,130,+54.00
130,0,25804,Bubba Watson,46.88,45,96,+33.00
131,0,29720,Andres Gonzales,46.85,52,111,+45.00
132,0,20691,Greg Owen,46.75,36,77,+26.00
133,0,20472,Alex Cejka,46.67,56,120,+40.00
134,0,26289,Boo Weekley,46.61,55,118,+46.00
135,0,25834,Daniel Summerhays,46.58,75,161,+52.00
136,0,28780,Nicholas Thompson,46.28,56,121,+47.00
137,0,24507,Jason Bohn,46.15,60,130,+47.00
138,0,33486,Roger Sloan,46.03,29,63,+30.00
139,0,32366,Kevin Chappell,45.93,62,135,+55.00
140,0,32640,Troy Merritt,45.89,67,146,+63.00
141,0,25562,Andres Romero,45.87,50,109,+47.00
142,0,27064,Jhonattan Vegas,45.79,49,107,+34.00
143,0,33418,Shawn Stefani,45.65,63,138,+43.00
144,0,21209,Sergio Garcia,45.56,41,90,+29.00
145,0,25191,Gonzalo Fernandez-Castaño,45.45,60,132,+45.00
146,0,23638,Brendon de Jonge,45.28,72,159,+54.00
147,0,34098,Russell Henley,45.19,61,135,+53.00
148,0,29725,Tony Finau,45.10,69,153,+57.00
149,0,27770,Camilo Villegas,45.03,68,151,+67.00
150,0,28023,Byron Smith,45.00,27,60,+22.00
151,0,33141,Keegan Bradley,44.88,57,127,+52.00
152,0,10809,Jim Furyk,44.59,33,74,+23.00
153,0,37454,Whee Kim,44.57,41,92,+38.00
154,0,20157,Retief Goosen,44.55,49,110,+43.00
155,0,26951,Johnson Wagner,44.44,36,81,+30.00
156,0,30736,Oscar Fraustro,43.53,37,85,+35.00
157,0,31323,Gary Woodland,43.27,45,104,+40.00
158,0,33122,Russell Knox,43.12,47,109,+37.00
159,0,35532,Tom Hoge,42.86,45,105,+39.00
160,0,24358,Robert Garrigus,42.70,38,89,+36.00
161,0,21961,Charles Howell III,42.42,56,132,+40.00
162,0,10885,Robert Allenby,42.35,36,85,+32.00
163,0,23623,Bo Van Pelt,42.34,47,111,+48.00
164,0,20848,Ángel Cabrera,42.06,45,107,+48.00
165,0,25686,Jason Dufner,41.73,53,127,+58.00
165,0,34264,Hudson Swafford,41.73,53,127,+46.00
167,0,30946,Alex Prugh,41.51,44,106,+40.00
168,0,22046,Geoff Ogilvy,41.33,31,75,+26.00
169,0,31193,Jim Renner,41.11,37,90,+46.00
170,0,32334,Charlie Beljan,40.94,52,127,+54.00
171,0,27933,John Merrick,40.78,42,103,+37.00
172,0,37273,Derek Ernst,40.57,43,106,+46.00
173,0,23353,J.J. Henry,40.19,43,107,+38.00
174,0,28679,Fabián Gómez,39.84,49,123,+53.00
175,0,36699,Patrick Rodgers,39.56,36,91,+40.00
176,0,27466,Spencer Levin,39.20,49,125,+46.00
177,0,26758,David Hearn,38.97,53,136,+69.00
178,0,30925,Dustin Johnson,38.60,44,114,+51.00
179,0,25364,Paul Casey,38.46,45,117,+49.00
180,0,39977,Max Homa,38.40,48,125,+59.00
181,0,25818,Scott Piercy,37.50,48,128,+47.00
181,0,26476,Chez Reavie,37.50,27,72,+30.00
183,0,01706,Davis Love III,37.35,31,83,+32.00
184,0,29425,Andrew Svoboda,37.17,42,113,+54.00
