RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF SAVES,# OF BUNKERS
56,0,27330,Josh Teater,58.82,10,17
59,0,39324,J.J. Spaun,58.33,21,36
60,0,34046,Jordan Spieth,58.18,32,55
61,0,39975,Michael Kim,58.14,25,43
62,0,30911,Tommy Fleetwood,57.89,22,38
62,0,36689,Brooks Koepka,57.89,22,38
64,0,24140,Sean O'Hair,57.69,15,26
65,0,28679,Fabián Gómez,57.58,19,33
66,0,01810,Phil Mickelson,57.53,42,73
67,0,45526,Abraham Ancer,57.38,35,61
67,0,25493,Nick Taylor,57.38,35,61
69,0,35310,Lanto Griffin,57.35,39,68
69,0,27349,Alex Noren,57.35,39,68
71,0,49771,J.T. Poston,57.32,47,82
72,0,52375,Doug Ghim,57.14,28,49
72,0,36801,Mark Hubbard,57.14,52,91
74,0,33597,Harry Higgs,56.94,41,72
75,0,37189,Harold Varner III,56.92,37,65
76,0,47993,Denny McCarthy,56.90,33,58
77,0,46442,Maverick McNealy,56.86,29,51
77,0,53165,Doc Redman,56.86,29,51
79,0,47959,Bryson DeChambeau,56.60,30,53
80,0,30110,Kyle Stanley,56.52,39,69
81,0,33399,Adam Hadwin,56.34,40,71
81,0,28237,Rory McIlroy,56.34,40,71
83,0,32448,James Hahn,56.25,27,48
84,0,47504,Sam Burns,56.00,42,75
84,0,28089,Jason Day,56.00,28,50
86,0,45609,Tyler Duncan,55.56,35,63
86,0,32791,K.H. Lee,55.56,50,90
88,0,29478,Kevin Kisner,55.38,36,65
89,0,27942,Rob Oppenheim,55.32,26,47
90,0,40098,Matt Fitzpatrick,55.17,32,58
90,0,26331,Charl Schwartzel,55.17,32,58
92,0,50525,Collin Morikawa,55.00,22,40
92,0,25632,Jimmy Walker,55.00,33,60
94,0,32757,Patton Kizzire,54.93,39,71
95,0,28775,Nate Lashley,54.90,28,51
96,0,21209,Sergio Garcia,54.84,34,62
97,0,30925,Dustin Johnson,54.76,23,42
98,0,29926,Danny Lee,54.55,30,55
98,0,23325,Vaughn Taylor,54.55,30,55
98,0,23623,Bo Van Pelt,54.55,24,44
101,0,35617,Martin Trainer,54.35,25,46
102,0,27129,Luke List,54.17,39,72
103,0,46435,Austin Cook,54.10,33,61
104,0,32254,Xinjun Zhang,54.00,27,50
105,0,47128,Richy Werenski,53.95,41,76
106,0,31646,Emiliano Grillo,53.85,28,52
106,0,21961,Charles Howell III,53.85,21,39
106,0,32640,Troy Merritt,53.85,42,78
109,0,33490,Bo Hoag,53.73,36,67
110,0,25686,Jason Dufner,53.70,29,54
111,0,33486,Roger Sloan,53.66,22,41
112,0,12716,Charley Hoffman,53.62,37,69
112,0,35506,Mackenzie Hughes,53.62,37,69
114,0,25818,Scott Piercy,53.57,30,56
115,0,46717,Viktor Hovland,53.33,32,60
116,0,23983,Luke Donald,53.13,17,32
117,0,29268,Bronson Burgoon,52.94,27,51
117,0,47483,Will Zalatoris,52.94,27,51
119,0,23320,Ryan Palmer,52.78,38,72
120,0,33120,Mark Anderson,52.63,10,19
120,0,39977,Max Homa,52.63,30,57
120,0,27974,Sung Kang,52.63,40,76
120,0,33448,Justin Thomas,52.63,30,57
120,0,32333,Kevin Tway,52.63,20,38
125,0,32070,Rafael Campos,52.50,21,40
125,0,33204,Shane Lowry,52.50,21,40
125,0,49964,Aaron Wise,52.50,21,40
128,0,39997,Corey Conners,52.46,32,61
129,0,29420,Billy Horschel,52.38,33,63
130,0,45157,Cam Davis,52.27,46,88
131,0,47347,Adam Schenk,51.67,31,60
132,0,29908,C.T. Pan,51.61,32,62
133,0,45486,Joaquin Niemann,51.32,39,76
134,0,27936,Martin Laird,51.16,22,43
135,0,29535,Brice Garnett,51.02,25,49
136,0,24781,Hunter Mahan,50.98,26,51
137,0,36871,Matthew NeSmith,50.94,27,53
138,0,29974,Branden Grace,50.91,28,55
138,0,26476,Chez Reavie,50.91,28,55
140,0,27064,Jhonattan Vegas,50.88,29,57
141,0,40006,Erik van Rooyen,50.85,30,59
142,0,35461,Beau Hossler,50.82,31,61
143,0,39971,Sungjae Im,50.55,46,91
144,0,26758,David Hearn,50.00,13,26
144,0,31420,Anirban Lahiri,50.00,24,48
144,0,32150,Michael Thompson,50.00,27,54
144,0,51894,Vince Whaley,50.00,28,56
148,0,46046,Scottie Scheffler,49.32,36,73
149,0,33122,Russell Knox,49.21,31,63
150,0,19846,Brian Gay,49.02,25,51
151,0,20396,Lee Westwood,48.94,23,47
152,0,23788,D.J. Trahan,48.78,20,41
153,0,32839,Hideki Matsuyama,48.57,34,70
154,0,30163,Henrik Norlander,48.39,30,62
155,0,30692,Scott Stallings,48.28,28,58
156,0,33413,Ben Martin,48.15,13,27
157,0,35449,Adam Long,47.76,32,67
158,0,33410,Andrew Landry,47.73,21,44
159,0,28420,Ryan Brehm,47.62,10,21
159,0,56762,Will Gordon,47.62,30,63
161,0,32662,Michael Gligic,47.22,17,36
162,0,34213,Grayson Murray,47.06,16,34
163,0,34264,Hudson Swafford,46.94,23,49
164,0,35532,Tom Hoge,46.91,38,81
164,0,31560,Brian Stuard,46.91,38,81
166,0,49960,Sepp Straka,46.75,36,77
167,0,30944,Jason Kokrak,46.67,21,45
168,0,31557,Jim Herman,46.34,19,41
169,0,33667,Carlos Ortiz,46.03,29,63
170,0,33141,Keegan Bradley,46.00,23,50
171,0,27214,Kevin Streelman,45.90,28,61
172,0,48045,Michael Gellerman,45.83,11,24
173,0,24502,Adam Scott,45.76,27,59
174,0,40042,Tyler McCumber,45.28,24,53
175,0,22371,Aaron Baddeley,44.83,13,29
176,0,22056,Cameron Percy,44.74,17,38
177,0,27556,Ted Potter Jr.,44.19,19,43
178,0,27649,Brandt Snedeker,44.12,30,68
179,0,32102,Rickie Fowler,44.00,22,50
180,0,56278,Matthew Wolff,43.90,18,41
181,0,35658,Kris Ventura,43.40,23,53
182,0,27095,Nick Watney,42.86,15,35
183,0,27141,J.B. Holmes,42.50,17,40
184,0,32618,Rhein Gibson,42.31,11,26
185,0,37275,Sam Ryder,42.00,21,50
186,0,33404,Chris Baker,41.67,10,24
187,0,39953,Chase Seiffert,41.30,19,46
188,0,34314,Sebastian Cappelen,40.82,20,49
189,0,34076,Joel Dahmen,40.74,22,54
190,0,52372,Cameron Champ,38.60,22,57
191,0,39546,Keith Mitchell,38.10,24,63
191,0,25804,Bubba Watson,38.10,16,42
193,0,32816,Satoshi Kodaira,37.78,17,45
194,0,36699,Patrick Rodgers,35.85,19,53
195,0,35230,Nelson Ledesma,33.33,10,30
196,0,34255,Joseph Bramlett,31.82,14,44
