RANK,MOVEMENT,PLAYER_ID,PLAYER,DISTANCE,TOURNAMENT,ROUND,HOLE,COURSE
448,0,06643,Paul Goydos,321,Sony Open,1,5,006
448,0,25289,Steven Jeffress,321,WGC-Cadillac,1,12,008
448,0,01707,Steve Lowery,321,Barbasol Champ,1,2,819
448,0,39359,Brad Miller,321,Wyndham Champ,2,18,752
448,0,01948,Tim Petrovic,321,Sanderson Farms,4,6,746
448,0,23797,Brett Rumford,321,The Open,1,1,668
448,0,12309,Bob Sowards,321,PGA Championshi,2,15,706
448,0,48137,Daniel Venezio,321,PGA Championshi,2,15,706
457,0,27318,Ted Brown,320,Wyndham Champ,2,18,752
457,0,20832,Raphael Jacquelin,320,The Open,2,1,668
457,0,23821,Yusaku Miyazato,320,Sony Open,1,1,006
457,0,40190,Ryan Polzin,320,Texas Open,1,2,770
457,0,26808,Tadahiro Takayama,320,The Open,1,1,668
462,0,26418,Adam Bland,319,The Open,2,2,668
462,0,46292,Ty Dunlap,319,Puerto Rico,2,2,742
462,0,46567,Paul Dunne,319,The Open,4,1,668
462,0,24399,Scott Gardiner,319,Wyndham Champ,2,2,752
462,0,23338,David Gossett,319,Barbasol Champ,1,14,819
462,0,20378,Mathias Grönberg,319,Puerto Rico,2,2,742
462,0,20608,David Howell,319,The Open,2,2,668
462,0,47470,Chad Sorensen,319,Northern Trust,2,12,500
462,0,37061,Matt Thompson,319,Wells Fargo,1,5,698
462,0,23322,Brett Wetterich,319,Barbasol Champ,1,5,819
462,0,20436,Garrett Willis,319,Barbasol Champ,4,14,819
473,0,23614,Rich Beem,318,PGA Championshi,1,1,706
474,0,22621,Ben Curtis,317,Texas Open,1,2,770
474,0,28327,Brett Jones,317,PGA Championshi,1,15,706
474,0,29939,Fabrizio Zanotti,317,Puerto Rico,4,2,742
477,0,27796,Joe Affrunti,316,Wyndham Champ,2,2,752
477,0,01458,Jerry Haas,316,Wyndham Champ,2,18,752
477,0,06350,Bob May,316,Shriners Hosp.,2,12,538
477,0,06515,Shaun Micheel,316,Barbasol Champ,4,14,819
477,0,32310,Scott Moran,316,St. Jude,1,6,513
477,0,23174,Jake Narro,316,Zurich Classic,1,4,714
477,0,10423,Mike Weir,316,Farmers Ins.,2,9,104
484,0,33181,Charles Frost,315,PGA Championshi,2,15,706
484,0,19958,Miguel Angel Jiménez,315,PGA Championshi,2,6,706
484,0,33047,Gregor Main,315,Frys.com Open,2,1,552
484,0,47994,Lee McCoy,315,U.S. Open,2,18,100
484,0,47567,Ben Polland,315,PGA Championshi,2,15,706
484,0,28114,Dawie van der Walt,315,WGC-HSBC Champ.,3,14,766
484,0,22746,Steven Young,315,PGA Championshi,2,15,706
491,0,10733,Kent Jones,314,Barbasol Champ,1,2,819
491,0,22400,Hennie Otto,314,WGC-HSBC Champ.,4,14,766
491,0,35459,Chris Williams,314,Farmers Ins.,1,9,104
491,0,46507,Bobby Wyatt,314,Puerto Rico,3,2,742
495,0,10213,Dicky Pride,313,AT&T Pebble,1,10,769
495,0,23633,Phil Schmitt,313,Sanderson Farms,2,18,746
495,0,48705,Dalton Ward,313,Wyndham Champ,2,18,752
498,0,01577,Lee Janzen,312,U.S. Open,1,18,818
498,0,28092,D.H. Lee,312,Byron Nelson,1,3,019
498,0,47983,Chad Ramey,312,St. Jude,2,17,513
498,0,25457,Alexandre Rocha,312,Travelers Champ,1,1,503
502,0,07457,Steve Flesch,311,Barbasol Champ,1,5,819
502,0,48083,Garland Green,311,The Greenbrier,1,6,771
502,0,27929,Shiv Kapur,311,U.S. Open,1,18,818
502,0,35879,Kelly Kraft,311,Byron Nelson,1,3,019
502,0,22806,Doug LaBelle II,311,Barbasol Champ,2,5,819
502,0,47643,Lance Lopez,311,Texas Open,1,10,770
502,0,47565,Clay Myers II,311,St. Jude,2,7,513
502,0,47235,Garrett Okamura,311,Sony Open,2,10,006
502,0,33545,Grant Sturgeon,311,PGA Championshi,2,2,706
511,0,01161,Mark Calcavecchia,310,The Open,2,1,668
511,0,01388,Robert Gamez,310,Puerto Rico,1,2,742
511,0,07547,Craig Kanada,310,Sanderson Farms,1,3,746
514,0,47041,Camden Backel,309,Sanderson Farms,1,1,746
514,0,33839,CJ Gatto,309,Barbasol Champ,2,13,819
514,0,01684,Rick Lewallen,309,Wells Fargo,2,12,698
514,0,35112,Anthony Murdaca,309,Masters,2,2,014
514,0,36338,Brody Ninyette,309,WGC-HSBC Champ.,1,14,766
514,0,25863,Rod Perry,309,Arnold Palmer,2,16,009
514,0,34126,Scott Vincent,309,RBC Heritage,2,15,012
521,0,35378,Jun Hak Lee,308,Travelers Champ,1,7,503
521,0,23091,Alan Morin,308,PGA Championshi,1,10,706
521,0,36789,Patrick Newcomb,308,The Greenbrier,1,7,771
524,0,06214,Guy Boros,307,Barbasol Champ,1,15,819
524,0,45609,Tyler Duncan,307,U.S. Open,2,18,100
524,0,34096,Matt Fast,307,Sanderson Farms,1,1,746
524,0,01473,Todd Hamilton,307,John Deere Clas,1,2,669
524,0,01619,Skip Kendall,307,Barbasol Champ,2,2,819
524,0,25031,Andy Miller,307,Frys.com Open,1,10,552
524,0,36755,Zechariah Potter,307,Zurich Classic,2,18,714
524,0,47745,Zach Steffen,307,John Deere Clas,1,9,669
524,0,22582,Kyle Thompson,307,Farmers Ins.,2,9,104
533,0,47131,T.T. Crouch,306,Memorial Tourn,1,18,023
533,0,23929,Paul Scaletta,306,Honda Classic,1,9,734
533,0,30860,Shunsuke Sonoda,306,U.S. Open,1,18,818
533,0,20812,Tjaart van der Walt,306,U.S. Open,2,18,100
537,0,45702,Rodolfo Cazaubòn,305,Mayakoba,1,13,733
537,0,23366,Brian Gaffney,305,PGA Championshi,2,15,706
537,0,29422,Jonathan Moore,305,The Open,1,1,668
537,0,45694,Pat Wilson,305,U.S. Open,1,1,818
537,0,27711,Jay Woodson,305,Mayakoba,3,5,733
542,0,20574,Mathew Goggin,304,Frys.com Open,1,9,552
542,0,34017,Jhared Hack,304,Honda Classic,1,6,734
542,0,47336,Michael Hopper,304,Phoenix Open,1,10,510
542,0,20773,Taichi Teshima,304,The Open,2,1,668
542,0,27114,Ben Willman,304,Shell Houston,1,18,729
547,0,12823,Carlos Franco,303,Puerto Rico,2,2,742
547,0,01374,Robin Freeman,303,Barbasol Champ,1,16,819
547,0,35143,Anthony Paolucci,303,Puerto Rico,2,2,742
547,0,08385,Omar Uresti,303,Barbasol Champ,2,2,819
551,0,01035,Tommy Armour III,302,Barbasol Champ,2,2,819
551,0,47528,Kevin Golding,302,Byron Nelson,1,1,019
551,0,12461,Paul McGinley,302,AT&T Pebble,3,3,005
551,0,33968,Thorbjørn Olesen,302,WGC-HSBC Champ.,1,14,766
555,0,35084,Jimmy Brandt,301,Valspar Champ,2,14,665
555,0,31449,Jeff Corr,301,John Deere Clas,1,2,669
555,0,06621,Joe Durant,301,Sanderson Farms,1,6,746
555,0,29930,Mike Hendry,301,WGC-HSBC Champ.,1,14,766
555,0,46915,Gerardo Ruiz,301,Mayakoba,2,13,733
560,0,32070,Rafael Campos,300,Puerto Rico,2,2,742
560,0,32582,Eric Dugas,300,Mayakoba,1,13,733
560,0,47369,Chris Gilley,300,Farmers Ins.,2,5,004
560,0,12660,Jesper Parnevik,300,Puerto Rico,2,2,742
560,0,24808,Kevin Shields,300,The Greenbrier,1,1,771
565,0,06251,Chris DiMarco,299,Zurich Classic,2,2,714
565,0,47527,Matias Dominguez,299,Masters,1,2,014
565,0,01381,Fred Funk,299,Sony Open,2,14,006
565,0,47644,Scott Harvey,299,Masters,1,2,014
565,0,01717,Sandy Lyle,299,Masters,1,2,014
565,0,27060,John Mallinger,299,Byron Nelson,1,1,019
565,0,06132,Sonny Skinner,299,The McGladrey,2,18,776
565,0,02230,Stan Utley,299,Barbasol Champ,1,5,819
573,0,37426,Jeronimo Esteve,298,Puerto Rico,2,2,742
573,0,36299,Edward Figueroa,298,Puerto Rico,2,2,742
573,0,47990,Kyle Jones,298,U.S. Open,2,18,100
573,0,47958,Sam O'Dell,298,The Greenbrier,1,1,771
577,0,39990,Kyle Bilodeau,297,Travelers Champ,1,3,503
577,0,28719,Mu Hu,297,WGC-HSBC Champ.,3,14,766
577,0,34357,Jeff Olson,297,PGA Championshi,2,2,706
577,0,33173,Efren Serna Jr.,297,Mayakoba,1,13,733
577,0,33870,Ashun Wu,297,WGC-HSBC Champ.,3,14,766
582,0,22789,Brian Cairns,296,PGA Championshi,2,16,706
582,0,32532,Manuel Villegas,296,Mayakoba,1,13,733
584,0,23718,Nathan Green,295,AT&T Pebble,1,9,005
584,0,08635,Colin Montgomerie,295,U.S. Open,3,18,818
586,0,32485,Sean Dougherty,294,PGA Championshi,1,8,706
587,0,35450,Patrick Cantlay,293,Mayakoba,4,5,733
587,0,47461,Andrew Kozan,293,Puerto Rico,2,2,742
587,0,33952,Erick Morales,293,Puerto Rico,4,2,742
587,0,20443,Jin Park,293,Northern Trust,1,17,500
587,0,33838,Shinji Tomimura,293,The Open,1,1,668
592,0,06004,Stephen Ames,292,Puerto Rico,3,2,742
592,0,32594,Oliver Farr,292,U.S. Open,1,18,818
592,0,47828,Thomas Lim,292,Crowne Plaza,1,14,021
592,0,33110,Michael Smith,292,Zurich Classic,1,2,714
592,0,02256,Tom Watson,292,The Open,2,1,668
597,0,23409,James Driscoll,291,Puerto Rico,1,2,742
597,0,39384,Alex Kang,291,Puerto Rico,2,2,742
599,0,20721,Darren Fichardt,290,WGC-HSBC Champ.,2,18,766
599,0,47987,Cole Hammer,290,U.S. Open,1,1,818
601,0,01724,Jeff Maggert,289,RBC Heritage,1,6,012
601,0,33199,Matteo Manassero,289,The Open,2,1,668
601,0,48138,Brent Snyder,289,PGA Championshi,2,6,706
604,0,25234,Jason Knutzon,288,WGC-HSBC Champ.,3,14,766
604,0,06631,Todd McCorkle,288,Barbasol Champ,2,14,819
606,0,01132,Mark Brooks,287,Humana,1,8,763
606,0,08375,Paul Stankowski,287,Puerto Rico,1,2,742
608,0,35376,Roberto Díaz,286,Mayakoba,2,13,733
609,0,37338,Zecheng Dou,285,WGC-HSBC Champ.,2,14,766
610,0,32878,Jin Jeong,279,WGC-HSBC Champ.,1,14,766
610,0,35890,Byron Meth,279,Masters,1,1,014
612,0,26434,Antonio Lascuna,278,WGC-HSBC Champ.,1,14,766
612,0,06373,José María Olazábal,278,Masters,1,2,014
614,0,23783,Felipe Aguilar,277,WGC-HSBC Champ.,2,14,766
615,0,06034,Marco Dawson,276,Puerto Rico,1,2,742
616,0,01797,Rocco Mediate,275,Puerto Rico,2,2,742
616,0,21736,Lian-Wei Zhang,275,WGC-HSBC Champ.,1,18,766
618,0,02300,Ian Woosnam,274,Masters,1,2,014
619,0,32058,José de Jesús Rodríguez,273,Mayakoba,1,13,733
620,0,30798,Yoshitaka Takeya,272,WGC-HSBC Champ.,2,14,766
621,0,01928,Corey Pavin,266,Crowne Plaza,1,6,021
622,0,01823,Larry Mize,263,Masters,1,2,014
623,0,01235,Ben Crenshaw,253,Masters,1,2,014
